You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  4   5  85   7   0   0| 220M    0 : 210M    0 : 269M    0 : 163M    0 : 862M   54k|   0     0 :  40k   52B:2651B   11k:  43k   11k|   0     0 |  14k 6341 
  3   4  81  12   0   0| 214M    0 : 225M    0 : 173M    0 : 187M    0 : 799M   31k|   0     0 :  35k 5738B:  58k 8818B:  95k   14k|   0     0 |  12k   13k
  5   7  52  35   0   1| 431M    0 : 421M    0 : 446M   14k: 447M    0 :1745M   50k|   0     0 :  24k   62B:9439B 8977B:  34k 9039B|   0     0 |  23k   24k
  5   6  53  35   0   1| 435M    0 : 420M    0 : 494M    0 : 287M    0 :1636M   27k|   0     0 :  25k 5776B:3185B 9740B:  28k   15k|   0     0 |  22k   26k
  6   8  52  34   0   1| 442M    0 : 464M    0 : 486M 7373B: 472M    0 :1864M   30k|   0     0 :  19k   71B:  17k   17k:  36k   17k|   0     0 |  27k   24k
  6   8  53  32   0   1| 458M   16k: 465M   16k: 464M   22k: 523M   14k:1910M  134k|   0     0 :  30k 6185B:  18k   14k:  48k   20k|   0     0 |  26k   23k
  6   8  49  36   0   1| 572M    0 : 670M    0 : 334M   11k: 471M    0 :2048M   26k|   0     0 :  42k   52B:  28k   21k:  70k   21k|   0     0 |  28k   23k
  6   9  51  34   0   1| 643M   17k: 588M   20k: 411M   15k: 519M   15k:2161M   99k|   0     0 :  33k 2135B:  21k   16k:  54k   18k|   0     0 |  30k   23k
  6   9  50  34   0   1| 399M   14k: 643M   15k: 674M   14k: 642M 9830B:2358M   91k|   0     0 :  25k   52B:  29k   22k:  54k   22k|   0     0 |  32k   24k
  6  10  51  32   0   1| 655M   28k: 674M   21k: 360M   21k: 666M    0 :2355M   97k|   0     0 :  54k 5712B:  34k   26k:  88k   31k|   0     0 |  31k   23k
  6   9  54  30   0   1| 672M   24k: 434M   24k: 685M   82k: 590M   17k:2380M  177k|   0     0 :  37k   52B:  38k   33k:  75k   33k|   0     0 |  32k   24k
  5   8  65  21   0   1| 540M 6554B: 479M    0 : 648M 8192B: 470M   32k:2137M   57k|   0     0 :  31k 5794B:  44k   40k:  75k   46k|   0     0 |  27k   20k
  4   7  75  14   0   1| 531M   31k: 459M   37k: 332M   36k: 549M   26k:1871M  192k|   0     0 :  44k   62B:  50k   44k:  96k   44k|   0     0 |  21k   15k
  2   3  90   5   0   0| 158M   26k: 218M   23k: 267M   26k: 106M   29k: 750M  120k|   0     0 :  34k 5722B:  31k   31k:  66k   36k|   0     0 |9950  4850 
  0   0 100   0   0   0|2893k   29k: 819B   26k:   0    29k:   0  4096B:2894k  122k|   0     0 :  25k  388B: 202k  186k: 227k  186k|   0     0 | 616   664 
