You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 43  16  15  23   0   3| 325M  155k: 536M  130k: 589M  129k: 632M  139k:2083M  563k|   0     0 :  41k   35k: 227M  347M: 227M  347M|   0     0 | 100k   22k
 32  49   6  10   0   4| 287M  322k: 508M   50k: 499M   35k: 497M   89k:1791M  559k|   0     0 :  51k   62k: 244M  226M: 244M  226M|   0     0 |  81k   20k
 18  50  13  18   0   1|  62M   76k: 205M   39k: 143M   48k:  89M   42k: 500M  266k|   0     0 :  15k   56k:  84M   25M:  84M   25M|   0     0 |  21k 9708 
 14  82   0   0   0   4| 127M   74k: 209M   20k: 274M   34k: 301M   39k: 910M  233k|   0     0 :  48k   65k: 237M 8058k: 237M 8123k|   0     0 |  31k   12k
  9  89   0   0   0   2| 198M   90k: 180M   43k: 221M   69k: 107M   16k: 705M  290k|   0     0 :  22k   49k:  98M   14M:  98M   14M|   0     0 |  24k 9643 
 17  79   0   1   0   3| 384M   63k: 139M   30k: 246M   26k: 179M   83k: 948M  281k|   0     0 :  27k   88k: 192M   40M: 192M   40M|   0     0 |  35k   20k
 13  27  33  24   0   4| 588M 3277B: 459M   44k: 471M   79k: 384M   49k:1902M  210k|   0     0 :  21k   57k: 330M  402M: 330M  402M|   0     0 |  95k   29k
  9  14  49  25   0   3| 517M   82k: 599M   67k: 572M   42k: 405M   66k:2093M  322k|   0     0 :  39k   62k: 255M  222M: 255M  223M|   0     0 | 107k   31k
 15  42  16  22   0   5| 479M    0 : 489M    0 : 600M    0 : 532M   27k:2100M  116k|   0     0 :  32k   57k: 434M  238M: 434M  238M|   0     0 |  85k   34k
 10  51  10  24   0   5| 508M 6554B: 447M 7373B: 568M 4096B: 644M    0 :2167M   44k|   0     0 :  31k   62k: 323M  276M: 323M  276M|   0     0 |  90k   40k
 13  54  12  17   0   4| 225M    0 : 373M    0 : 366M    0 : 466M    0 :1429M   21k|   0     0 :  34k   54k: 212M  296M: 212M  296M|   0     0 |  70k   31k
  7  32  30  28   0   2| 317M    0 : 216M    0 : 350M    0 : 335M    0 :1219M   30k|   0     0 :  29k   81k: 138M  183M: 138M  183M|   0     0 |  64k   21k
 17  22  16  41   0   4| 360M    0 : 157M    0 : 402M    0 : 335M    0 :1253M   62k|   0     0 :  42k   66k: 433M  330M: 433M  330M|   0     0 |  60k   37k
 12  60   9  17   0   2| 323M    0 : 216M    0 : 336M    0 : 206M    0 :1081M   61k|   0     0 :  31k   78k: 126M   49M: 126M   49M|   0     0 |  39k   16k
 13  72   4  10   0   2| 202M 7373B: 214M 9011B: 186M 8192B: 163M 8192B: 764M   78k|   0     0 :  35k   57k:  91M   79M:  91M   79M|   0     0 |  36k   17k
  9  55  12  19   0   5| 412M    0 : 290M    0 : 408M    0 : 422M    0 :1531M   22k|   0     0 :  51k   88k: 420M  303M: 420M  303M|   0     0 |  68k   31k
  8  17  39  33   0   4| 542M    0 : 372M    0 : 277M    0 : 536M    0 :1727M   86k|   0     0 :  31k   57k: 345M  278M: 345M  278M|   0     0 | 103k   35k
  8  12  46  30   0   4| 353M    0 : 358M    0 : 475M    0 : 339M    0 :1525M   33k|   0     0 :  21k   62k: 433M  271M: 433M  271M|   0     0 | 110k   48k
  6   9  60  23   0   2| 244M   25k: 234M   13k: 247M   20k: 237M   18k: 963M  137k|   0     0 :  21k   51k: 288M  119M: 288M  120M|   0  2458B|  89k   35k
  7  11  58  22   0   3| 199M    0 : 123M    0 : 277M    0 : 230M    0 : 829M   60k|   0     0 :  39k   59k: 269M  169M: 269M  169M|   0    13k|  99k   36k
  4   5  79  10   0   1| 160M   26k: 297M   22k: 171M   18k: 104M   20k: 731M  118k|   0     0 :  33k   38k:  78M  156M:  78M  156M|   0     0 |  61k   16k
  1   1  97   0   0   0|  19M   21k:  15M   21k:  45M   23k:  52M   19k: 130M  132k|   0     0 :  30k   40k:  12M  130M:  12M  130M|   0     0 |  26k 3362 
  2   1  96   0   0   1|  14M    0 :  54M    0 :  51M    0 :  26M    0 : 145M   11k|   0     0 :  34k   38k:  79M  124M:  79M  124M|   0     0 |  35k 4911 
  4   4  87   3   0   2| 198M 1638B: 117M 1638B:  75M  819B: 258M  819B: 648M   25k|   0     0 :  27k   40k: 328M  118M: 328M  118M|   0     0 |  80k   16k
  4   5  85   4   0   2| 214M 4915B: 233M   20k: 174M 7373B: 361M   23k: 983M   74k|   0     0 :  44k   38k: 321M  106M: 322M  106M|   0     0 |  83k   17k
  4   8  81   4   0   3| 104M   36k: 272M 7373B: 170M   31k: 180M 5734B: 726M  108k|   0     0 :  32k   40k: 280M  300M: 280M  301M|   0     0 | 103k   16k
  4   5  85   4   0   3| 190M 1638B: 298M   11k: 210M 6554B: 126M   13k: 825M   69k|   0     0 :  37k   38k: 408M  149M: 408M  149M|   0     0 |  88k   20k
  4   9  78   6   0   3| 267M 7373B: 380M    0 : 189M   13k: 247M    0 :1083M   51k|   0     0 :  51k   40k: 252M  400M: 252M  400M|   0    11k| 104k   25k
  8  11  66  10   0   5| 211M    0 : 406M    0 : 292M   13k: 213M 4915B:1121M   46k|   0     0 :  28k   38k: 727M  406M: 727M  406M|   0     0 |  90k   45k
  7  13  61  15   0   4| 414M   13k: 404M   15k: 258M    0 : 359M 9830B:1435M   59k|   0     0 :  21k   37k: 491M  267M: 491M  268M|   0     0 |  92k   33k
  4   7  79   5   0   4| 189M   14k:  88M   20k: 228M   18k: 269M   21k: 774M   90k|   0     0 :  22k   28k: 414M  445M: 414M  445M|   0     0 | 114k   24k
  3   7  81   6   0   4| 237M   12k: 114M   35k: 152M   15k: 346M   22k: 848M  108k|   0     0 :  41k   34k: 217M  547M: 218M  547M|   0     0 | 120k   22k
  5  15  65  11   0   4| 416M    0 : 437M    0 : 293M   22k: 136M    0 :1282M   40k|   0     0 :  34k   25k: 401M  635M: 401M  635M|   0     0 | 108k   32k
  6  11  67  13   0   4| 453M   21k: 284M    0 : 396M    0 : 263M    0 :1397M   69k|   0     0 :  32k   31k: 392M  479M: 392M  479M|   0     0 |  98k   33k
  4   8  78   6   0   3| 182M 1638B: 156M    0 : 279M  819B: 177M    0 : 794M   22k|   0     0 :  35k   25k: 372M  407M: 372M  407M|   0     0 |  96k   27k
  7  14  57  16   0   5| 388M   14k: 456M   16k: 367M   16k: 464M   10k:1675M   67k|   0     0 :  28k   34k: 663M  512M: 663M  513M|   0     0 |  85k   59k
  3  10  74  10   0   2| 306M   17k: 276M   16k: 262M   13k: 227M   15k:1071M   88k|   0     0 :  41k   22k: 159M  407M: 160M  407M|   0     0 |  77k   18k
  4  11  76   6   0   3| 204M   16k: 285M   12k: 221M   17k: 201M   13k: 911M   73k|   0     0 :  33k   27k: 475M  325M: 475M  325M|   0     0 |  94k   29k
  5  14  65  12   0   4| 163M    0 : 362M    0 : 366M    0 : 559M    0 :1450M   11k|   0     0 :  35k   19k: 469M  390M: 469M  390M|   0     0 |  95k   33k
  4  12  70  11   0   3| 217M    0 : 386M    0 : 277M    0 : 300M    0 :1180M   18k|   0     0 :  49k   31k: 386M  276M: 386M  276M|   0     0 |  94k   24k
  3   4  87   4   0   2| 172M  819B: 231M 1638B: 152M    0 :  49M    0 : 603M   48k|   0     0 :  27k   19k: 325M   53M: 325M   53M|   0     0 |  56k   16k
  1   1  97   0   0   0|  41M   32k:   0    19k:   0    17k:  54M   18k:  95M  102k|   0     0 :  20k   31k:  63M   25M:  63M   25M|   0     0 |  13k 3445 
  4   7  81   5   0   3| 348M 4096B: 257M 4915B:  79M    0 : 104M    0 : 788M   31k|   0     0 :  23k   20k: 525M  186M: 525M  186M|   0     0 |  96k   32k
  4   9  70  13   0   3| 246M 8192B: 335M   11k: 513M   12k: 355M   15k:1450M   62k|   0     0 :  40k   28k: 502M  159M: 502M  159M|   0     0 |  97k   32k
  3   4  87   5   0   1|  26M    0 : 110M    0 : 128M    0 : 258M    0 : 521M 6554B|   0     0 :  32k   19k: 235M   53M: 235M   53M|   0     0 |  42k   11k
  3   4  87   4   0   2| 110M   24k: 181M   19k: 181M   13k: 232M   20k: 703M   92k|   0     0 :  38k   19k: 356M   53M: 356M   53M|   0     0 |  77k   13k
  1   2  93   3   0   1|  71M   19k: 132M   12k:  82M   17k: 108M   23k: 393M   95k|   0     0 :  33k 9764B: 112M  103M: 112M  103M|   0     0 |  49k 4712 
  1   3  94   1   0   1|  18M   46k:  52M   10k: 199M   16k:  54M   22k: 323M  121k|   0     0 :  28k   12k:1281k  327M:1309k  327M|   0     0 |  77k 5626 
  0   1  97   1   0   0|  66M    0 :8755k   22k:  61M    0 :  18M 1638B: 153M   30k|   0     0 :  42k 6547B: 744k  151M: 786k  151M|   0     0 |  45k 4514 
  1   4  93   1   0   1|  43M    0 : 163M    0 :  93M   19k: 126M 4096B: 425M   34k|   0     0 :  32k   12k:1790k  430M:1822k  430M|   0     0 | 107k   12k
  1   2  96   1   0   1|  32M 1638B:  68M 5734B:  81M  819B:  60M   30k: 241M   43k|   0     0 :  38k 6558B:1140k  247M:1178k  247M|   0     0 |  74k 7010 
  1   3  95   1   0   1| 103M 8192B:  83M    0 :  76M 8192B:  50M   10k: 313M   37k|   0     0 :  50k   12k:1388k  317M:1438k  317M|   0     0 |  87k 8749 
  0   2  96   1   0   1| 129M 1638B:  29M 6554B:   0  4915B:  77M 6554B: 235M   22k|   0     0 :  32k 6872B: 698k  235M: 739k  235M|   0     0 |  44k 2957 
  0   0 100   0   0   0|   0  4096B:2458k    0 :   0     0 :   0     0 :2458k   12k|   0     0 :  28k   12k: 180B  402B:  30k   12k|   0     0 | 362   404 
  0   0 100   0   0   0|   0     0 :2893k    0 :   0  8192B:   0     0 :2893k   15k|   0     0 :  23k 6539B:  97B  312B:  25k 6851B|   0     0 | 360   404 
  0   1  97   0   0   0|  52M    0 :  29M    0 :  18M    0 :  52M    0 : 150M 8192B|   0     0 :  39k   12k: 555k  149M: 595k  149M|   0     0 |  35k 2782 
  0   0  99   0   0   0|   0     0 :2458k 7373B:  11M    0 :  26M    0 :  39M   10k|   0     0 :  32k 6545B: 159k   37M: 191k   37M|   0     0 |8602   875 
  0   0 100   0   0   0|   0     0 :1230k    0 :1667k    0 :2458B    0 :2899k    0 |   0     0 :  31k   12k:1546B 2808B:  33k   15k|   0     0 | 414   477 
