You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 41  44   7   0   0   7|2518k  309M:9830B  279M:  14k  284M:  10k  302M:2551k 1174M| 541M  541M:  49B  967B:1233M 1107M:1233M 1107M|   0     0 |  88k  134k
 35  34  20   3   0   8|2122k  522M:  16k  520M:  26k  645M:  21k  634M:2185k 2321M| 483M  483M: 205B  766B: 976M  932M: 976M  932M|   0     0 |  81k  120k
 38  47   8   1   0   8|2578k  284M:  10k  309M:4915B  180M:7373B  206M:2601k  980M| 479M  479M: 133B  836B:1273M 1133M:1273M 1133M|   0     0 |  75k  130k
 35  38  16   3   0   8|1346k  644M:  24k  668M:  38k  701M:5734B  181M:1414k 2193M| 436M  436M:  37B  766B:1164M 1095M:1164M 1095M|   0     0 |  88k  144k
 32  58   3   1   0   6|1658k  182M:4096B  166M:4096B  122M:  10k  291M:1677k  761M| 357M  357M:  49B  959B: 982M  921M: 982M  921M|   0     0 |  55k   88k
 29  63   1   0   0   7|1699k  273M:  10k  306M:  14k  310M:  14k  410M:1738k 1299M| 400M  400M:  37B  766B:1257M 1011M:1257M 1011M|   0     0 |  51k   93k
 28  62   2   1   0   7|2082k  485M:  12k  342M:  12k  348M:  20k  456M:2126k 1630M| 349M  349M:  49B 1036B:1082M  877M:1082M  877M|   0     0 |  53k   91k
 35  39  16   1   0   9|2089k  383M:  11k  400M:  18k  450M:  27k  751M:2145k 1984M| 487M  487M:  49B  774B:1314M 1122M:1314M 1122M|   0     0 |  97k  157k
 41  43   7   0   0   9|2486k  619M:  23k  703M:  16k  633M:1638B   52M:2527k 2006M| 669M  669M: 265B  959B:1395M 1295M:1395M 1295M|   0     0 |  97k  160k
 35  39  16   2   0   8|2049k   28M:  23k  691M:  25k  688M:  16k  522M:2113k 1929M| 574M  574M:  73B  774B:1155M 1088M:1155M 1088M|   0     0 |  89k  141k
 37  39  16   1   0   8|2468k  618M:1638B   37M:1638B   23M:  26k  939M:2498k 1616M| 566M  566M: 100B  828B:1353M 1152M:1353M 1152M|   0     0 | 100k  155k
 35  36  21   1   0   7|2202k  286M:  18k  547M:  33k  656M:4915B  140M:2258k 1630M| 555M  555M:  37B  766B:1072M 1112M:1072M 1112M|   0     0 |  95k  137k
 36  42  14   0   0   8|2074k  874M:9011B  273M:1638B   20M:  13k  503M:2098k 1670M| 686M  686M:  37B 1092B:1050M 1291M:1050M 1291M|   0     0 | 111k  143k
 33  35  24   1   0   7|2526k  266M:  20k  598M:  28k  726M:8192B  309M:2582k 1900M| 595M  595M:  37B  766B: 898M 1087M: 898M 1087M|   0     0 |  90k  128k
 31  34  27   2   0   7|2105k  480M:8192B  239M:  56k  584M: 137k  102M:2330k 1405M| 539M  539M:  49B 1020B: 997M 1115M: 997M 1115M|   0     0 |  89k  130k
 33  38  19   3   0   8|2100k  568M:  26k  763M:  94k   26M:  16k  484M:2262k 1841M| 533M  533M: 289B 1360B:1035M 1146M:1035M 1146M|  26k    0 |  88k  134k
 19  67   8   1   0   5|2467k   13k:   0    29k:  22k  493M:  19k  619M:3176k 1112M| 235M  235M: 212B 1091B: 809M  580M: 809M  580M|   0     0 |  49k   75k
 37  38  15   1   0   8|2054k  259M:8192B  258M:  14k  311M:9830B  349M:2086k 1177M| 486M  486M:  49B  774B:1336M 1201M:1336M 1201M|   0     0 |  98k  159k
 36  39  14   2   0   9|2537k  616M:  27k  790M:  11k  309M:4096B  149M:2579k 1865M| 500M  500M:  37B 1487B:1280M 1153M:1280M 1153M|   0     0 |  98k  158k
 34  50   8   0   0   8|2560k  393M:  13k  494M:1638B  121M:  22k  658M:2596k 1666M| 485M  485M:  49B  766B:1361M 1174M:1361M 1174M|   0     0 |  82k  138k
 30  50  12   1   0   7|2135k  180M:9011B  355M:  35k  903M:  15k  488M:2194k 1927M| 371M  371M:  37B 1019B:1139M  885M:1139M  885M|   0     0 |  67k  114k
 37  39  12   4   0   8|2506k  597M:2458B   57M:  16k  598M:  12k  371M:2537k 1622M| 482M  482M: 121B  766B:1316M 1036M:1316M 1036M|   0     0 |  98k  154k
 35  38  17   2   0   8|2593k  584M:  15k  518M:4915B  201M:8192B  309M:2621k 1612M| 549M  549M: 229B  370B:1191M 1085M:1191M 1085M|   0     0 |  88k  147k
 31  35  24   2   0   8|1698k  501M:  13k  499M:8192B  667M:  10k  374M:1730k 2041M| 437M  437M:  37B  766B:1088M  973M:1088M  973M|   0     0 |  85k  134k
 31  58   4   0   0   7|2614k  418M:5734B  258M:   0   157M:7373B  424M:2626k 1258M| 431M  431M:  37B  959B:1244M 1107M:1244M 1107M|   0     0 |  65k  115k
 35  41  14   1   0   9|2131k  619M:  11k  564M:9011B  493M:  14k  376M:2165k 2052M| 494M  494M: 320B  766B:1255M 1188M:1255M 1188M|   0     0 |  88k  146k
 33  36  21   2   0   8|2114k  352M:6554B  304M:9011B  272M:  28k  760M:2158k 1688M| 477M  477M:  82B 1487B:1212M 1100M:1212M 1100M|   0     0 |  91k  150k
 36  39  16   1   0   8|2724k   16M: 118k  806M:  14k  434M: 819B   51M:2880k 1308M| 596M  596M:  37B  766B:1168M 1179M:1168M 1179M|   0     0 |  87k  144k
 37  43  10   1   0   9|2538k  610M:  42k   75M:9830B  489M:  22k  788M:2612k 1962M| 631M  631M: 301B 1092B:1247M 1208M:1247M 1208M|   0     0 | 103k  154k
 34  37  20   1   0   8|2124k  122M:  13k  648M:  17k  665M:  16k  556M:2170k 1991M| 555M  555M:  37B  766B:1102M 1043M:1102M 1043M|   0     0 |  84k  137k
 32  53   7   0   0   7|2509k  766M:   0    38M:6554B  186M:6554B  270M:2522k 1260M| 519M  519M:  61B 1044B:1249M 1118M:1249M 1118M|   0     0 |  73k  121k
 33  40  18   1   0   8|2193k  704M: 819B  451M:  11k  412M:4915B  132M:2210k 1699M| 488M  488M:  49B  774B:1102M 1043M:1102M 1043M|   0     0 |  80k  131k
 30  41  18   3   0   8|2210k   91M:  11k  640M:  20k  685M:  19k  679M:2260k 2095M| 464M  464M:  37B  959B:1076M 1053M:1076M 1053M|   0     0 |  77k  123k
 36  40  15   0   0   8|2067k  510M: 819B  364M:4915B  132M:  14k  361M:2086k 1367M| 604M  604M:  49B  766B:1307M 1395M:1307M 1395M|   0     0 | 102k  161k
 36  42  13   0   0   8|2566k  572M:4915B  518M:  20k  684M:  13k  479M:2603k 2255M| 572M  572M: 265B  828B:1263M 1204M:1263M 1204M|   0     0 |  88k  140k
 35  36  20   1   0   8|2523k  470M:6554B  287M:3277B  156M:2458B  348M:2535k 1260M| 576M  576M:  73B  766B:1187M 1152M:1187M 1152M|   0     0 |  96k  158k
 32  37  22   1   0   8|2114k  290M:  18k  825M:5734B  206M:  14k  529M:2152k 1850M| 515M  515M:  61B  959B:1127M 1158M:1127M 1158M|   0     0 |  86k  141k
 34  36  21   1   0   8|2671k  284M:4096B  195M:  18k  728M:  14k  348M:2708k 1555M| 491M  491M:  37B  766B:1161M 1106M:1161M 1106M|   0     0 |  88k  143k
 30  35  21   5   0   8|2622k  754M:  11k  393M:  16k  823M:4096B  181M:2654k 2152M| 480M  480M:  95B 1020B:1088M 1091M:1088M 1091M|   0     0 |  88k  132k
 30  40  10  12   0   8|2509k  106M:  17k  549M:   0    15M:  13k  720M:2538k 1389M| 515M  515M:  49B  774B:1353M 1382M:1353M 1382M|   0     0 | 110k  155k
 28  34  15  16   0   7|2505k  256M:  18k  699M:4096B  435M:  10k  514M:2538k 1903M| 433M  433M: 301B  959B:1273M  973M:1273M  973M|   0     0 | 107k  146k
 27  33  16  16   0   7|2498k  488M:5734B  231M:  12k  559M:  17k  444M:2532k 1720M| 398M  398M:  25B  766B:1220M 1092M:1220M 1092M|   0     0 |  97k  136k
 18  22  11  44   0   5|2663k  258M: 819B   29M:2458B   39M:  23k  533M:2690k  859M| 269M  269M:  49B  828B: 798M  719M: 798M  719M|   0     0 |  59k   91k
 10  14   3  69   0   3|2560k  646M:  17k  510M:  19k  691M: 819B   65k:2692k 1847M| 133M  133M: 267B 1134B: 396M  331M: 396M  331M|   0     0 |  31k   45k
 34  51   7   0   0   7|2070k   23M: 819B   32M:1638B   44M:3277B   54M:2076k  153M| 492M  492M:  49B 1101B:1333M 1180M:1333M 1180M|   0     0 |  76k  134k
 32  40  19   1   0   8|2533k  229M:  20k  677M:7373B  273M:  24k  775M:2584k 1954M| 415M  415M:  37B  766B:1076M  971M:1076M  971M|   0     0 |  74k  122k
 33  44  14   1   0   8|2613k  613M:3277B  174M:  14k  551M:5734B  134M:2636k 1472M| 450M  450M:  97B 1029B:1287M 1099M:1287M 1099M|   0     0 |  85k  140k
 22  64   7   1   0   6|2478k  554M:7373B  266M:  17k  461M:  15k  457M:2517k 1738M| 291M  291M: 241B  766B:1038M  742M:1038M  742M|   0     0 |  61k   83k
 32  53   6   2   0   8|2521k  222M:6554B  169M:9830B  415M: 819B  281M:2538k 1087M| 445M  445M:  49B  959B:1303M 1041M:1303M 1041M|   0     0 |  81k  133k
 32  46  13   1   0   8|2562k  232M:  23k  806M:4915B  168M:  14k  486M:2603k 1693M| 424M  424M:  37B  766B:1201M 1072M:1201M 1072M|   0     0 |  78k  131k
 27  53   9   3   0   8|2283k  591M:  19k  581M:  14k  570M:7373B  469M:2323k 2210M| 397M  397M:  92B 1487B:1036M  946M:1036M  946M|   0     0 |  68k  103k
 31  48  13   0   0   7|2636k  262M:4096B  143M:7373B  211M:8192B  340M:2655k  957M| 458M  458M: 101B  766B:1329M 1222M:1329M 1222M|   0     0 |  80k  135k
 31  41  17   3   0   8|1811k  709M:8192B  409M:  25k  773M:  14k  504M:1858k 2395M| 466M  466M:  49B  959B:1148M 1151M:1148M 1151M|   0     0 |  85k  136k
 35  40  17   0   0   8|2134k  104M:7373B  349M:3277B  102M:6554B  331M:2151k  886M| 454M  454M:  49B  766B:1219M 1091M:1219M 1091M|   0     0 |  86k  146k
 31  49  11   1   0   8|2570k  562M:  19k  578M:  14k  571M:8192B  397M:2611k 2108M| 455M  455M: 289B 1029B:1233M  998M:1233M  998M|   0     0 |  74k  125k
 35  38  15   4   0   8|2498k  360M:9011B  339M:8192B  318M:9011B  439M:2523k 1455M| 520M  520M: 144B  766B:1297M 1069M:1297M 1069M|   0     0 |  96k  154k
 33  44  15   0   0   8|2492k  407M:  10k  397M: 819B  389M:4915B  383M:2508k 1577M| 518M  518M:  37B  959B:1200M 1114M:1200M 1114M|   0     0 |  86k  142k
 32  40  17   4   0   8|2578k  526M:  18k  556M:8192B  575M:  14k  569M:2618k 2226M| 418M  418M:  37B  766B:1093M 1051M:1093M 1051M|   0     0 |  85k  135k
 35  45  13   0   0   8|2532k  284M:  10k  309M:5734B  309M:4915B  284M:2553k 1186M| 524M  524M:  49B  828B:1293M 1183M:1293M 1183M|   0     0 |  86k  148k
 33  37  19   2   0   9|2525k  710M:  18k  681M:  16k  685M:4096B  680M:2563k 2755M| 490M  490M:  25B  766B:1080M  965M:1080M  965M|   0     0 |  85k  135k
 38  39  15   0   0   8|2531k  166M:6554B  192M:3277B  154M: 819B  180M:2542k  693M| 626M  626M:  73B 1092B:1346M 1247M:1346M 1247M|   0     0 | 100k  164k
 32  40  18   2   0   8|2552k  561M:  33k  644M:  10k  284M:  12k  648M:2607k 2137M| 452M  452M: 253B  766B:1176M  964M:1176M  964M|   0     0 |  82k  131k
 34  37  20   1   0   8|2522k  372M:9830B  241M:  21k  518M:3277B  311M:2555k 1442M| 540M  540M:  61B 1020B:1219M 1053M:1219M 1053M|   0     0 |  95k  155k
 32  35  25   1   0   7|2479k  402M:  12k  434M:  10k  362M:4915B  412M:2506k 1610M| 629M  629M:  49B  774B:1030M 1094M:1030M 1094M|   0     0 |  99k  142k
 28  30  35   1   0   6|2458k  331M:9011B  308M:4915B  487M:8192B  282M:2480k 1409M| 437M  437M:  49B  959B: 963M  841M: 963M  841M|   0     0 |  90k  119k
 35  37  20   1   0   7|2514k   37M:  20k  577M:5734B  414M:  10k  537M:2550k 1565M| 549M  549M:  25B  766B:1119M  991M:1119M  991M|   0     0 |  86k  141k
 33  42  14   2   0   9|2575k  593M:  14k  644M:6554B  554M:  13k  665M:2608k 2455M| 540M  540M:  49B  828B:1194M 1044M:1194M 1044M|   0     0 |  86k  137k
 37  40  15   0   0   8|2979k  925M:2458B   74M:3277B  170M:2458B  105M:3077k 1274M| 667M  667M: 166B  782B:1240M 1270M:1240M 1270M|  90k    0 |  99k  158k
 34  37  19   2   0   8|2680k   48M:  19k  575M:  11k  736M:  12k  563M:2722k 1921M| 600M  600M: 289B  967B:1106M 1102M:1106M 1102M|   0     0 |  95k  148k
 34  42  13   2   0   9|2706k  565M:  14k  406M:  18k  671M:2458B  716M:2740k 2359M| 517M  517M:  49B  766B:1162M 1038M:1162M 1038M|   0     0 |  85k  138k
 37  38  16   1   0   8|2493k  447M:  11k  429M:1638B   99M:   0    24M:2506k  999M| 573M  573M:  49B 1020B:1358M 1176M:1358M 1176M|   0     0 | 102k  164k
 36  41  14   1   0   8|2481k  719M:7373B  305M:1638B  284M:2458B  384M:2492k 1693M| 602M  602M:  37B  774B:1252M 1229M:1252M 1229M|   0     0 |  94k  151k
 31  35  25   1   0   8|2494k  124M:  15k  574M:1638B  659M:8192B  576M:2519k 1933M| 470M  470M:  49B  959B:1049M  950M:1049M  950M|   0     0 |  82k  133k
 33  38  20   1   0   8|2921k  568M:  14k  545M:8192B  594M:2458B  260M:2945k 1968M| 492M  492M:  25B  766B:1167M 1075M:1167M 1075M|   0     0 |  84k  139k
 35  41  14   2   0   8|2513k  457M:7373B  309M:4915B  225M:2458B  282M:2527k 1274M| 523M  523M: 133B 1487B:1251M 1111M:1251M 1111M|   0     0 |  92k  152k
 33  39  19   2   0   8|2514k  548M:5734B  258M:7373B  258M:  10k  900M:2566k 1963M| 508M  508M: 205B  766B:1105M 1138M:1105M 1138M|  26k    0 |  80k  128k
 33  36  20   3   0   8|2486k  340M:9011B  409M:6554B  377M:   0   387M:2502k 1513M| 486M  486M:  49B 1092B:1136M 1145M:1136M 1145M|   0     0 |  91k  150k
 33  38  19   2   0   8|2066k  329M:4096B  389M: 853k  483M:8192B  496M:2931k 1697M| 486M  486M:  43B  784B:1175M 1090M:1175M 1090M|   0     0 |  90k  144k
 36  38  17   1   0   8|  22k  597M:7373B  490M:2491k  413M:1638B  128M:2522k 1627M| 560M  560M:  61B 1029B:1216M 1067M:1216M 1067M|   0     0 |  86k  148k
 35  39  18   0   0   8|8192B  307M:9830B  684M:2490k  460M:   0   155M:2508k 1606M| 627M  627M:  37B  774B:1110M 1132M:1110M 1132M|   0     0 |  92k  141k
 34  37  20   0   0   8|   0    18k:5734B  589M:2492k  411M:6554B  692M:2504k 1693M| 597M  597M:  49B 1019B:1152M 1196M:1152M 1196M|   0     0 | 110k  151k
 33  37  21   1   0   8|  16k  575M:6554B  233M:3014k  613M:   0   256M:3036k 1677M| 610M  610M: 193B  766B:1110M 1131M:1110M 1131M|   0     0 | 111k  148k
 34  37  20   2   0   8|  12k  400M:  15k  455M:2552k  287M:8192B  594M:2587k 1737M| 611M  611M: 157B  828B:1158M 1205M:1158M 1205M|   0     0 | 115k  153k
 33  37  21   1   0   8|  16k  405M:  16k  429M:2596k  287M:  12k  732M:2640k 1853M| 635M  635M:  25B  766B: 987M 1119M: 987M 1119M|   0     0 |  93k  134k
 34  36  21   1   0   7|  26k  661M:4096B  314M:2953k  443M: 819B   57M:2984k 1475M| 581M  581M:  49B  959B:1106M 1010M:1106M 1010M|   0     0 |  94k  140k
 32  34  25   1   0   8|7373B  206M:  20k  575M:2561k  854M:7373B  582M:2596k 2217M| 522M  522M: 254B  766B: 986M  877M: 986M  877M|   0     0 |  82k  126k
 36  38  17   1   0   8|  17k  388M:1638B   51M:2618k   93M:  18k  577M:2654k 1109M| 613M  613M:  94B  370B:1281M 1225M:1281M 1225M|   0     0 |  97k  160k
 33  37  20   1   0   8|  10k  502M:8192B  293M:2528k  614M:4096B   84M:2550k 1493M| 615M  615M:  49B  766B:1024M 1167M:1024M 1167M|   0     0 |  89k  133k
 33  38  21   1   0   8|2769k  398M:  14k  767M:  17k  470M:8192B  577M:2820k 2212M| 530M  530M: 301B  959B:1096M 1137M:1096M 1137M|   0     0 |  99k  136k
 36  39  16   1   0   8|2740k  565M:2458B  215M:  26k  127M:7373B  495M:2775k 1402M| 618M  618M:  25B  766B:1279M 1171M:1279M 1171M|   0     0 |  92k  156k
 38  43  11   0   0   8|2585k  648M:  14k  558M:6554B  470M:5734B  324M:2617k 2000M| 655M  655M:  37B 1487B:1212M 1142M:1212M 1142M|   0     0 |  83k  144k
 35  38  17   2   0   8|3114k  192M:  25k  628M:9011B  308M:  11k  635M:3159k 1764M| 706M  706M:  49B  782B:1098M 1273M:1098M 1273M|   0     0 | 117k  159k
 34  35  23   1   0   7|2503k  503M:8192B  180M:  16k  635M:4915B  323M:2532k 1642M| 757M  757M:  49B 1101B: 912M 1161M: 912M 1161M|   0     0 | 124k  154k
 38  39  14   0   0   8|2937k  359M:  11k  622M:  17k  410M: 819B  249M:2969k 1640M| 864M  864M:  49B  766B: 947M 1368M: 947M 1368M|   0     0 | 126k  153k
 38  41  11   1   0   9|1221k  676M: 819B   26M:1306k  704M:2458B  721M:2530k 2127M| 845M  845M: 157B 1020B: 968M 1362M: 968M 1362M|   0     0 | 115k  154k
 37  40  16   1   0   7|3277B  232M:  22k  713M:2946k  233M: 819B  284M:2975k 1462M| 825M  825M: 181B  774B: 956M 1398M: 956M 1398M|   0     0 | 117k  153k
 41  44   6   0   0   9|7373B  650M:  28k  645M:2510k  442M:6554B  543M:2555k 2280M| 885M  885M:  37B  959B:1059M 1364M:1059M 1364M|   0     0 |  95k  146k
 34  49   8   1   0   8|  11k  339M:  19k  430M:3121k  516M:3277B  520M:3158k 1804M| 804M  804M:  37B  766B: 950M 1367M: 950M 1367M|   0     0 |  74k  120k
 40  49   3   0   0   8|  10k  474M:  14k  535M:2525k  527M:5734B  422M:2558k 1959M|1116M 1116M:  37B 1487B: 846M 1605M: 846M 1605M|   0     0 |  98k  142k
 44  41   8   1   0   7|  24k  526M:  48k  173M:3130k  319M:  53k  474M:3612k 1493M|1367M 1367M:  49B  766B: 463M 1585M: 463M 1585M|6554B    0 | 124k  158k
 45  43   4   0   0   8|  14k  552M:  55k  492M:2597k  618M:  21k  394M:2686k 2055M|1563M 1563M:  73B  959B: 383M 1729M: 383M 1729M|   0     0 | 116k  153k
 44  41   7   0   0   8|  26k  211M: 116k  677M:3013k  619M:  17k  383M:3184k 1891M|1670M 1670M: 253B  766B: 105M 1695M: 105M 1695M|   0     0 | 137k  162k
 31  28  34   2   0   5|  22k  440M:  44k  229M:2531k  497M:  17k  359M:2720k 1525M|1181M 1181M: 463B 1656B: 104M 1255M: 104M 1255M|   0     0 | 135k  152k
  3   6  89   1   0   1|3277B  529M:  28k  126M:2919k   78k:  10k  439M:2966k 1094M|  52M   52M:  49B  774B: 202M  131M: 202M  131M|   0     0 |  36k   25k
  2   2  96   0   0   0|   0    51k:   0  9830B:2919k   10k:4915B   32k:2924k  108k|   0     0 :  37B  959B: 160M   52M: 160M   52M|   0     0 |  16k   10k
  2   2  96   0   0   0|   0  7373B:   0  7373B:2534k    0 :   0     0 :2534k   17k|   0     0 :  85B  766B: 158M   52M: 158M   52M|   0     0 |  16k   11k
  2   2  95   0   0   1|   0  7373B:   0     0 :2893k 8192B:   0  7373B:2893k   25k|   0     0 : 157B 1487B: 204M  130M: 204M  130M|   0     0 |  24k   15k
  1   2  97   0   0   0|  31k 8192B:   0  7373B:2458k 8192B:   0  7373B:2489k   76k|   0     0 : 169B  766B: 110M   78M: 110M   78M|   0     0 |  14k 9092 
  0   0  99   0   0   0| 819B 3312k:1638B   52M:2894k  122M:1638B   52M:2898k  229M|   0     0 :  37B 1092B: 133B  669B: 749B 1761B|   0     0 | 788  1176 
  0   1  98   1   0   0|   0    26M:  14k  319M:2488k  268M:   0    40M:2502k  653M|   0     0 :  49B  774B: 181B  669B: 669B 1443B|   0     0 |2159  2670 
  0   0  99   0   0   0|   0    77M:2458B   52M:2894k   29M:   0    15M:2896k  173M|   0     0 :  92B 1020B: 125B  490B: 517B 1510B|   0     0 | 513   398 
  0   0  99   0   0   0|   0    26M: 819B   26M:2894k   52M:   0    52M:2894k  155M|   0     0 : 113B  766B: 133B  669B:6213B 1435B|   0     0 |3300  6065 
  0   0  99   0   0   0|   0    52M: 819B   52M:2458k   52M:1638B   26M:2461k  181M|   0     0 :  37B  959B: 133B  669B:6415B 1628B|   0     0 |3403  6244 
  0   1  99   0   0   0|   0    52M:3277B   52M:2869k   26M:1638B   52M:2874k  181M|   0     0 : 289B  766B: 114B  490B: 696B 1256B|   0     0 |4203  7718 
  0   0  99   0   0   0|   0    26M:   0  3312k: 819B   26M:2512k   26M:2513k   81M|   0     0 :  37B 1487B: 133B  669B: 340B 2156B|   0     0 |3197  6022 
