You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 55  39   0   0   0   6|   0    80M:2048k   70M: 819B  129M:   0    99M:2049k  377M| 518M  518M:  21k   58k:1309M 1043M:1309M 1043M|   0     0 |  75k  109k
 47  44   2   0   0   7|   0   255M:2483k  240M:   0   934M:   0   211M:2483k 1640M| 516M  516M:  29k   58k:1065M 1065M:1065M 1065M|   0     0 |  70k  101k
 38  49   5   1   0   8|   0   487M:2074k  803M:   0   460M:   0   873M:2074k 2624M| 505M  505M:  22k   58k: 981M 1097M: 981M 1097M|   0     0 |  70k   97k
 43  47   3   0   0   8|   0   727M:2483k  410M: 819B  132k:   0   366M:2484k 1503M| 545M  545M:  39k   55k:1242M 1242M:1242M 1242M|   0     0 |  74k  111k
 47  37   8   0   0   8|   0   103M:2048k  103M:   0   873M:   0   129M:2048k 1208M| 662M  662M:  32k   58k:1287M 1349M:1287M 1349M|   0     0 | 104k  139k
 40  34  17   2   0   8| 819B  439M:2483k  600M:   0   635M:   0   439M:2484k 2112M| 569M  569M:  25k   58k:1108M 1111M:1108M 1111M|   0     0 |  94k  133k
 39  31  21   2   0   7|   0   514M:2074k  820M:   0    33k:   0   555M:2074k 1890M| 627M  627M:  55k   58k:1024M 1091M:1024M 1091M|   0     0 | 121k  144k
 34  24  35   2   0   5|   0   441M:2458k   15k:   0    14k:   0   400M:2458k  841M| 629M  629M:  41k   58k: 809M  919M: 809M  919M|   0     0 | 122k  132k
 23  17  55   0   0   4|   0   232M:2074k  180M:   0   374M:   0    77M:2074k  864M| 399M  399M:  30k   58k: 676M  630M: 676M  630M|   0     0 |  98k  102k
 26  23  40   5   0   5|   0    19M:2483k  197M:   0  1058M:   0   859M:2483k 2132M| 443M  443M:  39k   58k: 781M  794M: 781M  794M|   0     0 | 116k  114k
 27  26  36   5   0   7|   0  1291M:2458k 1103M:   0    47M:   0   552M:2458k 2994M| 493M  493M:  33k   58k: 807M  965M: 807M  965M|   0     0 | 115k  123k
 28  20  48   0   0   4|   0  5954k:2074k   34k:   0    13k:   0    26k:2074k 6052k| 467M  467M:  24k   55k: 769M  827M: 769M  828M|   0     0 |  99k  117k
 38  30  26   0   0   6|   0    77M:2483k   51M:   0   155M:   0    51M:2483k  335M| 611M  611M:  19k   58k:1182M 1233M:1182M 1233M|   0     0 | 119k  153k
 24  24  41   5   0   6|   0  1013M:2048k  132M:   0  1075M:   0    77M:2048k 2298M| 397M  397M:  29k   58k: 916M  817M: 916M  817M|   0     0 | 107k  119k
 30  30  29   4   0   7|   0   291M:2483k 1042M:   0   241M:   0  1133M:2483k 2707M| 559M  559M:  23k   58k:1068M 1026M:1068M 1026M|   0     0 | 122k  139k
 19  15  62   1   0   4|   0    15k:2483k  259M:   0    14k:   0   208M:2483k  468M| 318M  318M:  38k   58k: 651M  673M: 651M  673M|   0     0 |  96k   93k
 21  15  61   0   0   3|   0    13k:2074k   13k:   0    15k:   0    13k:2074k  120k| 376M  376M:  32k   58k: 673M  697M: 673M  697M|   0     0 |  86k   97k
 25  22  48   0   0   5|   0   233M:2458k  155M:   0   284M:   0   155M:2458k  826M| 416M  416M:  23k   58k: 952M  990M: 952M  990M|   0     0 | 111k  121k
 21  21  51   3   0   5|3277B  929M:2483k  873M:   0    77M:   0    77M:2486k 1957M| 350M  350M:  51k   58k: 752M  723M: 752M  723M|   0     0 | 107k  106k
 30  31  27   5   0   7|   0   326M:2074k  492M: 819B 1058M:   0   971M:2074k 2847M| 511M  511M:  40k   55k: 945M 1013M: 945M 1013M|   0     0 | 110k  134k
 33  27  33   1   0   6|   0    13k:2458k   13k:   0   109M:   0   328M:2458k  437M| 569M  569M:  30k   58k: 946M 1161M: 946M 1161M|   0     0 | 117k  143k
 35  31  28   0   0   6| 819B  180M:2483k  155M:   0    77M:   0    21M:2484k  433M| 585M  585M:  39k   58k:1124M 1161M:1124M 1161M|   0     0 | 111k  150k
 25  24  40   5   0   6|   0   195M:2074k  292M:   0  1207M:   0   237M:2074k 1932M| 478M  478M:  33k   58k: 731M  854M: 731M  854M|   0     0 | 108k  116k
  8  12  69   8   0   3|2458B 1209M:2484k 1106M:   0   206M:   0   953M:2486k 3474M|  96M   96M:  23k   58k: 239M  193M: 239M  193M|   0     0 |  50k   41k
  1   1  97   0   0   0|   0    36M:2458k   21k:   0     0 :   0   328M:2458k  365M|5536B 5536B:  21k   58k:  14k 6680B:  39k   64k|   0     0 |2884  2547 
  1   1  98   0   0   0|   0     0 :2483k    0 :   0     0 :   0  2458B:2483k   24k|4086B 4086B:  30k   59k:8678B 5925B:  38k   65k|   0     0 |1637  2318 
  1   0  99   0   0   0|   0     0 :2074k    0 :   0     0 :   0  2458B:2074k 9011B|4441B 4441B:  23k   58k:8009B 5742B:  31k   64k|   0     0 |1562  2307 
  2   0  98   0   0   0|   0    31M:2458k   26M:   0     0 :   0  2458B:2458k   56M|4337B 4337B:  39k   55k:8102B 5384B:  47k   60k|   0     0 |1729  2388 
 36  36  21   0   0   7|   0    21M:2488k   58M:   0   129M:   0    77M:2488k  285M| 596M  596M:  34k   58k:1348M 1299M:1348M 1299M|   0     0 | 103k  162k
 32  33  28   0   0   6|   0   181M:2098k   71M:   0   105M:   0    52M:2144k  409M| 559M  559M:  25k   58k:1272M 1143M:1272M 1143M|   0     0 | 120k  152k
 24  23  48   0   0   5|   0    73M:2503k   52M:   0    84M:   0    13k:2503k  209M| 464M  464M:  52k   58k: 852M  921M: 852M  921M|   0     0 | 103k  117k
 23  36  32   3   0   6|1638B  891M:2464k  910M:   0   180M:   0    87M:2466k 2068M| 458M  458M:  41k   58k: 790M  832M: 790M  832M|   0     0 | 108k  111k
 21  26  39   8   0   6| 819B  402M:2489k  521M:   0   947M:   0   948M:2490k 2819M| 453M  453M:  38k   58k: 615M  674M: 615M  674M|   0     0 |  95k  102k
 25  31  34   4   0   5|   0    50k:2092k   12k:   0   329M:   0   570M:2093k  899M| 493M  493M:  39k   58k: 931M  901M: 931M  901M|   0     0 | 112k  126k
 23  37  36   0   0   4|   0    11k:2462k   10k:   0    31k:   0    23k:2462k  147k| 449M  449M:  38k   58k: 694M  815M: 694M  816M|   0     0 |  92k   98k
 22  26  47   0   0   5| 819B  206M:2515k  129M:   0   155M:   0    14k:2516k  490M| 367M  367M:  32k   58k: 986M  835M: 986M  835M|   0     0 |  96k  113k
 18  19  59   1   0   4|1638B  898M:2461k   77M:   0  1865k:   0    51M:2462k 1028M| 333M  333M:  19k   58k: 666M  602M: 666M  602M|   0     0 |  91k   92k
 23  28  38   5   0   7|1638B  373M:2520k  754M:   0  1241M:   0   664M:2522k 3032M| 422M  422M:  30k   58k: 671M  742M: 671M  742M|   0     0 | 100k  107k
 28  32  31   3   0   6|   0    38k:2068k  525M:   0    68k:   0   829M:2068k 1353M| 495M  495M:  23k   58k: 874M  880M: 874M  880M|   0     0 | 105k  126k
 36  37  21   0   0   6|   0    13k:2518k   13k: 819B   77M:   0    30k:2519k   77M| 624M  624M:  38k   58k:1236M 1322M:1236M 1322M|   0     0 | 114k  158k
 30  36  28   0   0   6|2458B  933M:2509k   77M:   0   103M:   0   180M:2511k 1294M| 529M  529M:  32k   58k: 978M 1011M: 978M 1011M|   0     0 | 103k  128k
 26  40  22   4   0   7|2458B  736M:2506k  770M:   0   889M: 819B  429M:2514k 2823M| 495M  495M:  24k   55k: 874M 1054M: 874M 1054M|   0     0 | 113k  121k
 30  32  27   3   0   7|   0    12k:2460k  778M:   0   354M:   0   818M:2460k 1950M| 538M  538M:  51k   58k:1082M 1031M:1082M 1031M|   0     0 | 112k  148k
 37  42  15   0   0   7|   0   819B:2499k   13k:   0    28k:   0    22k:2499k   75k| 642M  642M:  40k   58k:1286M 1216M:1286M 1216M|   0     0 | 105k  151k
 34  37  21   1   0   7|   0   180M:2054k  129M:1638B 1260M:   0   180M:2056k 1750M| 698M  698M:  31k   58k:1056M 1166M:1056M 1166M|   0     0 |  97k  146k
 29  40  19   4   0   9|4096B 1055M:2459k 1050M:   0   372M:   0   624M:2463k 3102M| 621M  621M:  41k   58k:1033M 1209M:1033M 1209M|   0     0 | 112k  142k
 23  23  46   2   0   5|   0   185M:2511k  312M:   0    39k:   0   633M:2511k 1130M| 456M  456M:  34k   58k: 842M  979M: 843M  979M|   0     0 | 111k  119k
 22  21  52   0   0   4|   0    22k:2483k   14k:   0    77M:   0    14k:2483k   77M| 504M  504M:  24k   58k: 813M  917M: 813M  917M|   0     0 | 114k  125k
 21  23  47   3   0   5|   0  1019M:2483k 1010M: 819B  232M:   0    77M:2484k 2339M| 492M  492M:  20k   58k: 605M  809M: 605M  809M|   0     0 | 113k  111k
 23  27  38   6   0   6|   0   433M:2462k  344M:   0   794M:   0   845M:2462k 2416M| 429M  429M:  30k   58k: 684M  715M: 684M  715M|   0     0 |  99k  105k
 25  26  41   3   0   5|   0    38k:2489k   15k:   0   146M:   0   676M:2489k  822M| 509M  509M:  24k   58k: 820M  919M: 820M  919M|   0     0 | 115k  128k
 29  27  38   0   0   5|   0    14k:2484k   12k:   0    18k:   0    15k:2484k   73k| 625M  625M:  39k   58k:1016M 1097M:1016M 1097M|   0     0 | 122k  147k
 26  25  44   0   0   5|   0   209M:2490k  245M:   0   361M:   0    13k:2490k  815M| 539M  539M:  33k   58k: 810M  906M: 810M  906M|   0     0 | 108k  128k
 23  25  44   3   0   5| 819B   74M:2458k  242M:   0  1097M:   0   155M:2458k 1568M| 439M  439M:  25k   58k: 842M  789M: 842M  789M|   0     0 | 113k  119k
 32  36  20   4   0   8|   0  1205M:2485k 1027M:   0    98M:   0  1042M:2485k 3372M| 550M  550M:  54k   58k: 946M  959M: 946M  959M|   0     0 | 120k  134k
 30  28  35   1   0   6|   0   129M:2483k   50M:   0    21k:   0   357M:2483k  537M| 580M  580M:  41k   58k:1124M  979M:1124M  979M|   0     0 | 122k  151k
 18  16  63   0   0   3|   0    21k:2483k   11k:   0   155M:   0    14k:2483k  155M| 292M  292M:  31k   58k: 744M  646M: 744M  646M|   0     0 |  89k   93k
 14  16  65   3   0   3|   0    11k:2459k   77M: 819B 1207M:   0    13k:2460k 1284M| 281M  281M:  39k   58k: 422M  470M: 422M  471M|   0     0 |  72k   69k
 20  23  48   4   0   5|   0   387M:2483k 1346M:   0   107M:   0   129M:2483k 1969M| 375M  375M:  34k   58k: 877M  708M: 877M  708M|   0     0 | 111k  116k
 26  25  41   2   0   5| 819B  874M:2486k   21k:   0    18k:   0   930M:2486k 1804M| 487M  487M:  26k   55k: 724M  671M: 724M  671M|   0     0 | 103k  118k
 15  15  64   3   0   3|   0   353M:2489k   13k:   0    14k:   0   486M:2489k  840M| 296M  296M:  21k   58k: 466M  519M: 466M  519M|   0     0 |  79k   81k
 33  31  30   0   0   6|   0    30k:2478k   13k:   0    12k:   0    15k:2520k  124k| 633M  633M:  29k   58k:1059M 1133M:1059M 1133M|   0     0 | 122k  157k
 33  33  27   0   0   7|   0   155M:2526k  364M:   0   386M:   0   718M:2526k 1622M| 589M  589M:  23k   58k: 988M 1028M: 988M 1028M|   0     0 | 108k  140k
 30  37  24   2   0   7|   0   298M:2523k  296M:   0   693M:   0   665M:2523k 1952M| 520M  520M:  40k   58k: 946M 1016M: 946M 1016M|   0     0 | 102k  131k
 31  48  11   1   0   8|   0   955M:2506k 1017M:   0   633M:   0    22k:2506k 2604M| 575M  575M:  33k   58k: 977M 1061M: 977M 1061M|   0     0 |  94k  118k
 33  56   6   0   0   6|   0    53k:2491k   12k:   0    35k:   0    14k:2491k  142k| 696M  696M:  26k   58k:1091M 1239M:1091M 1239M|   0     0 |  98k  121k
 32  35  26   0   0   7|   0   284M:2482k  232M:   0  1086M:   0   258M:2482k 1859M| 566M  566M:  56k   58k:1109M 1080M:1109M 1080M|   0     0 |  95k  138k
 14  17  60   5   0   4|   0   388M:2082k  394M:   0   498M:   0   525M:2082k 1805M| 326M  326M:  41k   55k: 473M  577M: 473M  577M|   0     0 |  74k   82k
 15  19  55   7   0   5|   0   832M:2513k  884M:   0    29k:   0   718M:2513k 2435M| 322M  322M:  32k   58k: 519M  584M: 519M  584M|   0     0 |  95k   87k
 13  11  74   0   0   2|   0    42k:2871k   15k:   0    13k:   0    21k:2872k  107k| 309M  309M:  41k   58k: 292M  427M: 292M  427M|   0     0 |  63k   68k
 23  20  53   0   0   4|   0    18k:2495k   14k:   0    14k:   0    14k:2495k   87k| 552M  552M:  34k   58k: 602M  854M: 602M  855M|   0     0 | 101k  113k
 22  21  53   0   0   4|   0    12k:2507k   13k:   0    15k:   0    14k:2507k   66k| 397M  397M:  24k   58k: 774M  705M: 774M  705M|   0     0 |  81k  103k
 32  37  24   0   0   7|   0   284M:2586k  206M:   0  1037M:   0   361M:2586k 1888M| 596M  596M:  20k   58k: 997M 1047M: 997M 1047M|   0     0 |  98k  135k
 31  35  25   2   0   7|   0   419M:2477k  677M:   0   486M:   0   403M:2477k 1984M| 517M  517M:  30k   58k:1053M 1061M:1053M 1061M|   0     0 | 101k  135k
 28  50  13   1   0   8|   0   787M:2520k  600M:   0    23k:   0   771M:2520k 2158M| 464M  464M:  25k   58k:1037M 1019M:1037M 1019M|   0     0 |  98k  115k
 33  42  18   0   0   7|   0   155M:2508k   59M:   0   120M:   0    96M:2508k  430M| 575M  575M:  39k   55k:1300M 1343M:1301M 1343M|   0     0 | 100k  149k
 27  33  32   1   0   7|   0   361M:2459k  965M:   0   846M:   0   239M:2459k 2412M| 526M  526M:  34k   58k:1099M 1071M:1099M 1071M|   0     0 | 121k  139k
 18  23  49   4   0   5|   0   599M:2064k  542M:  26k  553M:   0   599M:2094k 2293M| 339M  339M:  92k   58k: 655M  614M: 655M  614M|   0     0 |  96k   93k
 11  11  73   3   0   2|   0   423M:   0    34k:3302k   30k:   0   613M:3302k 1036M| 193M  193M:  61k   58k: 343M  362M: 343M  362M|   0     0 |  53k   55k
 41  40  12   0   0   7|   0    35k:   0    19k:2514k   14k:   0    17k:2514k  109k| 710M  710M:  40k   58k:1430M 1386M:1430M 1386M|   0     0 | 106k  170k
 31  36  24   1   0   7|   0   602M:   0   155M:2534k  698M:   0   464M:2534k 1919M| 625M  625M:  31k   58k:1133M 1190M:1133M 1190M|   0     0 | 113k  142k
 33  41  12   4   0  10|   0   900M:   0   757M:2523k  856M:   0  1034M:2523k 3547M| 637M  637M:  40k   58k:1115M 1155M:1115M 1156M|   0     0 | 112k  144k
 34  37  22   0   0   7|   0    66k:   0   614M:2922k   35k:   0    34k:2922k  614M| 526M  526M:  34k   58k:1262M 1215M:1262M 1215M|   0     0 | 105k  145k
 34  42  16   0   0   8|   0   155M:   0   155M:2535k  544M:   0   155M:2535k 1008M| 644M  644M:  25k   58k:1336M 1432M:1336M 1432M|   0     0 | 110k  157k
 32  38  19   3   0   8|   0   500M:   0   428M:2498k  874M:   0   191M:2573k 1993M| 596M  596M:  21k   58k:1161M 1214M:1162M 1214M|   0     0 | 109k  148k
 34  39  15   3   0   9|   0   937M:   0   990M:2507k  107M:   0  1183M:2507k 3217M| 589M  589M:  29k   59k:1137M 1103M:1137M 1103M|   0     0 | 107k  145k
 34  32  28   0   0   6|   0    48k:   0    47k:2914k   14k:   0    31k:2914k  157k| 607M  607M:  24k   58k:1118M 1084M:1118M 1084M|   0     0 | 116k  154k
 34  35  24   0   0   7|   0   464M:   0   323M:2497k  442M:   0   309M:2497k 1538M| 549M  549M:  39k   59k:1124M 1025M:1124M 1025M|   0     0 | 105k  142k
 36  45  10   1   0   8|2548k  911M:   0  1117M:  22k   65M:   0    43M:2570k 2136M| 580M  580M:  35k   58k:1168M 1092M:1168M 1092M|   0     0 | 100k  139k
 29  34  27   3   0   8|2521k  186M:   0    62M:   0   974M:   0  1240M:2521k 2463M| 648M  648M:  25k   54k: 919M 1166M: 919M 1166M|   0     0 | 122k  148k
 22  21  53   0   0   4|2906k   20k:   0    14k:   0    31k:   0    30k:2928k  112k| 506M  506M:  52k   63k: 762M  882M: 762M  882M|   0     0 | 120k  126k
 16  20  60   0   0   4|2502k   51M:   0   129M:   0   826M:   0   155M:2505k 1161M| 326M  326M:  41k   58k: 567M  670M: 567M  671M|   0     0 |  81k   83k
 22  26  42   4   0   6|2530k  319M:   0   423M:   0   657M:  13k  295M:2543k 1694M| 464M  464M:  31k   58k: 862M  922M: 862M  922M|   0     0 | 100k  123k
  8  14  68   6   0   4|2958k 1119M: 819B  887M:   0    28k:   0  1032M:2985k 3039M|  87M   87M:  42k   54k: 408M  323M: 408M  323M|   0     0 |  49k   47k
 22  21  53   0   0   4|2549k   57k:   0    43k:   0    19k: 819B   27k:2550k  204k| 413M  413M:  47k   62k: 901M  802M: 901M  803M|   0     0 | 108k  119k
 20  18  59   0   0   3|2530k   30k:   0    21k:   0    14k:   0    13k:2530k  102k| 378M  378M:  26k   54k: 559M  658M: 559M  658M|   0     0 |  80k   93k
 29  32  33   0   0   5|2966k   13k:   0    18k:   0   180M:   0    13k:2966k  180M| 496M  496M:  22k   62k: 935M  952M: 935M  952M|   0     0 | 108k  127k
 32  40  20   0   0   7|2506k  284M:   0   387M:   0  1079M:   0   284M:2509k 2033M| 559M  559M:  31k   54k:1087M 1122M:1087M 1122M|   0     0 |  96k  135k
 31  36  24   2   0   8| 464k  744M:2112k  792M:   0   197M: 819B  665M:2577k 2399M| 524M  524M:  24k   63k:1123M 1050M:1123M 1050M|   0     0 | 105k  140k
 29  31  32   2   0   7|   0   501M:2959k  404M:   0    12k:   0   588M:2959k 1493M| 532M  532M:  40k   54k:1018M 1077M:1018M 1077M|   0     0 | 119k  139k
 25  25  45   0   0   5|   0    77M:2478k   17k:   0   361M:   0    77M:2478k  516M| 549M  549M:  33k   62k: 850M 1082M: 850M 1082M|   0     0 | 117k  131k
 11  13  71   2   0   3|   0   203M:2926k  932M:   0   104M:   0   198M:2929k 1436M| 264M  264M:  24k   54k: 286M  378M: 286M  378M|   0     0 |  54k   58k
 23  29  33   7   0   8|   0  1094M:2598k  520M:   0   913M: 819B 1091M:2598k 3618M| 424M  424M:  53k   62k: 808M  806M: 808M  806M|   0     0 | 107k  122k
 27  29  39   0   0   4|   0    55k:2952k   34k:   0    37k:   0    33k:2952k  225k| 541M  541M:  41k   54k: 776M  908M: 776M  908M|   0     0 | 106k  131k
 37  38  19   0   0   6|   0    11k:2534k   12k:   0   155M:   0    13k:2534k  155M| 688M  688M:  32k   62k:1232M 1273M:1232M 1273M|   0     0 | 126k  166k
 27  33  33   0   0   6|   0   129M:2886k  884M:   0   181M:   0   232M:2887k 1426M| 441M  441M:  40k   54k:1012M  997M:1012M  997M|   0     0 | 101k  123k
 29  32  28   3   0   7|1638B  305M:2459k  453M:   0   904M:   0   262M:2461k 1923M| 523M  523M:  33k   63k:1002M 1132M:1002M 1132M|   0     0 | 111k  143k
 37  37  16   2   0   9|1638B  999M:2458k   29k:   0   250M:   0  1174M:2459k 2423M| 615M  615M:  25k   54k:1266M 1361M:1266M 1361M|   0     0 | 120k  161k
 36  33  24   0   0   7|   0   110M:2931k  180M:   0   361M:   0    62M:2931k  713M| 719M  719M:  20k   62k:1134M 1323M:1134M 1323M|   0     0 | 121k  165k
 35  35  21   1   0   8| 819B  232M:2484k  245M:   0  1028M:1638B  155M:2494k 1660M| 556M  556M:  29k   54k:1231M 1120M:1231M 1120M|   0     0 |  99k  150k
 31  33  24   3   0   9|   0  1075M:2893k  821M:   0   106M:   0  1114M:2893k 3115M| 410M  410M:  23k   62k:1045M  813M:1046M  813M|   0     0 |  87k  133k
 35  49   7   0   0   8|   0   293M:2462k  248M:   0   769M:   0    25M:2462k 1335M| 473M  473M:  39k   47k:1420M 1077M:1420M 1077M|   0     0 |  86k  149k
 39  38  16   0   0   8|1638B   91M:2906k  376M: 819B   17M:1638B  284M:2910k  768M| 535M  535M:  32k   62k:1483M 1231M:1483M 1232M|   0     0 | 102k  170k
 32  47  11   1   0   8|   0   244M:2461k  952M:   0    35M: 819B  946M:2462k 2178M| 480M  480M:  23k   44k:1284M 1224M:1284M 1224M|   0     0 |  90k  133k
 34  37  17   2   0   9|   0   935M:2918k  204M:   0  1111M: 819B  525M:2919k 2774M| 496M  496M:  52k   60k:1248M 1034M:1248M 1034M|   0     0 |  94k  147k
 39  35  18   1   0   7| 819B  359M:2893k   24k:   0   187M:   0    23k:2894k  546M| 587M  587M:  42k   44k:1417M 1088M:1417M 1088M|   0     0 | 102k  168k
 35  42  14   1   0   8|1638B  143M:2482k 1351M:   0   155M:   0   200M:2484k 1849M| 543M  543M:  33k   53k:1391M 1243M:1391M 1243M|   0     0 | 105k  153k
 32  37  19   3   0   9| 819B  553M:2466k  410M: 819B  811M:1638B 1102M:2472k 2875M| 499M  499M:  41k   44k:1277M 1200M:1277M 1200M|   0     0 | 103k  156k
 33  37  22   1   0   8|2925k  800M: 819B   30k:   0   380M: 819B  302M:2926k 1482M| 524M  524M:  35k   47k:1370M 1246M:1370M 1246M|   0     0 |  99k  159k
 34  36  22   0   0   8|2905k   51M: 819B 1061M: 819B  232M:   0   129M:2908k 1474M| 542M  542M:  26k   41k:1355M 1177M:1355M 1177M|   0     0 | 114k  162k
 29  35  24   3   0   8|2927k  903M: 819B  415M:1638B  628M:4096B  914M:2948k 2860M| 477M  477M:  20k   40k:1177M 1199M:1177M 1199M|   0     0 | 120k  148k
 27  31  33   2   0   7|2477k  526M:1638B   32k:   0   692M:1638B  354M:2485k 1572M| 395M  395M:  31k   35k:1185M  904M:1185M  904M|   0     0 | 117k  145k
 28  29  37   0   0   6|2914k   49M:5734B   26k: 819B  105M:3277B  232M:2923k  386M| 375M  375M:  23k   31k:1309M  867M:1309M  867M|   0     0 | 112k  146k
 19  23  49   3   0   5|2875k   35M:2458B  258M:   0   205M: 819B 1085M:3014k 1583M| 210M  210M:  40k   22k:1099M  681M:1099M  681M|   0     0 |  98k  111k
 23  29  36   5   0   7|2516k 1082M:3277B  604M:2458B  856M:   0   138M:2522k 2680M| 267M  267M:  34k   18k:1221M  679M:1221M  679M|   0     0 | 113k  135k
 18  22  53   1   0   5|2875k  112M:2458B  713M: 819B  315M:   0    30k:2891k 1140M| 165M  165M:  24k   16k:1205M  774M:1205M  774M|   0     0 | 103k  114k
 23  28  43   0   0   6|2877k  180M:   0   158M:   0    22k:   0    81M:2877k  419M| 185M  185M:  55k   21k:1619M  806M:1619M  806M|   0     0 | 104k  141k
 17  23  53   2   0   5|1230k 1224M:   0    77M:1256k  158M: 819B  158M:2486k 1618M| 132M  132M:  41k 6496B:1205M  704M:1205M  704M|   0     0 | 103k  106k
 18  28  41   5   0   7|3277B   24M:   0   948M:2930k 1085M:   0   928M:2933k 2985M|  32M   32M:  31k   22k:1491M  752M:1491M  752M|   0     0 |  93k  122k
 11  15  69   1   0   4|   0    34k:   0    43M:2459k  221M:   0   204M:2461k  469M|  17k   17k:  40k   52B:1083M  535M:1083M  535M|   0     0 |  87k   78k
  8   5  85   0   0   1|   0  9830B:  15k 8192B:2893k 9830B:   0    25k:3334k   62k|  10k   10k:  33k   19k: 434M  166M: 434M  166M|   0     0 |  46k   33k
  3   2  95   0   0   0|2458B   19k: 819B   24k:2893k   23k:   0    15k:2898k   88k|5826B 5826B:  23k   52B: 103M   52M: 103M   52M|   0     0 |  13k 8865 
  2   2  96   0   0   0|   0    76M:   0  8302k:2893k    0 :   0  8192B:2893k   84M|1071B 1071B:  20k   15k: 129M   52M: 129M   52M|   0     0 |  15k   10k
  2   3  94   0   0   1|   0    30M:   0   121M:2893k   52M:   0    81M:2893k  283M| 842B  842B:  31k   78B: 181M  156M: 181M  156M|   0     0 |  26k   17k
  2   4  91   2   0   1|  12k  345M: 819B  442M:2505k  452M:   0   474M:2522k 1713M| 200k  200k:  23k   18k:  52M  321k:  52M  339k|   0     0 |  13k 9193 
  0   3  96   1   0   1|   0   394M:   0   300M:2868k  319M:   0   319M:2868k 1332M|   0     0 :  38k   52B: 148B  540B:  39k  593B|   0     0 |5603  1278 
