You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 19  21  15  40   0   5| 515M   21k: 470M   41k: 509M   84k: 421M   37k:1915M  238k|   0     0 :  42k   77k: 468M  367M: 468M  367M|   0     0 |  74k   44k
 14  27  17  38   0   5| 534M   16k: 278M   55k: 478M   19k: 344M   19k:1635M  170k|   0     0 :  33k   49k: 330M  451M: 330M  451M|   0     0 |  73k   42k
 14  14  21  46   0   5| 447M   58k: 413M   62k: 550M   56k: 441M   41k:1851M  279k|   0     0 :  42k   78k: 292M  603M: 292M  603M|   0     0 |  97k   47k
 17  15  21  41   0   6| 384M   58k: 420M  109k: 487M   58k: 371M   80k:1663M  383k|   0     0 :  47k   47k: 597M  444M: 597M  444M|   0     0 |  93k   63k
 16  15  21  44   0   4| 381M    0 : 346M   70k: 476M    0 : 384M   31k:1587M  141k|   0     0 :  28k   69k: 297M  397M: 297M  397M|   0     0 |  96k   45k
 12  12  29  44   0   4| 547M 6554B: 462M 4915B: 546M 7373B: 362M 4096B:1917M   86k|   0     0 :  21k   50k: 380M  117M: 380M  117M|   0     0 |  91k   49k
  9  17  32  38   0   4| 496M    0 : 299M    0 : 540M    0 : 316M    0 :1652M   33k|   0     0 :  21k   69k: 348M  306M: 348M  306M|   0     0 |  90k   45k
 11  17  23  44   0   6| 418M    0 : 290M    0 : 543M    0 : 296M    0 :1547M   27k|   0     0 :  39k   46k: 724M  361M: 724M  362M|   0     0 |  86k   71k
 12  15  22  46   0   5| 479M    0 : 438M    0 : 496M    0 : 256M    0 :1669M   34k|   0     0 :  32k   69k: 589M  376M: 589M  376M|   0     0 |  93k   65k
 10  22  19  43   0   6| 545M 9011B: 433M    0 : 485M 7373B: 408M    0 :1872M   46k|   0     0 :  30k   50k: 615M  462M: 615M  462M|   0     0 |  86k   76k
 10  15  25  44   0   5| 490M    0 : 494M   11k: 555M    0 : 606M   14k:2146M   76k|   0     0 :  35k   69k: 749M  187M: 749M  187M|   0     0 | 102k   74k
  9  14  27  45   0   5| 484M    0 : 625M    0 : 493M    0 : 568M    0 :2170M   18k|   0     0 :  26k   47k: 497M  171M: 497M  171M|   0     0 | 100k   61k
 10  16  28  40   0   6| 353M    0 : 563M    0 : 502M    0 : 647M    0 :2065M   58k|   0     0 :  41k   69k: 894M  119M: 894M  119M|   0     0 |  96k   75k
  8  14  23  50   0   5| 598M   13k: 515M    0 : 438M    0 : 572M   11k:2123M   62k|   0     0 :  32k   50k: 518M  415M: 518M  415M|   0     0 |  96k   59k
  8  14  29  44   0   5| 528M    0 : 568M 9830B: 399M 8192B: 601M    0 :2096M   49k|   0     0 :  40k   66k: 438M  471M: 438M  471M|   0     0 | 101k   53k
  9  18  32  37   0   5| 597M 8192B: 437M 9830B: 407M   15k: 648M   12k:2089M   79k|   0     0 :  51k   47k: 616M  177M: 616M  177M|   0     0 |  82k   59k
  8  13  43  31   0   4| 646M    0 : 431M    0 : 542M    0 : 443M    0 :2062M   47k|   0     0 :  27k   63k: 377M  493M: 377M  493M|   0     0 | 116k   43k
  7  13  45  31   0   4| 641M   23k: 453M   15k: 351M   22k: 381M   23k:1826M  116k|   0     0 :  20k   40k: 499M  440M: 499M  440M|   0     0 | 113k   47k
  7  18  40  30   0   4| 626M   15k: 445M   10k: 278M   22k: 467M   19k:1816M   82k|   0     0 :  20k   54k: 374M  276M: 374M  276M|   0     0 | 106k   35k
  4   8  61  23   0   3| 417M   62k: 336M   22k: 165M   23k: 182M   25k:1100M  185k|   0     0 :  38k   31k: 287M  405M: 287M  405M|   0     0 | 113k   32k
  4   8  70  15   0   3| 330M   23k: 257M   34k: 356M   37k: 227M   39k:1169M  146k|   0     0 :  31k   32k: 275M  375M: 275M  375M|6554B    0 |  96k   27k
  3   5  85   6   0   2|  84M    0 : 250M    0 : 192M  819B: 162M   20k: 688M   40k|   0     0 :  30k   28k:  97M  293M:  97M  293M|   0     0 |  78k   12k
  1   3  93   2   0   1| 155M   24k: 147M   15k: 128M   23k:  37M 5734B: 466M   85k|   0     0 :  35k   25k: 100M  152M: 100M  152M|   0     0 |  57k 4994 
  1   2  95   2   0   0| 103M   15k:  62M 9830B: 108M   22k:  49M   18k: 322M  110k|   0     0 :  27k   15k:  83M   49M:  83M   49M|   0     0 |  29k 2616 
  1   1  97   1   0   0|4164k  819B:   0  1638B: 151M  819B:2918k 2458B: 158M   20k|   0     0 :  43k   22k:  50M   38M:  50M   38M|   0     0 |  17k 2307 
  1   2  96   1   0   0|  22M 8192B:  45M 8192B: 101M   12k:  18M   11k: 185M   51k|   0     0 :  33k   18k:  72M  107M:  72M  107M|   0     0 |  25k 5266 
  1   1  98   0   0   0|  24M 9011B:  41M 4915B:  15M   13k:  34M 9830B: 114M   54k|   0     0 :  41k   22k:  31M   87M:  31M   87M|   0     0 |  16k 3229 
  2   4  90   3   0   1| 154M   31k: 289M   21k: 138M   30k: 103M   28k: 684M  118k|   0     0 :  49k   15k: 145M  143M: 145M  143M|   0     0 |  39k   10k
  1   3  93   2   0   1| 130M   22k:  72M 1638B:  31M 5734B: 123M   21k: 354M   62k|   0     0 :  24k   19k:  45M  200M:  45M  200M|   0     0 |  46k 4664 
  1   3  94   1   0   1|  29M    0 :  72M   18k: 104M   20k:  62M 8192B: 267M   67k|   0     0 :  21k   15k:  87M  245M:  87M  245M|   0     0 |  70k 8980 
  1   3  95   1   0   1|  69M    0 :  52M    0 : 106M    0 :  49M    0 : 276M   13k|   0     0 :  23k   19k:  78M  224M:  78M  224M|   0     0 |  54k   10k
  1   3  93   2   0   1|  81M    0 : 131M    0 : 182M    0 :  97M    0 : 491M   17k|   0     0 :  41k   15k: 106M  211M: 106M  211M|   0     0 |  64k 9455 
  2   3  93   1   0   1| 103M    0 : 103M    0 :  96M    0 :  26M    0 : 328M   18k|   0     0 :  33k   16k: 174M  120M: 174M  120M|   0     0 |  52k   10k
  2   5  88   2   0   2| 172M   14k:  78M 8192B: 166M   13k: 155M   14k: 571M   62k|   0     0 :  31k   15k: 167M  428M: 167M  428M|   0     0 |  94k   18k
  3   5  89   2   0   2| 114M 1638B: 206M  819B: 167M   22k: 129M 1638B: 615M   33k|   0     0 :  33k   16k: 184M  330M: 184M  330M|   0     0 |  86k   16k
  2   4  90   2   0   2| 101M   28k: 161M   16k: 132M  819B: 155M   30k: 549M   78k|   0     0 :  26k   12k: 155M  239M: 155M  239M|   0     0 |  86k 9810 
  1   2  95   2   0   1|  80M   18k:  55M   23k:  61M   13k: 181M    0 : 377M   76k|   0     0 :  41k 6556B:  35M  130M:  35M  130M|   0     0 |  31k 4126 
  0   0  99   0   0   0|   0    15k: 819B    0 :2893k   11k:2458B   19k:2899k   65k|   0     0 :  33k   12k:1397B 2448B:  34k   14k|   0     0 | 478   513 
  0   0 100   0   0   0|   0  4096B:   0     0 :2483k 1638B:   0  4096B:2483k 9830B|   0     0 :  40k 6539B: 137B  502B:  40k 7041B|   0     0 | 334   410 
  0   0 100   0   0   0|   0     0 :   0     0 :2893k 6554B:   0     0 :2893k   13k|   0     0 :  51k 8834B: 174k 2147B: 225k   11k|   0     0 | 461   444 
