You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 17  11  36  35   0   1| 656M   70k: 610M   66k: 490M   69k: 621M  153k:2377M  429k|9015B 9015B:  37B  766B:  42k 7513B:  42k 8279B|   0     0 |  32k   28k
 11   7  48  33   0   1| 480M   14k: 463M   33k: 348M   30k: 312M 7373B:1603M  127k|9191B 9191B:  37B 1287B:  32k 6642B:  33k 7928B|   0     0 |  24k   16k
 10   6  54  30   0   1| 232M 6554B: 430M 6554B: 305M  819B: 271M 2458B:1238M   39k|9232B 9232B:  25B  828B:  36k 7075B:  36k 7902B|   0     0 |  18k   12k
  9   6  51  33   0   1| 437M    0 : 434M   25k: 316M   22k: 209M 2458B:1396M   76k|9016B 9016B:  61B 1101B:  42k 7439B:  42k 8539B|   0     0 |  19k   14k
  8   8  45  38   0   1| 571M   22k: 578M    0 : 357M    0 : 557M 2458B:2064M   77k|9193B 9193B:  80B  766B:  36k 6855B:  37k 7621B|   0     0 |  26k   22k
  6   8  49  36   0   1| 563M    0 : 497M    0 : 546M    0 : 472M 2458B:2078M   36k|9193B 9193B: 133B  959B:  43k 7318B:  44k 8277B|   0     0 |  26k   24k
  6   6  49  38   0   1| 519M    0 : 265M    0 : 228M    0 : 446M   89k:1458M  122k|9019B 9019B: 279B  828B:  39k 7363B:  40k 8190B|   0     0 |  18k   17k
  4   6  53  36   0   1| 361M    0 : 229M    0 : 339M    0 : 432M 9011B:1361M   54k|9195B 9195B:  82B  959B:  40k 7250B:  41k 8209B|   0     0 |  20k   15k
  5   7  52  35   0   1| 335M    0 : 511M    0 : 364M    0 : 449M 2458B:1660M   29k|  18k   18k:  25B  766B:  40k   16k:  40k   17k|   0     0 |  22k   19k
  5   6  53  34   0   1| 464M    0 : 317M    0 : 471M    0 : 441M 2458B:1694M   22k|  12k   12k:  61B 1295B:  38k   11k:  43k   12k|   0     0 |  21k   19k
  6   8  50  35   0   1| 436M    0 : 547M    0 : 469M 4096B: 496M 2458B:1948M   37k|  13k   13k:  61B  828B:  31k   11k:  38k   12k|   0     0 |  25k   19k
  7  10  45  37   0   1| 493M   23k: 677M   17k: 651M   18k: 629M   14k:2450M  132k|  11k   11k:  37B  959B:  55k   11k:  55k   12k|   0     0 |  31k   23k
  6   9  49  35   0   1| 431M    0 : 586M    0 : 703M   15k: 593M 9830B:2313M   62k|7783B 7783B: 205B  766B:  44k 7606B:  45k 8372B|   0     0 |  28k   22k
  8  10  46  36   0   1| 530M    0 : 659M    0 : 627M    0 : 646M  124k:2461M  160k|  20k   20k: 121B  959B:  37k   19k:  37k   20k|   0     0 |  32k   19k
  7  10  52  31   0   1| 641M   21k: 510M   17k: 612M   58k: 670M   19k:2432M  161k|  16k   16k:  13B  828B:  41k   16k:  42k   16k|   0     0 |  29k   17k
  7  10  51  31   0   1| 687M   21k: 609M   16k: 689M   22k: 588M   18k:2573M   92k|  22k   22k:  61B  967B:  47k   23k:  48k   24k|   0     0 |  32k   19k
  6  10  57  26   0   1| 489M   34k: 680M   24k: 685M   28k: 635M   22k:2490M  110k|  31k   31k:  73B  766B:  37k   32k:  37k   33k|   0     0 |  31k   18k
  6   9  60  24   0   1| 703M   30k: 450M   38k: 592M   38k: 593M   29k:2338M  147k|  27k   27k:  37B 1287B:  45k   29k:  45k   31k|   0     0 |  27k   16k
  5   8  62  24   0   1| 700M   38k: 523M 8192B: 594M   24k: 499M   14k:2316M  148k|  17k   17k:  37B  828B:  29k   16k:  29k   17k|   0     0 |  25k   16k
  5   7  70  17   0   1| 535M   33k: 604M   30k: 513M   26k: 365M   21k:2017M  144k|  33k   33k: 253B 1092B:  22k   33k:  22k   34k|   0     0 |  25k   13k
  2   3  88   6   0   0| 115M   37k: 186M   34k: 135M   39k: 287M  143k: 724M  270k|  32k   32k:  61B  766B:  16k   34k:  16k   35k|   0     0 |  10k 4129 
  0   0 100   0   0   0|   0    19k:   0  9011B:   0   142k:2867k   19k:2867k  222k|  12k   12k:  73B  983B:7465B   15k:7749B   16k|   0     0 | 430   692 
  0   0  99   0   0   0|  18k 9011B:   0  6554B:1266k   14k:1638k   13k:2925k   42k| 203k  203k:  73B  836B:8582B  212k:8839B  212k|   0     0 | 761  1075 
