You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 60  35   0   0   0   5|2458B  858M: 819B  723M:   0   684M:2509k  719M:2512k 2984M|1980M 1980M:  21k   51k:9413B   30k:  30k   81k|   0     0 |  20k  210k
 62  33   0   0   0   4|   0    26k:   0   361M:   0   426M:2483k  337M:2483k 1124M|2095M 2095M:  40k   68k:9511B   31k:  49k   99k|   0     0 |  15k  221k
 61  35   0   0   0   5| 819B  490M:   0   480M:   0   480M:2458k  556M:2458k 2007M|2020M 2020M:  47k   51k:  10k   33k:  57k   84k|   0     0 |  14k  213k
 60  35   0   0   0   5| 819B  826M:   0    61M: 819B  861M:2074k  786M:2075k 2534M|2025M 2025M:  24k   63k:9365B   30k:  33k   93k|   0     0 |  19k  213k
 62  33   0   0   0   4|   0   256M:   0   976M:   0   129M:2483k  155M:2483k 1515M|2023M 2023M:  20k   56k:9569B   31k:  30k   87k|   0     0 |  14k  213k
 61  35   0   0   0   5|1638B  492M: 819B  968M:   0   687M:2483k  284M:2486k 2431M|2050M 2050M:  29k   65k:9737B   31k:  39k   96k|   0     0 |  16k  217k
 62  33   0   0   0   5|   0   516M: 819B  327M:   0   448M:2048k  506M:2049k 1798M|2062M 2062M:  22k   51k:9972B   31k:  32k   83k|   0     0 |  15k  218k
 60  36   0   0   0   4| 819B  438M:   0   180M:   0   284M:2483k  918M:2530k 1820M|1975M 1975M:  38k   63k:9685B   32k:  47k   95k|   0     0 |  13k  208k
 59  36   0   0   0   5|   0   206M:2458B  947M:   0   284M:2483k  821M:2486k 2258M|1946M 1946M:  43k   56k:9631B   31k:  52k   87k|   0     0 |  18k  207k
 60  36   0   0   0   4| 819B  742M:   0    86M:   0   871M:2483k   16M:2492k 1714M|1998M 1998M:  29k   63k:9591B   31k:  39k   94k|   0     0 |  13k  210k
 59  36   0   0   0   5|5734B  863M: 819B  443M:   0   431M:2048k  319M:2056k 2057M|1973M 1973M:  44k   56k:9402B   30k:  53k   86k|   0     0 |  12k  208k
 59  36   0   0   0   5|   0   589M:   0   701M:   0    65M:2483k  623M:2483k 1978M|1983M 1983M:  31k   57k:  10k   32k:  41k   89k|   0     0 |  13k  209k
 59  36   0   0   0   5|   0   155M:2458B  326M: 819B  955M:2485k  516M:2488k 1951M|2000M 2000M:  21k   56k:9822B   31k:  30k   87k|   0     0 |  15k  212k
 59  36   0   0   0   5|   0   406M: 819B  594M:   0   846M:2458k  557M:2459k 2403M|1985M 1985M:  40k   48k:9447B   30k:  50k   78k|   0     0 |  15k  210k
 59  36   0   0   0   5|   0   678M: 819B  522M:   0   444M:2484k  556M:2485k 2201M|2009M 2009M:  47k   53k:9928B   31k:  59k   84k|   0     0 |  23k  215k
 61  35   0   0   0   4| 819B  329M:   0   361M:   0   335M:2062k  348M:2062k 1374M|2058M 2058M:  26k   47k:  10k   33k:  37k   80k|   0     0 |  18k  218k
 59  35   0   0   0   5|   0   190M:1638B  991M:   0   862M:2458k  248M:2460k 2291M|2084M 2084M:  20k   43k:  10k   31k:  30k   75k|   0     0 |  27k  224k
 53  31  12   1   0   4|1666k  803M: 819B   67M:   0    22M: 765k  752M:2431k 1644M|1737M 1737M:  28k   28k:  11k   33k:  39k   61k|   0     0 |  81k  210k
  3   4  91   1   0   0|2509k   46k:2458B  858M: 819B   35M:   0   155M:2512k 1048M| 107M  107M:  23k   18k:1216B 3816B:  24k   22k|   0     0 |  12k   21k
  6   2  91   0   0   0|2458k 4915B:   0  2458B:   0    42M:   0   745M:2942k  787M|2434B 2434B:  38k 6546B:7634B 4321B:  46k   11k|   0     0 |3018  1405 
  0   3  91   5   0   1|2470k  155M:   0    14k:   0  1177M:   0   400M:2470k 1732M|   0     0 :  42k   12k: 370B 1407B:  43k   13k|   0     0 |8812  1152 
  0   1  98   0   0   0|2304k  566M:   0     0 :   0    59k:   0     0 :2304k  566M|   0     0 :  29k 7017B: 372B 1354B:  29k 8371B|   0     0 |1670   514 
  0   1  97   1   0   0|9011B  448M:2509k    0 :   0     0 :   0     0 :2554k  448M|   0     0 :  44k 8703B: 764B 2080B:  45k   11k|   0     0 |3653   671 
  1   1  99   0   0   0|   0     0 :2483k  184M:   0  9830B:   0     0 :2483k  184M| 215B  215B:  33k 6539B: 809B 2115B:  34k 8654B|   0     0 | 708   537 
