You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 18  15  27  34   0   6| 196M   93k: 430M  142k: 185M  175k: 240M   17k:1052M  515k|   0     0 :  26k 2633B:1239M 1143M:1239M 1143M|   0     0 |  56k   63k
 21  35  18  20   0   6| 286M   65k: 359M   60k: 330M   78k: 301M   44k:1276M  316k|   0     0 :  40k   62B:1188M 1102M:1188M 1102M|   0     0 |  53k   56k
 24  41  15  14   0   6| 303M   40k: 317M   29k: 355M   56k: 251M   62k:1227M  250k|   0     0 :  24k 5712B:1064M  960M:1064M  960M|   0     0 |  51k   56k
 14  33  23  23   0   6| 359M   44k: 416M   60k: 320M   47k: 352M   38k:1447M  272k|   0     0 :  31k  398B:1181M 1222M:1181M 1222M|   0     0 |  53k   55k
 17  22  34  21   0   6| 308M 9830B: 362M 7373B: 295M   30k: 385M    0 :1350M   80k|   0     0 :  42k 2126B:1234M 1066M:1234M 1066M|   0     0 |  58k   66k
 16  29  24  25   0   6| 340M    0 : 346M    0 : 381M 4096B: 375M 9011B:1443M   39k|   0     0 :  29k   52B: 938M 1260M: 938M 1260M|   0     0 |  63k   64k
 10  34  21  30   0   5| 143M    0 : 198M    0 : 281M    0 : 372M   19k: 995M   62k|   0     0 :  44k   16k: 910M  963M: 910M  963M|   0     0 |  46k   54k
 10  31  25  27   0   6| 361M   19k: 519M   22k: 331M   30k: 270M    0 :1481M  120k|   0     0 :  30k   62B:1132M 1376M:1132M 1376M|   0     0 |  57k   61k
 10  28  29  27   0   6| 373M    0 : 363M    0 : 441M    0 : 297M    0 :1474M   34k|   0     0 :  33k 5785B:1108M 1311M:1108M 1311M|   0     0 |  65k   65k
  9  32  23  29   0   6| 459M    0 : 406M    0 : 268M    0 : 271M    0 :1403M   26k|   0     0 :  48k   52B:1153M 1350M:1153M 1350M|   0     0 |  57k   62k
  9  21  30  33   0   7| 375M    0 : 274M    0 : 362M    0 : 211M    0 :1223M   62k|   0     0 :  29k 5712B:1235M 1260M:1235M 1260M|   0     0 |  62k   68k
  8  27  21  38   0   6| 281M    0 : 250M    0 : 227M    0 : 309M    0 :1068M   14k|   0     0 :  22k   52B:1159M 1148M:1159M 1148M|   0     0 |  59k   67k
  9  17  29  39   0   6| 207M    0 : 235M    0 : 239M    0 : 293M    0 : 975M   38k|   0     0 :  26k 6253B:1232M 1117M:1232M 1117M|   0     0 |  59k   71k
  9  16  29  40   0   6| 175M    0 : 248M    0 : 206M    0 : 241M    0 : 870M   31k|   0     0 :  38k   62B:1174M 1117M:1174M 1117M|   0     0 |  58k   66k
  8  15  31  39   0   6| 244M    0 : 260M    0 : 185M 8192B: 181M    0 : 870M   59k|   0     0 :  24k 5712B:1198M 1169M:1198M 1169M|   0     0 |  65k   66k
  9  15  29  41   0   6| 210M    0 : 186M    0 : 132M    0 : 151M    0 : 679M   27k|   0     0 :  30k   52B:1218M 1061M:1218M 1061M|   0     0 |  64k   70k
  9  16  27  42   0   6| 160M    0 : 173M    0 : 143M    0 : 145M    0 : 621M   33k|   0     0 :  44k 2262B:1299M 1093M:1299M 1093M|   0     0 |  61k   67k
  9  13  19  52   0   6| 135M    0 : 119M    0 : 126M    0 : 109M    0 : 489M   55k|   0     0 :  38k   52B:1481M  955M:1481M  955M|   0     0 |  62k   68k
  9  16  26  42   0   6| 152M    0 : 167M    0 : 111M    0 :  73M    0 : 503M   11k|   0     0 :  44k 5722B:1343M 1028M:1343M 1028M|   0     0 |  67k   68k
  8  14  31  40   0   7| 160M    0 :  85M    0 :  88M    0 : 134M    0 : 468M   29k|   0     0 :  33k   52B:1278M  935M:1278M  935M|   0     0 |  80k   74k
  9  16  22  46   0   7|  95M    0 : 125M    0 :  78M 6554B: 138M    0 : 436M   53k|   0     0 :  30k 2480B:1415M  876M:1415M  876M|   0     0 |  78k   78k
  9  11  25  48   0   6|  42M    0 :  84M    0 : 103M    0 : 137M    0 : 365M   38k|   0     0 :  49k   62B:1430M  807M:1430M  807M|  19k    0 |  77k   72k
  9  16  26  43   0   7|  90M    0 : 118M    0 : 126M    0 : 129M    0 : 463M   22k|   0     0 :  27k 5712B:1450M  949M:1450M  949M|   0     0 |  80k   73k
  9  18  24  42   0   7| 134M    0 : 141M    0 : 161M    0 :  86M    0 : 522M   30k|   0     0 :  22k   62B:1278M 1101M:1278M 1101M|   0     0 |  72k   71k
  8  14  24  47   0   7| 105M    0 : 139M    0 : 138M    0 : 115M    0 : 497M   48k|   0     0 :  26k 5792B:1392M  945M:1392M  945M|   0     0 |  78k   77k
  9  13  23  48   0   7| 138M    0 :  49M    0 : 125M    0 : 139M    0 : 452M   10k|   0     0 :  39k   52B:1276M  864M:1276M  864M|   0     0 |  81k   78k
  9  14  27  44   0   6| 116M    0 :  95M    0 : 137M    0 : 119M    0 : 466M   25k|   0     0 :  24k 5712B:1369M  836M:1369M  836M|   0     0 |  72k   70k
  9  13  24  47   0   7| 120M   20k:  89M   14k: 112M   16k: 156M 9011B: 477M  109k|   0     0 :  30k   52B:1179M  906M:1179M  906M|   0     0 |  84k   86k
  8  13  27  45   0   7| 106M   13k:  73M 8192B: 133M   22k: 136M   18k: 447M  103k|   0     0 :  42k 2471B:1065M  801M:1065M  801M|   0     0 |  83k   79k
  7  12  28  46   0   7| 114M    0 :  69M    0 : 117M    0 : 129M    0 : 430M   28k|   0     0 :  27k  114B:1069M  884M:1069M  884M|   0     0 |  84k   83k
  7  11  30  46   0   6|  91M    0 :  62M    0 : 100M    0 :  70M    0 : 322M   39k|   0     0 :  45k 5712B:1031M  611M:1031M  611M|   0     0 |  82k   74k
  7  12  23  51   0   7|  78M   20k: 136M   21k: 121M   28k: 151M   23k: 486M  134k|   0     0 :  32k   52B: 861M  923M: 861M  923M|   0     0 |  85k   82k
  6  11  21  55   0   7| 100M   20k:  99M   20k: 107M   17k: 140M   31k: 446M  106k|   0     0 :  32k 2262B: 598M  940M: 598M  940M|   0     0 |  89k   70k
  6  12  21  55   0   6| 106M    0 : 118M  819B: 101M 1638B: 128M    0 : 453M   23k|   0     0 :  50k   62B: 560M  911M: 560M  911M|   0     0 |  89k   64k
  7  16  19  53   0   6| 120M   24k: 136M   23k: 101M   38k: 141M   33k: 498M  150k|   0     0 :  30k 5712B: 564M  924M: 564M  924M|   0     0 |  86k   62k
  5  17  21  50   0   6| 100M   17k: 104M 9830B:  55M 8192B:  97M   19k: 357M   92k|   0     0 :  24k   52B: 598M  683M: 598M  683M|   0     0 |  81k   58k
  6  14  24  50   0   6| 101M 1638B: 128M  819B:  80M 1638B: 121M    0 : 430M   25k|   0     0 :  26k 2462B: 622M  826M: 622M  826M|   0     0 |  83k   62k
  5  12  25  51   0   7|  97M   22k: 138M   15k: 113M   19k:  92M   11k: 440M   94k|   0     0 :  40k   52B: 633M  874M: 633M  874M|   0     0 |  87k   74k
  7  14  23  49   0   7| 117M 1638B: 143M 1638B:  85M 4915B: 116M 8192B: 461M   58k|   0     0 :  23k 5722B: 640M  880M: 640M  880M|   0     0 |  82k   73k
  5  13  15  61   0   6| 127M   10k: 129M   22k: 115M   27k: 164M   15k: 535M   84k|   0     0 :  31k   52B: 475M  959M: 475M  959M|   0     0 |  88k   60k
  5  13  13  63   0   6|  89M   19k: 150M   22k:  83M 9830B: 128M   20k: 450M   97k|   0     0 :  41k 5776B: 400M  905M: 400M  905M|   0     0 |  90k   55k
  5  13  17  59   0   6|  92M 2458B: 124M   30k: 113M   29k: 110M    0 : 440M   86k|   0     0 :  27k   52B: 479M  898M: 479M  898M|   0     0 |  89k   64k
  5  13  20  56   0   6|  61M   28k: 106M    0 :  82M    0 : 106M   26k: 356M   84k|   0     0 :  44k 5731B: 538M  761M: 538M  761M|   0     0 |  88k   65k
  6  13  19  56   0   6|  97M    0 :  83M 2458B:  95M    0 : 107M    0 : 383M   12k|   0     0 :  32k   62B: 641M  699M: 641M  699M|   0     0 |  85k   77k
  5  12  19  57   0   7|  62M    0 : 111M 9011B: 113M    0 : 138M    0 : 423M   31k|   0     0 :  31k 2462B: 536M  849M: 536M  849M|   0     0 |  86k   70k
  4  11  27  52   0   6| 129M   28k: 159M   24k: 102M   23k: 175M   25k: 566M  138k|   0     0 :  48k   52B: 372M 1091M: 372M 1091M|   0     0 |  82k   49k
  3  12  33  47   0   5| 124M   30k: 136M   25k: 112M   36k: 146M   11k: 517M  114k|   0     0 :  28k 5712B: 140M  955M: 140M  955M|   0     0 |  92k   33k
  2  14  35  44   0   5| 175M   12k:  95M    0 : 161M    0 : 137M    0 : 568M   32k|   0     0 :  23k   62B:2829k  923M:2852k  923M|   0     0 |  94k   26k
  2  11  47  34   0   5| 191M    0 : 116M    0 : 179M    0 : 171M    0 : 658M   14k|   0     0 :  25k 2420B:3404k  997M:3429k  997M|   0     0 | 108k   27k
  2   7  71  18   0   2| 152M   30k: 174M    0 : 217M    0 : 186M    0 : 729M   52k|   0     0 :  39k   52B: 898k  303M: 936k  303M|   0     0 |  87k   23k
  2   4  82  12   0   0| 218M   21k: 156M   20k: 159M   23k: 128M   15k: 660M   94k|   0     0 :  24k 5731B:4080B 4471B:  28k   10k|   0     0 |  24k   16k
  1   1  94   4   0   0|  33M   30k:  52M   35k:9292k   34k:  80M 3277B: 174M  118k|   0     0 :  30k   52B: 959B 2983B:  31k 3035B|   0     0 |9552  5671 
