You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 64  32   0   0   0   4|   0   593M:2074k  529M:   0   627M:   0   181M:2074k 1930M|1886M 1886M:  49B  766B:  32k   25k:  33k   26k|   0     0 |  14k  200k
 62  33   0   0   0   5|   0   347M:2458k  645M:   0   439M:   0   587M:2458k 2017M|1911M 1911M:  92B  959B:  32k   25k:  32k   26k|   0     0 |  12k  203k
 60  35   0   0   0   4|   0   350M:2048k  387M:   0   671M:   0   489M:2048k 1897M|2004M 2004M: 301B  782B:  33k   27k:  34k   28k|   0     0 |  14k  212k
 60  35   0   0   0   5|   0   413M:   0   479M:2509k  593M:   0   335M:2509k 1821M|1908M 1908M:  25B 1029B:  34k   28k:  34k   29k|   0     0 |  15k  203k
 60  36   0   0   0   4|   0   697M:   0   348M:2074k  413M:   0   531M:2074k 1989M|1964M 1964M:  25B  774B:  32k   26k:  32k   26k|   0     0 |  15k  209k
 60  35   0   0   0   5|   0   568M:   0   360M:2048k  516M:   0   473M:2048k 1916M|1921M 1921M:  49B  959B:  32k   25k:  33k   26k|   0     0 |  12k  203k
 59  35   1   0   0   5|   0   465M:   0   619M:2483k  516M:   0   527M:2516k 2128M|1920M 1920M:  49B  766B:  33k   27k:  33k   27k|  33k    0 |  15k  204k
 60  36   0   0   0   4|   0   590M:   0   387M:2074k  480M:   0   413M:2074k 1870M|1994M 1994M: 217B 1487B:  33k   26k:  34k   28k|   0     0 |  15k  211k
 59  36   0   0   0   5|   0   315M:   0   568M:2458k  360M:   0   697M:2458k 1939M|1920M 1920M:  97B  766B:  33k   26k:  33k   27k|   0     0 |  14k  204k
 61  35   0   0   0   4|   0   588M:   0   663M:2050k  295M:   0   361M:2050k 1907M|1974M 1974M: 241B  967B:  32k   27k:  33k   28k|   0     0 |  15k  209k
 60  36   0   0   0   4|   0   158M:  13k  731M:2302k  516M:9011B  465M:2323k 1869M|1965M 1965M:  13B  900B:  34k   27k:  35k   28k|   0     0 |  13k  208k
 59  36   0   0   0   4|   0   516M:   0   439M:2484k  645M:   0   634M:2484k 2234M|1954M 1954M: 115B 1020B:  33k   25k:  34k   26k|   0     0 |  14k  206k
 59  36   0   0   0   4|   0   568M:   0   493M:2074k  408M:   0   347M:2074k 1815M|1962M 1962M: 145B  766B:  34k   28k:  34k   28k|   0     0 |  14k  206k
 60  36   0   0   0   4|   0   298M:   0   307M:2485k  566M:   0   700M:2485k 1871M|2015M 2015M: 289B  967B:  33k   27k:  34k   28k|   0     0 |  14k  212k
 59  36   0   0   0   5|   0   664M:   0   232M:2049k  523M:   0   513M:2049k 1932M|1949M 1949M:  49B  766B:  33k   26k:  33k   27k|   0     0 |  15k  206k
 59  36   0   0   0   5|   0   482M:   0   816M:2485k  276M:   0   465M:2510k 2039M|1959M 1959M: 217B 1547B:  33k   28k:  33k   29k|   0     0 |  13k  208k
 60  35   0   0   0   5|   0   622M:   0   397M:2074k  547M: 819B  401M:2074k 1967M|1982M 1982M:  73B  766B:  35k   28k:  35k   29k|   0     0 |  14k  209k
 59  36   0   0   0   5|   0   594M:   0   462M:2483k  468M:   0   485M:2483k 2008M|1977M 1977M: 109B  959B:  33k   28k:  34k   29k|   0     0 |  14k  209k
 59  36   0   0   0   5|   0    61M:   0   527M:2458k  600M:   0   699M:2458k 1887M|2032M 2032M: 100B  774B:  32k   27k:  33k   28k|   0     0 |  14k  214k
 59  36   0   0   0   5|   0   582M:   0   611M:2074k  590M:   0   277M:2074k 2060M|1961M 1961M:  85B 1020B:  32k   27k:  32k   28k|   0     0 |  16k  208k
 59  36   0   0   0   5|   0   605M:   0   542M:2459k  494M:   0   356M:2459k 1997M|2029M 2029M: 322B  766B:  32k   29k:  32k   29k|   0     0 |  17k  215k
 58  37   0   0   0   5|   0   665M:   0   471M:2048k  542M:   0   521M:2048k 2199M|1997M 1997M:  49B  959B:  32k   27k:  32k   28k|   0     0 |  22k  213k
 59  36   0   0   0   5| 819B  597M:2509k  597M:   0   597M:   0   413M:2510k 2203M|2026M 2026M: 241B  766B:  29k   28k:  29k   29k|   0     0 |  21k  217k
 59  36   0   0   0   5| 819B  523M:2484k  478M:   0   519M: 819B  645M:2486k 2165M|2052M 2052M:  49B  828B:  30k   30k:  31k   30k|   0     0 |  27k  220k
 57  34   4   0   0   5|   0    26M:2483k  542M:   0   495M: 819B  671M:2484k 1733M|1964M 1964M:  49B  774B:  30k   31k:  30k   31k|   0     0 |  76k  223k
  7   6  86   0   0   1|   0   568M:2048k   93M:   0    53M: 819B  452M:2049k 1166M| 207M  207M:  85B  959B:  23k   12k:  23k   13k|   0     0 |  23k   35k
  0   0 100   0   0   0|   0    39k:2483k 2458B:   0  2458B:   0    26k:2483k   78k|  16k   16k:  37B  915B:7026B 4339B:9170B 5254B|   0     0 | 424   722 
  0   0 100   0   0   0|   0   819B:2483k 8192B:   0  3277B:   0  2458B:2483k   17k|  31B   31B:  49B 1029B:2677B 5895B:2978B 6924B|   0     0 | 396   651 
  0   0 100   0   0   0|   0  4096B:2048k 2458B:   0  4915B:   0  4096B:2048k   15k|   0     0 : 265B  766B:1856B 1946B:2323B 2712B|   0     0 | 310   533 
  0   0 100   0   0   0|   0     0 :2483k 2458B:   0     0 :   0     0 :2483k   50k|   0     0 :  73B  967B:1822B 2080B:2113B 3047B|   0     0 | 318   535 
  0   0  99   0   0   0|   0   103M:2483k    0 :  12k    0 :  18k   81M:2514k  184M| 196k  196k:  37B  766B:4799B 5720B:5005B 6486B|   0     0 | 811   795 
  0   2  97   0   0   0| 819B  261M:2049k  319M:   0   365M:   0    35M:2050k  981M|   0     0 : 133B 1487B: 619B 2258B: 830B 3745B|   0     0 |4511  3189 
