You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 10  15  33  36   0   6| 206M    0 : 140M    0 : 172M    0 : 149M    0 : 668M   23k|   0     0 :  21k 5776B:1220M 1184M:1220M 1184M|   0     0 |  71k   69k
 10  13  32  39   0   7| 131M    0 : 172M    0 : 188M    0 : 117M    0 : 609M   17k|   0     0 :  37k   69B:1151M 1159M:1151M 1159M|   0     0 |  77k   74k
  9  14  28  42   0   7| 152M    0 : 154M    0 : 172M    0 : 113M    0 : 590M   56k|   0     0 :  25k 5722B:1268M 1028M:1268M 1028M|   0     0 |  66k   70k
 10  13  29  42   0   7| 180M   19k: 150M    0 : 140M    0 : 127M    0 : 598M   72k|   0     0 :  51k  450B:1175M 1091M:1175M 1091M|   0     0 |  71k   70k
  7  13  31  42   0   6| 125M    0 : 177M 9830B:  87M   10k: 151M 8192B: 541M   66k|   0     0 :  41k 2126B:1109M 1007M:1109M 1007M|   0     0 |  78k   70k
  8  14  29  42   0   7| 151M   15k: 185M 9830B: 135M   10k: 170M 8192B: 641M   73k|   0     0 :  27k   62B:1095M 1044M:1095M 1044M|   0     0 |  83k   79k
  8  14  32  40   0   6| 148M    0 : 151M    0 : 137M    0 : 153M    0 : 589M   27k|   0     0 :  53k 5712B:1020M 1035M:1020M 1035M|   0     0 |  74k   70k
  9  35  20  28   0   7| 202M    0 : 100M    0 : 160M    0 : 156M    0 : 618M   22k|   0     0 :  37k   52B: 999M  919M: 999M  919M|   0     0 |  69k   64k
  8  12  31  43   0   7| 151M    0 : 113M    0 :  80M    0 : 125M    0 : 469M   22k|   0     0 :  32k 5912B:1106M  909M:1107M  909M|   0     0 |  78k   70k
  7  13  30  42   0   7| 133M   30k: 212M   12k: 122M   16k: 162M   19k: 629M  123k|   0     0 :  40k   52B:1023M 1092M:1023M 1092M|   0     0 |  82k   76k
  7  13  29  45   0   7| 132M   22k: 145M   19k: 128M   11k:  88M   29k: 493M  134k|   0     0 :  36k 5712B: 811M  938M: 811M  938M|   0     0 |  81k   76k
  7  12  22  53   0   6| 120M    0 :  92M   18k: 144M   19k: 123M    0 : 479M   62k|   0     0 :  25k  388B: 755M  856M: 755M  856M|   0     0 |  78k   76k
  7  14  19  54   0   7|  94M    0 : 183M    0 : 173M 4096B: 126M    0 : 576M   39k|   0     0 :  20k 2126B: 791M 1001M: 791M 1001M|   0     0 |  82k   74k
  6  13  17  57   0   6| 144M    0 : 184M    0 : 159M    0 :  95M    0 : 582M   26k|   0     0 :  35k   52B: 616M 1039M: 616M 1039M|   0     0 |  83k   73k
  6  14  19  54   0   7| 118M    0 : 252M    0 : 169M    0 : 126M 2458B: 664M   13k|   0     0 :  23k 5722B: 595M 1087M: 595M 1087M|   0     0 |  76k   66k
  8  16  18  52   0   6|  88M    0 : 176M    0 : 173M    0 : 107M 7373B: 544M   26k|   0     0 :  40k   52B: 608M  942M: 608M  942M|   0     0 |  76k   71k
  7  16  20  50   0   7| 133M 1638B: 184M    0 : 151M 1638B: 205M 1638B: 672M   51k|   0     0 :  33k 5776B: 706M 1120M: 706M 1120M|   0     0 |  74k   72k
  7  16  23  47   0   6| 133M   20k: 231M 2458B: 127M 4096B: 231M   26k: 723M   98k|   0     0 :  25k   52B: 689M 1142M: 689M 1142M|   0     0 |  73k   74k
  6  14  30  43   0   7| 202M    0 : 204M 6554B: 169M    0 : 208M    0 : 784M   33k|   0     0 :  53k 5712B: 592M 1247M: 592M 1247M|   0     0 |  76k   75k
  7  13  27  47   0   6| 170M    0 : 221M    0 : 224M 2458B: 193M    0 : 808M   33k|   0     0 :  35k  388B: 707M 1090M: 707M 1090M|   0     0 |  71k   70k
  7  16  20  50   0   6| 282M    0 : 366M    0 : 262M    0 : 232M    0 :1143M   22k|   0     0 :  30k 5794B: 863M 1334M: 863M 1334M|   0     0 |  58k   73k
  8  18  21  48   0   6| 274M    0 : 492M    0 : 332M    0 : 330M    0 :1429M   14k|   0     0 :  40k   62B: 903M 1611M: 903M 1611M|   0     0 |  56k   70k
  8  16  21  50   0   6| 216M    0 : 295M    0 : 364M    0 : 275M    0 :1150M   13k|   0     0 :  33k 5712B: 960M 1255M: 960M 1255M|   0     0 |  61k   73k
  8  18  35  33   0   6| 323M 9011B: 292M   16k: 332M   13k: 500M   11k:1447M  117k|   0     0 :  26k   62B: 838M 1355M: 838M 1355M|   0     0 |  62k   74k
  7  14  40  32   0   6| 343M    0 : 403M   15k: 263M    0 :  80M    0 :1089M   43k|   0     0 :  20k 5912B: 872M 1024M: 872M 1024M|   0     0 |  72k   78k
  7  15  48  23   0   6| 224M   20k: 242M   13k: 292M 9011B: 525M   18k:1282M   86k|   0     0 :  36k   69B: 796M  914M: 796M  914M|   0     0 |  75k   78k
  8  16  52  18   0   6| 185M    0 : 343M    0 : 326M    0 : 531M    0 :1384M   26k|   0     0 :  24k 5712B: 852M  646M: 852M  646M|   0     0 |  88k   78k
  7  13  58  16   0   6| 243M   20k: 335M   18k: 123M   18k: 438M   25k:1140M  106k|   0     0 :  40k  388B:1003M  512M:1004M  512M|   0     0 |  72k   82k
  7  11  66  10   0   5| 244M   21k: 270M   13k: 399M   22k: 299M   15k:1212M   90k|   0     0 :  33k 2135B:1004M  256M:1004M  256M|   0     0 | 101k   73k
  8  11  71   4   0   6| 243M   42k: 249M   30k: 231M   39k: 178M   56k: 902M  202k|   0     0 :  25k   52B:1137M   58M:1137M   58M|   0     0 |  85k   83k
  0   1  98   0   0   0| 819k   26k:   0    26k:3249k   30k:1667k   29k:5741k  157k|   0     0 :  53k 5712B:  52M  103k:  52M  108k|   0     0 |  14k 1026 
  0   0 100   0   0   0|   0     0 :   0   819B:   0     0 :2509k    0 :2509k   17k|   0     0 :  36k   52B: 135B  670B:  36k  722B|   0     0 | 336   397 
  0   0 100   0   0   0|   0    10k: 819B   35k:   0  9830B:2458k 9011B:2458k   66k|   0     0 :  31k 2267B:1153B 2226B:  32k 4494B|   0     0 | 456   579 
  0   0 100   0   0   0|   0  6554B:   0  9011B:   0  9830B:2483k 9830B:2483k   34k|   0     0 :  40k   62B: 189B  491B:  41k  553B|   0     0 | 321   391 
  0   0 100   0   0   0|   0  7373B:   0     0 :   0  4915B:2074k    0 :2074k   12k|   0     0 :  33k 5712B: 215B  670B:  34k 6382B|   0     0 | 376   403 
  0   0 100   0   0   0|   0  1638B:   0  1638B:   0  6554B:2458k 8192B:2458k   20k|   0     0 :  24k   52B: 146B  670B:  25k  722B|   0     0 | 328   394 
  0   0 100   0   0   0|   0    21k:   0    14k:   0    40k:2483k   34k:2542k  111k|   0     0 :  21k 2462B: 116B  491B:  27k 2953B|   0     0 | 498   429 
