You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 68  20   3   4   0   5| 475M   56k: 521M   48k: 272M   36k: 437M  332k:1705M  505k|   0     0 :  35k   11k: 531M  570M: 532M  570M|   0     0 |  64k   35k
 27  17  20  30   0   5| 440M  181k: 602M   62k: 413M   10k: 468M   30k:1922M  336k|   0     0 :  34k   71B: 651M  516M: 651M  516M|   0     0 |  84k   47k
 26  24  14  29   0   6| 498M   78k: 609M   73k: 480M   13k: 502M  139k:2089M  418k|   0     0 :  46k 5712B: 747M  547M: 747M  547M|   0     0 |  70k   56k
 18  18  15  44   0   5| 485M   46k: 565M   16k: 449M  133k: 485M   58k:1984M  308k|   0     0 :  33k   52B: 390M  620M: 390M  620M|   0     0 |  83k   50k
 17  16  18  44   0   5| 554M   60k: 635M  121k: 340M   43k: 343M   41k:1872M  325k|   0     0 :  31k 5776B: 514M  456M: 514M  456M|   0     0 |  81k   57k
 18  17  15  45   0   6| 446M   62k: 301M   33k: 508M   33k: 346M   14k:1602M  173k|   0     0 :  44k   52B: 696M  497M: 696M  497M|   0     0 |  70k   69k
 15  20  20  39   0   6| 547M   37k: 368M   35k: 550M   26k: 357M   33k:1823M  202k|   0     0 :  35k 5722B: 729M  494M: 729M  494M|   0     0 |  72k   72k
 14  54   5  23   0   4| 402M   39k: 270M   72k: 294M   65k: 383M   54k:1348M  298k|   0     0 :  21k 8386B: 346M  302M: 346M  302M|   0     0 |  49k   31k
 13  19  13  48   0   6| 516M   35k: 339M    0 : 415M 4915B: 524M    0 :1793M  106k|   0     0 :  22k   13k: 508M  731M: 508M  731M|   0     0 |  72k   70k
 15  26  11  41   0   6| 499M    0 : 588M    0 : 551M   14k: 652M    0 :2290M   54k|   0     0 :  30k  683B: 566M  508M: 566M  508M|   0     0 |  78k   75k
 12  17  16  48   0   6| 560M    0 : 606M    0 : 409M    0 : 620M   17k:2194M   42k|   0     0 :  24k 5722B: 639M  433M: 639M  433M|   0     0 |  85k   76k
 11  20  20  42   0   6| 511M    0 : 599M   16k: 583M 4096B: 618M    0 :2311M   54k|   0     0 :  39k  198B: 837M  356M: 837M  356M|   0     0 |  82k   85k
 10  19  26  41   0   5| 597M   11k: 343M    0 : 632M    0 : 463M    0 :2036M   33k|   0     0 :  33k 2126B: 614M  380M: 614M  380M|   0     0 |  95k   62k
 12  48   5  30   0   5| 412M    0 : 332M 7373B: 418M   18k: 452M   11k:1614M   84k|   0     0 :  25k   52B: 397M  519M: 397M  519M|   0     0 |  52k   56k
  9  50   6  29   0   6| 494M 8192B: 599M   14k: 337M   16k: 393M   14k:1823M  117k|   0     0 :  52k   14k: 552M  356M: 552M  356M|   0     0 |  62k   44k
  9  34  13  38   0   6| 479M    0 : 489M    0 : 468M    0 : 506M    0 :1942M   67k|   0     0 :  40k 8363B: 564M  627M: 564M  627M|   0     0 |  61k   70k
  8  40  14  34   0   6| 353M    0 : 464M    0 : 442M   13k: 515M    0 :1774M   46k|   0     0 :  39k 2135B: 487M  423M: 487M  423M|   0     0 |  60k   58k
  9  25  12  47   0   6| 401M 2458B: 439M    0 : 282M 5734B: 519M    0 :1642M   32k|   0     0 :  42k 7910B: 558M  827M: 558M  827M|   0     0 |  63k   74k
  8  59   4  22   0   6| 480M 6554B: 413M    0 : 594M   20k: 560M    0 :2048M   53k|   0     0 :  42k 5712B: 371M  511M: 371M  511M|   0     0 |  67k   46k
  8  16  30  40   0   6| 438M 9830B: 601M    0 : 391M 8192B: 613M  819B:2044M   56k|   0     0 :  32k   52B: 607M  584M: 607M  584M|   0     0 |  93k   67k
  5   6  78   8   0   2| 270M 4915B: 291M   22k: 226M    0 : 109M   16k: 895M   58k|   0     0 :  25k 5776B: 291M  200M: 292M  200M|   0     0 |  76k   19k
  1   1  98   0   0   0|  16M   12k:2458k 3277B:   0     0 :   0  9011B:  19M   80k|   0     0 :  31k   52B:  90k   20M: 121k   20M|   0     0 |7782  2050 
  5  11  45  35   0   4| 318M    0 : 367M    0 : 331M    0 : 287M    0 :1302M   53k|   0     0 :  24k 6321B: 263M  629M: 263M  629M|   0     0 |  43k   46k
  8  22  24  40   0   6| 501M   18k: 554M   18k: 609M   40k: 569M   16k:2233M  125k|   0     0 :  39k  388B: 518M  588M: 518M  588M|   0     0 |  82k   69k
  8  18  21  47   0   6| 592M    0 : 406M    0 : 609M   21k: 572M    0 :2179M   48k|   0     0 :  33k 5785B: 440M  639M: 440M  639M|   0     0 |  86k   65k
  8  18  29  40   0   6| 622M   29k: 440M   26k: 539M   27k: 402M   27k:2004M  138k|   0     0 :  25k   52B: 464M  597M: 464M  597M|   0     0 |  86k   62k
  7  20  34  33   0   6| 336M   38k: 635M   16k: 430M   14k: 394M   38k:1795M  140k|   0     0 :  52k 5712B: 560M  568M: 560M  568M|   0     0 |  72k   71k
  7  14  44  30   0   5| 421M   32k: 531M   31k: 321M   14k: 480M   26k:1753M  121k|   0     0 :  35k   52B: 620M  449M: 620M  449M|   0     0 |  86k   66k
  5  12  61  17   0   5| 239M    0 : 271M   26k: 297M   27k: 437M   18k:1245M   82k|   0     0 :  32k 5912B: 500M  538M: 500M  538M|   0     0 |  97k   46k
  1   4  89   5   0   1| 161M   27k:  41M   26k: 104M   11k: 155M   17k: 461M  155k|   0     0 :  42k   52B:  46M  336M:  46M  336M|   0     0 |  80k   13k
  1   4  89   4   0   2|  87M   15k: 122M    0 : 212M  121k: 114M    0 : 535M  141k|   0     0 :  39k 5712B:  53M  412M:  53M  412M|   0     0 | 103k 9179 
  1   3  93   2   0   2| 110M   24k:  20M 6554B:  37M   14k:  62M   13k: 229M   60k|   0     0 :  26k  388B: 157M  246M: 157M  246M|   0     0 |  82k 5333 
  0   1  98   1   0   0|  18M   12k:   0    19k:  22M   39k:  19M   23k:  60M  108k|   0     0 :  21k 2135B: 295k   79M: 316k   79M|   0     0 |  23k 1022 
