You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 64  32   0   0   0   5|2484k   52M:   0   818M:   0   310M:   0   950M:2484k 2129M|1848M 1848M:  37k 5776B:  33k   26k:  69k   31k|   0     0 |  15k  196k
 62  33   0   0   0   5|2497k  784M:   0   473M:   0   380M:   0   313M:2497k 1949M|1928M 1928M:  41k   52B:  32k   25k:  74k   25k|   0     0 |  18k  205k
 62  33   0   0   0   4|2081k  532M:   0   131M:   0   730M:   0   187M:2081k 1580M|1889M 1889M:  37k 5722B:  33k   27k:  73k   32k|   0     0 |  16k  201k
 62  33   0   0   0   5|2467k  502M:   0   469M:   0   532M:   0   863M:2467k 2367M|1954M 1954M:  28k   52B:  32k   25k:  60k   25k|   0     0 |  16k  209k
 61  33   1   0   0   5|2495k  762M:2458B  742M:   0   655M:   0   395M:2498k 2554M|1936M 1936M:  19k 2603B:  33k   27k:  52k   29k|   0     0 |  19k  206k
 63  32   0   0   0   4|2077k  232M:   0   298M:   0   282M:   0   247M:2077k 1059M|2087M 2087M:  38k   52B:  35k   27k:  73k   27k|   0     0 |  14k  221k
 60  35   0   0   0   5|2493k  666M:1638B  665M:   0   681M:   0   723M:2494k 2735M|1936M 1936M:  33k 5712B:  32k   26k:  65k   31k|   0     0 |  16k  206k
 62  33   0   0   0   5|2466k  522M: 819B  430M:   0   430M:   0   424M:2466k 1806M|2023M 2023M:  29k  189B:  34k   28k:  63k   28k|   0     0 |  17k  217k
 62  33   0   0   0   5|2488k  335M:   0   387M:   0   408M:   0   387M:2488k 1517M|2061M 2061M:  33k 2126B:  32k   25k:  65k   27k|   0     0 |  14k  218k
 61  34   0   0   0   5|2058k  827M: 819B  181M:   0   904M:   0   155M:2058k 2067M|2002M 2002M:  26k   52B:  33k   28k:  59k   28k|   0     0 |  15k  213k
 61  34   0   0   0   5|2050k  230M:   0   821M:   0   108M:   0   800M:2050k 1960M|2046M 2046M:  41k 5712B:  35k   27k:  77k   32k|   0     0 |  15k  217k
 61  34   0   0   0   5| 819B   77M: 819B  107M:2918k  878M:  13k 1030M:2933k 2093M|2000M 2000M:  32k   62B:  32k   27k:  64k   27k|   0     0 |  15k  211k
 61  34   0   0   0   5|5734B  731M: 819B  915M:2483k   51M:   0   363M:2490k 2061M|2017M 2017M:  31k 6253B:  32k   25k:  63k   32k|   0     0 |  20k  216k
 61  34   0   0   0   5|7373B  611M: 819B  478M:2483k  861M:   0    51M:2491k 2002M|2077M 2077M:  41k   52B:  35k   27k:  76k   27k|   0     0 |  16k  219k
 61  34   0   0   0   5|  14k  927M:   0   464M:2048k  171M:   0   490M:2062k 2053M|2018M 2018M:  33k 5712B:  31k   27k:  64k   32k|   0     0 |  15k  212k
 61  34   0   0   0   5|2458B  131M:   0   774M:2483k  258M:   0   749M:2486k 1912M|2045M 2045M:  29k   52B:  35k   28k:  65k   28k|   0     0 |  14k  216k
 58  37   0   0   0   5|9830B  681M:   0    51M:2483k  774M:   0   884M:2590k 2390M|1929M 1929M:  22k 2187B:  32k   25k:  54k   27k|   0     0 |  23k  204k
 60  35   0   0   0   5|4096B  274M:4096B  993M:2483k  253M:   0   355M:2499k 1876M|2007M 2007M:  40k  381B:  33k   28k:  73k   29k|   0     0 |  17k  212k
 61  35   0   0   0   4|8192B  438M: 819B  245M:2458k  856M:   0    77M:2870k 1617M|1934M 1934M:  34k 5712B:  36k   27k:  70k   33k|   0     0 |  16k  205k
 60  35   0   0   0   5|9830B  602M:1638B  464M:2483k  594M:   0   518M:2584k 2178M|1890M 1890M:  31k   52B:  30k   28k:  61k   28k|   0     0 |  14k  201k
 61  34   0   0   0   4|8192B  560M:   0   110M:2458k  210M:   0   701M:2468k 1580M|1901M 1901M:  32k 6262B:  35k   24k:  67k   30k|   0     0 |  13k  202k
 60  36   0   0   0   5|3277B  297M:3277B  779M:1639k  722M:   0   139M:1646k 1937M|1951M 1951M:  26k   52B:  33k   29k:  59k   30k|   0     0 |  14k  207k
 57  37   0   0   0   6|7373B  893M:2458B  961M:   0   413M:3328k  842M:3338k 3109M|1920M 1920M:  41k  781B:  29k   26k:  70k   26k|   0     0 |  19k  205k
 61  34   0   0   0   4|2458B  129M: 819B  295M:   0   150M:2483k  232M:2499k  806M|2091M 2091M:  31k 5120B:  33k   31k:  64k   36k|   0     0 |  19k  224k
 59  35   0   0   0   5|2458B  332M: 819B  236M:   0  1195M:2074k  329M:2077k 2092M|2037M 2037M:  31k 2126B:  28k   29k:  59k   31k|   0     0 |  25k  220k
 56  34   3   0   0   5|8192B  858M:8192B  745M:   0   148M:2458k  839M:2474k 2591M|1934M 1934M:  40k   52B:  31k   30k:  71k   30k|   0     0 |  69k  222k
 12   8  78   0   0   1|   0    52k:1638B   47k:   0   626M:2483k   56k:2485k  626M| 378M  378M:  36k 5712B:  25k   15k:  64k   21k|   0     0 |  31k   57k
  0   0 100   0   0   0|   0    11k:   0    17k:   0    11k:2483k 8192B:2483k   47k|  24k   24k:  30k   52B:9153B 4979B:  40k 5032B|   0     0 | 570   787 
  0   0 100   0   0   0|   0  5734B:   0  8192B:   0  4096B:2483k 4915B:2483k   32k|  31B   31B:  20k 6253B:2815B 5911B:  23k   12k|   0     0 | 533   716 
  0   0 100   0   0   0|   0  4915B:   0  2458B:   0  4915B:2458k 4915B:2458k   22k|   0     0 :  39k   62B:1695B 2128B:  40k 2190B|   0     0 | 399   562 
  0   3  95   2   0   1|   0   322M:6554B  558M:   0     0 :2483k  417M:2490k 1297M|   0     0 :  32k 5712B:2003B 2100B:  34k 7812B|   0     0 |3699  1810 
  0   1  97   1   0   0|   0   407M:   0   116M: 819B  206M:2458k  187M:2459k  916M|   0     0 :  29k   52B:2090B 2068B:  32k 2120B|   0     0 |4692  1008 
  0   3  95   2   0   1| 326k  448M:4096B  432M:   0   419M:2074k  455M:2404k 1755M|5612B 5612B:  33k 5776B:3926B 4336B:  37k   10k|   0     0 |6148  4639 
  0   0 100   0   0   0|   0    34k:  12k   94k:  18k   39k:2483k  128k:2514k  312k| 192k  192k:  27k   52B:1233B 3716B:  29k 3769B|   0     0 | 725   779 
