You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 56  17   7  13   0   6| 209M  114k: 118M   52k: 167M   35k: 258M   50k: 753M  260k|   0     0 :  34k  781B: 938M  991M: 938M  991M|   0     0 |  69k   47k
 31  16  20  27   0   6| 179M  306k: 249M   56k: 179M  121k: 164M   91k: 770M  658k|   0     0 :  28k 4984B:1060M 1050M:1060M 1050M|   0     0 |  68k   54k
 20  15  27  32   0   7| 137M 5734B: 223M 5734B: 213M   44k: 214M   82k: 787M  191k|   0     0 :  42k 1117B:1161M 1122M:1161M 1122M|   0     0 |  68k   57k
 21  16  24  33   0   7| 239M   66k: 171M   36k: 169M   20k: 183M   70k: 763M  248k|   0     0 :  30k 1548B:1042M  982M:1042M  982M|   0     0 |  73k   66k
 15  14  29  36   0   6| 234M   51k:  23M   20k: 219M   34k: 212M   85k: 689M  246k|   0     0 :  31k  781B:1094M  976M:1094M  976M|   0     0 |  67k   60k
 22  16  27  29   0   6| 299M   42k: 155M   32k: 234M   56k: 249M   28k: 936M  213k|   0     0 :  50k 4984B: 942M 1002M: 942M 1002M|   0     0 |  73k   66k
 23  21  22  27   0   6| 189M   83k: 164M  111k: 213M   37k: 184M  110k: 750M  394k|   0     0 :  28k  781B:1097M  962M:1097M  962M|   0     0 |  76k   64k
 15  16  26  36   0   6| 140M   42k: 130M   38k: 149M   34k: 134M   34k: 553M  194k|   0     0 :  21k 5047B:1071M  945M:1071M  945M|   0     0 |  70k   67k
 18  15  25  35   0   6| 172M 4096B:  86M 9011B: 137M   30k: 106M 9011B: 502M  118k|   0     0 :  27k 1412B:1165M  859M:1165M  859M|   0     0 |  79k   72k
 10  15  31  38   0   6| 164M    0 : 104M    0 : 188M    0 : 144M    0 : 600M   38k|   0     0 :  39k 4993B:1111M  950M:1111M  950M|   0     0 |  78k   68k
 10  15  25  44   0   6|  94M    0 :  85M    0 : 227M    0 : 147M    0 : 553M   26k|   0     0 :  34k 1117B:1077M  952M:1077M  952M|   0     0 |  75k   69k
 10  13  24  46   0   7| 101M    0 : 142M    0 : 150M    0 : 144M 8192B: 537M   45k|   0     0 :  31k 5047B:1243M  874M:1243M  874M|   0     0 |  71k   71k
  9  13  33  39   0   6|  86M    0 : 155M    0 : 168M    0 : 146M    0 : 555M   26k|   0     0 :  34k  781B:1116M  874M:1116M  874M|   0     0 |  73k   70k
  9  14  31  39   0   7| 124M 9011B: 145M   11k: 159M    0 : 147M   17k: 575M   60k|   0     0 :  30k 4984B:1077M  923M:1077M  923M|   0     0 |  78k   71k
  9  14  31  39   0   6| 108M    0 : 167M    0 : 175M 5734B: 103M    0 : 553M   28k|   0     0 :  43k  781B:1180M  920M:1180M  920M|   0     0 |  73k   74k
  9  13  31  41   0   7| 144M    0 : 152M    0 :  97M    0 : 182M    0 : 576M   71k|   0     0 :  33k 1543B:1267M 1031M:1267M 1031M|   0     0 |  84k   75k
  9  14  31  40   0   7| 164M    0 : 156M    0 : 156M    0 : 124M    0 : 600M   29k|   0     0 :  31k  781B:1293M 1037M:1293M 1037M|   0     0 |  83k   75k
  9  12  26  47   0   6| 112M    0 : 117M    0 : 193M    0 : 116M    0 : 537M   30k|   0     0 :  50k 4984B:1299M  848M:1299M  848M|   0     0 |  73k   74k
 10  12  32  39   0   7| 112M    0 : 169M    0 : 151M    0 : 116M    0 : 548M   34k|   0     0 :  29k 1117B:1275M  809M:1275M  809M|   0     0 |  81k   78k
  9  13  37  35   0   7| 138M    0 : 165M    0 : 117M    0 : 148M    0 : 567M   26k|   0     0 :  23k 1397B:1325M  941M:1325M  941M|   0     0 |  80k   80k
  8  13  35  37   0   7| 131M    0 : 194M    0 : 157M    0 : 142M    0 : 623M   23k|   0     0 :  25k  781B:1160M 1072M:1160M 1072M|   0     0 |  78k   73k
 11  14  25  44   0   7| 167M    0 : 150M    0 : 174M    0 : 158M    0 : 649M   22k|   0     0 :  41k 5602B:1276M  977M:1276M  977M|   0     0 |  77k   74k
  9  14  33  38   0   7| 155M    0 : 234M    0 : 149M    0 : 174M    0 : 712M   75k|   0     0 :  33k  781B:1270M 1020M:1270M 1020M|   0     0 |  77k   74k
 10  14  30  39   0   7| 130M    0 : 197M    0 : 141M    0 : 226M    0 : 694M   20k|   0     0 :  32k 5047B:1170M 1068M:1170M 1068M|   0     0 |  77k   70k
  9  13  35  36   0   7| 141M    0 : 119M    0 : 132M    0 : 184M    0 : 576M   30k|   0     0 :  39k  781B:1204M  920M:1204M  920M|   0     0 |  73k   75k
  9  15  34  36   0   7| 171M    0 : 189M    0 : 212M    0 : 155M    0 : 726M   34k|   0     0 :  37k 4984B:1348M 1078M:1348M 1078M|   0     0 |  74k   77k
  8  13  29  43   0   6| 187M    0 : 174M    0 :  69M    0 : 177M    0 : 607M   26k|   0     0 :  42k 1117B:1247M  948M:1248M  948M|   0     0 |  71k   71k
  8  13  33  40   0   7| 171M    0 : 151M    0 : 123M    0 : 161M    0 : 605M   23k|   0     0 :  31k 1406B:1206M  880M:1206M  880M|   0     0 |  78k   76k
  8  16  36  33   0   7| 179M    0 : 142M    0 : 170M    0 : 110M    0 : 601M   41k|   0     0 :  30k  781B:1047M  992M:1047M  992M|   0     0 |  81k   79k
  9  16  27  41   0   7| 178M    0 : 194M    0 : 199M    0 : 124M    0 : 695M   60k|   0     0 :  51k 4984B:1308M  995M:1308M  995M|   0     0 |  77k   78k
  9  15  31  38   0   7| 177M   14k: 199M   14k: 251M 9830B: 153M   26k: 780M   84k|   0     0 :  27k  781B:1009M 1096M:1009M 1096M|   0     0 |  72k   77k
  9  21  21  43   0   7| 133M    0 : 210M    0 : 180M    0 : 130M    0 : 654M   38k|   0     0 :  24k 5184B: 974M 1063M: 974M 1063M|   0     0 |  66k   72k
  8  15  22  48   0   7| 176M    0 : 216M    0 : 168M    0 : 186M    0 : 746M   30k|   0     0 :  27k  798B: 863M 1212M: 863M 1212M|   0     0 |  68k   72k
  8  13  27  45   0   7| 203M   18k: 149M   20k: 177M 8192B: 141M 9830B: 670M   90k|   0     0 :  40k 5002B: 895M  969M: 895M  969M|   0     0 |  76k   76k
  7  14  23  50   0   7| 225M   20k: 160M   14k: 217M   18k: 133M   23k: 735M  102k|   0     0 :  33k 1117B: 693M 1164M: 693M 1164M|   0     0 |  83k   77k
  7  15  28  43   0   7| 174M   19k: 222M   10k: 167M   19k: 143M   20k: 707M  117k|   0     0 :  31k 1458B: 682M 1103M: 682M 1103M|   0     0 |  79k   73k
  6  16  21  50   0   7| 214M    0 : 227M   16k: 166M  819B: 180M 1638B: 788M   73k|   0     0 :  34k  781B: 600M 1128M: 600M 1128M|   0     0 |  75k   70k
  7  14  26  47   0   7| 203M   42k: 219M 8192B: 194M   34k: 194M   38k: 809M  137k|   0     0 :  29k 4984B: 583M 1250M: 583M 1250M|   0     0 |  74k   74k
  5  13  23  51   0   7| 162M    0 : 135M 2458B: 207M    0 : 189M    0 : 694M   22k|   0     0 :  42k  781B: 445M 1115M: 445M 1115M|   0     0 |  81k   62k
  6  13  23  51   0   6| 276M  819B: 140M   10k: 167M    0 : 136M    0 : 719M   27k|   0     0 :  32k 1548B: 550M 1111M: 550M 1111M|   0     0 |  83k   70k
  6  15  23  50   0   7| 184M 9011B: 154M 6554B: 190M    0 : 205M  819B: 734M   48k|   0     0 :  31k  781B: 619M 1099M: 619M 1099M|   0     0 |  75k   69k
  7  15  22  50   0   6| 114M   11k: 161M   10k: 199M   18k: 249M   30k: 723M   89k|   0     0 :  51k 4984B: 625M 1077M: 625M 1077M|   0     0 |  74k   71k
  6  13  27  47   0   7| 229M 1638B: 232M   19k: 182M    0 : 247M   29k: 890M   90k|   0     0 :  31k 1117B: 491M 1228M: 491M 1228M|   0     0 |  89k   70k
  7  17  26  44   0   6| 271M   19k: 253M   22k: 152M   20k: 213M   12k: 889M  125k|   0     0 :  24k 5047B: 512M 1271M: 512M 1271M|   0     0 |  65k   70k
  6  13  36  38   0   7| 262M    0 : 175M    0 : 302M    0 : 220M   34k: 959M   48k|   0     0 :  27k  781B: 580M  928M: 580M  928M|   0     0 |  74k   80k
  6  13  41  34   0   6| 191M    0 : 188M    0 : 166M    0 : 248M    0 : 792M   18k|   0     0 :  41k 4993B: 599M  706M: 599M  706M|   0     0 |  79k   74k
  5  10  54  26   0   5| 240M   22k: 286M   22k: 305M   11k: 186M   18k:1017M   96k|   0     0 :  34k  781B: 587M  245M: 587M  245M|   0     0 | 113k   55k
  5   8  67  18   0   3| 318M   38k: 263M   22k: 329M   28k: 231M   33k:1140M  139k|   0     0 :  30k 5184B: 240M  184M: 240M  184M|   0     0 | 106k   32k
  3   6  78  11   0   2| 198M   27k: 227M   26k:  53M   47k: 219M   30k: 697M  150k|   0     0 :  34k  781B: 165M  191M: 165M  191M|   0     0 |  95k   21k
  1   2  93   3   0   1|  56M   22k:  35M   21k:  33M   21k:  87M   38k: 210M  135k|   0     0 :  28k 4984B: 775k  231M: 803k  231M|   0     0 |  64k 5931 
  0   1  96   2   0   0|9086k    0 :  36M   33k:  28M    0 :  33M    0 : 107M   72k|   0     0 :  42k 1117B: 505k  196M: 546k  196M|   0     0 |  47k 2428 
  0   0 100   0   0   0|   0  1638B:   0  3277B:2074k    0 :   0  1638B:2074k   12k|   0     0 :  32k 5056B: 203B  681B:  32k 5737B|   0     0 | 327   403 
  0   0 100   0   0   0|   0  4915B:   0  9011B:2458k 1638B:   0  4915B:2458k   20k|   0     0 :  30k  781B: 206B  509B:  31k 1290B|   0     0 | 321   401 
  0   0 100   0   0   0|   0  2458B:   0  3277B:2483k 7373B:   0    46k:2483k   70k|   0     0 :  49k 4984B: 135B  670B:  50k 5654B|   0     0 | 393   427 
  6   0  93   0   0   0|   0    39k:   0    23k:2483k 8192B:   0    23k:2706k   97k|2569B 2569B:  29k  800B:8242B 5327B:  37k 6127B|   0     0 |1739  1362 
  0   0  99   0   0   0|   0    17k:   0    10k:2483k   60k:   0    14k:2483k  112k|  60B   60B:  23k 5056B: 675B 1588B:  24k 6644B|   0     0 | 600   522 
