You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 33  34  23   1   0   8|   0   134M:5734B  284M:2458k  847M: 819B  802M:2464k 2068M| 585M  585M:  29k   61k:1105M 1133M:1106M 1133M|   0     0 |  95k  144k
 36  36  17   2   0   8| 819B  671M:  10k  563M:2484k  520M: 819B  488M:2496k 2242M| 603M  603M:  33k   58k:1172M 1054M:1172M 1054M|   0     0 |  99k  155k
 40  40  11   1   0   9| 819B  499M:  10k  624M:2458k   51M:   0   155M:2470k 1329M| 668M  668M:  27k   62k:1419M 1316M:1419M 1316M|   0     0 | 103k  172k
 36  38  17   0   0   8|1664k  310M:5734B  310M: 820k  335M:1638B 1078M:2491k 2032M| 636M  636M:  47k   57k:1267M 1317M:1267M 1317M|   0     0 | 104k  157k
 37  38  15   2   0   9|2074k  847M:7373B  452M:   0   828M: 819B  367M:2082k 2494M| 698M  698M:  31k   59k:1196M 1251M:1196M 1251M|   0     0 | 110k  161k
 30  28  33   1   0   6|2483k  315M:9830B  735M:   0   307M:   0    18k:2493k 1357M| 543M  543M:  30k   57k: 978M  938M: 978M  938M|   0     0 | 115k  138k
 32  31  30   0   0   6|2483k   77M:1638B  129M:   0   206M:   0   649M:2485k 1062M| 559M  559M:  48k   62k:1117M 1211M:1117M 1211M|   0     0 | 114k  149k
 37  38  15   2   0   9|2483k  774M:4915B  216M:1638B  793M:   0   825M:2490k 2608M| 661M  661M:  27k   57k:1140M 1259M:1140M 1259M|   0     0 | 125k  162k
 38  42  10   1   0   9|2537k  723M:  15k 1255M: 819B  524M:   0    48M:2553k 2549M| 734M  734M:  21k   62k:1185M 1206M:1185M 1206M|   0     0 | 110k  153k
 38  37  17   0   0   7|2578k   82M:   0    59M:   0   130M:   0   117M:2578k  388M| 703M  703M:  20k   57k:1230M 1258M:1230M 1258M|   0     0 | 113k  162k
 38  44   9   1   0   9|2589k   72M:4096B  341M: 819B  286M:3277B 1209M:2597k 1908M| 705M  705M:  37k   62k:1184M 1264M:1184M 1264M|   0     0 | 105k  144k
 34  43  12   1   0   9|2757k 1008M: 819B   90M:1638B 1034M:   0   242M:2762k 2374M| 620M  620M:  32k   57k:1155M 1162M:1155M 1162M|   0     0 | 106k  143k
 35  38  19   1   0   8|2752k  360M:  13k 1007M:   0   124M:   0    12k:2765k 1491M| 666M  666M:  30k   59k:1094M 1245M:1094M 1245M|   0     0 | 116k  153k
 33  35  24   0   0   7|2566k  397M: 819B  322M:   0   285M:   0   314M:2566k 1319M| 650M  650M:  33k   57k:1057M 1148M:1057M 1148M|   0     0 | 117k  148k
 32  36  24   1   0   7|2660k   90M:   0    65M:2458B 1311M:   0   127M:2710k 1592M| 587M  587M:  27k   62k:1070M 1114M:1070M 1115M|   0     0 |  94k  139k
 35  41  12   1   0  10|2685k 1061M:3277B 1110M:   0    46k:1638B 1062M:2690k 3232M| 663M  663M:  47k   57k:1148M 1290M:1148M 1290M|   0     0 | 122k  149k
 35  37  21   0   0   7|2485k   77M:   0   129M:   0   163M: 819B  180M:2486k  549M| 580M  580M:  33k   62k:1357M 1320M:1357M 1320M|   0     0 | 111k  158k
 33  36  20   2   0   8|2603k  166M: 819B  350M:3277B 1234M: 819B  361M:2608k 2111M| 535M  535M:  30k   57k:1146M 1159M:1146M 1159M|   0     0 |  97k  139k
 34  43  11   1   0  11|2762k 1331M:2458B 1095M:   0    52M:1638B 1032M:2778k 3511M| 571M  571M:  48k   62k:1240M 1292M:1240M 1292M|   0     0 | 108k  146k
 36  32  26   0   0   6|2893k   44k:   0    37k:   0    12k:   0    31k:2893k  161k| 627M  627M:  27k   57k:1214M 1176M:1214M 1176M|   0     0 | 119k  157k
 32  33  28   0   0   7|2483k  387M: 819B  258M: 819B  399M:   0   284M:2485k 1327M| 512M  512M:  21k   59k:1103M 1079M:1103M 1079M|   0     0 | 100k  138k
 35  37  17   2   0   8|2520k  117M:1638B  964M:2458B  994M:   0    84M:2599k 2159M| 567M  567M:  20k   57k:1137M 1079M:1137M 1079M|   0     0 |  91k  141k
 35  38  16   2   0   9|2141k 1019M: 819B  430M:   0   232M:2458B 1125M:2144k 2805M| 554M  554M:  39k   62k:1185M  980M:1185M  980M|   0     0 |  94k  144k
 40  40  12   0   0   8|2459k  129M:   0    51M:   0   180M:   0   184M:2459k  545M| 741M  741M:  33k   57k:1416M 1471M:1416M 1472M|   0     0 | 111k  171k
 33  37  21   1   0   8|2092k  206M:   0   232M: 643k 1190M: 819B  337M:2736k 1966M| 550M  550M:  30k   62k:1192M 1184M:1192M 1184M|   0     0 |  92k  140k
 35  40  13   3   0   9|   0   847M: 819B  854M:2770k  161M: 819B 1028M:2771k 2890M| 589M  589M:  32k   57k:1274M 1272M:1274M 1272M|   0     0 |  98k  148k
 36  36  20   0   0   8|   0   443M:   0   385M:2483k   14k:   0   157M:2483k  985M| 630M  630M:  27k   62k:1387M 1226M:1387M 1226M|   0     0 | 118k  162k
 37  39  15   1   0   8|   0   201M:   0   236M:2489k 1171M: 819B  125M:2490k 1732M| 633M  633M:  47k   57k:1296M 1347M:1296M 1347M|   0     0 | 105k  153k
 36  39  15   1   0   9|   0   289M:   0   666M:2994k  374M: 819B  839M:2994k 2168M| 613M  613M:  32k   59k:1277M 1411M:1277M 1411M|   0     0 | 114k  155k
 31  36  23   1   0   8|   0  1007M:   0   621M:2463k   15k:   0   662M:2463k 2290M| 575M  575M:  31k   57k:1129M 1222M:1129M 1222M|   0     0 | 112k  148k
 39  40  13   0   0   8|   0   238M:   0   248M:2584k  422M:   0   183M:2584k 1092M| 677M  677M:  50k   62k:1335M 1398M:1335M 1398M|   0     0 | 107k  163k
 34  39  18   0   0   8|   0   278M:   0   397M:2486k  642M: 819B  937M:2487k 2253M| 592M  592M:  39k   57k:1152M 1261M:1152M 1261M|   0     0 |  96k  143k
 37  40  14   1   0   9|   0   696M:   0   651M:2893k  530M:   0   377M:2906k 2255M| 641M  641M:  21k   62k:1190M 1259M:1190M 1259M|  13k    0 | 109k  151k
 36  35  21   0   0   7|   0   465M:   0   278M:2462k   77M:   0    77M:2462k  898M| 728M  728M:  20k   57k:1074M 1347M:1075M 1347M|   0     0 | 123k  155k
 32  36  24   0   0   7|   0   155M:   0   284M:2458k  284M:2458B 1126M:2460k 1848M| 542M  542M:  38k   62k:1179M 1172M:1179M 1172M|   0     0 | 112k  142k
 38  43   8   1   0  10|2958k  950M:   0   562M: 819B  950M: 819B  318M:2960k 2780M| 692M  692M:  34k   57k:1281M 1329M:1281M 1329M|   0     0 | 108k  150k
 37  41  13   0   0   8|2519k  340M:   0   728M:   0   263M: 819B  582M:2520k 1914M| 686M  686M:  31k   63k:1161M 1265M:1161M 1265M|   0     0 | 119k  148k
 34  33  26   0   0   6|2524k  335M:   0    77M: 819B  284M:   0    77M:2525k  773M| 606M  606M:  35k   57k:1079M 1077M:1079M 1077M|   0     0 | 114k  146k
 33  35  23   1   0   8|2952k  103M: 819B  769M:2458B 1005M: 819B  129M:3031k 2007M| 556M  556M:  28k   62k:1138M 1069M:1138M 1069M|  38k    0 | 113k  144k
 35  39  16   2   0   9|2462k 1040M:   0   754M:   0   257M:1638B  872M:2463k 2923M| 623M  623M:  47k   57k:1157M 1150M:1157M 1150M|   0     0 | 125k  153k
 35  33  25   0   0   6|2502k  122M:   0    26k:   0    14k:   0    95M:2502k  216M| 569M  569M:  31k   62k:1223M 1093M:1223M 1093M|   0     0 | 118k  156k
 36  37  18   0   0   8|2918k  207M:   0    79M: 819B 1173M: 819B  262M:2920k 1720M| 609M  609M:  31k   57k:1267M 1106M:1267M 1106M|   0     0 | 114k  153k
 33  34  22   3   0   8|2483k  387M:   0  1271M:   0   477M:   0    73M:2495k 2208M| 569M  569M:  49k   62k:1036M 1103M:1036M 1103M|   0     0 | 114k  144k
 33  37  20   2   0   8|2893k  800M:   0   224M:   0    21k: 819B 1012M:2894k 2036M| 509M  509M:  27k   57k:1227M 1128M:1227M 1128M|   0     0 | 109k  144k
 36  37  20   0   0   7|2458k  362M:   0   180M:   0   726M:   0    72M:2458k 1341M| 589M  589M:  21k   59k:1275M 1171M:1275M 1171M|   0     0 | 106k  155k
 35  38  18   1   0   8|2485k  369M:   0   294M:   0   771M:   0   284M:2485k 1718M| 646M  646M:  21k   57k:1183M 1218M:1183M 1218M|   0     0 | 103k  154k
 36  41  13   2   0   9|2998k  973M:   0  1022M:   0    26k:   0  1084M:2998k 3079M| 639M  639M:  38k   62k:1153M 1109M:1154M 1110M|   0     0 | 119k  150k
 35  34  25   0   0   6|2483k   32k:   0    32k:   0    77M:   0   206M:2483k  284M| 586M  586M:  32k   57k:1214M 1174M:1214M 1174M|   0     0 | 114k  158k
 36  38  19   0   0   8|2880k  387M:   0   387M:   0  1024M:   0   232M:2880k 2030M| 637M  637M:  30k   61k:1180M 1191M:1180M 1191M|   0     0 | 106k  149k
 36  41  13   2   0   9|2458k  865M:   0   802M:   0   320M:   0   894M:2458k 2881M| 602M  602M:  34k   58k:1218M 1191M:1218M 1191M|   0     0 |  98k  148k
 37  39  16   0   0   8|2926k  271M:   0   308M:   0    15k:   0   500M:2926k 1079M| 662M  662M:  28k   62k:1233M 1299M:1233M 1299M|   0     0 | 115k  160k
 35  37  20   0   0   7|2526k  327M:   0   349M:   0   469M:   0   279M:2526k 1424M| 656M  656M:  48k   57k:1054M 1221M:1054M 1221M|   0     0 | 118k  150k
 28  33  31   2   0   6|2958k   39M:   0    87M: 819B 1188M:   0   113M:2958k 1427M| 479M  479M:  32k   59k:1017M 1053M:1017M 1053M|   0     0 | 101k  130k
 33  36  21   2   0   8|2487k 1157M:   0  1112M:   0    32k:   0   975M:2487k 3244M| 626M  626M:  31k   57k: 896M 1046M: 896M 1046M|   0     0 | 124k  141k
 32  30  33   0   0   5|2954k   30k:   0    34k:   0    11k:   0    28k:2954k  122k| 662M  662M:  49k   62k: 883M 1142M: 883M 1142M|   0     0 | 121k  149k
 35  40  18   0   0   8|2942k  284M:   0   284M:   0   725M:   0   645M:2942k 1937M| 597M  597M:  30k   57k:1158M 1229M:1158M 1229M|   0     0 | 111k  144k
 37  42  11   1   0   9|2522k  259M:3277B  265M:   0   790M:   0   881M:2533k 2194M| 603M  603M:  21k   62k:1250M 1173M:1250M 1173M|   0     0 | 112k  147k
 34  39  17   2   0   8|2962k  972M: 819B  921M:   0    43k: 819B   43k:2964k 1893M| 618M  618M:  20k   50k:1129M 1126M:1129M 1126M|   0     0 | 117k  150k
 29  30  36   0   0   6|2530k   60M:   0   157M: 819B  129M:1638B   77M:2533k  422M| 483M  483M:  39k   53k:1012M  933M:1012M  933M|   0     0 | 106k  136k
 29  32  29   2   0   7|2989k  129M: 819B   77M: 819B  299M:3277B 1398M:2994k 1903M| 531M  531M:  34k   50k: 974M  932M: 974M  932M|   0     0 | 108k  137k
 30  36  23   3   0   8|2895k 1047M: 819B  999M: 819B 1046M: 819B   70k:2898k 3092M| 485M  485M:  33k   44k:1121M 1033M:1121M 1034M|   0     0 | 113k  140k
 29  30  34   1   0   7|2484k  453M: 819B  405M: 819B   38M: 819B   18k:2486k  895M| 480M  480M:  34k   47k:1181M 1180M:1181M 1180M|   0     0 | 118k  148k
 31  33  30   0   0   6|2908k   77M: 819B  155M:   0   206M:1638B  286M:2911k  724M| 547M  547M:  29k   40k:1157M 1217M:1157M 1217M|   0     0 | 117k  156k
 33  39  19   1   0   8|2910k   77M: 819B  290M: 819B 1212M:   0   269M:2911k 1848M| 544M  544M:  48k   44k:1299M 1202M:1299M 1202M|   0     0 |  98k  154k
 32  37  20   3   0   9|2474k  850M:2458B  866M: 819B   39M:1638B  179M:2478k 1935M| 484M  484M:  33k   40k:1370M 1209M:1370M 1209M|   0     0 | 104k  167k
 32  36  23   1   0   8|2927k  453M:1638B  145M:1638B  103M:4096B  932M:2946k 1634M| 517M  517M:  33k   35k:1393M 1257M:1393M 1257M|   0     0 | 116k  166k
 26  32  32   2   0   7|2902k  206M:2458B   79M:4915B 1339M:2458B  177M:2938k 1800M| 347M  347M:  50k   31k:1348M  993M:1348M  993M|   0     0 |  94k  144k
 20  27  41   5   0   7|2490k  317M:4915B 1025M:2458B   72M:2458B  856M:2500k 2270M| 270M  270M:  29k   19k:1128M  845M:1128M  845M|   0     0 | 100k  123k
 19  26  46   3   0   6|2896k  832M: 819B  359M: 819B  243M:1638B  222M:2899k 1657M| 124M  124M:  22k 9176B:1443M  698M:1443M  698M|   0     0 |  96k  122k
 14  20  61   0   0   5|2886k  161M:   0    77M: 819B   77M:   0    77M:2886k  393M| 760k  760k:  21k 6566B:1366M  748M:1366M  748M|   0     0 |  91k   96k
 11  20  61   4   0   5|2502k  161M:   0   181M:2458B  997M:2458B 1024M:2507k 2363M|   0     0 :  38k   12k:1047M  442M:1047M  442M|   0     0 |  83k   83k
  2   5  87   5   0   1|2868k  738M: 819B  776M:   0    44k:   0   163M:2869k 1676M|   0     0 :  32k 6549B: 181M  104M: 181M  104M|   0     0 |  27k   15k
  2   3  92   2   0   1|2867k  266M:   0   340M:   0  8192B:   0  7373B:2867k  606M|   0     0 :  31k 8699B: 177M   78M: 177M   78M|   0     0 |  23k   12k
  2   2  95   0   0   1|2918k    0 :   0  8192B:   0  7373B:   0  8192B:2918k   35k|   0     0 :  32k 6546B: 182M   78M: 182M   78M|   0     0 |  21k   14k
  2   2  95   0   0   0|2483k 7373B:   0  7373B:   0  8192B:   0     0 :2483k   68k|   0     0 :  29k   12k: 172M   78M: 172M   78M|   0     0 |  20k   14k
  1   2  96   0   0   0|2893k 8192B:   0     0 :   0    29M:   0  7373B:2893k   29M|   0     0 :  47k 6549B: 138M  130M: 138M  130M|   0     0 |  19k   12k
  0   1  98   0   0   0|2893k  206M:   0   103M:   0   145M: 819B  284M:2894k  739M|   0     0 :  39k 9171B: 669B 1312B:  42k   10k|   0     0 |1756   474 
