You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 64  32   0   0   0   5|   0    34M:2483k  266M:9830B  795M:  17k  797M:2510k 1892M|1873M 1873M:  28k   62B:9344B   30k:  40k   30k|   0     0 |  15k  198k
 62  33   0   0   0   4|   0   906M:2048k  852M:1638B  103M:1638B  113M:2051k 1974M|1879M 1879M:  21k 5731B:8484B   28k:  29k   34k|   0     0 |  13k  198k
 62  33   0   0   0   5|   0   224M:2458k  845M:9011B  661M:5734B  269M:2473k 2000M|2015M 2015M:  29k   62B:  10k   32k:  39k   32k|   0     0 |  14k  213k
 62  33   0   0   0   5|   0   624M: 819k  548M:1664k  139M:  11k  686M:2494k 1997M|1970M 1970M:  22k 5912B:9041B   29k:  31k   34k|   0     0 |  19k  211k
 62  33   0   0   0   4|   0   645M:   0   129M:2074k  530M:  11k  584M:2085k 1888M|1985M 1985M:  36k   52B:  10k   32k:  46k   32k|   0     0 |  16k  210k
 60  34   0   0   0   6|   0  1013M:   0   878M:2483k  966M:   0  9845k:2483k 2866M|1966M 1966M:  41k 5712B:8900B   29k:  50k   35k|   0     0 |  18k  209k
 63  33   0   0   0   4|   0   226M:   0    32k:2483k   28M:  15k  929M:2498k 1183M|2001M 2001M:  27k   52B:9843B   31k:  37k   31k|   0     0 |  15k  210k
 62  33   1   0   0   4|   0   309M:   0   542M:2483k  565M:4915B  464M:2488k 1881M|2024M 2024M:  43k 2612B:9687B   31k:  52k   34k|   0     0 |  17k  214k
 61  34   0   0   0   4|   0    73M:   0   929M:2048k  826M:2458B  181M:2050k 2008M|1985M 1985M:  32k   52B:9737B   31k:  41k   31k|   0     0 |  17k  211k
 60  35   0   0   0   5|   0   882M:   0   955M:2483k   51M:8192B  852M:2491k 2740M|1938M 1938M:  20k 5712B:8862B   28k:  29k   34k|   0     0 |  19k  206k
 62  33   0   0   0   4|   0   493M:   0    51M:2483k  955M:4915B  361M:2488k 1861M|2058M 2058M:  40k   69B:  10k   33k:  50k   33k|   0     0 |  16k  217k
 61  33   1   0   0   4|   0   494M:   0   406M:2483k  181M:3277B  490M:2493k 1571M|2019M 2019M:  48k 5785B:9761B   31k:  57k   37k|6554B    0 |  16k  214k
 61  34   0   0   0   5|   0   690M:   0   394M:2458k  584M: 819B  485M:2458k 2154M|2024M 2024M:  24k   52B:9677B   30k:  33k   30k|   0     0 |  18k  214k
 61  34   1   0   0   5|   0   361M:   0   600M:2049k  577M:   0   521M:2049k 2059M|1978M 1978M:  23k 5712B:9227B   30k:  32k   36k|   0     0 |  19k  209k
 61  33   1   0   0   5|   0   361M:   0   655M:2482k  198M:   0   645M:2482k 1859M|2051M 2051M:  32k   62B:  10k   32k:  42k   32k|   0     0 |  18k  217k
 58  36   1   0   0   5|   0   390M:   0   577M:2446k  731M: 819B  645M:2446k 2344M|1880M 1880M:  24k 6253B:9121B   30k:  33k   36k|   0     0 |  22k  197k
 60  35   1   0   0   4|   0  1040M:   0    51M:2688k  301M:   0   180M:2688k 1573M|2010M 2010M:  38k   52B:9074B   29k:  47k   29k|   0     0 |  19k  212k
 59  35   1   0   0   5|   0   675M:   0   310M:2074k  447M:   0   507M:2119k 1939M|1929M 1929M:  42k 5712B:9513B   30k:  52k   36k|   0     0 |  22k  203k
 60  35   1   0   0   5|   0    62M:1638B  697M:2483k  800M:   0   216M:2493k 1775M|1951M 1951M:  27k   52B:  10k   33k:  37k   33k|   0     0 |  19k  206k
 58  36   1   0   0   5|   0   103M: 819B  848M:2458k  861M:   0   671M:2458k 2483M|1929M 1929M:  42k 5912B:9613B   31k:  52k   37k|   0     0 |  22k  204k
 59  36   1   0   0   5|   0   774M: 819B  391M:2484k  252M:   0   497M:2485k 1914M|2014M 2014M:  31k   52B:9442B   30k:  40k   30k|   0     0 |  24k  213k
 59  35   1   0   0   4|   0   280M: 819B  129M:2484k   78M:   0   900M:2485k 1387M|1980M 1980M:  20k 5722B:9818B   31k:  30k   37k|   0     0 |  21k  211k
 59  36   1   0   0   5|   0   406M:1638B  247M:2484k 1176M:   0   148M:2486k 1977M|2000M 2000M:  40k   52B:9857B   30k:  50k   30k|   0     0 |  21k  213k
 58  36   1   0   0   6|   0   994M:1638B  917M:2458k   65M:   0   859M:2460k 2836M|1944M 1944M:  45k 6253B:9740B   30k:  55k   36k|   0     0 |  24k  208k
 61  34   1   0   0   4|   0   321M:4096B  227M:2483k  327M:   0   335M:2487k 1211M|2084M 2084M:  23k   52B:  10k   31k:  34k   31k|   0     0 |  24k  227k
 58  36   1   0   0   5|   0    91M:3277B  668M:2458k 1070M:   0   501M:2462k 2330M|1995M 1995M:  20k 5712B:  10k   32k:  31k   37k|   0     0 |  41k  219k
 30  20  46   1   0   3| 819B  907M:  10k  430M:1229k  549M:1254k  483M:2568k 2369M| 980M  980M:  31k  421B:7514B   23k:  39k   24k|   0     0 |  65k  134k
  6   0  93   0   0   0|   0    89k: 819B   41k:   0  1638B:2483k 2458B:2955k  144k|2465B 2465B:  24k 5785B:7636B 4104B:  32k 9888B|   0     0 |1801  1282 
  0   0 100   0   0   0|   0    22k:   0  7373B:   0    27k:2483k   22k:2483k   82k|   0     0 :  39k   52B: 370B 1407B:  40k 1460B|   0     0 | 358   471 
  0   0 100   0   0   0|   0     0 :   0     0 :   0     0 :2483k    0 :2483k   30k|   0     0 :  42k 5712B: 372B 1352B:  43k 7064B|   0     0 | 430   477 
  0   0  99   0   0   0| 819B  158M:   0     0 :   0     0 :2483k    0 :2484k  158M|   0     0 :  28k   52B: 351B 1343B:  28k 1395B|   0     0 | 724   466 
  0   3  95   1   0   1|7373B  564M:   0   519M:   0    79M:2458k  648M:2465k 1810M|   0     0 :  43k 2612B: 370B 1522B:  44k 4134B|   0     0 |5469  1491 
  1   2  97   0   0   0|   0    62M: 819B  471M:   0    69M:2483k  348M:2485k  950M| 215B  215B:  33k   52B:1194B 3285B:  38k 3338B|   0     0 |3981  3434 
  0   1  99   0   0   0|1638B  168M:   0    34k:   0   175M:2483k  127k:2485k  343M|   0     0 :  32k 5712B: 244B  614B:  38k 6327B|   0     0 | 954   722 
