You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 76  21   0   0   0   3|2458k  103M:   0   645M:   0   498M:   0   155M:2458k 1402M|1094M 1094M:  49B  766B:9053B   21k:9294B   22k|   0     0 |  11k  126k
 74  23   0   0   0   3|2049k  432M:   0    77M:   0   147M:   0   439M:2049k 1096M|1322M 1322M: 197B 1020B:  10k   25k:  11k   26k|   0     0 |  11k  146k
 69  27   0   0   0   4|2074k  632M:   0   387M:   0   155M:   0   697M:2074k 1871M|1431M 1431M:  13B  766B:9201B   25k:9304B   26k|   0     0 |  13k  161k
 69  28   0   0   0   3|2074k  251M:   0   252M:   0   384M:   0   181M:2074k 1068M|1541M 1541M: 145B  959B:7799B   25k:8033B   26k|   0     0 |  12k  170k
 66  30   0   0   0   4|2483k  258M:   0   523M:   0   705M:   0   387M:2483k 1873M|1815M 1815M: 181B  774B:8554B   28k:  13k   29k|   0     0 |  13k  193k
 64  32   0   0   0   4|2074k  521M:   0   494M:   0   408M:   0   480M:2074k 1903M|1800M 1800M:  73B 1487B:8446B   28k:9175B   29k|   0     0 |  12k  192k
 63  33   0   0   0   4|2458k  511M:   0   476M:   0   446M:   0   359M:2458k 1791M|1967M 1967M:  49B  766B:9816B   32k:9966B   32k|   0     0 |  15k  208k
 62  34   0   0   0   5|2074k  530M:   0   393M:   0   500M:   0   520M:2074k 1943M|1966M 1966M:  49B  959B:9444B   30k:9515B   31k|   0     0 |  14k  208k
 61  35   0   0   0   4|2483k  476M: 819B  676M:   0   171M:   0   653M:2484k 1976M|1951M 1951M:  13B  900B:9665B   32k:9746B   33k|   0     0 |  15k  207k
 59  36   0   0   0   5|2048k  646M:   0   439M:   0   716M:   0   465M:2048k 2265M|1844M 1844M:  37B 1080B:8586B   28k:8769B   29k|   0     0 |  14k  196k
 61  35   0   0   0   4|2074k  327M: 819B  361M:   0   530M:   0   329M:2074k 1547M|2022M 2022M: 169B  766B:9583B   31k:9899B   32k|   0     0 |  14k  214k
 59  37   0   0   0   5|2483k  447M:   0   413M:   0   683M:   0   387M:2483k 1929M|1919M 1919M: 193B  959B:9274B   29k:9704B   30k|   0     0 |  14k  203k
 60  35   0   0   0   5|2048k  697M: 819B  306M:   0   568M:   0   407M:2049k 1977M|1921M 1921M:  61B  774B:9344B   30k:9620B   31k|   0     0 |  14k  204k
 60  36   0   0   0   4|2458k  482M:   0   494M:   0   439M:   0   451M:2458k 1867M|1992M 1992M:  56B 1487B:9373B   31k:9618B   32k|   0     0 |  14k  211k
 60  35   0   0   0   4| 410k  489M:1665k  671M:   0    77M:   0   697M:2074k 1934M|1948M 1948M: 144B  782B:9524B   30k:  10k   31k|   0     0 |  13k  206k
 59  36   0   0   0   5|   0    87M:2509k  723M:   0   568M:   0   697M:2533k 2074M|1944M 1944M:  49B  967B:9438B   31k:9668B   32k|   0     0 |  15k  205k
 59  36   0   0   0   4|   0   619M:2048k  516M:   0   645M:   0   185M:2048k 1966M|1966M 1966M:  25B  766B:9584B   31k:9688B   32k|   0     0 |  15k  207k
 59  36   0   0   0   5|   0   567M:2483k  387M:   0   568M:   0   459M:2483k 1982M|1989M 1989M: 277B 1020B:8815B   28k:9205B   29k|   0     0 |  15k  211k
 59  36   0   0   0   5|   0   516M:2074k  335M:   0   311M:   0   697M:2074k 1860M|1915M 1915M:  97B  766B:9835B   32k:  10k   33k|   0     0 |  15k  202k
 58  37   0   0   0   5|   0   774M:2458k  387M:   0   463M:   0   542M:2458k 2166M|1971M 1971M: 131B  967B:9760B   31k:  10k   32k|   0     0 |  13k  208k
 59  37   0   0   0   4|   0   490M:2483k  438M:   0   567M:   0   158M:2483k 1654M|1953M 1953M:  13B  766B:9004B   30k:9161B   30k|   0     0 |  16k  206k
 60  35   0   0   0   5|   0   371M:2074k  579M:   0   504M:   0   543M:2074k 1998M|2002M 2002M:  37B 1487B:9565B   31k:9815B   33k|   0     0 |  15k  212k
 58  37   0   0   0   5|1638B  492M:2458k  376M:   0   605M:   0   692M:2468k 2166M|1906M 1906M:  76B  766B:  10k   32k:  10k   33k|   0     0 |  15k  202k
 59  36   0   0   0   5|   0   543M:2074k  542M:   0   424M:   0   258M:2074k 1767M|2002M 2002M:  73B  959B:8973B   30k:9091B   30k|   0     0 |  16k  214k
 59  36   0   0   0   5| 819B  416M:2459k  645M:   0   377M:   0   622M:2460k 2061M|1961M 1961M: 289B  900B:  10k   32k:  11k   33k|   0     0 |  17k  206k
 59  36   0   0   0   5|   0   258M:1638k  593M:   0   497M:   0   568M:1656k 1917M|2027M 2027M:  49B 1020B:9843B   30k:  10k   31k|   0     0 |  14k  214k
 59  36   0   0   0   5|   0   529M:   0   509M:2918k  514M:   0   599M:2918k 2151M|1966M 1966M:  25B  774B:9649B   31k:9719B   31k|   0     0 |  16k  209k
 59  36   0   0   0   5|2458B  516M: 819B  386M:2483k  568M:   0   360M:2486k 1830M|2029M 2029M:  37B  959B:  10k   31k:  10k   32k|   0     0 |  19k  215k
 59  37   0   0   0   5|   0   568M: 819B  434M:2483k  519M:   0   563M:2484k 2084M|2044M 2044M:  25B  766B:9964B   30k:  10k   30k|   0     0 |  18k  218k
 59  36   0   0   0   5|1638B  607M:   0   364M:2048k  436M:   0   617M:2050k 2025M|2051M 2051M:  92B 1487B:  10k   29k:  10k   30k|   0     0 |  21k  217k
 59  35   1   0   0   5|3277B  609M:2458B  313M:2483k  464M:   0   596M:2489k 1982M|2072M 2072M: 185B  766B:  11k   33k:  11k   34k|   0     0 |  41k  224k
 27  16  55   0   0   2|5734B   52M:9011B  394M:2074k  391M:   0    52M:2166k  887M| 876M  876M: 483B 1327B:6906B   22k:7873B   23k|   0     0 |  57k  115k
  0   2  98   0   0   0| 819B  390M:   0   210M:2458k   77M:   0   368M:2458k 1045M|   0     0 :  13B  766B:1152B 2235B:1346B 3001B|   0     0 |3951  1804 
  0   1  99   0   0   0|   0  4915B:   0     0 :2483k  526M:   0    27k:2483k  526M|   0     0 :  37B 1020B: 154B  680B: 460B 1700B|   0     0 |1423   405 
  0   0 100   0   0   0|   0     0 :   0     0 :2483k   40k:   0     0 :2483k   40k|   0     0 :  25B  766B: 114B  490B: 411B 1256B|   0     0 | 214   392 
  0   0 100   0   0   0|   0     0 :   0     0 :2049k    0 :   0     0 :2049k   66k|   0     0 : 128B  959B: 133B  669B: 549B 1627B|   0     0 | 218   390 
  0   0 100   0   0   0|   0     0 :   0     0 :2458k    0 :   0     0 :2458k 9830B|   0     0 : 125B  774B: 133B  669B: 570B 1443B|   0     0 | 223   397 
  0   1  99   0   0   0| 722k  129M:1664k  477M:   0     0 :   0   103M:2386k  710M|   0     0 : 241B 1487B: 114B  490B:4857B 1977B|   0     0 | 723   427 
  0   0  99   0   0   0|   0    61M:2509k   29M:   0     0 :   0   113M:2509k  203M|   0     0 :  61B  766B: 152B  669B:5940B 1435B|   0     0 |2686  4894 
