You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 21  20  27  25   0   6| 401M   42k: 539M   59k: 527M   36k: 560M  152k:2027M  367k|  14k   14k:  49B  766B: 984M  847M: 984M  847M|   0     0 |  72k   61k
 11  20  34  28   0   6| 487M   47k: 529M   72k: 513M   94k: 350M   84k:1879M  346k|  11k   11k:  61B 1092B: 769M  853M: 769M  853M|   0     0 |  76k   65k
 19  26  27  22   0   6| 470M    0 : 505M 7373B: 485M 7373B: 446M 4096B:1906M   42k|  10k   10k: 289B  774B: 913M  789M: 913M  789M|   0     0 |  67k   66k
 15  36  23  19   0   6| 506M    0 : 272M    0 : 470M    0 : 276M   21k:1524M   40k|  13k   13k: 457B 1666B:1056M  818M:1056M  818M|   0     0 |  62k   53k
 16  24  30  24   0   6| 529M   21k: 250M   18k: 535M   13k: 466M 4096B:1780M   88k|9271B 9271B:  37B  766B: 946M 1100M: 946M 1100M|   0     0 |  67k   61k
 11  20  37  26   0   6| 463M    0 : 512M    0 : 500M    0 : 433M   32k:1908M   66k|  10k   10k:  37B  959B:1066M 1126M:1066M 1126M|   0     0 |  64k   62k
  9  19  43  22   0   6| 275M   16k: 430M    0 : 437M    0 : 423M   19k:1565M   94k|9095B 9095B:  49B  766B:1283M 1111M:1283M 1111M|   0     0 |  61k   64k
 12  21  41  20   0   6| 395M 1638B: 472M   16k: 365M   45k: 385M  119k:1617M  244k|9555B 9555B:  61B 1348B:1244M 1097M:1244M 1097M|   0     0 |  63k   65k
  9  20  53  12   0   6| 356M   46k: 400M   51k: 403M 9830B: 429M   38k:1588M  175k|  16k   16k:  25B  766B:1211M 1267M:1211M 1267M|   0     0 |  66k   59k
  9  18  58   9   0   6| 302M    0 : 393M 1638B: 403M 1638B: 431M   17k:1528M   45k|9132B 9132B: 277B  300B:1327M 1565M:1327M 1565M|   0     0 |  55k   68k
  8  17  61   7   0   6| 305M   21k: 340M   11k: 459M   19k: 183M 4096B:1286M   74k|8954B 8954B:  25B  766B:1313M 1314M:1313M 1314M|   0     0 |  60k   67k
  9  16  65   4   0   6| 376M    0 : 333M    0 : 234M    0 : 316M 3277B:1258M   17k|8290B 8290B: 104B 1020B:1415M 1279M:1415M 1279M|   0     0 |  59k   67k
  8  20  60   6   0   6| 299M 1638B: 351M    0 : 303M    0 : 367M   30k:1320M   58k|7497B 7497B: 143B  774B:1427M 1330M:1427M 1330M|   0     0 |  60k   63k
  9  20  57   8   0   6| 524M 4915B: 457M    0 : 329M    0 : 335M   80k:1644M  132k|6194B 6194B:  61B  959B:1210M 1657M:1210M 1657M|   0     0 |  58k   68k
  9  20  57   8   0   6| 462M    0 : 268M    0 : 453M   19k: 344M   15k:1527M   90k|8327B 8327B:  25B  766B:1257M 1537M:1257M 1537M|   0     0 |  59k   66k
  9  16  63   6   0   6| 423M  819B: 280M    0 : 426M    0 : 398M   37k:1528M   58k|5841B 5841B:  25B 1487B:1273M 1543M:1273M 1543M|   0     0 |  56k   69k
  9  18  57  10   0   6| 403M   22k: 517M 9011B: 324M    0 : 248M 4915B:1492M   54k|8135B 8135B: 277B  766B:1278M 1491M:1278M 1491M|   0     0 |  57k   72k
  9  16  59  11   0   6| 221M    0 : 417M    0 : 282M    0 : 542M 4096B:1461M   22k|6905B 6905B:  49B 1092B:1250M 1468M:1250M 1468M|   0     0 |  61k   66k
  8  16  66   5   0   6| 457M    0 : 192M    0 : 339M    0 : 259M 2458B:1247M   20k|5842B 5842B:  49B  766B:1182M 1259M:1182M 1259M|   0     0 |  60k   70k
  9  16  61   7   0   6| 382M    0 : 319M    0 : 376M    0 : 240M 2458B:1318M   25k|7975B 7975B:  61B 1020B:1377M 1312M:1377M 1312M|   0     0 |  58k   70k
  8  17  58  10   0   6| 416M    0 : 392M    0 : 410M    0 : 440M   90k:1659M  142k|6905B 6905B:  37B  766B:1285M 1636M:1285M 1636M|   0     0 |  57k   66k
  8  18  59   9   0   6| 379M    0 : 434M    0 : 492M    0 : 301M 5734B:1606M   58k|9478B 9478B:  37B  967B:1089M 1577M:1089M 1577M|   0     0 |  64k   66k
  8  15  64   7   0   6| 216M   22k: 440M   14k: 420M   12k: 341M   20k:1416M   99k|9074B 9074B:  49B  766B:1189M 1399M:1189M 1399M|   0     0 |  59k   67k
  8  16  61  10   0   6| 432M   16k: 238M   13k: 207M   12k: 550M   17k:1427M   73k|8721B 8721B: 277B 1348B:1152M 1425M:1152M 1425M|   0     0 |  60k   66k
  8  15  67   4   0   6| 357M    0 : 295M    0 : 327M    0 : 302M 4096B:1281M   23k|  10k   10k:  61B  766B:1127M 1285M:1127M 1285M|   0     0 |  61k   73k
  9  14  69   3   0   6| 226M   11k: 266M   14k: 252M   21k: 376M   11k:1120M   71k|  13k   13k:  61B  959B:1246M 1122M:1246M 1122M|   0     0 |  60k   68k
  7  13  73   2   0   5| 273M    0 : 250M    0 : 212M    0 : 210M 4096B: 945M   26k|  12k   12k:  25B  766B:1212M  954M:1212M  954M|   0     0 |  64k   66k
  7  11  77   2   0   4| 172M   30k: 264M   18k: 187M   14k: 229M  132k: 852M  253k|  11k   11k:  37B 1036B:1024M  864M:1024M  864M|   0     0 |  73k   48k
  5   8  83   1   0   4| 121M   20k: 115M 9830B: 141M 1638B: 160M   22k: 537M   89k|9887B 9887B:  25B  774B:1085M  537M:1085M  537M|   0     0 |  60k   38k
  5   7  84   1   0   3| 108M   22k: 126M   30k: 195M   35k: 146M   28k: 576M  140k|7530B 7530B: 265B  959B:1008M  579M:1008M  579M|   0     0 |  55k   31k
  6   8  81   1   0   4| 118M   14k: 126M    0 : 141M    0 : 221M   20k: 606M   46k|  12k   12k: 160B  774B:1075M  609M:1075M  609M|   0     0 |  59k   34k
  5   6  86   1   0   2|  94M   25k: 130M   26k: 259M   27k:  97M   27k: 580M  126k|  18k   18k:  61B 1348B: 686M  583M: 686M  583M|   0     0 |  55k   24k
  3   6  87   1   0   2| 120M   14k: 215M   17k: 137M   18k: 210M   22k: 682M   84k|  13k   13k:  25B  766B: 545M  688M: 545M  688M|   0     0 |  60k   23k
  3   5  90   1   0   2| 185M   20k:  77M  819B: 119M 1638B:  60M   14k: 441M   70k|  22k   22k:  25B 1092B: 544M  453M: 544M  453M|   0     0 |  57k   19k
  2   4  91   1   0   2| 163M   26k:  68M   14k:  68M   22k:  94M  161k: 394M  245k|  17k   17k:  25B  766B: 319M  416M: 319M  416M|   0     0 |  70k   17k
  1   3  93   1   0   1|  86M   14k: 135M   26k:  58M   34k: 177M   30k: 456M  123k|  12k   12k:  97B 1020B:  41M  494M:  41M  494M|   0     0 |  75k   11k
  1   3  93   1   0   1|  83M   31k:  55M   34k:  68M   44k: 132M   45k: 339M  169k|9618B 9618B: 253B 1360B:1974k  407M:1977k  407M|   0     0 | 105k   11k
  1   2  94   2   0   1|  23M 5734B:  36M 3277B:  27M 5734B:  74M 9011B: 160M   30k|9649B 9649B: 248B 1082B:1003k  296M:1003k  296M|   0     0 |  79k 4123 
  1   2  93   3   0   1|  39M 1638B:  18k 7373B:  45M   14k:  44M   10k: 127M   36k| 196k  196k:  49B  774B: 743k  308M: 743k  308M|   0     0 |  81k 3151 
