You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 77  20   0   0   0   2|   0   149M:2483k  198M:   0    41M:   0   197M:2483k  585M|1191M 1191M:  52k 1268B:  25k   25k:  86k   26k|   0     0 |9695   133k
 74  23   0   0   0   3|   0   658M:2074k  474M:   0   166M:   0   561M:2074k 1860M|1145M 1145M:  31k 5047B:  27k   21k:  59k   26k|   0     0 |  12k  129k
 69  26   0   0   0   4|   0   561M:2458k  594M:   0   445M:   0   584M:2458k 2184M|1373M 1373M:  20k  781B:  29k   22k:  49k   23k|   0     0 |  12k  154k
 70  26   0   0   0   3|   0    33k:2074k   44k:   0   690M:   0    43k:2080k  691M|1482M 1482M:  41k 4984B:  31k   23k:  73k   27k|   0     0 |  11k  165k
 67  29   0   0   0   4|   0   235M:2483k  310M:   0   180M:   0   335M:2483k 1061M|1788M 1788M:  48k  781B:  32k   25k:  82k   25k|   0     0 |  13k  190k
 63  32   0   0   0   5|   0  1012M:2458k  110M:   0   137M:   0   954M:2458k 2213M|1845M 1845M:  25k 5047B:  32k   25k:  58k   30k|   0     0 |  16k  195k
 62  33   0   0   0   5|   0    95M:2483k  985M:   0  1076M:   0    78M:2509k 2234M|1885M 1885M:  19k  781B:  32k   26k:  52k   26k|  26k    0 |  14k  202k
 63  33   0   0   0   4| 819B  285M:2074k  402M:   0   232M:   0   284M:2074k 1203M|1997M 1997M:  29k   52B:  33k   26k:  62k   26k|   0     0 |  14k  211k
 62  33   0   0   0   5|   0   850M:2483k  103M:   0   155M: 819B  968M:2484k 2076M|1979M 1979M:  23k 6799B:  33k   26k:  57k   33k|   0     0 |  15k  210k
 61  34   0   0   0   5|1638B  206M:2458k  824M:   0   864M:   0   194M:2459k 2089M|1982M 1982M:  38k 5056B:  32k   28k:  70k   33k|   0     0 |  16k  209k
 62  33   0   0   0   5|   0   335M:2074k  902M:   0   463M:1638B  297M:2076k 1997M|1975M 1975M:  42k  781B:  33k   25k:  75k   26k|   0     0 |  14k  211k
 62  34   0   0   0   5|   0   481M:2484k  545M:   0   581M:   0   330M:2484k 1938M|2013M 2013M:  27k 4984B:  33k   27k:  60k   32k|   0     0 |  14k  213k
 62  33   0   0   0   5|   0   572M:2458k  103M: 819B  465M:   0   731M:2459k 1872M|2015M 2015M:  42k  781B:  33k   26k:  75k   27k|   0     0 |  15k  214k
 61  34   0   0   0   5| 819B  340M:2484k  723M:   0   516M: 819B  492M:2486k 2071M|2044M 2044M:  30k 5066B:  35k   27k:  65k   32k|   0     0 |  15k  216k
 61  34   0   0   0   5|3277B 1048M:2074k   26M:   0    77M:   0   860M:2077k 2011M|1985M 1985M:  21k  927B:  31k   26k:  52k   27k|   0     0 |  16k  210k
 60  34   0   0   0   5|2458B  971M:2484k  915M:   0   900M:   0   117M:2486k 2904M|1951M 1951M:  40k   52B:  34k   26k:  73k   26k|   0     0 |  20k  208k
 62  33   0   0   0   4|   0    71M:2458k  297M:   0   359M: 819B  396M:2458k 1123M|2104M 2104M:  47k 6190B:  33k   28k:  80k   34k|   0     0 |  14k  222k
 61  34   0   0   0   5|   0   110M:2484k  539M: 819B  986M:   0   364M:2485k 1999M|2045M 2045M:  24k 1458B:  33k   27k:  57k   28k|   0     0 |  12k  217k
 61  34   0   0   0   5|   0   742M:2483k  674M:   0    26M: 819B  764M:2484k 2206M|2032M 2032M:  20k  790B:  34k   27k:  55k   27k|   0     0 |  14k  216k
 61  34   0   0   0   5|   0   274M:2048k  155M:   0   904M: 819B  576M:2049k 1909M|2022M 2022M:  29k   69B:  33k   27k:  62k   27k|   0     0 |  13k  213k
 61  34   0   0   0   5|   0   406M:2486k  932M:   0   283M:   0   750M:2486k 2371M|2038M 2038M:  22k 5712B:  33k   27k:  55k   33k|   0     0 |  14k  216k
 59  36   0   0   0   5|1638B  842M:2483k  229M:   0   384M: 819B  348M:2486k 1804M|2000M 2000M:  38k   52B:  35k   27k:  73k   28k|   0     0 |  17k  211k
 60  35   0   0   0   5|1638B  929M:2483k  175M:   0   261M:   0   632M:2510k 1997M|1950M 1950M:  43k 5776B:  32k   27k:  75k   32k|   0     0 |  16k  206k
 60  35   0   0   0   5|   0    48k:2458k  990M:   0   800M: 819B  258M:2486k 2048M|1965M 1965M:  29k   52B:  34k   27k:  63k   28k|   0     0 |  16k  209k
 60  36   0   0   0   5|   0   258M:2483k  177M: 819B  690M:   0   580M:2484k 1706M|1993M 1993M:  44k 6190B:  33k   28k:  77k   34k|   0     0 |  15k  211k
 59  36   0   0   0   5|   0   426M:2484k  330M:1638B  581M:2458B  633M:2488k 1970M|1994M 1994M:  31k   52B:  33k   27k:  64k   27k|   0     0 |  15k  211k
 59  35   0   0   0   5|   0   583M:2484k  754M: 819B  361M:   0   382M:2485k 2081M|1983M 1983M:  21k 5776B:  34k   29k:  55k   34k|   0     0 |  19k  211k
 59  36   0   0   0   5| 819B  361M:2458k  542M:1638B  542M: 819B  521M:2462k 1966M|2018M 2018M:  40k   62B:  29k   27k:  70k   27k|   0     0 |  19k  215k
 59  36   0   0   0   5|3277B 1124M:2074k  335M:2458B  261M:   0   206M:2079k 1926M|2028M 2028M:  47k 5712B:  32k   30k:  81k   35k|   0     0 |  21k  217k
 57  37   1   0   0   5| 819B  118M:2483k  781M:1638B  668M: 819B 1031M:2486k 2598M|2015M 2015M:  26k   52B:  31k   29k:  58k   29k|   0     0 |  34k  220k
 42  24  30   0   0   3| 819B  232M:2484k  180M:   0   315M:1638B  185M:2486k  913M|1420M 1420M:  20k 5912B:  27k   27k:  47k   32k|   0     0 |  89k  188k
  0   3  92   4   0   1| 819B  274M:2458k  326M:   0   550M:   0   581M:2458k 1732M|  43k   43k:  28k   52B:  24k 7873B:  52k 7926B|   0     0 |4215  2628 
  0   4  86   9   0   1|3277B  607M:2484k  877M:   0   547M:   0   409M:2623k 2440M|  25k   25k:  23k 6320B:  10k 5079B:  33k   11k|   0     0 |6202  7461 
  0   0 100   0   0   0|   0    24k:2483k   18k:   0  9011B:   0    14k:2483k   65k|   0     0 :  38k   62B:2749B 6426B:  41k 6487B|   0     0 | 472   632 
  0   0 100   0   0   0|   0  4915B:2483k    0 :   0  4096B:   0  4915B:2483k   24k|   0     0 :  42k 5776B:1908B 2144B:  44k 7920B|   0     0 | 416   556 
  0   0 100   0   0   0|   0     0 :2458k    0 :   0     0 :   0  2458B:2458k   13k|   0     0 :  29k   52B:1834B 1923B:  31k 1976B|   0     0 | 411   547 
  0   1  98   0   0   0|1638B  381M:2483k   77M:   0    26M:   0  2458B:2485k  484M|1458B 1458B:  44k 4993B:2834B 2585B:  47k 7578B|   0     0 |1401   669 
  0   1  99   0   0   0|  30k   26M:2483k   52M:   0    81M:   0    84M:2514k  242M| 194k  194k:  33k  781B:2666B 5661B:  36k 6442B|   0     0 |2614  4227 
