You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 50  42   2   0   0   6| 819B  363M:   0   313M:2483k  232M:   0   211M:2484k 1120M| 508M  508M:  23k  843B:1067M  929M:1067M  929M|   0     0 |  78k  103k
 49  42   1   0   0   8| 819B  431M:   0   745M:2048k  542M:   0   411M:2049k 2130M| 562M  562M:  39k 4984B:1250M 1125M:1250M 1125M|   0     0 |  68k  112k
 41  47   3   0   0   8|1638B  781M:   0   440M:2483k  826M:   0   926M:2485k 2972M| 503M  503M:  33k  790B:1046M  888M:1046M  888M|   0     0 |  67k  100k
 42  49   2   0   0   6|   0    29M:   0    57M:2074k  138k:   0    52M:2074k  137M| 598M  598M:  34k 1874B:1199M 1187M:1199M 1187M|   0     0 |  93k  115k
 40  48   4   0   0   7| 819B  307M:   0  1079M:2458k  258M:   0   181M:2458k 1824M| 583M  583M:  46k  781B:1091M 1178M:1091M 1178M|   0     0 |  71k  106k
 39  46   7   1   0   8|1638B  582M:   0   487M:2074k  696M:   0   538M:2075k 2303M| 587M  587M:  37k 5120B:1098M 1291M:1098M 1291M|   0     0 |  80k  116k
 39  35  16   2   0   8|   0   580M:2458B  582M:2483k  672M:   0   701M:2505k 2536M| 577M  577M:  33k  781B:1080M 1189M:1080M 1189M|  19k    0 |  90k  131k
 45  32  17   0   0   7|   0   103M:   0    30M:2048k   15M:   0    99M:2048k  246M| 801M  801M:  41k 1397B:1161M 1329M:1161M 1329M|   0     0 | 122k  160k
 35  31  25   2   0   7|   0   413M:   0   361M:2483k  543M: 819B  677M:2484k 1994M| 507M  507M:  35k  781B:1143M 1001M:1143M 1001M|   0     0 |  95k  134k
 30  28  30   5   0   7|2458B  880M: 819B  706M:2074k 1053M:   0   741M:2077k 3380M| 475M  475M:  24k 4993B: 829M  900M: 830M  900M|   0     0 |  95k  115k
 37  31  26   0   0   6|   0    75M:   0    26k:2458k   48k:   0    38k:2458k   75M| 605M  605M:  20k  781B:1287M 1250M:1287M 1250M|   0     0 | 119k  162k
 32  29  33   0   0   6| 819B  309M:   0   494M:2074k  155M:   0   524M:2074k 1481M| 536M  536M:  29k 5524B: 956M 1081M: 956M 1081M|   0     0 | 103k  128k
 33  29  26   4   0   7|   0   229M:   0   905M:2483k  272M:   0   979M:2483k 2385M| 581M  581M:  23k  798B: 846M 1060M: 846M 1060M|   0     0 | 117k  137k
 35  33  24   1   0   8|1638B  932M:   0    36k:2483k  956M:   0   122M:2491k 2009M| 645M  645M:  37k 4993B:1032M 1311M:1032M 1311M|6554B    0 | 122k  154k
 38  29  27   0   0   6|   0    23k:   0    14k:2048k   38k:   0    13k:2048k  227k| 741M  741M:  32k  781B:1021M 1294M:1021M 1294M|   0     0 | 131k  169k
 38  34  20   0   0   8|1638B  812M:   0   374M:2483k  761M:   0   155M:2485k 2102M| 701M  701M:  35k 5047B:1086M 1111M:1086M 1111M|   0     0 | 124k  160k
 35  33  22   3   0   8|1638B  813M:   0   413M:2074k  781M:   0   505M:2075k 2513M| 653M  653M:  47k  790B: 985M 1218M: 985M 1218M|   0     0 | 131k  154k
 35  32  25   1   0   7|   0    29k:   0   680M:2458k   38k:   0  1024M:2458k 1705M| 580M  580M:  37k 4984B:1078M 1146M:1078M 1146M|   0     0 | 120k  152k
 32  30  32   0   0   6|   0   180M:   0   232M:2483k   77M:   0    77M:2483k  567M| 675M  675M:  38k  781B:1055M 1314M:1055M 1314M|   0     0 | 125k  161k
 28  27  37   1   0   6|   0   181M:   0  1031M:2074k  181M:   0   155M:2074k 1547M| 484M  484M:  40k 5524B: 898M  995M: 898M  995M|   0     0 |  99k  124k
 35  38  17   2   0   8| 819B  664M:   0   341M:2465k  412M:   0   616M:2466k 2033M| 620M  620M:  32k  781B:1014M 1166M:1014M 1166M|   0     0 | 112k  135k
 33  37  21   2   0   7|   0   601M:   0    12k:2496k  833M:   0   494M:2542k 1927M| 604M  604M:  24k 5120B:1027M 1144M:1027M 1144M|   0     0 | 106k  136k
 38  45  10   0   0   7|   0   155M:   0   180M:2096k  197M:   0   275M:2096k  806M| 678M  678M:  21k  781B:1285M 1364M:1285M 1364M|   0     0 | 100k  142k
 31  34  28   1   0   7| 819B  232M: 819B 1152M:2486k  113M:   0   112M:2487k 1610M| 553M  553M:  29k 1397B:1061M 1194M:1061M 1194M|   0     0 | 100k  143k
 29  41  18   3   0   9|1638B 1158M:   0   215M:2479k 1008M:   0   929M:2481k 3310M| 534M  534M:  23k  790B:1160M 1188M:1160M 1188M|   0     0 |  99k  135k
 26  24  45   1   0   4|   0    38k:   0    11k:2502k  217M:   0   241M:2503k  458M| 470M  470M:  38k 4984B: 682M  808M: 682M  808M|   0     0 |  91k  110k
 33  38  22   0   0   7|   0   155M:   0   206M:2108k  206M:   0   258M:2108k  825M| 553M  553M:  33k  781B:1091M 1094M:1091M 1094M|   0     0 | 104k  139k
 27  57   7   0   0   7|2458B  984M:   0    77M:2483k   52M:   0   997M:2486k 2110M| 454M  454M:  34k 5524B:1013M  897M:1013M  897M|   0     0 |  63k   98k
 31  51   9   1   0   8|   0   372M:   0  1008M:2514k  920M:   0   281M:2514k 2580M| 472M  472M:  45k  781B:1048M  895M:1048M  895M|   0     0 |  72k  112k
 37  45  10   1   0   8|   0    14k:   0   227M:2505k  359M:   0    20k:2505k  586M| 599M  599M:  36k 4984B:1288M 1153M:1288M 1153M|   0     0 |  93k  149k
 35  42  14   1   0   8|   0   754M:   0   155M:2125k  129M:   0   821M:2125k 1859M| 596M  596M:  30k  781B:1210M 1186M:1210M 1186M|   0     0 |  96k  139k
 34  39  15   4   0   9|   0   804M:   0   551M:2488k  515M:   0   743M:2488k 2613M| 609M  609M:  39k 5047B:1161M 1135M:1161M 1135M|   0     0 | 105k  143k
 35  38  18   1   0   8|   0    37k:   0   842M:2497k  982M:   0    41k:2497k 1824M| 613M  613M:  33k  790B:1116M 1186M:1116M 1186M|   0     0 | 105k  147k
 36  52   5   0   0   7|   0    77M:   0    51M:2461k   51M:   0   103M:2461k  283M| 654M  654M:  24k 4984B:1210M 1249M:1210M 1249M|   0     0 |  89k  131k
 31  44  17   0   0   8|   0   428M:   0  1140M:2588k  310M:   0   284M:2662k 2162M| 509M  509M:  20k  781B:1179M 1127M:1179M 1127M|   0     0 |  78k  123k
 30  36  25   2   0   7|   0   587M:   0   465M:2494k  562M:   0   509M:2494k 2123M| 514M  514M:  29k 2335B:1065M 1047M:1065M 1047M|   0     0 | 100k  135k
 34  37  20   1   0   8|   0   486M:   0   617M:2096k  651M:   0   668M:2096k 2423M| 598M  598M:  24k  781B:1091M 1096M:1091M 1096M|   0     0 | 105k  140k
 38  40  15   0   0   7|   0    88M:   0    62k:2504k   71M:   0   108M:2504k  268M| 687M  687M:  41k 5120B:1253M 1482M:1253M 1482M|   0     0 | 111k  157k
 28  54  11   0   0   7|   0   900M:   0    12k:2550k  290M:1638B  459M:2552k 1650M| 488M  488M:  33k  781B:1074M 1130M:1074M 1130M|   0     0 |  77k  111k
 26  66   1   0   0   7| 819B  651M:   0   222M:2502k  354M:1638B  298M:2505k 1525M| 373M  373M:  35k 5047B:1104M  977M:1104M  977M|   0     0 |  60k   86k
 16  72   7   0   0   5| 819B  113M: 819B  458M: 831k  988M:   0   657M: 833k 2216M| 202M  202M:  47k  790B: 686M  546M: 686M  546M|   0     0 |  46k   62k
 35  42  15   1   0   8|   0    13k:3277B 1012M:2524k   45k:   0    51M:2527k 1063M| 467M  467M:  38k 4984B:1308M 1126M:1308M 1126M|   0     0 |  91k  153k
 32  51   9   0   0   7| 819B  335M:   0    26M:2526k  258M: 819B  516M:2528k 1135M| 479M  479M:  31k  781B:1206M 1003M:1206M 1003M|   0     0 |  74k  129k
 35  39  18   1   0   8|   0   129M:   0    77M:2509k  213M:1638B 1007M:2510k 1426M| 514M  514M:  39k 5524B:1271M 1081M:1271M 1081M|   0     0 |  91k  150k
 37  42  10   1   0   9|   0   858M: 819B  452M:2054k 1067M:   0    50k:2055k 2377M| 598M  598M:  45k  781B:1323M 1178M:1323M 1178M|   0     0 |  96k  156k
 38  39  14   0   0   8| 819B  332M:2458B  588M:2522k  243M:   0   361M:2525k 1523M| 710M  710M:  26k 4984B:1258M 1338M:1258M 1338M|   0     0 | 116k  162k
 35  38  18   1   0   8|   0   181M: 819B  301M:2479k   77M: 819B 1159M:2481k 1718M| 707M  707M:  20k  781B:1060M 1212M:1060M 1212M|   0     0 | 117k  152k
 29  42  17   4   0   8| 819B  685M:1638B  995M:2490k  929M:   0   295M:2492k 2904M| 520M  520M:  28k 5047B:1033M 1029M:1033M 1029M|   0     0 |  90k  123k
 36  41  15   1   0   7|1638B  657M:   0    99M:2498k  361M:   0    26k:2499k 1116M| 642M  642M:  23k  790B:1284M 1266M:1284M 1266M|   0     0 | 104k  150k
 26  29  39   0   0   6| 819B  309M:   0   155M:2552k  232M:   0   309M:2574k 1006M| 492M  492M:  39k 4984B:1058M 1070M:1058M 1070M|   0     0 | 103k  131k
 25  29  39   1   0   6|   0   129M:   0  1170M:2539k  155M:   0   182M:2539k 1636M| 505M  505M:  33k  781B: 840M  908M: 840M  908M|   0     0 |  98k  120k
 28  34  27   4   0   7|1638B  691M:   0   348M:2577k  794M:   0   798M:2578k 2632M| 506M  506M:  35k 5524B: 875M  928M: 875M  928M|   0     0 |  86k  120k
 21  24  49   1   0   5| 819B  419M:   0    14k:2526k  367M:   0   249M:2526k 1035M| 367M  367M:  46k  781B: 822M  838M: 822M  838M|   0     0 |  80k  102k
 25  24  46   0   0   5|   0    11k:   0    11k:2497k   10k:   0    14k:2534k   70k| 463M  463M:  38k 1470B: 970M  817M: 970M  817M|   0     0 | 114k  130k
 30  38  24   1   0   8|   0    77M:   0   155M:2989k  976M:   0  1043M:2989k 2251M| 537M  537M:  32k  781B:1152M 1022M:1152M 1022M|   0     0 | 116k  139k
 28  35  25   4   0   8|2458B 1121M: 819B  961M:2242k  548M:   0   437M:2245k 3066M| 490M  490M:  40k 5084B:1012M  859M:1012M  859M|   0     0 | 109k  129k
 31  35  28   0   0   6| 819B  367M:   0   359M:3077k   34k:   0    30k:3078k  727M| 511M  511M:  33k  800B:1011M  952M:1011M  952M|   0     0 | 110k  130k
 28  30  37   0   0   5|   0    52M:   0    51M:2549k  124M:   0    77M:2552k  304M| 487M  487M:  25k 4984B:1012M  910M:1012M  910M|   0     0 | 107k  131k
 33  34  25   1   0   7|2458B 1065M:   0    77M:2607k  160M:   0   272M:2610k 1574M| 608M  608M:  20k  781B:1014M 1072M:1014M 1072M|   0     0 | 112k  146k
 28  34  27   4   0   8| 819B  374M:   0  1156M:2569k  695M:   0  1035M:2570k 3260M| 546M  546M:  30k 1891B: 924M 1044M: 924M 1044M|   0     0 | 111k  133k
 30  37  26   0   0   7|   0    14k:   0   212M:2575k  568M:   0    51M:2575k  832M| 554M  554M:  23k  843B:1203M 1291M:1203M 1291M|   0     0 | 106k  144k
 19  77   1   0   0   3|   0    12k:   0    12k:1645k   17k:   0    13M:1646k   13M| 188M  188M:  39k 4984B: 521M  439M: 521M  439M|   0     0 |  45k   51k
 34  51   7   0   0   7|   0    12k:   0    12k:2591k   51M: 819B 1306M:2592k 1358M| 456M  456M:  33k  781B:1224M 1096M:1224M 1096M|   0     0 |  81k  122k
 25  68   0   0   0   7| 819B  499M:   0   516M:2140k  587M:   0   314M:2141k 1917M| 401M  401M:  35k 5047B:1203M  966M:1203M  966M|   0     0 |  60k   92k
 27  60   5   0   0   7| 819B  422M:   0   512M:2532k  484M:   0   263M:2533k 1681M| 375M  375M:  46k  790B:1079M  906M:1079M  906M|   0     0 |  68k  112k
 32  36  20   3   0   8|2458B 1003M:   0   881M:2109k  529M:   0   205M:2112k 2618M| 433M  433M:  37k   52B:1112M  964M:1112M  964M|   0     0 |  83k  136k
 36  42  14   0   0   7|   0    25k:   0    52M:2470k  258M:   0    59M:2470k  368M| 613M  613M:  31k 5712B:1305M 1397M:1305M 1397M|   0     0 |  98k  158k
 33  38  21   1   0   7|   0    77M:   0   155M:2550k  103M:   0  1354M:2552k 1689M| 592M  592M:  40k 1874B:1074M 1178M:1074M 1178M|2458B    0 |  95k  137k
 32  40  16   3   0   9| 819B 1117M:   0  1153M:2558k  755M:   0    49M:2558k 3074M| 572M  572M:  36k  781B:1066M 1070M:1066M 1070M|   0     0 |  86k  134k
 34  38  19   2   0   8|   0   458M:   0    86M:2567k  612M: 819B  509M:2573k 1664M| 566M  566M:  27k  189B:1201M 1191M:1201M 1191M|   0     0 |  99k  146k
 36  35  23   0   0   7|   0   103M:   0   165M:2916k  202M:   0    80M:2916k  550M| 618M  618M:  20k 5712B:1175M 1163M:1175M 1163M|   0     0 | 112k  155k
 35  38  19   1   0   7|   0    52M:   0  1120M:2571k  324M:   0    77M:2578k 1573M| 707M  707M:  29k   52B:1143M 1146M:1143M 1146M|6554B    0 | 116k  155k
 32  39  17   3   0   9|   0   840M: 819B  451M:2540k 1022M:   0   802M:2541k 3115M| 620M  620M:  25k 5785B:1148M 1104M:1148M 1104M|   0     0 | 108k  148k
 27  30  37   0   0   5| 819B  526M:   0    14k:2518k   38k:   0   233M:2520k  759M| 508M  508M:  40k   52B: 948M 1040M: 948M 1040M|   0     0 | 113k  128k
 34  34  24   0   0   7|   0    26M: 819B  935M:2923k  180M:   0    77M:2924k 1218M| 596M  596M:  33k 5712B:1141M 1200M:1141M 1200M|   0     0 | 113k  154k
 30  44  15   3   0   8|   0   999M:   0   513M:2553k  734M:   0   697M:2553k 2943M| 570M  570M:  35k  530B: 967M 1080M: 967M 1080M|   0     0 |  97k  125k
 32  34  26   1   0   7|   0   521M:   0    24k:2566k  711M:   0   697M:2566k 1928M| 640M  640M:  47k 2126B: 891M 1172M: 891M 1172M|   0     0 | 116k  139k
 35  42  18   0   0   6|   0    14k:   0    14k:2907k   29k:   0    38k:2911k  130k| 667M  667M:  38k   52B:1014M 1186M:1014M 1186M|   0     0 | 110k  141k
 35  39  18   0   0   8|   0    77M: 819B  180M:2548k  232M: 819B 1180M:2550k 1670M| 552M  552M:  31k 5712B:1250M 1195M:1250M 1195M|   0     0 | 104k  148k
 32  42  15   3   0   8|1638B  880M:1638B  662M:2585k  818M: 819B  338M:2589k 2699M| 570M  570M:  41k   52B: 997M 1066M: 997M 1066M|   0     0 |  95k  128k
 30  42  20   1   0   7|   0   569M:2458B  799M:2546k  498M:   0    20k:2549k 1866M| 568M  568M:  34k 5785B: 973M 1065M: 973M 1065M|   0     0 |  90k  126k
 35  34  24   0   0   6|   0    14k:   0    77M:2887k   26M:   0   232M:2925k  335M| 622M  622M:  25k   52B:1110M 1145M:1110M 1145M|   0     0 | 116k  157k
 32  40  20   1   0   7|   0    51M:   0    77M: 478k  258M:2173k 1120M:2651k 1507M| 516M  516M:  21k 5712B:1210M 1145M:1210M 1145M|   0     0 |  98k  136k
 33  44  11   2   0   9|3277B 1057M:   0   543M:2458B 1111M:2989k  187M:2994k 2898M| 595M  595M:  30k   88B:1216M 1355M:1216M 1355M|   0     0 |  99k  145k
 37  42  13   0   0   8| 819B  466M:1258k  747M:   0   153M:1094k   13k:2352k 1366M| 570M  570M:  25k 2612B:1233M 1122M:1233M 1122M|   0     0 |  93k  143k
 33  43  17   0   0   7|   0   232M:2995k  413M: 819B  258M:   0   361M:2996k 1264M| 624M  624M:  39k  189B:1138M 1143M:1138M 1143M|   0     0 |  96k  140k
 31  35  25   2   0   7|   0   103M:2531k  167M:   0    77M:2458B 1164M:2534k 1513M| 611M  611M:  34k 5712B: 984M 1219M: 984M 1219M|   0     0 |  98k  142k
 34  39  16   2   0   9|   0   839M:3230k 1010M:6554B 1018M:   0  7246k:3236k 2875M| 625M  625M:  34k   52B: 998M 1083M: 998M 1083M|   0     0 | 110k  145k
 35  37  21   0   0   7|   0   348M:2594k   10M: 819B  246M: 819B  668M:2596k 1272M| 530M  530M:  46k 5785B:1225M  908M:1225M  908M|   0     0 |  97k  142k
 30  31  34   0   0   6|   0   206M:2499k  284M:   0    13k:   0   237M:2500k  727M| 474M  474M:  38k   52B:1075M  851M:1075M  851M|   0     0 | 107k  131k
 33  38  19   1   0   8|   0    77M:2999k 1351M: 819B  361M:   0    77M:3000k 1867M| 575M  575M:  31k 5712B:1178M 1112M:1178M 1112M|   0     0 | 100k  141k
 30  39  21   2   0   8|   0  1291M:2588k   44M: 819B  727M:   0   774M:2589k 2837M| 482M  482M:  40k   71B:1003M  996M:1003M  996M|   0     0 |  78k  121k
 39  46   7   0   0   8|   0    77M:2925k   35k:4915B  795M:1638B   47k:2943k  873M| 625M  625M:  34k 2603B:1418M 1279M:1418M 1279M|   0     0 |  93k  151k
 30  32  31   0   0   6|   0   284M:2468k  309M:1638B  129M:   0   775M:2470k 1497M| 467M  467M:  26k   52B:1039M  896M:1039M  896M|   0     0 | 104k  127k
 30  37  22   3   0   7|   0   174M:2881k  144M: 819B  552M:   0   795M:2955k 1665M| 583M  583M:  20k 5712B:1135M 1180M:1135M 1180M|   0     0 | 121k  145k
 27  33  28   4   0   7| 819B 1146M:2543k 1123M:1638B  738M:   0    48k:2546k 3007M| 429M  429M:  30k  681B: 938M  897M: 938M  897M|   0     0 |  92k  117k
 31  29  34   0   0   5|   0    42k:2925k 2206k:   0    35k:   0    14k:2925k 2338k| 525M  525M:  24k 5794B:1052M 1027M:1053M 1027M|   0     0 | 113k  142k
 31  36  26   0   0   7|   0   155M:2496k  155M:2458B 1020M:   0   287M:2498k 1616M| 534M  534M:  39k   52B: 945M  998M: 945M  998M|   0     0 |  94k  128k
 35  42  13   2   0   8| 819B  197M:2997k  406M:2458B  465M:   0   572M:3001k 1639M| 588M  588M:  33k 5712B:1176M 1123M:1176M 1123M|   0     0 |  97k  142k
 28  37  23   3   0   8| 819B 1286M:2472k  991M:1638B   46k:3277B  756M:2487k 3033M| 541M  541M:  35k   52B:1001M 1189M:1001M 1189M|   0     0 |  91k  129k
 30  33  32   0   0   6|   0    66M:2946k   35k:   0    21k:   0    40k:2946k   66M| 516M  516M:  46k 2603B:1053M 1103M:1053M 1103M|   0     0 | 112k  138k
 33  42  17   0   0   7|   0   155M:2904k  232M:9011B  858M:2458B  309M:2920k 1555M| 559M  559M:  39k  189B:1128M 1100M:1129M 1100M|   0     0 | 106k  142k
 27  32  29   6   0   7|   0   550M:2504k  620M:   0   686M:   0   215M:2504k 2072M| 462M  462M:  33k 5731B:1030M  894M:1030M  894M|   0     0 | 109k  138k
 32  38  20   3   0   8|1638B  643M:2930k  777M:3277B   49k:3277B  927M:2938k 2347M| 515M  515M:  43k   52B:1275M 1205M:1275M 1205M|   0     0 | 103k  150k
 33  36  24   0   0   7|   0   155M:2567k  155M:2458B  155M:   0    77M:2570k  541M| 562M  562M:  46k 5785B:1348M 1306M:1348M 1306M|   0     0 | 116k  168k
 29  35  29   1   0   7|   0    81M:3023k   77M:   0  1282M:   0   206M:3024k 1647M| 451M  451M:  24k   52B:1094M 1026M:1094M 1026M|   0     0 |  84k  132k
 32  48  10   2   0   9| 819B  846M:3030k 1081M: 819B  100M:2458B  854M:3034k 2880M| 567M  567M:  20k 5712B:1266M 1251M:1266M 1251M|   0     0 |  97k  148k
 36  38  18   1   0   8|1638B  480M:2462k  187M:7373B   30k:3277B  417M:2474k 1084M| 672M  672M:  31k   52B:1340M 1338M:1340M 1338M|   0     0 | 113k  170k
 30  33  31   0   0   7| 819B  175M:3007k  390M:1638B  364M:   0   519M:3022k 1449M| 539M  539M:  24k 2603B:1105M 1048M:1105M 1048M|   0     0 |  96k  142k
 32  36  22   2   0   8|1638B  267M:2499k  896M:8192B   86M:4096B  924M:2539k 2174M| 591M  591M:  40k   52B:1260M 1240M:1260M 1240M|   0     0 | 110k  165k
 29  33  28   2   0   8|1638B 1013M:2874k  146M:9011B  939M:3277B   63M:2888k 2160M| 616M  616M:  31k 5712B:1070M  988M:1070M  988M|   0     0 | 134k  161k
 15  17  64   0   0   4|2458B   40M:2869k   35M:7373B  201M:3277B   38k:2882k  277M| 180M  180M:  34k   52B: 952M  816M: 952M  816M|   0     0 |  92k   98k
  2   3  93   0   0   1|1638B   44M:2919k   16M:1638B   36M:1638B  155M:2924k  251M|   0     0 :  47k 5785B: 244M  108M: 244M  108M|   0     0 |  27k   17k
  2  10  74  11   0   3|   0   974M:2484k 1104M:2458B  901M:   0   960M:2486k 3939M|   0     0 :  38k   52B: 174M  130M: 174M  130M|   0     0 |  33k   20k
  2   3  94   1   0   1|   0   162M:2893k  110M:   0   158M:   0   217M:2893k  647M|   0     0 :  32k 5712B: 149M   46M: 149M   46M|   0     0 |  19k   11k
  1   2  96   0   0   0|   0  7373B:2893k    0 :   0  7373B:   0  8192B:2893k   25k|   0     0 :  41k   52B: 136M  110M: 136M  110M|   0     0 |  18k   12k
  2   5  92   0   0   1|   0     0 :2458k 7373B:   0  7373B:   0     0 :2458k   53k|   0     0 :  34k 2612B: 219M  104M: 219M  104M|   0     0 |  26k   17k
  0   0  99   0   0   0|   0  8192B:2893k   10k:   0  7373B:   0  7373B:2893k   56k|   0     0 :  24k  189B:  17M   67k:  17M   67k|   0     0 |1864  1496 
