You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 29  26  35   3   0   7|   0   279M:   0   933M:   0   801M:2483k  741M:2483k 2754M| 431M  431M:  39k  781B: 945M  910M: 945M  910M|   0     0 | 104k  119k
 31  24  38   1   0   5|   0   453M:   0    47k:   0    43k:2458k   28k:2458k  453M| 552M  552M:  32k 5047B: 948M 1060M: 948M 1060M|   0     0 | 113k  133k
 27  21  47   0   0   5|   0    81M:   0   206M:   0   284M:2074k  309M:2074k  881M| 553M  553M:  19k  781B: 724M  947M: 724M  947M|   0     0 | 109k  120k
 37  32  21   2   0   8|   0   717M:   0  1153M:   0   494M:2483k  251M:2483k 2614M| 625M  625M:  29k 4993B:1036M 1169M:1036M 1169M|   0     0 | 115k  134k
 31  30  28   4   0   7|   0    64M:   0   312M:   0   949M:2484k 1105M:2484k 2430M| 584M  584M:  24k  781B:1042M 1135M:1042M 1135M|   0     0 | 111k  145k
 31  26  36   0   0   6|   0    14k:   0    25k:   0    50k:2048k  141M:2048k  141M| 562M  562M:  38k 5524B:1189M 1209M:1189M 1209M|   0     0 | 117k  146k
 27  23  44   0   0   5|   0   580M: 819B  206M:   0   155M:2483k  206M:2484k 1147M| 420M  420M:  38k  781B: 927M  829M: 927M  829M|   0     0 | 103k  119k
 36  33  21   2   0   7|   0   906M:   0   406M: 819B 1239M:2483k   77M:2484k 2628M| 669M  669M:  31k 4984B: 962M 1207M: 962M 1207M|   0     0 | 125k  150k
 34  31  25   3   0   7|   0    54k:   0  1000M: 819B  201M:2458k 1006M:2458k 2207M| 617M  617M:  61k  781B: 963M 1208M: 963M 1208M|   0     0 | 118k  142k
 31  25  38   1   0   6|   0    77M:   0    45M:   0    14k:2484k  259M:2484k  381M| 627M  627M:  43k 5047B: 799M 1105M: 800M 1105M|   0     0 | 122k  140k
 38  34  21   0   0   7| 819B  536M:   0   258M:   0   180M:2074k  284M:2074k 1258M| 669M  669M:  31k  790B:1161M 1303M:1161M 1303M|   0     0 | 114k  159k
 34  32  26   1   0   7|   0   912M:   0   171M:   0   736M:2483k  145M:2483k 1965M| 522M  522M:  40k 4984B:1002M 1037M:1002M 1037M|   0     0 |  86k  142k
 34  35  19   3   0  10| 819B  413M:   0  1093M:   0   717M:2458k 1120M:2458k 3343M| 458M  458M:  33k  781B:1121M 1031M:1121M 1031M|   0     0 |  96k  149k
 36  32  23   1   0   7| 819B  368M:   0    46k:   0    34k:2483k   48k:2484k  368M| 559M  559M:  44k 2011B:1197M 1208M:1197M 1208M|   0     0 |  99k  163k
 36  40  17   0   0   7|   0    28k:   0   232M:   0   912M:2498k   92M:2498k 1236M| 611M  611M:  24k  781B:1075M 1112M:1075M 1112M|   0     0 |  99k  141k
 33  35  23   2   0   7|   0    15k:2458B  675M:   0   672M:2067k  346M:2115k 1694M| 593M  593M:  34k 5000B:1158M 1185M:1158M 1185M|   0     0 | 113k  154k
 22  25  41   7   0   6|   0   516M:   0   796M:   0    46k:2485k 1134M:2485k 2445M| 359M  359M:  22k  790B: 793M  851M: 793M  851M|   0     0 |  95k  103k
 27  28  39   1   0   6|   0   868M:   0    35k:   0    13k:2497k  234M:2497k 1102M| 602M  602M:  38k 5056B: 889M 1117M: 889M 1117M|   0     0 | 126k  137k
 28  28  38   1   0   6|   0   406M:   0    12k:   0    77M:2476k   12k:2476k  484M| 573M  573M:  32k  843B: 988M 1124M: 988M 1124M|   0     0 | 122k  142k
 31  34  28   1   0   7|   0   123M:   0   743M:   0   532M:2464k  284M:2466k 1682M| 535M  535M:  24k 4984B:1043M 1073M:1044M 1073M|   0     0 | 107k  133k
 38  45   7   1   0   9|   0   185M:   0   840M:3277B  859M:2525k  171M:2528k 2054M| 592M  592M:  54k  781B:1317M 1266M:1317M 1266M|   0     0 |  99k  142k
 34  41  15   2   0   9|   0   805M:   0   158M:   0    68M:2506k 1171M:2506k 2203M| 604M  604M:  41k 5524B:1156M 1249M:1156M 1249M|   0     0 |  98k  146k
 29  28  37   0   0   6|   0   160M:   0    77M:   0   284M:2458k   77M:2458k  598M| 567M  567M:  31k  781B: 981M 1106M: 981M 1106M|   0     0 | 116k  142k
 31  34  26   1   0   7|   0   249M:   0   502M: 819B 1141M:2518k   77M:2521k 1968M| 637M  637M:  40k 4984B:1004M 1106M:1004M 1106M|   0     0 | 114k  147k
 30  34  23   4   0   8|   0  1008M:   0   828M:   0    74M:2483k 1201M:2483k 3111M| 609M  609M:  41k  809B: 998M 1181M: 998M 1181M|   0     0 | 116k  144k
 28  27  40   0   0   5|   0    46k:   0    43k:   0    14k:2458k   38M:2458k   38M| 571M  571M:  25k 5047B:1025M 1127M:1025M 1127M|   0     0 | 114k  138k
 18  20  58   0   0   4|   0   155M:   0   232M:   0   464M:2074k  206M:2074k 1057M| 274M  274M:  21k  781B: 817M  828M: 817M  828M|   0     0 |  88k   95k
 26  30  32   4   0   7|   0   155M:   0   966M:   0   954M:2498k  443M:2498k 2518M| 507M  507M:  31k 5002B: 938M 1007M: 938M 1007M|   0     0 | 112k  125k
 27  30  32   4   0   7| 819B  987M:   0   383M:   0    87M:2483k  911M:2484k 2367M| 558M  558M:  23k  790B: 859M  984M: 859M  984M|   0     0 | 122k  137k
 31  29  34   1   0   6|   0   277M:   0    29k:   0    13k:2458k   50k:2458k  277M| 645M  645M:  38k 2011B:1043M 1139M:1043M 1139M|   0     0 | 125k  151k
 23  23  49   0   0   5|   0    77M:   0    14k:   0   348M:2483k  155M:2483k  580M| 458M  458M:  32k  781B: 859M 1043M: 859M 1043M|   0     0 | 112k  124k
 26  32  34   2   0   7|   0   725M: 819B  897M:   0   727M:2484k  176M:2485k 2525M| 594M  594M:  25k 4993B: 854M 1183M: 854M 1183M|   0     0 |  99k  128k
 31  36  23   2   0   8|   0   597M:   0   593M:   0   385M:2483k 1148M:2483k 2723M| 689M  689M:  54k  781B:1102M 1349M:1102M 1349M|   0     0 | 130k  158k
 22  20  54   0   0   4|   0    32k:   0    30k:   0    22k:2867k   49k:2867k  174k| 512M  512M:  40k 5047B: 716M  843M: 716M  843M|   0     0 | 113k  121k
 24  24  47   0   0   5|   0    77M:   0    12k:   0   361M:2490k   77M:2490k  515M| 472M  472M:  31k  781B: 929M  852M: 929M  852M|   0     0 | 109k  127k
 21  23  50   0   0   4|   0   802M:   0   155M:   0   148M:2483k  155M:2483k 1259M| 409M  409M:  40k 4984B: 706M  653M: 706M  653M|   0     0 |  94k  106k
 32  39  18   3   0   8|   0   603M:   0   833M:   0   986M:2483k  623M:2483k 3044M| 530M  530M:  34k  781B:1274M  937M:1274M  937M|   0     0 | 101k  143k
 19  20  55   2   0   5|   0    35k:   0   483M:   0    42k:2458k  649M:2458k 1132M| 347M  347M:  25k 1874B: 764M  667M: 764M  667M|   0     0 |  99k  103k
 17  16  64   0   0   3|   0    12k:   0    22k:   0    77M:2483k   23k:2483k   77M| 401M  401M:  20k  790B: 487M  660M: 487M  660M|   0     0 |  85k   92k
 19  20  55   0   0   5|   0   232M:   0    77M:   0   394M:2466k  155M:2466k  857M| 398M  398M:  30k 5000B: 783M  842M: 783M  842M|   0     0 | 106k  110k
 23  24  46   2   0   5|   0    49M:   0   503M:1638B  959M:2458k  187M:2459k 1699M| 454M  454M:  24k  790B: 761M  759M: 761M  759M|   0     0 | 104k  114k
 30  34  24   4   0   8|   0  1313M:   0   819M:2074k   48k: 410k 1124M:2483k 3256M| 630M  630M:  40k 5047B:1019M  996M:1019M  996M|   0     0 | 130k  145k
 28  26  40   0   0   5|   0    15M:   0    42k:2509k   13k:   0    43k:2509k   15M| 628M  628M:  32k  781B:1013M 1163M:1013M 1163M|   0     0 | 120k  150k
 28  29  37   0   0   6|   0   103M:   0    92M:2461k  443M:   0    62M:2461k  700M| 568M  568M:  27k   52B:1041M 1051M:1041M 1051M|   0     0 | 113k  140k
 22  26  44   2   0   5|   0    52M:   0    63M:2910k  395M:   0  1246M:2910k 1755M| 459M  459M:  52k 5712B: 911M  901M: 911M  901M|   0     0 | 112k  124k
 30  38  20   4   0   8| 819B 1182M:   0  1134M:2512k  795M:   0    54k:2513k 3111M| 501M  501M:  41k 2020B:1008M  961M:1008M  961M|   0     0 | 106k  125k
 34  32  27   0   0   6|   0    60M:   0   254M:2495k   91M:   0    18k:2495k  405M| 617M  617M:  30k  781B:1146M 1102M:1146M 1102M|   0     0 | 122k  157k
 31  48  14   0   0   7|   0   180M:   0   155M:2483k  180M:   0   716M:2524k 1231M| 532M  532M:  38k   52B:1059M 1068M:1059M 1068M|   0     0 |  98k  126k
 25  63   4   1   0   7|   0   325M:   0   337M:2490k  341M:   0   950M:2490k 1952M| 357M  357M:  33k 5712B: 925M  746M: 925M  746M|   0     0 |  63k   81k
 33  41  15   1   0   9|   0   971M:   0   979M:2514k 1021M:   0    40k:2514k 2971M| 458M  458M:  24k   52B:1206M 1016M:1206M 1016M|   0     0 |  91k  142k
 39  40  13   0   0   7|   0    43k:   0    46k:2971k   48k:   0    14k:3046k  237k| 596M  596M:  20k 5785B:1442M 1340M:1442M 1340M|   0     0 | 101k  173k
 34  42  15   0   0   8|   0   783M:   0   335M:2531k  335M:   0   232M:2531k 1686M| 558M  558M:  32k  613B:1204M 1210M:1204M 1210M|   0     0 |  91k  147k
 26  64   2   0   0   8|   0   812M:   0   313M:2558k  392M:   0   346M:2558k 1863M| 423M  423M:  30k 5712B:1064M  969M:1064M  969M|   0     0 |  65k   98k
 18  76   0   0   0   6|   0    42k:   0   726M:2546k  753M:   0   835M:2546k 2314M| 242M  242M:  39k  530B: 947M  690M: 947M  690M|   0     0 |  44k   63k
 16  79   0   0   0   4|   0    14k:   0   226M:2477k   66M:   0   210M:2477k  503M| 194M  194M:  32k 2126B: 893M  558M: 893M  558M|   0     0 |  47k   56k
 19  76   1   0   0   5|   0    26M:   0    72M:2050k  103M:   0    26M:2118k  227M| 297M  297M:  37k   62B:1055M  850M:1055M  850M|  64k    0 |  55k   72k
 22  71   0   0   0   7|   0   258M:   0   515M:2601k  645M:   0   553M:2601k 1971M| 407M  407M:  40k 5712B: 915M  872M: 915M  872M|   0     0 |  67k   74k
 21  73   0   0   0   6|   0   184M:   0   474M:2887k  472M:   0    87M:2887k 1217M| 316M  316M:  41k   52B:1024M  698M:1024M  698M|   0     0 |  54k   77k
 20  72   1   0   0   6|   0   752M:   0   352M:2488k  205M:   0   490M:2488k 1799M| 302M  302M:  33k 5776B:1117M  739M:1117M  739M|   0     0 |  50k   85k
 22  64   9   0   0   5|   0   174M:   0    25k:1641k   12k:   0   265M:1647k  439M| 304M  304M:  39k   52B: 841M  715M: 841M  715M|   0     0 |  60k   92k
 31  55   6   0   0   8|   0   180M:   0  1033M:2956k  309M:   0    51M:2956k 1575M| 423M  423M:  44k 5722B:1238M 1071M:1238M 1071M|   0     0 |  72k  120k
 23  71   0   0   0   7|   0   373M:   0   496M:2048k  572M:   0   351M:2048k 1793M| 307M  307M:  27k  667B: 998M  721M: 998M  721M|   0     0 |  46k   80k
 17  76   1   0   0   5|   0   741M:   0    27k:1229k  686M:   0   531M:1229k 1958M| 276M  276M:  20k 5776B: 823M  612M: 823M  612M|   0     0 |  47k   64k
 25  57   9   1   0   7|   0   283M:   0    16k:   0    38k:2918k  589M:2918k  872M| 308M  308M:  31k   52B:1280M  919M:1280M  919M|   0     0 |  66k  116k
 12  86   0   0   0   1|   0    13k:   0    13k:   0    13k: 819k   14k: 819k   98k|  95M   95M:  37k 5712B: 385M  254M: 385M  254M|   0     0 |  19k   34k
 21  65   8   1   0   5|   0   129M:   0   103M:   0    51M:2100k  686M:2100k  970M| 274M  274M:  47k   62B: 860M  724M: 860M  724M|   0     0 |  63k   84k
 31  41  16   4   0   8|   0   441M:   0   890M:   0   508M:2158k  756M:2158k 2596M| 429M  429M:  38k 5776B:1136M 1010M:1136M 1010M|   0     0 |  92k  138k
 30  36  22   2   0   9|   0  1004M:   0   627M:   0   999M:2516k   54M:2516k 2684M| 431M  431M:  32k   52B:1076M  984M:1076M  984M|   0     0 |  87k  135k
 38  37  17   0   0   7|   0    13k:   0    18k:   0    21M:2913k   14k:2913k   22M| 546M  546M:  52k 5712B:1410M 1395M:1410M 1395M|   0     0 | 101k  177k
 37  40  14   1   0   8|   0   773M:   0   635M:   0   232M:2491k  368M:2491k 2008M| 548M  548M:  44k  530B:1285M 1277M:1285M 1277M|   0     0 | 100k  164k
 33  50   7   1   0   9|   0   710M:   0   942M:   0   163M:2483k  173M:2483k 1988M| 548M  548M:  52k 5785B:1388M 1266M:1388M 1266M|   0     0 |  98k  152k
 23  70   1   0   0   6|   0   116M:   0    23k:   0   600M:2501k  432M:2501k 1148M| 357M  357M:  44k   52B:1228M 1034M:1228M 1034M|   0     0 |  57k   86k
 25  67   2   0   0   6|   0    14k:   0    12k:   0   657M:2458k  687M:2458k 1344M| 382M  382M:  33k  781B:1018M  925M:1018M  925M|   0     0 |  58k   89k
 34  43  13   2   0   8|   0   337M:   0   353M:   0   268M:2486k 1078M:2486k 2036M| 521M  521M:  26k 4984B:1237M 1113M:1237M 1113M|   0     0 |  86k  141k
 36  36  17   3   0   9|1664k 1289M:   0   137M:   0   274M: 819k  491M:2510k 2190M| 505M  505M:  21k  781B:1287M 1039M:1287M 1039M|   0     0 |  98k  153k
 31  33  26   2   0   8|2918k   22k:   0  1083M:   0   755M:   0    14k:2918k 1838M| 456M  456M:  29k 5384B:1128M 1077M:1128M 1077M|   0     0 |  87k  143k
 38  36  17   0   0   8|2458k   77M:   0    54M:   0   535M:   0   155M:2458k  821M| 564M  564M:  23k  781B:1416M 1348M:1416M 1348M|   0     0 | 105k  180k
 37  43  12   0   0   8|2899k  464M: 819B  490M: 819B  284M:   0   940M:2901k 2179M| 607M  607M:  38k 5598B:1282M 1189M:1282M 1189M|   0     0 |  90k  145k
 35  41  14   1   0   8|2483k  671M:   0   649M:   0   128M:1638B  528M:2485k 1976M| 630M  630M:  32k  843B:1231M 1225M:1231M 1225M|   0     0 |  94k  147k
 28  32  29   4   0   8|2870k  438M:1638B  539M:   0  1085M:   0   765M:2872k 2827M| 513M  513M:  25k 1397B:1034M 1117M:1034M 1117M|   0     0 |  88k  130k
 31  31  32   0   0   6|1541k   77M:   0    77M:   0    77M: 858k   31k:2399k  232M| 554M  554M:  53k  790B:1295M 1360M:1295M 1360M|   0     0 | 118k  159k
 29  38  24   1   0   7|   0   881M: 819B  819M:   0   361M:3005k  129M:3006k 2190M| 673M  673M:  40k 4984B: 952M 1133M: 953M 1133M|   0     0 | 119k  140k
 26  28  35   4   0   7|1638B  538M:   0   620M:   0   679M:2490k  615M:2491k 2452M| 557M  557M:  31k  781B: 836M  897M: 836M  897M|   0     0 | 117k  131k
 20  18  56   2   0   4|   0    11k:   0    11k:   0   380M:2867k  467M:2867k  847M| 499M  499M:  40k 5047B: 595M  807M: 595M  807M|   0     0 | 106k  114k
 26  23  45   0   0   5|   0    14k:   0    12k:   0    77M:2918k   13k:2918k   77M| 456M  456M:  34k  781B:1121M 1058M:1121M 1058M|   0     0 | 119k  141k
 22  27  42   3   0   6|   0   309M:   0   395M: 819B  740M:2493k  763M:2494k 2208M| 488M  488M:  27k 5470B: 665M  903M: 665M  903M|   0     0 | 101k  115k
 37  38  15   2   0   8|   0   945M:   0    55M:   0   655M:2899k  433M:2899k 2087M| 657M  657M:  20k  781B:1179M 1147M:1179M 1147M|   0     0 | 120k  156k
 31  36  24   1   0   7|   0   349M:   0  1337M:   0    30k:2531k   22k:2531k 1686M| 558M  558M:  29k 1397B:1080M 1041M:1080M 1041M|   0     0 | 116k  143k
 32  32  30   0   0   6|   0    49M:   0    45k:   0    77M:2906k   77M:2952k  203M| 588M  588M:  23k  781B: 973M 1071M: 973M 1071M|   0     0 | 112k  142k
 32  52   9   0   0   8|   0   582M:   0   258M:   0   387M:2561k  828M:2561k 2055M| 569M  569M:  40k 4984B:1082M 1066M:1083M 1066M|   0     0 |  82k  118k
 22  72   0   0   0   6|   0   604M:   0   194M:   0   148M:2102k  516M:2102k 1462M| 317M  317M:  32k  790B:1012M  708M:1012M  708M|   0     0 |  48k   75k
 33  48  10   1   0   8|   0   365M:   0   949M:   0   832M:2540k   20k:2540k 2145M| 496M  496M:  25k 5047B:1209M 1131M:1209M 1131M|   0     0 |  89k  143k
 35  48   9   0   0   8|   0   181M:   0   129M:   0   309M:2994k  460M:2994k 1079M| 561M  561M:  54k  781B:1311M 1263M:1311M 1263M|   0     0 |  85k  144k
 34  39  17   2   0   8|   0    72M:   0   492M:   0    27M:3050k 1212M:3050k 1803M| 470M  470M:  40k 5598B:1209M  966M:1209M  966M|   0     0 |  91k  148k
 26  63   3   1   0   7|   0   602M:   0   557M: 819B  964M:2764k   14k:2765k 2123M| 437M  437M:  31k  781B:1090M  896M:1090M  896M|   0     0 |  63k   98k
 14  82   0   0   0   5|   0   645M:   0   337M:   0   403M:2510k   11k:2510k 1386M| 246M  246M:  41k 5056B: 770M  641M: 770M  641M|   0     0 |  47k   54k
 19  77   0   0   0   4|   0    21k:   0    18k:   0    19k:2053k   13k:2059k   80k| 273M  273M:  31k  781B: 880M  758M: 880M  758M|   0     0 |  48k   60k
 18  75   0   0   0   6|   0   232M:   0   214M:   0   293M:2869k  335M:2869k 1074M| 302M  302M:  23k 4984B: 976M  790M: 976M  790M|   0     0 |  42k   69k
 30  51   8   2   0   9|   0   808M:   0   953M: 819B 1096M:3003k   26M:3004k 2883M| 473M  473M:  19k  781B:1158M 1095M:1158M 1095M|   0     0 |  80k  124k
 17  77   0   0   0   5|   0   562M:   0   456M:   0   232M:2309k  685M:2309k 1936M| 227M  227M:  29k 5063B: 659M  522M: 659M  522M|   0     0 |  40k   50k
 21  68   6   0   0   5|   0    13k:   0    24k:   0    12k:1698k  542M:1698k  542M| 379M  379M:  24k  800B:1030M  829M:1030M  829M|   0     0 |  48k   80k
 23  72   0   0   0   5|   0    34M:   0    35M:   0    27M:2967k   11M:2967k  108M| 441M  441M:  39k 4984B:1142M 1044M:1142M 1044M|   0     0 |  67k   81k
 15  80   0   0   0   5|   0   150M:   0   720M:   0   153M:2495k  732M:2495k 1755M| 275M  275M:  33k 1259B: 752M  682M: 752M  682M|   0     0 |  63k   54k
 26  67   0   0   0   7|   0   305M:   0   509M:   0   324M:2923k  489M:2923k 1627M| 521M  521M:  24k 1397B:1053M 1130M:1053M 1130M|   0     0 |  57k   87k
 19  73   1   0   0   6|   0   874M: 819B  276M:1638B  838M:2055k  421M:2067k 2408M| 298M  298M:  51k  781B: 714M  611M: 714M  611M|   0     0 |  41k   61k
 27  66   0   0   0   6|   0   121M:   0    14k:   0   216M:2491k    0 :2491k  338M| 502M  502M:  39k 4984B:1183M 1115M:1183M 1115M|   0     0 |  59k   97k
 29  63   1   0   0   7|2458B  155M:   0   375M:   0   206M:2948k  277M:2950k 1013M| 647M  647M:  31k  790B:1053M 1260M:1053M 1260M|   0     0 |  69k  103k
 34  52   5   0   0   8|   0   136M:   0   999M:   0    89M:2607k 1080M:2607k 2305M| 705M  705M:  40k 5047B: 944M 1128M: 944M 1128M|   0     0 |  75k  118k
 33  59   0   0   0   8|   0   676M:   0   169M:   0   919M:2914k  102M:2914k 1866M| 782M  782M:  34k  781B: 897M 1119M: 897M 1119M|   0     0 |  85k  117k
 18  29  49   0   0   4| 819B  518M:   0    18k:   0   337M:2902k   27k:2902k  855M| 393M  393M:  25k 5120B: 519M  625M: 519M  625M|   0     0 |  56k   73k
 28  35  32   0   0   5|1638B  135M:1638B  261M:1638B   77M:2488k  161M:2566k  635M| 737M  737M:  19k 1259B: 675M 1139M: 675M 1139M|   0     0 |  95k  120k
 38  49   5   0   0   9|1638B  314M:   0    77M:1638B  449M:2902k 1181M:2906k 2021M|1043M 1043M:  30k 1767B: 968M 1567M: 968M 1567M|   0     0 | 107k  149k
 38  46   6   1   0   9|6554B  886M:5734B 1116M:3277B  854M:2978k   82k:2994k 2857M| 993M  993M:  23k  800B: 835M 1315M: 835M 1315M|   0     0 | 116k  156k
 41  41  11   0   0   8|2458B  284M:3277B  210M:2458B  309M:2908k  232M:2920k 1035M|1110M 1110M:  39k 4984B: 945M 1467M: 945M 1467M|   0     0 | 129k  182k
 25  25  44   1   0   6|  10k   77M:7373B   77M:4915B   81M:2871k 1103M:2894k 1339M| 661M  661M:  34k  781B: 684M 1030M: 684M 1030M|   0     0 | 118k  136k
  2   8  83   6   0   2|   0   971M: 819B 1016M:1638B  987M:2867k   76k:2870k 2975M|   0     0 :  26k 5047B: 165M   62M: 166M   62M|   0     0 |  27k   21k
  2   2  95   0   0   1| 819B   48k:   0    45k:   0    50k:2509k   16k:2510k  162k|   0     0 :  53k  781B: 191M   52M: 191M   52M|   0     0 |  21k   15k
  2   2  95   0   0   1|   0  7373B:   0  7373B:   0  7373B:2893k 8192B:2893k   98k|   0     0 :  35k 4984B: 171M  104M: 171M  104M|   0     0 |  21k   13k
  1   1  97   0   0   0|   0  7373B:   0  8192B:   0  7373B:2893k 8192B:2893k   63k|   0     0 :  37k 1268B: 104M   52M: 104M   52M|   0     0 |  13k 8924 
  0   1  99   0   0   0|   0   181M:   0   161M:   0   184M:2893k   52M:2893k  577M|   0     0 :  40k 1397B: 196k   21k: 238k   22k|   0     0 | 990   507 
