You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  7  12  24  51   0   6| 117M 1638B: 109M  104k: 114M    0 : 100M   20k: 440M  149k|  11k   11k:  28k   52B: 687M  758M: 687M  758M|   0     0 |  88k   62k
  7  13  25  49   0   6| 122M 4096B:  96M 4915B: 104M   18k: 138M  819B: 460M   70k|  13k   13k:  44k 5712B: 596M  876M: 596M  876M|   0     0 |  88k   61k
  7  12  28  47   0   6| 185M   23k:  83M   14k: 157M    0 : 123M   27k: 548M  105k|  13k   13k:  32k 1733B: 789M  869M: 789M  869M|   0     0 |  92k   72k
  7  12  23  52   0   6| 101M    0 : 105M 2458B:  94M 2458B: 116M 3277B: 417M   31k|  13k   13k:  32k  781B: 671M  750M: 671M  750M|   0     0 |  87k   65k
  6  12  24  52   0   6|  74M 1638B:  55M   14k: 105M    0 : 149M   15k: 383M   74k|7446B 7446B:  50k   62B: 721M  743M: 721M  743M|   0     0 |  89k   72k
  7  13  23  50   0   7|  84M   11k:  67M 2458B: 145M   18k: 123M 1638B: 419M   45k|  11k   11k:  30k 5712B: 696M  790M: 696M  790M|   0     0 |  84k   72k
  6  12  26  50   0   6|  87M   10k: 106M   16k: 111M    0 : 124M 6554B: 428M   69k|  12k   12k:  24k   71B: 630M  855M: 630M  855M|   0     0 |  86k   66k
  6  11  29  47   0   6|  75M    0 : 100M  101k: 127M   18k: 112M   39k: 414M  179k|  17k   17k:  26k 5785B: 690M  827M: 690M  827M|   0     0 |  88k   73k
  6  15  31  41   0   7| 122M   13k: 125M   12k: 123M    0 : 116M   12k: 486M   85k|  13k   13k:  40k   52B: 625M  973M: 625M  973M|   0     0 |  87k   77k
  6  14  34  39   0   7| 109M    0 : 135M   10k:  86M 1638B: 121M    0 : 451M   50k|  12k   12k:  32k 5722B: 611M  842M: 611M  842M|   0     0 |  89k   69k
  7  15  27  45   0   6| 175M   13k: 124M   11k: 100M   18k: 156M   26k: 556M   94k|  19k   19k:  31k  388B: 519M  896M: 519M  896M|   0     0 |  88k   65k
  5  12  24  53   0   6| 121M   29k: 134M   26k: 113M   41k: 113M   34k: 481M  162k|  11k   11k:  33k 2126B: 442M  789M: 442M  789M|   0     0 |  88k   59k
  5  15  35  38   0   6| 105M    0 : 138M 2458B: 175M  819B: 157M 3277B: 575M   17k|  15k   15k:  27k   52B: 448M  854M: 449M  854M|   0     0 |  91k   63k
  5  14  40  37   0   5| 146M    0 : 162M 7373B:  12M 4096B: 204M 3277B: 525M   38k|  11k   11k:  43k 5712B: 369M  630M: 369M  630M|   0     0 |  98k   44k
  5  10  52  29   0   5| 135M    0 : 144M   87k: 150M    0 : 145M   46k: 574M  147k|9994B 9994B:  33k  331B: 333M  646M: 333M  646M|   0     0 | 113k   46k
  5  12  58  19   0   5| 190M 1638B: 235M   20k: 171M 1638B: 196M 1638B: 792M   70k|  20k   20k:  31k 2126B: 503M  538M: 503M  538M|   0     0 | 118k   58k
  5  10  68  12   0   5| 115M   24k: 225M   10k: 186M   24k: 125M   23k: 650M  120k|  10k   10k:  48k   52B: 647M  371M: 647M  371M|   0     0 | 126k   51k
  5   7  77   8   0   4| 102M   19k: 160M   11k: 195M   18k: 120M   20k: 577M   95k|  13k   13k:  28k 5712B: 565M  141M: 565M  141M|   0     0 | 122k   44k
  4   5  83   5   0   3|  95M   32k:  29M   34k:  56M   19k:  63M   30k: 243M  134k|  14k   14k:  23k  416B: 607M 2344k: 607M 2345k|   0     0 | 100k   38k
  4   5  86   1   0   4|2927k    0 :  13M   21k:   0    16k:  36M   31k:  52M   76k|  17k   17k:  25k 5801B: 761M 3197k: 761M 3203k|   0     0 | 102k   42k
  1   2  95   0   0   1|2074k   26k:   0    22k:   0    51k:   0    31k:2074k  144k|  12k   12k:  39k   52B: 254M  870k: 254M  870k|   0     0 |  52k 8614 
  0   0 100   0   0   0|2484k   25k:   0    66k:   0    24k:   0    78k:2484k  206k|2844B 2844B:  33k 5712B:4123B 6158B:  38k   12k|   0     0 | 569   801 
  0   0  99   0   0   0|2458k 9011B:  18k 8192B:   0  7373B:4915B   14k:2480k   56k| 198k  198k:  30k   52B:5212B 6978B:  36k 7031B|   0     0 | 819   936 
