You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 60  35   1   0   0   4|   0   409M:2459k  464M:   0   410M:   0   427M:2459k 1711M|1955M 1955M:  38k 2740B:  33k   26k:  71k   29k|   0     0 |  20k  205k
 59  35   1   0   0   5|   0   133M:2049k  489M:1638B  699M: 819B  742M:2105k 2063M|1941M 1941M:  42k   52B:  35k   28k:  77k   28k|   0     0 |  22k  205k
 57  36   1   0   0   5|   0  1007M: 422k  621M:2074k  528M: 819B  353M:2497k 2508M|1892M 1892M:  27k 5712B:  34k   26k:  61k   32k|   0     0 |  19k  200k
 60  34   1   0   0   4|1638B  387M:   0   206M:2509k   92M:2458B  361M:2513k 1046M|1989M 1989M:  42k   52B:  33k   28k:  75k   28k|   0     0 |  19k  210k
 57  36   1   0   0   5| 819B  439M: 819B  764M:2048k  155M:   0   948M:2050k 2306M|1923M 1923M:  31k 5776B:  30k   26k:  61k   31k|   0     0 |  20k  203k
 60  35   1   0   0   5| 819B  574M:   0   455M:2465k  760M:   0   136M:2874k 1925M|1915M 1915M:  30k   62B:  32k   27k:  62k   27k|   0     0 |  21k  202k
 59  35   1   0   0   5|1638B  803M: 845k  695M:1634k   69M:   0   738M:2565k 2306M|1912M 1912M:  40k 5712B:  32k   28k:  72k   33k|   0     0 |  24k  206k
 60  34   1   0   0   5|4096B  661M:2483k  263M:   0   933M:   0   298M:2496k 2155M|1854M 1854M:  37k   52B:  30k   28k:  68k   28k|   0     0 |  22k  201k
 61  34   1   0   0   4|4915B  103M:2483k  311M:   0   338M:   0   284M:2488k 1036M|2049M 2049M:  23k 2603B:  24k   30k:  47k   32k|   0     0 |  28k  221k
 53  32   9   1   0   5|7373B   55M:2074k  876M:   0    77M: 819B 1032M:2082k 2040M|1768M 1768M:  19k   52B:  31k   29k:  50k   29k|   0     0 |  67k  204k
 18  14  58   7   0   3|5734B 1007M:2458k  445M: 819B  984M:   0   187M:2520k 2623M| 595M  595M:  31k 6083B:  21k   17k:  52k   23k|   0     0 |  60k   98k
  8   4  87   0   0   0|   0    30k:2483k 9011B:   0    58k:   0    15k:2483k  122k| 294M  294M:  24k   62B:3647B 9680B:  28k 9741B|   0     0 |  27k   52k
  7   4  88   0   0   1|   0    10k:2483k 9830B:   0    12k:   0     0 :2483k   47k| 279M  279M:  39k 5776B:2681B 5020B:  42k   11k|   0     0 |  26k   50k
  8   4  88   0   0   0|   0  8192B:2483k 7373B:   0  8192B:   0  8192B:2483k   90k| 277M  277M:  42k   52B:2732B 5311B:  45k 5363B|   0     0 |  25k   48k
  8   5  87   0   0   0|   0    81M:2048k    0 :   0   106M:   0  7373B:2048k  187M| 278M  278M:  28k 5712B:2981B 5233B:  31k   11k|   0     0 |  26k   49k
  8   5  85   0   0   1|   0   192M:2483k  235M:   0    74M:   0   187M:2483k  689M| 281M  281M:  43k   62B:2929B 5485B:  46k 5546B|   0     0 |  29k   53k
  0   3  96   1   0   0|   0   304M:2477k  316M:  12k  352M:   0   423M:2489k 1395M| 198k  198k:  36k 2740B:4015B 5672B:  45k 8412B|   0     0 |4449  3500 
  0   1  99   0   0   0|   0   106M:1639k   78M:   0   132M: 845k   78M:2484k  394M|   0     0 :  37k   52B: 484B 1891B:  43k 1943B|   0     0 |1079   719 
