You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 62  33   1   0   0   5| 819B  411M:   0   232M: 819B  650M:2483k  284M:2485k 1577M|2013M 2013M:  23k  781B:9532B   31k:  33k   32k|   0     0 |  17k  212k
 59  34   1   0   0   5| 819B  599M:   0   284M:   0   678M:2050k  827M:2050k 2388M|1968M 1968M:  21k 5534B:9328B   30k:  30k   36k|   0     0 |  19k  207k
 61  33   1   0   0   5|   0   534M:   0   601M:   0   457M:2483k  257M:2484k 1851M|1984M 1984M:  21k 1361B:9688B   31k:  36k   32k|   0     0 |  20k  211k
 62  33   1   0   0   4|   0   361M:   0   878M:   0   279M:2074k  284M:2074k 1801M|2009M 2009M:  38k   52B:9094B   29k:  47k   29k|   0     0 |  21k  213k
 59  34   1   0   0   5|   0   831M:   0   740M:   0   685M:2458k  239M:2458k 2495M|1973M 1973M:  44k 5712B:9877B   31k:  54k   37k|   0     0 |  24k  207k
 62  33   1   0   0   4|   0   227M:   0    41k: 819B  378M:2483k  845M:2484k 1450M|2050M 2050M:  34k   52B:  10k   33k:  44k   33k|   0     0 |  22k  217k
 59  34   2   0   0   5|1638B  438M:   0   627M:   0   464M:2074k  438M:2082k 1968M|2006M 2006M:  26k 5776B:9107B   30k:  35k   35k|   0     0 |  21k  209k
 59  34   1   0   0   5|1638B  903M:   0   767M:   0   103M:2484k  955M:2504k 2728M|1929M 1929M:  33k   52B:9511B   31k:  42k   31k|  18k    0 |  23k  206k
 61  34   1   0   0   4|   0   103M:   0   103M: 819B  903M:2458k   77M:2458k 1187M|2032M 2032M:  36k 5712B:9245B   30k:  47k   35k|   0     0 |  18k  212k
 58  37   1   0   0   5|   0   345M:   0   442M:   0  1039M:2074k  305M:2074k 2131M|1951M 1951M:  51k   62B:9708B   31k:  69k   31k|   0     0 |  21k  206k
 59  35   1   0   0   5| 819B  894M: 819B  796M: 819B  225M:2483k  443M:2486k 2359M|1923M 1923M:  39k 6253B:8715B   28k:  48k   34k|   0     0 |  20k  202k
 60  34   1   0   0   5|   0   232M:   0   258M:   0   206M:2460k  671M:2514k 1367M|1965M 1965M:  41k   52B:  10k   33k:  53k   33k|   0     0 |  19k  206k
 58  36   1   0   0   5|   0   967M:   0   206M:   0   103M:2486k  864M:2486k 2141M|1918M 1918M:  27k 5849B:8818B   29k:  39k   34k|   0     0 |  21k  205k
 59  36   1   0   0   5|   0    40M:   0   800M: 819B  903M:2062k  427M:2063k 2170M|1932M 1932M:  22k   52B:  10k   32k:  32k   32k|   0     0 |  22k  204k
 60  35   1   0   0   4|   0   247M:   0   930M:1638B  218M:2458k   63M:2460k 1459M|2023M 2023M:  20k 2126B:9662B   30k:  29k   32k|   0     0 |  20k  215k
 57  36   1   0   0   6| 819B  673M: 819B  492M:3277B  768M:2427k  515M:2432k 2450M|1920M 1920M:  38k   52B:  10k   30k:  48k   30k|   0     0 |  25k  207k
 59  35   1   0   0   5|1638B  428M:   0   319M:1638B  384M:2485k  608M:2488k 1740M|2010M 2010M:  42k 5712B:9246B   28k:  51k   34k|   0     0 |  24k  216k
 59  35   1   0   0   5|1638B  545M: 819B  663M:2458B  361M:2483k  476M:2488k 2046M|1981M 1981M:  33k   62B:  11k   33k:  44k   33k|   0     0 |  23k  215k
 58  35   2   0   0   5|   0   878M: 819B  495M:1638B  875M:2074k   42M:2077k 2290M|2024M 2024M:  24k 6253B:  10k   30k:  34k   36k|   0     0 |  44k  223k
 28  18  49   1   0   3|   0    77M:1638B  494M:2458B  244M:2486k 1007M:2490k 1823M| 876M  876M:  34k   52B:7368B   22k:  42k   22k|   0     0 |  63k  119k
  0   0 100   0   0   0| 819B   31k:   0    58k:   0    54k:2458k   78k:2458k  233k|   0     0 :  36k 5712B:1099B 2179B:  37k 7891B|   0     0 | 421   557 
  0   0 100   0   0   0|   0  4915B:   0  4915B:   0  4915B:2460k 4096B:2460k   18k|   0     0 :  37k   52B: 154B  680B:  37k  732B|   0     0 | 321   403 
  0   0 100   0   0   0|   0     0 :1664k    0 :   0     0 : 626k    0 :2290k    0 |   0     0 :  40k 5776B: 114B  490B:  40k 6265B|   0     0 | 322   390 
  0   1  99   0   0   0|   0     0 :2509k    0 :   0     0 :   0   232M:2509k  232M|   0     0 :  41k  114B: 152B  669B:  42k  783B|   0     0 | 880   416 
