You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 61  35   0   0   0   5|2458k  774M: 819B  165M:2458B  832M:   0   107M:2461k 1878M|2045M 2045M:  35k   52B:  34k   27k:  69k   27k|   0     0 |  14k  216k
 61  34   0   0   0   5|2483k   18M:2458B  945M:   0   174M:6554B 1001M:2492k 2138M|1975M 1975M:  26k 5776B:  32k   27k:  58k   33k|   0     0 |  16k  210k
 61  34   0   0   0   5|2074k 1221M: 819B  203M:2458B  516M:   0   107M:2077k 2047M|2087M 2087M:  33k   52B:  34k   27k:  67k   27k|   0     0 |  20k  221k
 59  36   0   0   0   4|2458k  180M:   0   232M:7373B  901M:1638B  490M:2512k 1804M|1962M 1962M:  36k 5712B:  32k   27k:  70k   33k|   0     0 |  18k  210k
 60  35   0   0   0   5|2483k  129M:  30k 1019M:   0    79M:3277B  860M:2920k 2088M|1971M 1971M:  52k  539B:  34k   27k:  94k   27k|   0     0 |  16k  207k
 60  35   0   0   0   5|2458k  835M:   0    39M: 819B  284M:2458B  987M:2559k 2145M|1917M 1917M:  44k 5813B:  35k   27k:  79k   33k|   0     0 |  16k  202k
 61  35   0   0   0   5|2479k  495M: 819B  641M:2458B  648M:2458B  166M:2486k 1950M|1885M 1885M:  37k   52B:  33k   27k:  72k   27k|   0     0 |  16k  200k
 61  35   0   0   0   5|1494k  866M: 819B   30M: 850k  488M:   0   277M:2345k 1661M|1926M 1926M:  27k 5722B:  32k   26k:  63k   32k|   0     0 |  14k  204k
 60  35   0   0   0   5|   0    77M:1638B  956M:2485k  567M: 819B  471M:2487k 2073M|1956M 1956M:  22k   52B:  32k   27k:  54k   27k|   0     0 |  17k  209k
 60  35   0   0   0   5|   0   342M: 819B  725M:2485k  769M: 819B  181M:2486k 2017M|2015M 2015M:  20k 5912B:  32k   28k:  52k   34k|   0     0 |  18k  214k
 59  35   0   0   0   5|   0   544M: 819B  647M:2483k  347M: 819B  403M:2485k 1942M|2010M 2010M:  38k   52B:  31k   28k:  69k   28k|   0     0 |  26k  217k
 59  35   1   0   0   5|   0   385M: 819B  607M:2483k  589M:1638B  603M:2486k 2184M|2051M 2051M:  42k 5712B:  28k   27k:  70k   33k|   0     0 |  35k  222k
 55  33   7   0   0   5|   0   648M: 819B  225M:2458k  498M:1638B  800M:2460k 2171M|1842M 1842M:  33k  539B:  32k   33k:  66k   33k|   0     0 |  81k  218k
 11   9  74   5   0   1|   0   165M: 819B  758M:2484k  723M:   0   342M:2485k 1988M| 345M  345M:  24k 2126B:  21k   11k:  45k   14k|   0     0 |  37k   63k
  8   6  84   1   0   1|   0   928M:   0    52M:2483k  129M:   0  9011B:2483k 1110M| 286M  286M:  34k   52B:  15k   10k:  50k   10k|   0     0 |  30k   53k
  8   4  87   0   0   0|   0    23k:   0    10k:2483k   12k:   0    12k:2483k   70k| 282M  282M:  36k 5712B:3606B 8956B:  40k   14k|   0     0 |  27k   51k
  7   4  88   0   0   0|   0    10k:   0    11k:2458k 7373B:   0    11k:2458k   68k| 268M  268M:  37k   52B:2646B 5252B:  40k 5304B|   0     0 |  25k   48k
  7   4  88   0   0   1|   0  7373B:   0  9011B:2458k 7373B:   0  7373B:2458k   43k| 272M  272M:  40k 5776B:2755B 4801B:  43k   10k|   0     0 |  25k   49k
  1   1  98   0   0   0|   0    18k:  18k   20k:2483k    0 :  12k  361M:2526k  361M|9954k 9954k:  41k   52B:3858B 7060B:  45k 7113B|  12k    0 |2116  2583 
