You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  3   4  89   4   0   1| 132M 2458B: 151M 2458B: 131M    0 : 152M    0 : 565M   18k|4094B 4094B:  21k 6083B: 248M   49M: 248M   49M|   0     0 |  40k   12k
  1   0  99   0   0   0|  29M 2458B:   0     0 :   0     0 :   0     0 :  29M   12k|3741B 3741B:  39k   52B:  16M   26M:  16M   26M|   0     0 |4443  2029 
  2   3  91   3   0   1|  80M 4096B:  77M   25k: 227M    0 : 138M 1638B: 523M   48k|7433B 7433B:  33k 2272B: 201M   35M: 201M   35M|   0     0 |  35k 9553 
  2   3  92   2   0   1| 104M   50k: 155M   10k:  96M 2458B:  94M 4096B: 449M   91k|4000B 4000B:  31k   52B: 226M   71M: 226M   71M|   0     0 |  36k   11k
  2   4  89   3   0   1|  73M 4915B: 229M   10k: 224M 6554B: 129M    0 : 655M   42k|5032B 5032B:  35k 5731B: 318M  667k: 318M  673k|   0     0 |  31k   14k
  3   4  88   3   0   2| 189M 2458B: 105M 3277B: 117M    0 : 245M    0 : 655M   18k|  10k   10k:  37k   52B: 310M   27M: 310M   27M|   0     0 |  49k   17k
  4   5  84   3   0   3| 219M   22k: 129M   21k: 192M    0 : 192M    0 : 733M   61k|  12k   12k:  36k 2462B: 498M   72M: 498M   72M|   0     0 |  72k   32k
  3   6  81   7   0   2| 322M   26k: 208M   10k: 143M 9830B: 181M   18k: 854M   74k|5901B 5901B:  48k   71B: 326M  140M: 326M  140M|   0     0 |  82k   20k
  1   0  99   0   0   0|   0  9011B:2870k    0 :   0     0 :   0     0 :2870k   12k|4427B 4427B:  46k 5722B:  12k 5592B:  58k   11k|   0     0 | 971  1139 
  2   4  87   5   0   2| 245M   19k: 258M   38k: 210M 3277B: 150M 9830B: 862M   88k|  18k   18k:  29k   52B: 291M 1416k: 291M 1417k|   0     0 |  69k   12k
  2   3  92   2   0   2| 167M   60k: 106M   18k:  77M   35k:  82M   13k: 433M  145k|  13k   13k:  28k 5785B: 268M   27M: 268M   27M|   0     0 |  66k 7377 
  0   1  98   0   0   0|   0    26k:2907k   36k:  25M   20k:  25M   23k:  52M  130k| 199k  199k:  28k   52B: 363k   53M: 394k   53M|   0     0 |  20k 1263 
