You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  8  14  30  41   0   7| 196M    0 : 123M 3277B: 172M    0 : 148M 2458B: 638M   23k|  11k   11k:  30k 5776B:1180M  905M:1180M  905M|   0     0 |  79k   78k
  9  13  30  41   0   7| 139M    0 : 159M 3277B: 200M    0 : 137M   16k: 635M   78k|  13k   13k:  51k   52B:1158M 1046M:1158M 1046M|   0     0 |  73k   75k
 10  14  26  44   0   7|  61M   10k: 159M   22k: 161M   17k: 141M 2458B: 523M   84k|9899B 9899B:  27k 5712B:1048M  939M:1048M  939M|   0     0 |  80k   81k
  9  14  29  42   0   7| 139M   12k: 103M 4096B: 167M    0 : 205M   19k: 614M   57k|8536B 8536B:  24k  388B:1042M 1008M:1042M 1008M|   0     0 |  73k   75k
  8  17  24  44   0   7| 149M    0 : 135M    0 : 159M   19k: 157M 2458B: 600M   46k|  13k   13k:  27k 2142B:1007M  984M:1007M  984M|   0     0 |  82k   79k
  8  13  28  45   0   6|  94M    0 : 209M   19k: 141M    0 : 172M   19k: 616M   66k|  15k   15k:  31k   62B: 918M  966M: 918M  966M|   0     0 |  72k   72k
  7  12  26  48   0   7|  85M   21k: 144M   18k: 139M   26k: 198M  128k: 566M  256k|  16k   16k:  24k 5712B: 765M  911M: 765M  911M|   0     0 |  83k   78k
  7  13  27  46   0   7| 157M   27k: 173M   21k: 150M   25k: 185M 9011B: 665M  101k|  11k   11k:  40k   52B: 780M 1002M: 780M 1002M|   0     0 |  82k   84k
  7  14  16  57   0   6| 142M   21k: 169M   22k:  62M   26k: 198M   22k: 571M  140k|9886B 9886B:  43k 5912B: 675M  924M: 675M  924M|   0     0 |  79k   67k
  6  22  17  49   0   6| 148M    0 : 182M    0 : 130M   20k: 183M 2458B: 643M   46k|5318B 5318B:  30k  114B: 553M 1003M: 553M 1003M|   0     0 |  66k   63k
  6  11  29  49   0   6| 152M    0 : 129M   21k: 109M  819B: 153M   30k: 543M   64k|5527B 5527B:  43k 5712B: 556M  670M: 557M  670M|   0     0 |  81k   61k
  5  12  21  56   0   6| 153M 1638B: 215M 8192B: 124M   12k:  98M 2458B: 591M   42k|6028B 6028B:  32k  398B: 522M  877M: 522M  877M|   0     0 |  88k   62k
  5  30  15  43   0   6| 153M   33k: 234M   26k: 149M   45k: 162M   12k: 698M  134k|7917B 7917B:  31k 2126B: 536M  953M: 536M  953M|   0     0 |  72k   58k
  6  14  19  55   0   6| 212M   15k: 119M    0 : 158M   20k: 236M  108k: 725M  178k|  12k   12k:  51k   52B: 507M 1104M: 507M 1104M|   0     0 |  82k   63k
  5  13  26  50   0   7| 177M   22k: 164M   14k: 150M   21k: 212M   18k: 703M  101k|  12k   12k:  30k 5712B: 446M 1063M: 447M 1063M|   0     0 |  90k   62k
  6  16  24  47   0   7| 172M    0 : 210M   12k: 186M    0 : 151M 7373B: 719M   64k|  16k   16k:  24k   52B: 574M  977M: 574M  977M|   0     0 |  79k   68k
  5  13  22  53   0   7| 209M   23k: 177M   18k: 131M   11k: 209M   18k: 727M   92k|  17k   17k:  27k 5917B: 457M 1118M: 457M 1118M|   0     0 |  81k   68k
  6  13  25  49   0   7| 167M    0 :  84M   27k: 206M   14k: 185M   13k: 643M   73k|  18k   18k:  37k   62B: 473M 1089M: 473M 1089M|   0     0 |  77k   71k
  5  12  25  53   0   6| 146M   26k: 156M   18k: 153M   20k: 184M   23k: 638M  104k|  14k   14k:  19k 5712B: 255M 1070M: 255M 1070M|   0     0 |  80k   50k
  3  12  30  49   0   6| 180M   41k: 197M  111k: 173M   37k: 126M   54k: 676M  273k|  17k   17k:  39k  388B:  58M 1062M:  58M 1062M|   0     0 |  97k   34k
  4  28  29  35   0   4| 241M 2458B: 122M   15k: 235M   18k: 217M   94k: 814M  152k|  17k   17k:  44k 5776B:2805k  767M:2849k  767M|   0     0 |  88k   28k
  3  13  45  33   0   6| 227M 6554B: 194M 3277B: 303M  819B: 221M 7373B: 945M   36k|8835B 8835B:  28k   52B:4638k  987M:4666k  987M|   0     0 | 103k   35k
  3   8  62  24   0   3| 247M 2458B: 354M 3277B: 307M    0 : 150M 7373B:1058M   50k|  13k   13k:  43k 5712B:1930k  444M:1973k  444M|   0     0 | 110k   26k
  3   5  76  16   0   1| 365M 7373B: 180M   12k: 152M 4096B: 185M 2458B: 883M   43k|6249B 6249B:  32k   62B:7575B 2928B:  40k 2989B|   0     0 |  45k   21k
  3   6  76  15   0   1| 396M 2458B: 308M   14k: 164M 2458B: 246M 2458B:1114M   28k|  11k   11k:  30k 2262B:6310B 3280B:  37k 5543B|   0     0 |  50k   20k
  3   5  78  13   0   1| 232M   15k: 379M   23k: 273M   19k: 286M   21k:1170M  100k|7718B 7718B:  49k   71B:5483B 3057B:  55k 3128B|   0     0 |  44k   15k
  2   2  89   7   0   0|  92M   36k:  50M   85k: 120M   60k:  62M   47k: 324M  249k|8263B 8263B:  29k 5722B:3392B 7715B:  32k   13k|   0     0 |  16k 8751 
  0   0 100   0   0   0|   0    27k:2487k    0 :   0    21k:  10k   59k:2498k  126k| 194k  194k:  23k  388B:2743B 5432B:  26k 5821B|   0     0 | 797   869 
