You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 74  22   0   0   0   4|   0   726M:   0   308M:2458k  457M:   0   748M:2458k 2239M|1105M 1105M:  32k  781B:8249B   21k:  40k   21k|   0     0 |  19k  123k
 71  25   0   0   0   4|   0   166M:   0  1016M:2074k  834M:   0    18k:2074k 2016M|1244M 1244M:  31k 4984B:  10k   23k:  41k   28k|   0     0 |  15k  136k
 74  23   0   0   0   2|   0    11k:   0    18M:2483k   11k:   0    10k:2483k   18M|1489M 1489M:  40k  781B:9846B   26k:  49k   27k|   0     0 |  13k  166k
 69  27   1   0   0   3|   0   206M:   0   232M:2048k  206M:   0   364M:2048k 1009M|1712M 1712M:  34k 5108B:8186B   28k:  42k   33k|   0     0 |  16k  181k
 64  30   1   0   0   4|   0    26M:   0    20M:2074k  914M:   0  1029M:2074k 1988M|1725M 1725M:  29k  828B:8464B   28k:  37k   29k|   0     0 |  22k  182k
 63  32   1   0   0   5|   0  1130M:   0  1116M:2483k  299M:   0    15k:2483k 2546M|1843M 1843M:  21k 4993B:9173B   29k:  30k   34k|   0     0 |  24k  195k
 64  31   1   0   0   4|   0   186M: 819B  180M:2483k  232M:   0   326M:2484k  924M|1969M 1969M:  29k 1259B:9002B   29k:  38k   31k|   0     0 |  19k  209k
 62  33   1   0   0   5|   0   206M:   0    32M:2048k  859M:   0  1068M:2048k 2165M|1954M 1954M:  24k 1397B:8945B   29k:  33k   30k|   0     0 |  26k  207k
 61  33   1   0   0   5|   0   747M: 819B 1062M:2074k  276M:   0    14k:2074k 2086M|1930M 1930M:  38k  798B:9351B   30k:  48k   31k|   0     0 |  26k  205k
 62  33   1   0   0   5|   0   878M:   0   274M:2484k  335M:   0   284M:2484k 1771M|2010M 2010M:  42k 4993B:9910B   32k:  52k   37k|   0     0 |  22k  213k
 62  33   1   0   0   5|   0   748M:   0   490M:2458k   78M:   0   950M:2458k 2266M|2000M 2000M:  27k  781B:9185B   30k:  36k   31k|   0     0 |  22k  209k
 62  32   1   0   0   4|   0    51M:   0   489M:2074k  955M:   0   134M:2074k 1630M|1967M 1967M:  43k 5047B:9424B   30k:  53k   35k|   0     0 |  19k  206k
 61  34   1   0   0   5|   0   299M:   0   956M:2483k  398M:   0   335M:2483k 1988M|2018M 2018M:  32k  781B:9583B   31k:  42k   31k|   0     0 |  20k  210k
 60  33   1   0   0   5|   0   733M:   0   671M:2048k  143M:   0   503M:2048k 2051M|1964M 1964M:  30k 5120B:9037B   30k:  39k   35k|   0     0 |  26k  207k
 61  33   1   0   0   5|   0   232M:   0    26M:2483k  855M: 819B  651M:2484k 1764M|1994M 1994M:  40k 1287B:9281B   30k:  50k   31k|   0     0 |  27k  211k
 61  33   1   0   0   5|   0   232M:   0   284M:2074k  862M:   0   734M:2074k 2113M|1999M 1999M:  36k 5056B:  10k   32k:  48k   37k|   0     0 |  29k  213k
 61  33   1   0   0   5|   0   769M:   0   571M:2458k  502M: 819B  357M:2458k 2199M|1980M 1980M:  31k  781B:8835B   29k:  41k   29k|   0     0 |  23k  207k
 61  34   1   0   0   5|   0   418M:   0  1045M:2483k  103M:   0   309M:2483k 1876M|2001M 2001M:  19k 4984B:8910B   29k:  28k   34k|   0     0 |  25k  212k
 61  33   1   0   0   5|   0   516M:   0   706M:2483k  310M:   0   387M:2483k 1919M|2045M 2045M:  31k  781B:  10k   33k:  42k   34k|   0     0 |  26k  218k
 61  33   1   0   0   5|   0   800M:   0    77M:2074k  878M: 819B  723M:2074k 2478M|1973M 1973M:  23k 5056B:8636B   28k:  32k   33k|   0     0 |  22k  209k
 59  35   1   0   0   5|   0   258M:   0   697M:2458k  335M:   0   413M:2458k 1703M|1971M 1971M:  39k  781B:9699B   31k:  49k   32k|   0     0 |  24k  207k
 60  35   1   0   0   5|1638B  781M:   0    77M:2074k  714M:   0   619M:2129k 2191M|1917M 1917M:  42k 4984B:9901B   32k:  52k   37k|   0     0 |  21k  200k
 59  35   1   0   0   5| 819B  510M: 819B  361M:2483k  524M:   0   569M:2485k 1964M|1984M 1984M:  28k 1259B:9715B   31k:  37k   32k|   0     0 |  21k  211k
 60  34   1   0   0   5| 819B  239M:   0   855M:2458k  206M:   0   284M:2458k 1584M|1980M 1980M:  44k 1397B:9555B   31k:  54k   32k|   0     0 |  20k  209k
 59  35   1   0   0   5|   0   254M: 819B  952M:2483k  439M:   0   310M:2484k 1954M|2005M 2005M:  31k  790B:9549B   30k:  41k   31k|   0     0 |  23k  214k
 58  35   1   0   0   5|1638B  984M:   0    20k:2050k  778M:   0   826M:2051k 2587M|1888M 1888M:  30k 4984B:9780B   30k:  40k   35k|   0     0 |  20k  201k
 61  34   1   0   0   4|   0   258M:   0   469M:2302k  258M:   0   293M:2302k 1277M|2042M 2042M:  40k  781B:9793B   31k:  49k   31k|   0     0 |  21k  218k
 58  36   1   0   0   5|   0   507M:   0   877M:   0   632M:2509k  302M:2509k 2317M|2015M 2015M:  34k 5115B:9930B   31k:  43k   36k|   0     0 |  25k  217k
 60  34   1   0   0   5|   0   526M:   0    22k:   0   478M:2483k  779M:2483k 1783M|2021M 2021M:  29k  781B:  10k   31k:  39k   31k|   0     0 |  25k  217k
 59  35   1   0   0   5|   0   413M: 819B  881M:   0   361M:2483k  413M:2484k 2067M|2046M 2046M:  18k 4993B:  10k   31k:  29k   36k|   0     0 |  31k  220k
 54  33   7   1   0   5| 819B  880M:4915B  490M:   0   229M:2458k  861M:2463k 2461M|1866M 1866M:  29k 1396B:  10k   31k:  40k   32k|   0     0 |  77k  219k
 10   4  85   0   0   1|   0    27M: 819B    0 :   0   662M:2483k   45M:2976k  734M| 129M  129M:  24k 5047B:2770B 7888B:  29k   13k|   0     0 |  15k   22k
  1   0  99   0   0   0|   0    43k:   0    39k:   0    73k:2074k 3277B:2075k  161k|2414B 2414B:  38k  798B:7141B 4355B:  45k 5153B|   0     0 | 800   997 
  0   0  99   0   0   0|   0  5734B:   0  4096B:   0  4915B:2458k 9830B:2458k   32k|   0     0 :  41k 4993B: 402B 1533B:  42k 6526B|   0     0 | 461   511 
  0   0 100   0   0   0|   0     0 :   0     0 :   0     0 :2483k    0 :2483k   35k|   0     0 :  28k  790B: 333B 1162B:  28k 1952B|   0     0 | 362   467 
  1   1  99   0   0   0|   0    58M:   0    52M:   0   103M:2478k 2048k:2479k  214M| 215B  215B:  43k 5047B:1253B 3562B:  45k 8609B|   0     0 | 794   628 
  0   4  91   3   0   1| 819B  520M:   0   703M: 819B  700M:2458k  649M:2459k 2572M|   0     0 :  33k  781B: 274B  808B:  33k 1589B|   0     0 |7830  5464 
