You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 27  26  41   0   0   5|2489k   77M:   0    77M:   0    12k:   0    44M:2489k  198M| 565M  565M:  32k   69k:1020M 1024M:1020M 1024M|   0     0 | 118k  139k
 27  31  35   1   0   6|2508k  946M:   0   177M:   0   163M:   0   147M:2508k 1434M| 595M  595M:  27k   50k: 900M 1086M: 900M 1086M|   0     0 | 116k  132k
 23  32  33   4   0   7|2499k  428M:   0  1190M: 819B 1173M:   0   299M:2505k 3089M| 486M  486M:  52k   69k: 871M 1077M: 871M 1077M|   0     0 | 116k  121k
 29  37  26   1   0   7|2494k   22k:   0    87M:   0   244M:   0   987M:2494k 1318M| 492M  492M:  40k   50k: 997M 1091M: 997M 1091M|   0     0 | 114k  126k
 32  38  24   0   0   6|2482k   13k:   0    77M:   0    14k:   0    77M:2482k  154M| 538M  538M:  31k   69k:1154M 1220M:1154M 1220M|   0     0 | 108k  142k
 30  31  31   2   0   6|2459k  180M:   0    48M: 819B 1216M:   0   129M:2460k 1573M| 583M  583M:  39k   50k: 883M 1112M: 883M 1112M|   0     0 | 119k  140k
 32  38  18   3   0   9|2509k 1073M:   0  1261M:   0   217M: 819B  909M:2554k 3460M| 691M  691M:  33k   69k: 899M 1238M: 899M 1238M|   0     0 | 123k  146k
 33  33  27   0   0   7|2478k  315M:   0    71M:   0    13k:   0   344M:2478k  730M| 571M  571M:  25k   51k:1209M 1192M:1209M 1192M|   0     0 | 113k  152k
 36  36  21   0   0   7|2459k  180M:   0   180M:   0   254M:   0   255M:2533k  870M| 678M  678M:  20k   69k:1097M 1233M:1097M 1233M|   0     0 | 116k  159k
 35  43  13   1   0   8|2474k  240M:   0  1260M:   0    56M:   0    54M:2474k 1610M| 625M  625M:  32k   51k:1145M 1165M:1145M 1165M|   0     0 | 109k  146k
 31  38  19   3   0   9| 834k 1051M:   0    80M:   0   950M:2074k 1080M:2913k 3162M| 549M  549M:  30k   69k:1167M 1060M:1167M 1060M|   0     0 | 103k  145k
 20  20  55   1   0   4|   0    30k:   0    11k:   0   233M:2510k  159M:2510k  392M| 421M  421M:  39k   50k: 771M  918M: 771M  918M|   0     0 | 107k  112k
 22  23  50   0   0   5|   0   155M:   0   206M:   0   155M:2489k  155M:2489k  670M| 452M  452M:  32k   69k: 829M  969M: 829M  969M|   0     0 | 111k  120k
 19  23  47   5   0   5| 819B  998M:   0    77M:   0    77M:2461k  992M:2462k 2145M| 385M  385M:  25k   50k: 665M  722M: 665M  722M|   0     0 |  91k   98k
 26  31  29   6   0   7|   0   335M:1638B 1041M: 819B 1043M:2460k  359M:2470k 2777M| 463M  463M:  52k   69k: 983M  955M: 983M  955M|   0     0 | 101k  127k
 30  30  32   1   0   6|   0    14k:   0   208M:   0   325M:2514k   11k:2517k  534M| 650M  650M:  40k   51k:1043M 1145M:1043M 1145M|   0     0 | 124k  153k
 22  22  51   0   0   4|   0    12k:   0    14k:   0    12k:2483k   14k:2483k   58k| 498M  498M:  32k   65k: 744M  952M: 744M  952M|   0     0 | 109k  119k
 21  23  50   1   0   5|   0    77M:   0   705M:   0    77M:2894k  702M:2894k 1561M| 357M  357M:  41k   50k: 677M  702M: 677M  702M|   0     0 |  73k   90k
 33  37  18   5   0   8|   0   652M:   0   825M:   0   505M:2464k  862M:2467k 2844M| 588M  588M:  44k   69k:1119M 1058M:1119M 1058M|   0     0 | 118k  149k
 33  38  19   2   0   8| 819B  874M:   0    40k: 819B  992M:2463k   32k:2465k 1867M| 610M  610M:  27k   50k:1255M 1314M:1255M 1314M|   0     0 | 110k  159k
 22  20  53   0   0   4| 845k   29k:   0    77M:   0    22k:1638k   16k:2483k   77M| 448M  448M:  20k   69k: 806M  811M: 806M  811M|   0     0 | 110k  117k
 28  29  37   0   0   6|2486k  232M:   0   294M: 819B  206M:   0   314M:2487k 1046M| 586M  586M:  30k   50k: 988M 1150M: 988M 1150M|   0     0 | 122k  144k
  7  14  68   8   0   3|2894k 1087M:   0   200M:   0  1094M: 819B 1032M:2894k 3412M| 124M  124M:  35k   69k: 223M  308M: 223M  308M|   0     0 |  43k   37k
 27  30  35   2   0   6|2508k  106M:   0   838M:   0    69M:   0   206M:2508k 1218M| 568M  568M:  49k   51k:1001M 1133M:1001M 1133M|   0     0 | 106k  143k
 32  29  34   0   0   5|2483k   14k:   0    15k:   0    13k:   0    15k:2483k   61k| 605M  605M:  36k   65k: 966M 1118M: 966M 1118M|   0     0 | 116k  145k
 29  28  37   0   0   5|2461k   63M:   0   206M:   0    14k:   0    94M:2461k  363M| 547M  547M:  34k   50k: 945M 1115M: 945M 1115M|   0     0 | 117k  140k
 34  36  23   1   0   7|2485k 1248M:   0   129M:   0   129M:   0   105M:2485k 1611M| 664M  664M:  52k   64k: 978M 1137M: 978M 1137M|   0     0 | 106k  146k
 33  41  15   3   0   8|2896k  225M:   0   957M: 819B 1033M:   0  1035M:2897k 3250M| 541M  541M:  51k   72k:1078M  991M:1078M  991M|   0     0 | 103k  136k
 37  39  17   0   0   7|2483k   12k:   0   147M:   0   411M:   0   129M:2483k  687M| 719M  719M:  44k   47k:1118M 1217M:1118M 1217M|   0     0 | 112k  156k
 34  37  22   0   0   7|2459k  387M:   0   516M:   0   206M:   0   363M:2459k 1472M| 713M  713M:  42k   55k:1209M 1328M:1209M 1328M|   0     0 | 120k  157k
 29  32  29   3   0   7|2458k   26M:   0  1029M:   0    77M:   0  1046M:2458k 2179M| 575M  575M:  35k   64k:1014M 1108M:1014M 1109M|   0     0 | 129k  146k
 33  39  18   2   0   8|6554B 1060M:   0    33k:1638B 1015M:2918k  182M:2926k 2257M| 626M  626M:  25k   56k:1076M 1224M:1076M 1224M|   0     0 | 117k  147k
 36  32  25   0   0   7|   0   139M:   0   232M:   0   198M:2483k   51M:2508k  621M| 606M  606M:  21k   64k:1199M 1188M:1199M 1188M|   0     0 | 117k  156k
 32  34  24   2   0   7|   0   190M:   0  1139M: 819B  198M:2893k  196M:2894k 1723M| 540M  540M:  30k   56k:1064M 1038M:1064M 1038M|   0     0 | 109k  140k
 35  39  16   2   0   8|   0   403M:   0   268M:   0   267M:2486k 1287M:2486k 2225M| 632M  632M:  23k   64k:1112M 1170M:1112M 1170M|   0     0 | 120k  154k
 36  38  17   1   0   8|   0   813M:   0    18k: 819B  979M:2458k   30k:2458k 1792M| 650M  650M:  38k   55k:1185M 1307M:1185M 1307M|   0     0 | 121k  157k
 34  32  27   0   0   7|   0   348M:   0   340M:   0   257M:2893k  227M:2893k 1172M| 623M  623M:  32k   64k:1125M 1198M:1125M 1198M|   0     0 | 125k  160k
 26  29  36   3   0   6|   0    38M:   0    51M:   0    54M:2485k 1333M:2485k 1475M| 521M  521M:  25k   55k: 858M  930M: 858M  930M|   0     0 | 115k  131k
 32  36  20   3   0   8|   0  1146M:   0  1117M:   0  1093M:2483k   36k:2483k 3356M| 699M  699M:  52k   64k:1006M 1133M:1006M 1133M|   0     0 | 105k  146k
 30  30  34   0   0   6|   0    30M:   0  3178k:   0   249M:2878k   14k:2878k  282M| 585M  585M:  35k   56k:1174M 1258M:1174M 1258M|   0     0 | 123k  152k
 27  30  36   0   0   6|   0   387M:   0   387M:   0   361M:2506k  129M:2506k 1264M| 513M  513M:  36k   64k:1076M 1089M:1076M 1089M|   0     0 | 110k  134k
 21  24  43   6   0   6|2918k  137M:   0   989M:   0   139M: 819B 1031M:2919k 2296M| 355M  355M:  40k   55k: 871M  743M: 871M  743M|   0     0 |  92k  112k
 30  38  21   3   0   8|2490k 1061M:   0   211M:   0   998M:   0   386M:2534k 2655M| 625M  625M:  34k   64k:1126M 1162M:1126M 1162M|   0     0 | 108k  147k
 25  34  37   0   0   4|2896k   38k:   0    12k:   0    22k:   0    15k:2896k   98k| 453M  453M:  28k   72k: 814M  801M: 814M  801M|   0     0 |  93k  112k
 35  45  12   0   0   7|2498k  335M:   0   180M: 819B  261M:   0   335M:2499k 1112M| 636M  636M:  18k   47k:1149M 1181M:1149M 1181M|   0     0 | 102k  144k
 32  37  21   2   0   8|2884k  112M:   0   560M: 819B 1220M:   0  9550k:2885k 1902M| 695M  695M:  29k   55k: 948M 1175M: 948M 1175M|   0     0 | 121k  143k
 33  38  18   2   0   9|2649k 1065M:   0   821M:1638B   44M:   0  1194M:2662k 3125M| 550M  550M:  23k   64k:1081M 1073M:1081M 1073M|   0     0 | 116k  141k
 34  33  27   0   0   6|2477k   34k:2458B   36k: 819B   21k:   0    40k:2480k  216k| 563M  563M:  40k   53k:1258M 1217M:1258M 1217M|   0     0 | 115k  157k
 26  30  36   0   0   7|2867k  564M:   0   677M:   0   443M:   0   361M:2867k 2045M| 558M  558M:  32k   64k: 972M 1108M: 972M 1108M|   0     0 | 121k  140k
 29  33  28   4   0   7|2904k  928M:   0   860M:   0   161M:   0   380M:2904k 2329M| 536M  536M:  25k   46k: 937M  981M: 937M  981M|   0     0 | 114k  138k
 35  39  17   1   0   8|2050k   53k:3277B   49k: 819B  915M:   0   710M:2054k 1625M| 628M  628M:  54k   61k:1212M 1245M:1212M 1245M|   0     0 | 121k  154k
 31  33  30   0   0   6|3331k  129M:   0    77M:   0    77M:1638B  103M:3333k  386M| 578M  578M:  36k   46k: 998M 1216M: 998M 1216M|   0     0 | 110k  139k
 31  36  23   2   0   8|2538k 1165M: 819B  356M:   0   457M: 819B   77M:2539k 2055M| 540M  540M:  36k   54k:1283M 1155M:1283M 1155M|   0     0 | 116k  156k
 20  24  45   5   0   6|2894k  217M: 819B  175M:2458B  994M:2458B 1204M:2899k 2589M| 380M  380M:  39k   43k: 782M  787M: 782M  787M|   0     0 | 109k  112k
 17  18  60   1   0   4|2484k   25k:   0   855M:   0    28k: 819B  157M:2485k 1012M| 329M  329M:  32k   51k: 743M  730M: 743M  730M|   0     0 | 102k   99k
 19  19  58   0   0   4|2895k   15k:   0    14k: 819B   23k: 819B   16k:2897k  110k| 328M  328M:  23k   40k: 811M  734M: 811M  734M|   0     0 | 104k  104k
 24  24  47   0   0   5|2463k  232M:2458B  232M:   0   155M: 819B  129M:2466k  748M| 384M  384M:  19k   51k: 919M  787M: 919M  787M|   0     0 | 103k  120k
 20  22  50   2   0   5|2899k  254M:   0    77M:2458B 1239M: 819B   77M:2902k 1648M| 355M  355M:  29k   33k: 859M  689M: 859M  689M|   0     0 | 106k  109k
 14  21  52   7   0   5|2894k  954M:   0  1153M:   0    14k:   0  1153M:2894k 3260M| 266M  266M:  23k   42k: 597M  630M: 597M  630M|   0     0 |  85k   86k
 24  26  44   0   0   5|2459k 2933k:   0    36M:   0    14k:   0    27M:2459k   67M| 386M  386M:  39k   27k:1249M  982M:1249M  982M|   0     0 | 116k  138k
 12  15  71   0   0   3|1642k   51M:   0    13k:1254k   12k:1638B   13k:2898k   51M| 158M  158M:  33k   42k: 717M  596M: 717M  596M|   0     0 |  80k   73k
 21  27  47   0   0   5|1638B  287M:   0   309M:2902k  209M: 819B  313M:2904k 1119M| 350M  350M:  24k   27k:1047M  880M:1047M  880M|   0     0 | 106k  118k
 15  25  47   8   0   6|   0  1023M: 819B  976M:2492k   23k:   0  1065M:2493k 3064M| 269M  269M:  51k   36k: 681M  643M: 681M  643M|   0     0 |  76k   89k
 22  28  41   2   0   6| 819B   35M: 819B  178M:2906k 1282M:   0    13M:2908k 1509M| 331M  331M:  35k   28k:1189M  917M:1190M  917M|   0     0 |  95k  130k
 24  25  45   0   0   5|3277B   32k: 819B   23k:2481k   35k:4096B   39k:2489k  145k| 351M  351M:  36k   29k:1223M  834M:1223M  834M|   0     0 | 110k  135k
 22  29  43   0   0   6|4096B  366M:   0   209M:2977k  155M:1638B  265M:2982k  995M| 187M  187M:  40k   18k:1399M  894M:1399M  894M|   0     0 |  95k  129k
 22  34  33   4   0   8|1638B 1036M: 819B 1079M:2892k  222M:   0    27M:2894k 2364M| 164M  164M:  34k   23k:1560M 1164M:1560M 1164M|   0     0 |  99k  147k
  8  15  69   4   0   4|   0   133M:   0   127M:2458k  932M: 819B 1191M:2459k 2384M|  69M   69M:  25k   14k: 589M  428M: 590M  428M|   0     0 |  38k   58k
 15  18  63   0   0   4|3277B   27k:1638B   21k:2898k    0 : 819B   39k:2978k  163k|  91M   91M:  19k   20k:1130M  689M:1130M  689M|   0     0 |  77k   97k
 16  21  58   0   0   5|1638B   29k: 819B  161M:2710k   30k:   0    77M:2713k  238M|   0     0 :  30k 8644B:1506M  799M:1506M  799M|   0     0 |  91k  108k
 16  26  48   3   0   6| 819B  232M: 819B   13M:2927k  155M:1638B 1106M:2930k 1506M|   0     0 :  23k   14k:1500M  864M:1500M  864M|   0     0 |  74k  118k
 17  31  40   4   0   8|   0  1134M:   0  1093M:2894k 1198M:   0    46M:2894k 3471M|   0     0 :  39k 5461B:1574M  902M:1574M  902M|   0     0 |  92k  131k
 12  16  68   0   0   4|   0    24M:   0    32k:2485k  103M:   0    12k:2485k  127M|   0     0 :  34k   14k:1153M  618M:1154M  618M|   0     0 |  89k   86k
  2   2  96   0   0   0|   0  9011B:   0  9011B:2893k 9830B:   0    12k:2893k   45k|   0     0 :  25k 5047B: 147M   53M: 147M   53M|   0     0 |  16k   11k
  2   3  94   0   0   1|1638B 8192B: 819B 7373B:2893k 6554B: 819B   39M:2896k   39M|   0     0 :  53k   14k: 217M  113M: 217M  113M|   0     0 |  25k   16k
  2   2  96   0   0   1|   0  7373B:   0  7373B:2867k  819B:   0    39M:2867k   39M|   0     0 :  36k 4984B: 165M   68M: 165M   68M|   0     0 |  18k   12k
  2   5  90   2   0   1|   0    20M:   0   377M:2483k 8192B:3277B 1103M:2486k 1500M|   0     0 :  37k   14k: 165M   78M: 165M   78M|   0     0 |  25k   16k
  0   2  97   1   0   0|   0   448M:   0    43M:2893k  519M:   0    49k:2893k 1011M|   0     0 :  40k 5047B:  22k 5325B:  64k   10k|   0     0 |6767  2234 
