You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 29  20  20  24   0   7| 567M  318k: 361M   42k: 453M   22k: 484M  102k:1865M  556k|   0     0 :  73B 1029B:1004M 1469M:1004M 1469M|   0     0 |  56k   49k
 24  21  25  23   0   7| 434M   30k: 573M   34k: 480M   41k: 519M   39k:2006M  198k|   0     0 :  25B  766B:1060M 1488M:1060M 1488M|   0     0 |  63k   54k
 23  24  21  25   0   7| 454M  114k: 288M   50k: 395M   66k: 562M   36k:1699M  318k|   0     0 :  37B  967B: 882M 1330M: 882M 1330M|   0     0 |  61k   53k
 15  18  26  34   0   6| 389M   22k: 494M   62k: 529M   89k: 464M   14k:1876M  241k|   0     0 :  37B 1094B: 881M 1696M: 881M 1696M|   0     0 |  53k   58k
 28  19  24  22   0   7| 443M   15k: 531M   38k: 491M  167k: 225M   62k:1692M  375k|   0     0 :  37B 1020B: 954M 1361M: 954M 1361M|   0     0 |  58k   63k
 18  21  27  27   0   7| 518M   42k: 457M   41k: 367M   71k: 558M   48k:1900M  261k|   0     0 : 277B  766B: 947M 1587M: 947M 1587M|   0     0 |  61k   66k
 26  18  23  27   0   6| 358M   10k: 378M   62k: 439M   32k: 606M   30k:1781M  181k|   0     0 :  85B  959B: 965M 1434M: 965M 1434M|   0     0 |  63k   66k
 11  16  33  34   0   6| 251M    0 : 405M 4915B: 496M   27k: 433M   29k:1585M  111k|   0     0 : 427B 1532B: 986M 1329M: 986M 1329M|   0     0 |  61k   67k
 14  18  33  29   0   6| 479M   17k: 434M    0 : 540M 4096B: 387M 4096B:1839M   54k|   0     0 :  49B 1037B: 953M 1420M: 953M 1420M|   0     0 |  64k   66k
 10  23  27  33   0   6| 521M    0 : 535M    0 : 361M    0 : 441M    0 :1858M   23k|   0     0 :  37B  766B: 982M 1476M: 982M 1476M|   0     0 |  58k   67k
 10  32  25  27   0   6| 528M    0 : 483M    0 : 422M    0 : 540M    0 :1972M   26k|   0     0 :  37B  959B: 925M 1465M: 925M 1465M|   0     0 |  62k   60k
 10  25  26  32   0   6| 535M    0 : 474M    0 : 410M   29k: 468M    0 :1887M   93k|   0     0 :  49B 1094B:1006M 1430M:1006M 1430M|   0     0 |  57k   64k
  8  50  18  19   0   5| 394M    0 : 424M   10k: 418M    0 : 334M    0 :1570M   46k|   0     0 : 486B   19k: 741M 1078M: 741M 1078M|   0     0 |  42k   44k
  9  23  31  30   0   6| 377M    0 : 572M    0 : 581M    0 : 516M    0 :2046M   42k|   0     0 : 109B  900B:1053M 1455M:1053M 1455M|   0     0 |  58k   71k
 10  25  28  31   0   6| 505M    0 : 510M    0 : 629M    0 : 574M 2458B:2219M   49k|   0     0 :  49B  967B:1048M 1740M:1048M 1740M|   0     0 |  57k   67k
  9  29  26  30   0   6| 538M    0 : 607M    0 : 503M    0 : 533M    0 :2181M   20k|   0     0 :  25B  766B: 908M 1711M: 908M 1711M|   0     0 |  58k   66k
 10  29  26  28   0   6| 583M    0 : 586M    0 : 518M    0 : 558M    0 :2246M   26k|   0     0 : 141B 1020B: 950M 1785M: 950M 1785M|   0     0 |  57k   68k
 16  27  23  29   0   6| 586M   16k: 557M   19k: 451M   22k: 485M   17k:2080M  114k|   0     0 : 106B  766B:1031M 1753M:1031M 1753M|   0     0 |  57k   64k
 10  22  33  30   0   6| 462M    0 : 540M    0 : 630M    0 : 444M    0 :2075M   57k|   0     0 :  73B  959B: 988M 1788M: 988M 1788M|   0     0 |  59k   69k
 10  20  38  26   0   6| 401M    0 : 524M    0 : 492M    0 : 581M    0 :1997M   46k|   0     0 : 193B 1094B:1058M 1510M:1058M 1510M|   0     0 |  59k   70k
 10  23  37  24   0   6| 588M    0 : 607M    0 : 330M    0 : 539M   18k:2065M   55k|   0     0 : 121B  370B:1022M 1635M:1022M 1635M|   0     0 |  63k   68k
 11  24  33  26   0   6| 622M 8192B: 481M   15k: 611M 8192B: 433M    0 :2147M   78k|   0     0 :  25B  766B:1053M 1700M:1053M 1700M|   0     0 |  58k   69k
 10  19  40  25   0   6| 500M    0 : 302M    0 : 448M 1638B: 578M  819B:1828M   24k|   0     0 :  49B  959B:1117M 1603M:1117M 1603M|   0     0 |  56k   74k
  9  18  49  18   0   6| 466M   26k: 406M   31k: 316M   18k: 591M   21k:1779M  130k|   0     0 :  49B  766B:1120M 1642M:1120M 1642M|   0     0 |  59k   70k
  9  19  50  15   0   6| 414M   26k: 440M   44k: 524M   30k: 609M   26k:1987M  156k|   0     0 :  61B  362B:1157M 1860M:1157M 1860M|   0     0 |  56k   70k
  8  18  62   6   0   6| 439M   18k: 376M   15k: 375M    0 : 358M    0 :1548M   96k|   0     0 :  25B  766B:1047M 1556M:1047M 1556M|   0     0 |  60k   73k
 10  17  61   5   0   6| 436M    0 : 181M    0 : 417M   10k: 397M   10k:1431M   53k|   0     0 : 205B  967B:1054M 1441M:1054M 1441M|   0     0 |  61k   73k
  8  15  67   5   0   6| 267M    0 : 218M    0 : 397M    0 : 330M 6554B:1211M   40k|   0     0 : 121B 1094B:1133M 1209M:1133M 1209M|   0     0 |  59k   72k
  9  15  66   4   0   6| 374M    0 : 307M    0 : 333M 1638B: 268M    0 :1281M   39k|   0     0 :  49B  362B:1220M 1285M:1220M 1285M|   0     0 |  62k   73k
  8  12  72   2   0   6| 142M 2458B: 273M  819B: 111M 4915B: 309M    0 : 835M   29k|   0     0 :  49B  900B:1265M  838M:1265M  838M|   0     0 |  63k   75k
  7  13  71   2   0   5| 363M 9830B: 213M 5734B: 273M    0 : 139M    0 : 988M   38k|   0     0 :  73B  959B:1149M  995M:1149M  995M|   0     0 |  68k   67k
  8  14  72   2   0   5| 209M 5734B: 142M  819B: 304M   12k: 198M   12k: 854M   61k|   0     0 :  37B  782B:1247M  861M:1247M  861M|   0     0 |  62k   66k
  7  12  74   2   0   5| 201M   20k: 214M   18k: 118M    0 : 253M    0 : 786M   84k|   0     0 :  49B  378B:1083M  793M:1083M  793M|   0     0 |  73k   66k
  9  10  75   1   0   5| 101M    0 : 213M    0 :  69M    0 : 112M    0 : 495M   26k|   0     0 : 241B  766B:1155M  506M:1155M  506M|   0     0 |  72k   76k
  8   9  77   0   0   5| 123M    0 :  68M    0 : 129M    0 :  34M    0 : 354M   28k|   0     0 :  85B  959B:1222M  361M:1222M  361M|   0     0 |  75k   75k
  6   7  82   0   0   5|   0     0 :  30M    0 :  52M    0 :2459k    0 :  84M   41k|   0     0 :  49B 1094B:1180M   88M:1180M   88M|   0     0 |  75k   69k
  6   7  83   0   0   5|   0     0 :   0     0 :   0     0 :2074k    0 :2074k   18k|   0     0 :  61B  362B:1313M 4228k:1313M 4229k|   0     0 |  67k   69k
  5   5  85   0   0   4|   0     0 :   0     0 :   0     0 :2483k    0 :2483k   19k|   0     0 :  25B  766B:1022M 3485k:1022M 3486k|   0     0 |  70k   52k
  6   6  85   0   0   4|   0     0 :   0  2458B:   0     0 :2483k    0 :2483k   32k|   0     0 :  37B  967B:1154M 3800k:1154M 3801k|   0     0 |  74k   62k
  6   6  84   0   0   4|   0  7373B:   0     0 :   0     0 :2048k    0 :2058k   34k|   0     0 :  25B  766B:1125M 3506k:1125M 3506k|   0     0 |  70k   57k
  6   6  84   0   0   4|   0     0 :   0    22k:   0     0 :2483k   18k:2483k   76k|   0     0 : 331B  380B:1178M 3566k:1178M 3566k|   0     0 |  68k   59k
  6   6  83   0   0   5|   0    22k:   0    12k:   0    22k:2483k    0 :2483k   85k|   0     0 :  49B  774B:1266M 4100k:1266M 4101k|   0     0 |  76k   71k
  6   6  83   0   0   4|   0    22k:   0     0 :   0    29k:2048k   14k:2048k   97k|   0     0 :  73B  959B:1260M 3826k:1260M 3827k|   0     0 |  66k   64k
  6   6  83   0   0   4|   0    20k:   0    19k:   0    30k:2458k   18k:2458k  108k|   0     0 :  25B 1232B:1200M 4100k:1200M 4101k|   0     0 |  66k   67k
  5   5  85   0   0   4|   0  1638B:   0    21k:1664k    0 : 819k   14k:2483k   60k|   0     0 :  37B  370B:1089M 3916k:1089M 3916k|   0     0 |  69k   58k
  4   5  88   0   0   4|   0    22k:   0    27k:2509k   30k:   0    30k:2509k  127k|   0     0 :  25B  900B: 858M 3033k: 858M 3034k|   0     0 |  79k   40k
  4   5  88   0   0   4|   0    38k:   0    11k:2048k   21k:   0    19k:2048k  112k|   0     0 : 157B 1019B: 883M 3589k: 883M 3590k|   0     0 |  89k   49k
  4   4  89   0   0   3|   0    25k:   0    45k:2470k   36k:   0    18k:2470k  138k|   0     0 : 205B  766B: 753M 2907k: 753M 2907k|   0     0 |  89k   38k
  6   7  81   0   0   5|   0  1638B:   0    16k:2458k   19k:   0    22k:2464k   79k|   0     0 :  85B  362B:1214M 5785k:1214M 5786k|   0     0 |  80k   82k
  3   4  90   0   0   3|2074k   25k: 819B   37k: 252k   33k:   0    23k:2327k  157k|   0     0 :  43B  784B: 620M 2552k: 620M 2552k|   0     0 |  70k   28k
  0   0 100   0   0   0|2099k   18k:   0    14k:   0    36k:   0    12k:2099k   91k|   0     0 : 104B  976B: 182B  670B: 651B 1646B|   0     0 | 229   403 
  0   0 100   0   0   0|2458k 1638B:   0  2458B:   0  9011B:   0    12k:2458k   25k|   0     0 : 144B 1094B: 206B  502B:1146B 1596B|   0     0 | 232   396 
  0   0 100   0   0   0|2483k 4915B:   0  8192B:   0     0 :   0     0 :2483k   21k|   0     0 : 125B  362B: 135B  670B: 951B 1032B|   0     0 | 219   402 
  0   0 100   0   0   0|2074k   30k:   0  6554B: 819B 5734B:   0  1638B:2074k   43k|   0     0 : 289B  766B:1151B 2218B:1552B 2984B|   0     0 | 304   495 
  0   0 100   0   0   0|2458k 8192B:   0    43k:   0    54k:   0    24k:2458k  134k|   0     0 :  85B  959B: 235B  491B: 443B 1450B|   0     0 | 230   406 
