You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 46  16  10  27   0   1| 684M  144k: 651M  139k: 634M  122k: 461M  119k:2429M  542k|   0     0 :  33k   43k:  32k   11k:  65k   53k|   0     0 |  41k   21k
 38  12  16  33   0   1| 612M   82k: 526M   64k: 358M   53k: 427M  340k:1924M  553k|   0     0 :  32k   45k:  27k   12k:  59k   57k|   0     0 |  32k   27k
 11  10  36  42   0   1| 518M   44k: 513M   83k: 506M   30k: 312M   47k:1849M  287k|   0     0 :  34k   58k:  14k   11k:  47k   69k|   0     0 |  25k   26k
 23  12  27  36   0   1| 448M   40k: 566M   64k: 478M   66k: 676M   22k:2168M  243k|   0     0 :  28k   61k:  16k   11k:  44k   72k|   0     0 |  31k   38k
 15  13  28  42   0   2| 634M   18k: 599M   22k: 429M   76k: 696M   63k:2359M  231k|   0     0 :  41k   58k:  28k   12k:  69k   71k|   0     0 |  31k   38k
 63  14   7  14   0   2| 632M   12k: 586M   50k: 569M   78k: 406M   42k:2194M  234k|   0     0 :  32k   61k:  14k   11k:  49k   72k|   0     0 |  35k   44k
 16  10  38  36   0   1| 477M   16k: 537M   91k: 315M   65k: 321M 6554B:1649M  271k|   0     0 :  32k   55k:  18k   12k:  51k   67k|   0     0 |  25k   29k
 17  11  30  40   0   2| 629M  102k: 541M   69k: 489M   77k: 560M   89k:2219M  393k|   0     0 :  50k   61k:  18k   11k:  68k   72k|   0     0 |  43k   50k
  9  12  34  43   0   2| 583M    0 : 604M    0 : 402M 9830B: 544M    0 :2134M   48k|   0     0 :  27k   58k:  22k   11k:  50k   70k|   0     0 |  54k   60k
 10  14  28  47   0   2| 620M    0 : 577M    0 : 649M    0 : 614M    0 :2460M   42k|   0     0 :  28k   61k:  26k   12k:  55k   73k|   0     0 |  61k   65k
  7  14  30  46   0   2| 599M    0 : 585M    0 : 707M    0 : 554M    0 :2445M   30k|   0     0 :  22k   59k:  11k   10k:  34k   69k|   0     0 |  56k   62k
  8  12  33  45   0   2| 546M    0 : 537M    0 : 571M    0 : 576M    0 :2230M   26k|   0     0 :  40k   61k:  20k   12k:  60k   72k|   0     0 |  46k   52k
  8  12  31  47   0   2| 630M    0 : 673M    0 : 478M    0 : 602M    0 :2383M   22k|   0     0 :  32k   58k:  39k   22k:  72k   80k|   0     0 |  56k   62k
  7  13  33  45   0   2| 595M   15k: 533M 9011B: 619M    0 : 589M   11k:2337M   97k|   0     0 :  30k   61k:  15k   13k:  45k   74k|   0     0 |  48k   54k
  7  10  35  46   0   2| 635M   20k: 552M   11k: 688M   20k: 633M 7373B:2507M  104k|   0     0 :  34k   55k:  20k   11k:  54k   66k|   0     0 |  44k   48k
  6  10  34  46   0   2| 636M    0 : 479M    0 : 656M    0 : 641M    0 :2413M   13k|   0     0 :  28k   58k:  26k   12k:  54k   70k|   0     0 |  51k   56k
  7  12  33  46   0   2| 645M    0 : 617M    0 : 674M    0 : 651M    0 :2587M   45k|   0     0 :  42k   58k:  23k   13k:  66k   71k|   0     0 |  54k   58k
  7  11  37  44   0   2| 664M 4096B: 652M    0 : 647M    0 : 406M    0 :2369M   30k|   0     0 :  31k   58k:  20k   14k:  52k   71k|   0     0 |  50k   53k
  6   9  38  45   0   2| 605M   30k: 506M    0 : 632M    0 : 387M    0 :2129M   53k|   0     0 :  30k   58k:  25k   18k:  55k   76k|   0     0 |  42k   47k
  9  11  33  46   0   2| 707M    0 : 704M   18k: 554M   13k: 672M   14k:2636M   80k|   0     0 :  49k   54k:  28k   18k:  78k   73k|   0     0 |  44k   51k
  8  10  39  41   0   2| 693M   20k: 668M   25k: 640M   42k: 463M   22k:2464M  174k|   0     0 :  27k   49k:  30k   26k:  58k   75k|   0     0 |  40k   36k
  6   9  54  30   0   1| 700M   44k: 595M 8192B: 571M   23k: 464M  819B:2331M  118k|   0     0 :  27k   52k:  31k   26k:  58k   78k|   0     0 |  33k   18k
  7   9  59  24   0   1| 677M   25k: 427M   19k: 624M   29k: 558M   22k:2286M  112k|   0     0 :  21k   33k:  35k   31k:  57k   65k|   0     0 |  32k   17k
  4   6  77  12   0   1| 384M   38k: 468M   29k: 482M    0 : 308M   31k:1642M  143k|   0     0 :  40k   26k:  33k   31k:  73k   57k|   0     0 |  22k 9456 
  1   2  93   4   0   0| 155M   30k: 112M   32k: 141M   26k: 150M   33k: 557M  133k|   0     0 :  35k   14k:  22k   24k:  57k   39k|   0     0 |8358  2596 
  0   0 100   0   0   0|   0   119k:2893k   26k:   0    22k:   0    22k:2893k  197k|   0     0 :  29k 7350B:  24k   25k:  53k   32k|   0     0 | 358   433 
  0   0 100   0   0   0|   0    13k:2893k 7373B:   0  9830B:   0  1638B:2893k   37k|   0     0 :  34k   11k:  18k   18k:  52k   30k|   0     0 | 367   427 
  0   0 100   0   0   0|   0    14k:2893k 1638B:   0    14k:   0    38k:2893k   87k|   0     0 :  28k 7347B:9840B   10k:  38k   17k|   0     0 | 363   410 
  0   0 100   0   0   0|   0    50k:2893k   38k:   0    47k:   0  3277B:2893k  149k|   0     0 :  40k   11k:5652B 6002B:  46k   17k|   0     0 | 400   413 
  0   0 100   0   0   0|   0    22k:3302k   17k:   0    13k:   0    17k:3302k   79k|   0     0 :  32k 7686B:6704B 7805B:  38k   15k|   0     0 | 413   527 
  0   0 100   0   0   0|   0    13k:2893k   18k:   0    14k:   0    11k:2893k   69k|   0     0 :  30k 7894B: 197k  198k: 227k  206k|   0     0 | 425   470 
