You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 10   9  49  31   0   1| 568M   21k: 516M   48k: 471M   94k: 388M 9830B:1942M  255k|5168B 5168B:  61B 1092B:  84k 9443B:  84k   10k|   0     0 |  25k   18k
 10   8  42  39   0   1| 439M   17k: 488M   89k: 542M   77k: 438M 6554B:1907M  247k|8831B 8831B:  73B  826B:  27k 6136B:  27k 6962B|   0     0 |  27k   19k
 17   8  42  33   0   1| 293M   22k: 439M   40k: 362M   81k: 435M   18k:1530M  219k|8656B 8656B:  25B  959B:  29k 6321B:  29k 7280B|   0     0 |  24k   16k
 21  10  36  32   0   1| 467M   39k: 471M   96k: 467M  114k: 524M   33k:1929M  346k|9187B 9187B: 145B  828B:  44k 7537B:  45k 8364B|   0     0 |  30k   21k
 14   9  42  35   0   1| 514M   16k: 488M   88k: 544M   72k: 541M   59k:2088M  290k|9012B 9012B: 181B  959B:  46k 7643B:  47k 8602B|   0     0 |  28k   22k
 11   7  48  33   0   1| 416M 6554B: 449M 8192B: 338M 5734B: 332M 7373B:1535M   74k|9231B 9231B: 123B  766B:  36k 6893B:  36k 7659B|   0     0 |  21k   15k
 11   7  49  33   0   1| 338M    0 : 427M    0 : 397M 2458B: 361M    0 :1523M   39k|9191B 9191B: 231B 1287B:  41k 7478B:  42k 8765B|   0     0 |  22k   15k
 11   7  49  33   0   1| 154M   22k: 420M    0 : 512M 2458B: 350M    0 :1435M   59k|9015B 9015B:  37B  828B:  34k 6832B:  34k 7660B|   0     0 |  20k   17k
 15   8  44  33   0   1| 244M    0 : 449M    0 : 414M 2458B: 589M    0 :1696M   24k|9193B 9193B:  25B  959B:  38k 6909B:  38k 7868B|   0     0 |  23k   17k
  7   9  45  38   0   1| 553M    0 : 595M    0 : 501M 2458B: 638M    0 :2287M   32k|9194B 9194B: 253B  774B:  49k 7927B:  49k 8701B|   0     0 |  29k   25k
  7   8  46  38   0   1| 376M    0 : 496M 9011B: 487M  106k: 584M 6554B:1943M  149k|9018B 9018B:  97B  959B:  40k 7223B:  42k 8181B|   0     0 |  26k   22k
  5   6  57  32   0   1| 258M    0 : 412M    0 : 287M 9830B: 382M    0 :1339M   44k|9236B 9236B:  61B  828B:  38k 6983B:  38k 7810B|   0     0 |  18k   13k
  5   5  57  32   0   1| 367M    0 : 411M    0 : 132M 2458B: 294M    0 :1203M   50k|8842B 8842B:  61B  974B:  33k 6869B:  33k 7843B|   0     0 |  17k   11k
  4   5  60  31   0   1| 330M    0 : 400M    0 : 179M 2458B: 232M    0 :1140M   38k|  18k   18k:  49B  774B:  32k   16k:  32k   17k|   0     0 |  17k   10k
  6   7  49  37   0   1| 419M    0 : 477M 4096B: 392M 2458B: 411M    0 :1700M   41k|  10k   10k:  76B 1287B:  44k 9310B:  45k   10k|   0     0 |  24k   19k
  6   7  51  36   0   1| 338M    0 : 469M    0 : 544M 2458B: 349M    0 :1700M   26k|  12k   12k:  43B  846B:  37k   11k:  37k   12k|   0     0 |  22k   18k
  5   6  56  34   0   1| 270M    0 : 416M 3277B: 293M 2458B: 430M    0 :1409M   35k|  10k   10k: 301B 1092B:  33k 8326B:  36k 9418B|   0     0 |  20k   13k
  5   4  61  30   0   0| 186M    0 : 422M 2458B: 197M  109k: 180M    0 : 985M  138k|  13k   13k:  49B  766B:  32k   11k:  32k   11k|   0     0 |  14k   10k
  6   7  49  37   0   1| 600M    0 : 467M  819B: 468M 4915B: 379M    0 :1915M   42k|  13k   13k:  49B  959B:  38k   11k:  38k   12k|   0     0 |  24k   20k
  7   9  47  36   0   1| 638M    0 : 506M   37k: 580M   18k: 456M    0 :2180M   98k|  16k   16k:  37B  836B:  42k   14k:  42k   15k|   0     0 |  29k   18k
  6   8  51  35   0   1| 288M   27k: 545M   12k: 459M 2458B: 625M 9011B:1917M   87k|  15k   15k:  37B  959B:  36k   13k:  36k   13k|   0     0 |  24k   15k
  5   6  60  29   0   0| 239M   22k: 467M   28k: 340M   22k: 345M    0 :1391M  108k|  25k   25k:  25B  766B:  38k   25k:  38k   25k|   0     0 |  20k 9082 
  6  10  52  31   0   1| 684M  819B: 654M   19k: 426M   38k: 613M   16k:2376M  106k|  24k   24k: 279B 1655B:  41k   24k:  42k   26k|   0     0 |  33k   17k
  6   9  54  30   0   1| 673M   14k: 695M   18k: 516M   26k: 516M   16k:2400M  106k|  24k   24k: 313B  836B:  35k   23k:  36k   24k|   0     0 |  31k   17k
  6   8  58  27   0   1| 666M   20k: 649M   12k: 464M  122k: 370M 8192B:2148M  186k|  40k   40k:  49B  959B:  40k   42k:  40k   43k|   0     0 |  27k   15k
  5   9  59  26   0   1| 667M   14k: 649M   19k: 424M   23k: 628M   23k:2368M  125k|  28k   28k:  25B  766B:  23k   26k:  23k   27k|   0     0 |  28k   16k
  5   8  66  21   0   1| 405M   30k: 682M  137k: 650M   34k: 362M   20k:2099M  241k|  22k   22k:  37B  959B:  21k   21k:  21k   22k|   0     0 |  24k   14k
  4   7  73  16   0   1| 547M   46k: 245M   33k: 548M   28k: 539M   38k:1879M  182k|  21k   21k:  25B  828B:  19k   21k:  19k   21k|   0     0 |  22k   11k
  3   5  85   7   0   1| 260M   34k: 368M   52k: 371M   24k: 251M   25k:1250M  150k|  13k   13k:  49B  959B:5990B   13k:6301B   14k|   0     0 |  14k 6318 
  0   0  99   0   0   0|2893k 7373B:  23k 3277B:   0    62k:  18k   33k:2953k  118k| 197k  197k:  61B  774B:6075B  206k:6402B  206k|   0     0 | 941  1091 
