You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  5  12  27  52   0   4| 260M    0 : 186M    0 : 255M 4096B: 185M    0 : 885M 9830B|   0     0 :  41k 2062B:  84M  793M:  84M  793M|   0     0 | 110k   32k
  8  23  13  51   0   6| 360M    0 : 207M    0 : 435M 3277B: 394M    0 :1395M   56k|   0     0 :  32k  189B: 288M  753M: 288M  753M|   0     0 |  82k   54k
  7  39  11  38   0   5| 206M    0 : 328M    0 : 444M    0 : 279M    0 :1258M   43k|   0     0 :  30k 5776B: 370M  390M: 370M  390M|   0     0 |  66k   42k
  8  14  18  54   0   6| 382M    0 : 371M    0 : 642M 3277B: 406M    0 :1800M   32k|   0     0 :  57k   52B: 332M  665M: 332M  665M|   0     0 |  84k   61k
 11  19  21  43   0   6| 425M    0 : 471M    0 : 391M   28k: 480M    0 :1768M   66k|   0     0 :  31k 5722B: 641M  431M: 641M  431M|   0     0 |  85k   73k
  9  33  15  36   0   6| 444M    0 : 522M    0 : 344M    0 : 342M    0 :1653M   39k|   0     0 :  19k   52B: 771M  380M: 771M  380M|   0     0 |  78k   72k
  6  83   2   6   0   3| 230M    0 : 365M    0 : 212M 5734B: 319M    0 :1126M   33k|   0     0 :  21k   21k: 163M  131M: 163M  131M|   0     0 |  40k   12k
  5  89   0   0   0   5| 118M    0 : 248M    0 : 244M 3277B: 328M    0 : 938M   34k|   0     0 :  38k 8177B: 322M   86M: 322M   86M|   0     0 |  36k 9976 
  7  75   1  12   0   5| 115M    0 : 138M    0 : 278M 3277B: 196M    0 : 727M   67k|   0     0 :  32k   23k: 446M  488M: 446M  488M|   0     0 |  35k   33k
  2  92   0   4   0   1|  33M    0 :  76M    0 :  77M 3277B:  96M    0 : 283M   33k|   0     0 :  30k   80B:  91M  186M:  91M  186M|   0     0 |  13k   11k
  4  93   0   0   0   2| 202M    0 : 226M    0 :  54M   61k: 226M    0 : 708M  101k|   0     0 :  37k   17k: 216M  149M: 216M  149M|   0     0 |  47k 4872 
  3  95   0   0   0   2|  99M    0 :  77M    0 :  86M  819B: 129M    0 : 391M   30k|   0     0 :  25k   52B: 150M  133M: 150M  133M|   0     0 |  26k 3739 
  3  95   0   0   0   2| 162M    0 : 172M    0 : 266M 4096B: 199M    0 : 798M  166k|   0     0 :  42k 5712B:  69M   48M:  69M   48M|   0     0 |  21k 4310 
  5  72   4  16   0   3| 148M    0 : 136M    0 : 302M    0 : 258M    0 : 844M   35k|   0     0 :  43k   52B: 294M  337M: 294M  337M|   0     0 |  32k   29k
  3  94   0   0   0   2| 114M    0 :  76M    0 : 169M 5734B: 214M    0 : 573M   55k|   0     0 :  41k 6121B: 177M   58M: 177M   58M|   0     0 |  31k 3750 
  6  67   2  21   0   4| 144M    0 : 146M    0 : 238M    0 : 260M    0 : 788M   27k|   0     0 :  41k   90B: 342M  460M: 342M  460M|   0     0 |  37k   48k
  7  84   2   4   0   3| 370M    0 : 365M    0 : 357M   12k: 258M    0 :1351M   55k|   0     0 :  24k 8632B: 411M  114M: 411M  114M|   0     0 |  67k   12k
  9  48   8  29   0   5| 344M   15k: 474M   19k: 415M   14k: 526M   15k:1759M   87k|   0     0 :  20k   16k: 523M  340M: 523M  340M|   0     0 |  64k   63k
  8  51  11  25   0   5| 203M   18k: 449M   15k: 337M   43k: 422M   24k:1410M  145k|   0     0 :  23k 2126B: 669M  149M: 669M  149M|   0     0 |  53k   63k
 11  53   4  26   0   6| 441M    0 : 402M    0 : 548M    0 : 521M    0 :1912M  170k|   0     0 :  41k   62B: 669M  258M: 669M  258M|   0     0 |  69k   75k
  8  29  13  46   0   5| 363M    0 : 311M    0 : 423M 9830B: 396M    0 :1492M   35k|   0     0 :  33k 5712B: 361M  486M: 361M  486M|   0     0 |  58k   64k
 10  33  15  35   0   7| 434M   21k: 332M   14k: 368M    0 : 614M   23k:1749M  116k|   0     0 :  30k   52B: 853M  362M: 853M  362M|   0     0 |  82k  110k
 11  34  22  26   0   7| 378M   24k: 556M   25k: 553M   22k: 479M   26k:1967M  138k|   0     0 :  33k 6253B: 964M  309M: 964M  309M|   0     0 |  77k   88k
  6  11  43  36   0   4| 439M   26k: 369M   30k: 484M   58k: 342M   33k:1634M  175k|   0     0 :  27k 8043B: 554M  276M: 554M  276M|   0     0 |  83k   46k
  5   8  64  19   0   3| 138M   19k: 243M   45k: 336M   26k: 361M   50k:1079M  151k|   0     0 :  42k 5722B: 628M   72M: 628M   72M|   0     0 |  91k   31k
  3   4  83   9   0   2| 127M   34k:  92M 4096B: 221M   83k: 129M 6554B: 569M  158k|   0     0 :  42k   52B: 364M  708k: 364M  708k|   0     0 |  60k   19k
  2   2  89   6   0   1|  40M   20k:   0    23k: 121M   26k: 130M   18k: 291M  138k|   0     0 :  40k 5776B: 294M  533k: 294M  538k|   0     0 |  37k 8923 
  1   1  96   2   0   0|8842k   24k:  17M   16k:  26M   26k:  29M   18k:  81M   97k|   0     0 :  42k   52B:  96M  351k:  96M  351k|   0     0 |  16k 2939 
