You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 42  37  12   1   0   8|  14k  473M:  17k  460M:2466k  386M:  14k  444M:2510k 1763M| 598M  598M:  61B  308B:1178M 1326M:1178M 1326M|   0     0 | 101k  139k
 32  60   1   0   0   7|  11k  441M:  11k  370M:2151k  291M:  12k  434M:2186k 1536M| 439M  439M:  13B  766B:1168M  976M:1168M  976M|   0     0 |  65k   96k
 25  69   0   0   0   5|4915B  151M:3277B  129M:2093k  508M:1638B  118M:2102k  907M| 305M  305M:  68B  959B: 952M  701M: 952M  701M|   0     0 |  48k   71k
 22  72   1   0   0   5|6554B  231M:7373B  223M:1246k  346M:6554B  218M:1266k 1019M| 291M  291M: 248B 1294B:1073M  802M:1073M  802M|   0     0 |  44k   77k
 21  74   0   0   0   5|9011B  259M:7373B  240M:1684k  202M:8192B  251M:1708k  953M| 232M  232M: 154B  959B:1032M  688M:1032M  688M|   0     0 |  45k   70k
 19  76   0   0   0   5| 904k  295M: 201k  313M:2081k  293M:9011B  295M:3210k 1196M| 241M  241M: 241B  900B: 985M  684M: 985M  684M|   0     0 |  46k   65k
 30  46  13   3   0   8| 122k  543M: 738k  820M:2170k  497M:  24k  855M:3054k 2715M| 324M  324M:  61B  959B: 918M  770M: 918M  770M|   0     0 |  65k   96k
 38  50   5   0   0   7|1638B  165M:3277B   93M:2139k  339M:2458B  114M:2146k  710M| 466M  466M:  37B  852B:1456M 1259M:1456M 1259M|   0     0 |  77k  134k
 23  71   0   0   0   6|  10k  335M:2528k  296M:  10k  355M:4915B  293M:2554k 1279M| 273M  273M:  49B  967B:1019M  736M:1019M  736M|   0     0 |  45k   75k
 20  74   0   0   0   6|  15k  492M:2103k  408M:  14k  464M:  14k  398M:2146k 1763M| 242M  242M:  37B  766B: 870M  602M: 870M  602M|   0     0 |  42k   61k
 19  77   0   0   0   5|2458B  178M:1676k  228M:8192B  221M:2458B  163M:1689k  790M| 207M  207M:  49B  959B: 932M  591M: 932M  591M|   0     0 |  38k   65k
 17  79   0   0   0   4|4096B  199M:1283k  198M:9830B  296M:2458B  322M:1299k 1015M| 199M  199M: 121B 1294B: 821M  622M: 821M  622M|   0     0 |  35k   57k
 23  71   0   0   0   6|8192B  282M:2472k  307M:9011B  301M:2458B  394M:2491k 1283M| 349M  349M: 229B  959B:1260M  965M:1260M  965M|   0     0 |  53k   88k
 24  68   2   0   0   6|  10k  448M:1668k  426M:6554B  326M:9830B  301M:1694k 1501M| 283M  283M:  13B  766B:1026M  814M:1026M  814M|   0     0 |  50k   78k
 29  52  11   1   0   7|8192B  434M:2512k  107M:8192B  332M:  14k  697M:2542k 1571M| 376M  376M:  37B  959B: 995M  914M: 995M  914M|   0     0 |  70k  109k
 37  40  11   3   0   9|9830B  485M:2073k  732M:9011B  515M:7373B  185M:2098k 1917M| 483M  483M:  37B  828B:1282M 1081M:1282M 1081M|   0     0 |  92k  152k
 35  37  19   1   0   8|7373B  351M:2174k  389M:  10k  387M:  11k  328M:2203k 1455M| 455M  455M:  61B  967B:1263M 1049M:1263M 1049M|   0     0 |  91k  155k
 23  71   1   0   0   5|8192B  384M:2086k  271M:3277B  424M:7373B  255M:2104k 1334M| 300M  300M:  37B  766B:1077M  664M:1077M  664M|   0     0 |  45k   85k
 10  43  17  27   0   3|3277B  336M:2506k  394M:3277B  258M:9830B  349M:2522k 1337M| 186M  186M: 217B  959B: 265M  317M: 265M  317M|   0     0 |  29k   30k
  1   0  11  88   0   0|   0    24k:2048k    0 :   0     0 :   0    19k:2048k   43k|  42B   42B: 109B 1294B:1212B 4701B:6590B 5995B|   0     0 | 832  1198 
  0   0   0 100   0   0|   0     0 :1638k    0 :   0     0 :   0     0 :1638k    0 |  21B   21B:  49B  959B: 660B  748B: 821B 1706B|   0     0 | 297   537 
  0   0   0 100   0   0|   0     0 :   0     0 :   0     0 :   0     0 :   0     0 |  21B   21B: 157B  185B: 398B  398B: 847B  583B|   0     0 | 266   473 
  0   1   0  99   0   0|1638B   77M:4915B  161M:3277B  103M:7373B  224M:  17k  565M|   0     0 : 181B  959B: 178B  160B: 730B 1118B|   0     0 |1104   537 
 31  56   3   3   0   7|2607k  284M:3277B  198M:3277B  303M:4915B  160M:2710k  945M| 568M  568M: 315B 1917B:1152M 1110M:1152M 1110M|   0     0 |  78k  117k
 26  63   4   0   0   6|2527k   91M:  10k  319M:1638B   77M:  12k  452M:2551k  940M| 374M  374M: 133B  959B:1223M 1019M:1223M 1019M|   0     0 |  62k   98k
 18  75   1   0   0   5|2090k  343M:  13k  446M:9011B  411M:9830B  351M:2121k 1551M| 285M  285M: 295B  784B:1052M  812M:1052M  812M|   0     0 |  45k   74k
 13  83   0   0   0   4|1686k  218M:2458B   55M:1638B  264M:   0    38k:1690k  538M| 134M  134M:  37B  959B: 668M  528M: 668M  528M|   0     0 |  38k   40k
 16  79   0   0   0   5|1672k  299M:4096B  244M:7373B  282M:9011B  212M:1692k 1037M| 219M  219M:  37B 1294B: 887M  692M: 887M  692M|   0     0 |  41k   56k
 21  72   0   0   0   7|2546k  361M:3277B  352M:7373B  346M:  18k  320M:2575k 1379M| 342M  342M: 168B  959B:1192M  982M:1192M  982M|   0     0 |  53k   82k
 17  78   0   0   0   5|1317k  401M:  11k  402M:1638B  267M:  15k  261M:1345k 1331M| 181M  181M:  37B  766B: 818M  551M: 818M  551M|   0     0 |  35k   58k
 16  78   2   0   0   4| 830k  185M:8192B  253M:1638B  206M:  18k  296M: 857k  941M| 221M  221M:  61B  959B: 813M  607M: 813M  607M|   0     0 |  38k   58k
 22  70   3   0   0   5|1723k  411M:  15k  427M:2458B   98M:3277B   91M:1744k 1027M| 231M  231M: 133B  828B: 792M  634M: 792M  634M|   0     0 |  39k   62k
 28  55   8   1   0   7|1706k   74M: 819B   14M:1638B  659M:  22k  697M:1736k 1445M| 378M  378M: 181B  967B:1149M  935M:1149M  935M|6554B    0 |  77k  114k
 32  53   5   1   0   9|2276k  819M:  14k  706M:1638B  147M:  22k  625M:2314k 2297M| 514M  514M:  37B  766B:1279M 1132M:1279M 1132M|   0     0 |  85k  124k
 34  41  17   1   0   8|1674k  329M:3277B  386M:  16k  768M:1638B  135M:1695k 1618M| 497M  497M:  49B  959B:1163M 1018M:1163M 1018M|   0     0 |  80k  130k
 30  55   7   2   0   7|2566k  442M:3277B  426M:2458B  113M:6554B  264M:2578k 1246M| 434M  434M:  88B 1294B:1294M  989M:1294M  989M|   0     0 |  68k  118k
 26  59   8   1   0   6|2089k  200M: 819B  191M:7373B  660M:  19k  388M:2116k 1440M| 374M  374M:  61B  959B:1172M  833M:1172M  833M|   0     0 |  66k  109k
 25  63   5   0   0   7|  18k  588M:  10k  565M:2211k  273M:  15k  428M:2255k 1854M| 304M  304M:  37B  900B:1018M  712M:1018M  712M|   0     0 |  62k   95k
 35  50   6   1   0   8|1638B   58M:4096B  108M:1854k  620M:  14k  689M:1874k 1475M| 557M  557M: 265B  959B:1358M 1210M:1358M 1210M|   0     0 |  89k  145k
 20  74   0   0   0   6|8192B  287M:1638B  368M:2466k  218M:5734B  219M:2481k 1091M| 295M  295M:  37B  828B: 906M  724M: 906M  724M|   0     0 |  51k   70k
 20  73   0   0   0   7|  12k  386M: 819B  390M:2575k  429M:1638B  439M:2590k 1642M| 356M  356M:  61B  967B:1092M  808M:1092M  808M|   0     0 |  47k   84k
 18  76   0   0   0   5|5734B  144M:2458B  132M:2475k  151M:9830B  326M:2493k  754M| 239M  239M:  37B  766B:1105M  611M:1105M  611M|   0     0 |  42k   77k
 12  79   5   0   0   4|4096B  295M:  13k  437M: 281k  369M:  24k  198M: 356k 1300M| 149M  149M: 277B   40k: 739M  484M: 739M  484M|   0     0 |  38k   49k
 18  77   0   0   0   5|  10k  321M:  12k  354M:  11k  294M:1676k  212M:1711k 1180M| 208M  208M: 145B 1302B: 986M  706M: 986M  706M|   0     0 |  41k   66k
 20  58  13   3   0   6|  15k  834M:6554B  216M:  11k  604M:2163k  147M:2196k 1802M| 349M  349M: 169B   12k:1033M 1061M:1033M 1061M|   0     0 |  67k   98k
 23  59  12   1   0   6|1638B   68M:  14k  607M: 819B   20M:2090k  349M:2106k 1044M| 259M  259M:  37B  766B: 765M  688M: 765M  688M|   0     0 |  52k   78k
 23  68   3   0   0   6|9011B  224M:  14k  408M:7373B  308M:2087k  348M:2118k 1288M| 326M  326M:  49B  959B:1107M  825M:1107M  825M|   0     0 |  51k   87k
 23  58  12   2   0   6|9830B  561M:   0    38M:  11k  321M:2526k  334M:2547k 1255M| 320M  320M:  73B  852B:1175M  766M:1175M  766M|   0     0 |  58k  101k
 22  69   3   0   0   6| 819B  263M:  11k  380M:3277B  160M: 937k  403M: 952k 1205M| 246M  246M:  37B  959B: 912M  648M: 912M  648M|   0     0 |  44k   81k
 29  45  14   3   0   8|  18k  567M:1638B   42M:  14k  694M:2147k  574M:2182k 1876M| 427M  427M:  37B  766B:1285M 1179M:1285M 1179M|   0     0 |  79k  131k
 19  76   0   0   0   5|2458B   98M:  18k  556M:1638B   88M:2075k  121M:2097k  863M| 257M  257M: 289B  959B: 909M  705M: 909M  705M|   0     0 |  45k   65k
 14  82   0   0   0   4|3277B  124M:4915B  140M:3277B  240M:2088k  291M:2099k  794M| 163M  163M:  37B 1294B: 837M  486M: 837M  486M|   0     0 |  33k   56k
 12  84   0   0   0   3|6554B  224M:9011B  258M:5734B  334M:1681k  273M:1702k 1089M| 168M  168M:  49B  300B: 580M  458M: 580M  458M|   0     0 |  29k   44k
 11  85   0   0   0   4|4915B  180M:4915B  132M:1638B  178M: 416k  190M: 428k  680M| 150M  150M: 311B   16k: 517M  449M: 517M  449M|   0     0 |  38k   35k
 24  56  14   1   0   6|9011B  245M:  10k  334M:  11k  532M:2082k   85M:2112k 1195M| 341M  341M: 152B 8630B:1063M 1008M:1063M 1008M|   0     0 |  67k  107k
 19  66   9   1   0   6|9830B  622M:9011B  491M:5734B  321M:1676k  536M:1700k 1970M| 225M  225M:  13B  828B: 726M  636M: 726M  636M|   0     0 |  50k   79k
 35  42  15   1   0   8|1638B  232M:  13k  345M:3277B  131M:2481k  261M:2498k  969M| 538M  538M: 145B  967B:1330M 1378M:1330M 1378M|   0     0 |  94k  157k
 33  43  15   1   0   8|1732k  260M:8192B  209M:  18k  603M: 866k  742M:2625k 1814M| 499M  499M: 349B  766B:1303M 1228M:1303M 1228M|   0     0 |  91k  143k
 30  42  19   1   0   8|2666k  562M:  24k  754M:8192B  292M:7373B  225M:2705k 1833M| 429M  429M:  85B 1019B:1075M  914M:1075M  914M|   0     0 |  72k  119k
 33  37  18   3   0   8|1714k  540M:  16k  520M:6554B  432M:  10k  443M:1746k 1936M| 479M  479M: 193B 1294B:1287M 1039M:1287M 1039M|   0     0 |  93k  147k
 32  42  16   2   0   9|2683k  425M:8192B  261M:  15k  559M:  18k  567M:2725k 1811M| 550M  550M: 109B  959B:1405M 1269M:1405M 1269M|   0     0 | 110k  149k
 31  35  25   2   0   7|2089k  662M:  13k  721M: 819B   48M:2458B   97M:2105k 1527M| 609M  609M:  61B  766B:1087M 1089M:1087M 1089M|   0     0 | 114k  146k
 14  16  65   2   0   4|2512k   47M: 819B   85M:  14k  681M:9830B  655M:2536k 1469M| 240M  240M:  56B  959B: 511M  443M: 511M  443M|   0     0 |  56k   64k
 15  17  64   1   0   4|2490k  474M:  13k  434M:   0    59k:   0    53k:2502k  908M| 338M  338M: 266B  846B: 604M  651M: 604M  651M|   0     0 |  93k   91k
 12  13  72   0   0   2|2483k   59k:   0    61k:   0    22k:1638B   51M:2485k   52M| 214M  214M: 346B  317B: 500M  507M: 500M  507M|   0     0 |  64k   67k
 21  25  48   1   0   5|2490k   51M:  14k  571M:6554B  318M:6554B  310M:2517k 1250M| 381M  381M: 265B  766B: 867M  865M: 867M  865M|   0     0 |  75k   99k
 22  28  43   2   0   6|2504k  616M:   0    74k:  13k  655M:9011B  497M:2526k 1769M| 420M  420M: 167B  959B: 833M  847M: 833M  847M|   0     0 |  74k   95k
 34  37  21   2   0   7|2476k  103M:3277B  220M:  11k  467M:  21k  592M:2511k 1382M| 612M  612M: 253B 1294B:1129M 1235M:1129M 1235M|   0     0 |  99k  145k
 33  38  19   3   0   7|1295k  600M:8192B  478M:5734B  363M:1264k  282M:2573k 1723M| 595M  595M: 109B  959B:1088M 1139M:1088M 1139M|   0     0 | 116k  146k
 30  34  28   1   0   7|5734B  197M:6554B  302M:8192B  438M:2506k  487M:2526k 1424M| 569M  569M: 109B  900B: 985M 1014M: 985M 1014M|   0     0 | 108k  141k
 34  39  18   1   0   8|  10k  464M:  12k  518M:  21k  617M:2473k  612M:2516k 2211M| 660M  660M:  97B  959B:1179M 1264M:1179M 1264M|   0     0 | 106k  150k
 28  30  35   1   0   7|  17k  619M:9011B  547M:3277B   92M:2514k   42M:2543k 1301M| 624M  624M: 373B  843B: 979M 1128M: 979M 1128M|   0     0 | 124k  144k
 18  21  53   3   0   5|  21k  710M:2458B  122M:  11k  402M:2502k  496M:2536k 1729M| 364M  364M: 361B  976B: 673M  797M: 673M  797M|   0     0 |  94k   93k
 11  10  76   1   0   2|   0    58k:  17k  670M:   0    42k:2558k   45k:2574k  670M| 206M  206M: 241B  766B: 274M  347M: 274M  347M|   0     0 |  46k   50k
 37  35  22   0   0   6|   0    39k:   0    65k:  10k  277M:2495k  283M:2506k  561M| 733M  733M: 121B  959B:1148M 1247M:1148M 1247M|   0     0 | 129k  170k
 26  34  32   1   0   7|  15k  483M:  14k  691M:  23k  703M:2495k  402M:2548k 2279M| 460M  460M:  85B 1294B:1155M 1025M:1155M 1025M|   0     0 |  99k  129k
 31  34  27   1   0   7|9830B  415M:4096B  258M:3277B  103M:2502k  349M:2519k 1125M| 609M  609M: 157B  959B:1140M 1103M:1140M 1103M|   0     0 | 115k  152k
 31  34  27   1   0   7|4096B  413M:3277B  479M:  16k  469M:2494k  500M:2518k 1861M| 545M  545M: 145B  766B:1012M  952M:1012M  952M|   0     0 | 104k  134k
 34  36  21   2   0   8|6554B  557M: 819B  382M: 819B   66M:2493k  590M:2501k 1595M| 749M  749M: 457B  967B:1037M 1342M:1037M 1342M|   0     0 | 123k  158k
 32  34  26   1   0   7|3277B  116M:1638B  731M:2103k  753M: 417k   77M:2525k 1677M| 685M  685M: 205B  828B:1005M 1145M:1005M 1145M|   0     0 | 115k  149k
 33  38  21   1   0   7|5734B  299M:1638B  105M:2538k  577M:  17k  776M:2666k 1757M| 549M  549M: 487B 1586B:1262M 1159M:1262M 1159M|   0     0 | 104k  144k
 33  38  20   1   0   8|  13k  501M:7373B  376M:2510k  781M:1638B   77M:2531k 1736M| 529M  529M:  37B  766B:1282M 1160M:1282M 1160M|   0     0 |  93k  140k
 33  42  16   1   0   8|  23k  765M:9830B  631M:2570k   66M:  14k  670M:2617k 2131M| 586M  586M: 180B  959B:1078M 1202M:1078M 1202M|   0     0 |  93k  133k
 34  36  21   1   0   7|9830B  297M:4096B  243M:2919k  418M:6554B  255M:2939k 1213M| 588M  588M:  85B 1294B:1143M 1208M:1143M 1208M|   0     0 |  98k  141k
 29  35  25   4   0   7|6554B  189M:  17k  729M:2524k  692M:  19k  791M:2566k 2400M| 549M  549M: 121B  959B:1155M 1065M:1155M 1065M|   0     0 | 106k  142k
 23  24  48   1   0   5|9830B  485M: 819B   29M:2509k   86M:   0    77M:2519k  677M| 445M  445M: 277B  900B: 924M  932M: 924M  932M|   0     0 | 119k  127k
 16  19  58   2   0   4|  18k  775M:2458B  173M:2467k  179M:2458B  222M:2490k 1350M| 298M  298M:  49B  967B: 639M  517M: 639M  517M|   0     0 |  87k   87k
 26  29  36   3   0   6| 819B  132M:9011B  535M:2483k  580M:9011B  605M:2502k 1853M| 527M  527M:  37B  828B: 997M 1064M: 997M 1064M|   0     0 | 123k  138k
 11   9  78   0   0   2|   0    25k:   0    62k:2480k   64M:   0    59k:2480k   64M| 278M  278M: 156B  959B: 208M  370M: 208M  370M|   0     0 |  46k   54k
 25  27  42   1   0   5|   0    73M:  26k  792M:2516k  104M:3277B  267M:2545k 1236M| 636M  636M:  49B  766B: 750M 1049M: 750M 1049M|   0     0 | 108k  127k
 22  24  48   2   0   5|  23k  827M:   0    86k:3015k  341M:1638B  334M:3040k 1503M| 402M  402M:  37B  959B: 658M  643M: 658M  643M|   0     0 |  82k   97k
 32  31  29   1   0   7|2458B   41M: 819B   29M:2499k  527M:7373B  328M:2510k  925M| 613M  613M: 193B 1294B: 929M 1062M: 929M 1062M|   0     0 | 118k  142k
 32  34  26   1   0   7|  13k  391M:  30k  926M:2495k  183M:2458B  147M:2546k 1648M| 575M  575M: 121B  959B:1076M 1154M:1076M 1154M|6554B    0 | 105k  140k
 30  34  26   2   0   7|  15k  446M:2458B   36M:2517k  494M:  16k  720M:2550k 1696M| 507M  507M:  61B  774B:1131M 1102M:1131M 1102M|   0     0 |  95k  142k
 32  35  25   1   0   7|  10k  308M:  14k  593M:2468k  280M:9830B  379M:2502k 1560M| 696M  696M: 142B  959B: 970M 1178M: 970M 1178M|   0     0 | 109k  142k
 26  30  34   3   0   7|  18k  594M:  17k  326M:2923k  647M:9830B  501M:2967k 2068M| 544M  544M:  37B  828B: 904M  958M: 904M  958M|   0     0 |  98k  125k
 12  10  76   0   0   2|   0    47k: 819B   82M:2483k   30k:   0    26k:2484k   82M| 192M  192M:  49B  959B: 440M  493M: 440M  493M|   0     0 |  56k   59k
 21  25  46   2   0   5|  21k  540M:  20k  571M:2490k  178M:9011B  467M:2540k 1756M| 380M  380M:  37B  766B: 844M  865M: 844M  865M|   0     0 |  99k  109k
 27  32  33   3   0   6|8192B  285M:3277B  123M:2476k  718M:7373B  296M:2494k 1422M| 460M  460M: 277B  959B: 911M  952M: 911M  952M|   0     0 |  95k  120k
 38  38  16   0   0   7|6554B  212M:9011B  289M:2480k  603M:4096B  258M:2499k 1362M| 696M  696M: 145B 1294B:1276M 1187M:1276M 1187M|   0     0 | 108k  159k
 29  30  34   2   0   6|3020k  288M:  13k  575M:6554B  230M:6554B  370M:3046k 1464M| 575M  575M: 241B  308B: 913M 1000M: 913M 1000M|   0     0 | 107k  134k
 30  36  25   1   0   7|2586k  506M:  14k  701M:4915B  277M:7373B  436M:2612k 1920M| 503M  503M: 169B  900B:1078M  998M:1078M  998M|   0     0 | 104k  136k
 36  36  19   1   0   7|2925k  687M: 819B   26M:   0    50M:  16k  734M:2942k 1496M| 610M  610M: 205B  959B:1129M 1104M:1129M 1104M|   0     0 | 105k  149k
 33  35  24   1   0   8|2494k  191M:  15k  594M:8192B  867M:2458B  129M:2519k 1781M| 546M  546M: 229B  828B:1270M 1096M:1270M 1096M|   0     0 | 100k  150k
 33  36  22   1   0   7|2516k  559M:5734B  501M:9830B  397M:  10k  560M:2542k 2017M| 593M  593M: 355B  992B:1029M 1131M:1029M 1131M|   0     0 |  97k  139k
 33  34  24   2   0   7|2566k  270M:8192B  310M:5734B  371M:6554B  275M:2586k 1226M| 583M  583M:  61B  774B:1037M 1116M:1037M 1116M|   0     0 | 109k  144k
 32  33  28   1   0   7|2942k  416M:1638B  560M:8192B  307M:8192B  418M:2959k 1702M| 586M  586M:  37B  959B: 982M  989M: 982M  989M|   0     0 | 101k  134k
 37  39  15   1   0   8|2506k  577M: 819B  285M:3277B  229M:  19k  599M:2530k 1689M| 671M  671M:  49B 1302B:1155M 1277M:1155M 1277M|   0     0 | 102k  149k
 32  36  23   2   0   8|2919k  702M:2458B  388M:5734B  362M:  20k  642M:2947k 2094M| 613M  613M:  49B  959B:1008M 1103M:1008M 1103M|   0     0 |  94k  134k
 38  39  14   1   0   8|2462k   90M: 819B  518M:9011B  527M:4096B  172M:2476k 1308M| 686M  686M:  37B  766B:1262M 1326M:1262M 1326M|   0     0 | 118k  160k
 37  42  13   1   0   8|2656k  338M:  10k  726M:  18k  763M:4096B  327M:2689k 2154M| 694M  694M: 289B  959B:1144M 1247M:1144M 1247M|   0     0 |  89k  141k
 36  38  17   1   0   8|2911k  602M:4096B  332M:2458B  249M:4915B  591M:2922k 1775M| 610M  610M:  49B  828B:1160M 1165M:1160M 1165M|   0     0 |  89k  142k
 37  42  13   1   0   8|2505k  696M:2458B  239M: 819B  402M:7373B  640M:2515k 1977M| 681M  681M:  37B 1025B:1190M 1304M:1190M 1304M|   0     0 |  98k  151k
 31  55   5   1   0   8|2898k  145M:3277B  520M:  10k  713M:  66k  236M:3002k 1614M| 568M  568M:  49B  766B:1068M 1094M:1068M 1094M|   0     0 |  79k  115k
 39  45   7   1   0   8|2472k  287M:8192B  636M:  69k  643M:2458B  313M:3174k 1878M| 774M  774M: 212B 1091B:1217M 1264M:1217M 1264M|   0     0 |  97k  150k
 36  40  15   1   0   8|2540k  614M:1638B  111M:4096B  210M:8192B  650M:2570k 1585M| 769M  769M:  49B 1302B:1072M 1305M:1072M 1305M|   0     0 | 114k  150k
 35  34  24   0   0   7|2890k  377M:1638B  374M:9830B  570M:4915B  261M:2914k 1583M| 812M  812M: 133B  959B: 727M 1263M: 727M 1263M|   0     0 | 112k  145k
 38  36  17   1   0   7|2502k  524M:9011B  445M:4915B  375M:  10k  387M:2526k 1731M| 862M  862M: 205B  900B: 865M 1289M: 865M 1289M|   0     0 | 101k  146k
 33  34  25   1   0   7|2899k  521M:9011B  652M:  12k  559M:  14k  419M:3065k 2152M| 882M  882M:  37B 1019B: 680M 1247M: 680M 1247M|   0     0 | 117k  144k
 39  38  15   1   0   7|2526k  106M: 819B  135M:1638B   91M:  12k  717M:2556k 1049M|1058M 1058M:  55B  846B: 785M 1569M: 785M 1569M|   0     0 | 130k  165k
 36  36  19   1   0   7|2930k  755M:2458B  393M:8192B  346M:4096B  532M:2946k 2026M| 986M  986M:  49B  959B: 587M 1206M: 587M 1206M|   0     0 | 128k  150k
 44  44   4   0   0   8|2566k  413M:4096B  494M:5734B  442M:7373B  377M:2583k 1725M|1327M 1327M:  49B  774B: 681M 1615M: 681M 1615M|   0     0 | 114k  161k
 42  41   8   0   0   8|2911k  364M:8192B  603M:  22k  729M:5734B  180M:2964k 1877M|1364M 1364M:  44B  959B: 514M 1653M: 514M 1653M|   0     0 | 118k  151k
 44  40   8   0   0   8|2641k  526M:  22k  583M:  21k  548M:9830B  468M:2693k 2124M|1511M 1511M: 377B 1294B: 308M 1623M: 308M 1623M|   0     0 | 145k  171k
 40  36  17   1   0   6|2890k  597M:  28k  232M:  11k  343M:  18k  442M:2947k 1613M|1549M 1549M: 217B  959B: 131M 1609M: 131M 1609M|   0     0 | 164k  188k
 11  11  75   1   0   2|2905k  215M:  20k  324M:  11k  319M:9830B  104M:2946k  963M| 384M  384M:  37B  766B: 119M  475M: 119M  475M|   0     0 |  63k   70k
  2   3  92   1   0   1|2604k  208M: 116k   31k:   0    26k:1638B  251M:2728k  458M|   0     0 :  49B  959B: 218M   78M: 218M   78M|   0     0 |  25k   16k
  3   3  94   0   0   1|2893k 8192B:   0  8192B: 819B 9011B:   0    34k:2894k   63k|   0     0 :  37B  828B: 247M   78M: 247M   78M|   0     0 |  25k   17k
  2   2  95   0   0   1|2483k    0 :   0  8192B:   0  9011B:   0  8192B:2483k   27k|   0     0 :  49B  983B: 225M   78M: 225M   78M|   0     0 |  23k   14k
  1   1  97   0   0   0|2893k 8192B:   0  9011B:   0  9011B:   0  7373B:2893k   35k|   0     0 :  49B  774B: 116M   81M: 116M   81M|   0     0 |  14k 8681 
  0   0 100   0   0   0|2458k 7373B:   0     0 :   0     0 :   0     0 :2458k   21k|   0     0 : 121B  959B: 159B  490B: 505B 1449B|   0     0 | 231   401 
