You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  9  12  26  46   0   6|  87M    0 : 157M    0 : 143M    0 : 105M    0 : 492M   27k|   0     0 :  35k   50k:1233M  847M:1233M  847M|   0     0 |  73k   73k
  9  13  27  45   0   6|  89M    0 : 135M    0 :  79M    0 : 129M    0 : 431M   66k|   0     0 :  31k   69k:1160M  700M:1160M  700M|   0     0 |  81k   73k
  9  14  26  46   0   6|  96M    0 : 111M    0 :  99M    0 : 128M    0 : 435M   28k|   0     0 :  41k   50k:1176M  800M:1176M  800M|   0     0 |  79k   73k
 10  15  30  39   0   6| 131M    0 :  88M    0 : 112M    0 :  83M    0 : 414M   38k|   0     0 :  33k   69k:1156M  682M:1156M  682M|   0     0 |  83k   68k
 10  13  34  37   0   6| 138M    0 : 141M    0 :  67M    0 : 137M    0 : 483M   29k|   0     0 :  25k   50k:1119M  850M:1119M  850M|  19k    0 |  77k   75k
  8  14  35  37   0   6| 126M    0 : 103M    0 :  83M    0 : 120M    0 : 432M   26k|   0     0 :  21k   69k:1286M  867M:1286M  867M|   0     0 |  83k   74k
  9  13  36  36   0   6| 132M    0 : 127M    0 :  96M    0 :  98M    0 : 453M   11k|   0     0 :  37k   51k:1187M  801M:1187M  801M|   0     0 |  84k   73k
  9  12  28  44   0   6| 127M    0 : 138M    0 : 123M    0 :  88M    0 : 476M   50k|   0     0 :  25k   62k:1242M  860M:1242M  860M|   0     0 |  74k   73k
  8  12  33  41   0   6| 119M   14k: 146M 9830B: 158M 7373B:  70M   15k: 492M  102k|   0     0 :  51k   50k:1078M  832M:1078M  833M|   0     0 |  78k   69k
  9  14  29  41   0   7| 135M    0 : 125M    0 : 154M    0 :  96M    0 : 510M   19k|   0     0 :  40k   66k:1124M  893M:1124M  893M|   0     0 |  81k   78k
  8  13  33  39   0   7| 148M    0 : 137M    0 : 137M    0 : 166M    0 : 588M   58k|   0     0 :  27k   50k:1096M  948M:1096M  948M|   0     0 |  84k   80k
  8  14  37  35   0   6|  83M    0 : 175M    0 :  87M    0 : 181M    0 : 527M   20k|   0     0 :  53k   62k: 924M 1013M: 924M 1013M|   0     0 |  83k   77k
  9  15  35  35   0   7| 157M   14k: 183M   16k: 132M   14k: 179M   13k: 651M   79k|   0     0 :  37k   50k: 864M 1335M: 864M 1335M|   0     0 |  82k   79k
  7  14  38  34   0   7| 106M    0 : 170M 1638B: 123M    0 : 158M   20k: 557M   42k|   0     0 :  32k   53k: 810M 1288M: 810M 1288M|   0     0 |  82k   75k
  8  15  31  40   0   7|  88M   31k: 135M   20k: 122M   37k: 142M   21k: 486M  165k|   0     0 :  40k   48k: 818M 1141M: 818M 1141M|   0     0 |  78k   69k
  6  13  30  44   0   6|  86M 9011B: 126M   25k:  80M 8192B:  96M   29k: 388M  121k|   0     0 :  36k   53k: 625M  899M: 625M  899M|   0     0 |  92k   62k
  6  12  25  50   0   6| 130M    0 : 130M    0 :  77M    0 :  92M    0 : 429M   18k|   0     0 :  25k   44k: 515M  948M: 515M  948M|   0     0 |  89k   60k
  7  15  21  50   0   7| 160M    0 : 131M    0 : 144M    0 : 142M    0 : 577M   45k|   0     0 :  20k   53k: 626M 1066M: 626M 1066M|   0     0 |  86k   76k
  8  12  20  54   0   6| 132M    0 :  50M 1638B: 132M    0 : 125M 3277B: 439M   24k|   0     0 :  35k   44k: 656M  815M: 656M  815M|   0     0 |  88k   66k
  7  25  17  44   0   6| 141M 1638B: 123M 4915B: 120M    0 : 104M 9011B: 488M   38k|   0     0 :  23k   53k: 611M  934M: 611M  934M|   0     0 |  75k   60k
  5  12  26  51   0   6| 111M 4915B:  96M 3277B:  51M 1638B: 135M    0 : 393M   24k|   0     0 :  40k   44k: 582M  803M: 582M  803M|   0     0 |  83k   63k
  6  12  25  51   0   7| 107M 9011B: 108M 9011B: 274M 4915B:  97M 1638B: 585M   73k|   0     0 :  33k   53k: 705M  945M: 705M  945M|   0     0 |  79k   71k
  6  13  25  51   0   6| 112M    0 :  65M   18k: 167M 7373B:  72M   24k: 415M   90k|   0     0 :  25k   44k: 692M  794M: 692M  794M|   0     0 |  80k   65k
  5  10  33  46   0   6| 106M    0 :  80M    0 : 167M    0 :  21M    0 : 374M   14k|   0     0 :  53k   50k: 746M  614M: 746M  614M|   0     0 |  88k   62k
  6  11  29  47   0   6| 155M    0 : 126M    0 : 140M    0 :  80M    0 : 501M   45k|   0     0 :  35k   44k: 673M  948M: 673M  948M|   0     0 |  90k   69k
  7  17  22  49   0   7| 144M 8192B:  96M   14k: 198M   15k: 117M   14k: 555M   67k|   0     0 :  30k   53k: 831M 1016M: 831M 1016M|   0     0 |  76k   67k
  7  16  28  43   0   7| 212M    0 : 119M    0 : 317M    0 : 132M    0 : 780M   19k|   0     0 :  40k   41k: 955M 1205M: 956M 1205M|   0     0 |  77k   65k
  7  15  26  46   0   6| 212M   28k: 114M   18k: 197M   15k: 173M   14k: 696M   94k|   0     0 :  33k   50k: 834M 1062M: 834M 1062M|   0     0 |  70k   71k
  7  13  29  44   0   6| 223M    0 : 136M   13k: 228M    0 : 112M   22k: 699M   75k|   0     0 :  26k   35k: 866M 1000M: 866M 1000M|   0     0 |  71k   72k
  7  15  30  42   0   6| 154M 8192B: 213M    0 : 234M   13k: 140M    0 : 741M   56k|   0     0 :  20k   53k: 786M 1064M: 786M 1065M|   0     0 |  71k   76k
  6  14  40  34   0   6| 308M   20k: 161M   18k: 420M   26k: 204M   26k:1094M  121k|   0     0 :  36k   25k: 549M  996M: 549M  996M|   0     0 |  82k   65k
  7  14  53  21   0   6| 440M   10k: 366M   28k: 329M   16k: 231M   25k:1366M  119k|   0     0 :  24k   40k: 545M  751M: 545M  751M|   0     0 |  96k   68k
  6  15  58  17   0   5| 586M   31k: 266M    0 : 341M   22k: 164M    0 :1357M   81k|   0     0 :  40k   22k: 486M  628M: 486M  628M|   0     0 | 110k   57k
  4   9  67  16   0   4| 248M   34k: 393M   29k: 350M   26k: 237M   26k:1228M  133k|   0     0 :  33k   34k: 240M  502M: 240M  502M|   0     0 | 132k   30k
  3  12  71  12   0   3| 448M   11k: 238M   19k: 488M   19k: 335M   20k:1509M   89k|   0     0 :  25k   52B:2620k  590M:2646k  590M|   0     0 | 155k   24k
  2   4  86   8   0   0| 171M    0 : 258M    0 : 291M    0 : 393M   18k:1113M   54k|   0     0 :  53k   28k:3420B 4238B:  56k   32k|   0     0 |  15k 4623 
  3   1  96   0   0   0|  24M   26k:  26M   23k:3303k   30k:  28M   22k:  81M  140k|   0     0 :  36k   71B: 718B 1311B:  37k 1382B|   0     0 |1623   830 
  3   1  96   0   0   0|   0    37k:   0    30k:1638B   15k:2484k   27k:2517k  125k|2414B 2414B:  31k   18k:6982B 4347B:  38k   23k|   0     0 |1144  1116 
  0   0 100   0   0   0|   0    49k:   0    39k:   0     0 :2074k 6554B:2074k   98k|   0     0 :  40k   62B: 428B 1174B:  41k 1236B|   0     0 | 382   470 
  0   0 100   0   0   0|   0  2458B:   0  3277B:   0  2458B:2458k  819B:2458k   11k|   0     0 :  33k   15k: 665B 1828B:  34k   17k|   0     0 | 420   563 
  0   0 100   0   0   0|   0  6554B:   0    13k:   0    36k:2483k 4915B:2483k   68k|   0     0 :  24k   52B: 852B 1963B:  25k 2016B|   0     0 | 390   488 
  1   1  99   0   0   0|   0   819B:   0    14k:   0   819B:2483k    0 :2535k   26k| 215B  215B:  21k   18k:1168B 2789B:  28k   21k|   0     0 | 910   636 
