You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 71  26   0   0   0   3|   0    12k:2483k   11k:1638B  610M:   0    10k:2485k  610M|1664M 1664M:  42k 6190B:  33k   24k:  76k   30k|   0     0 |  10k  180k
 66  30   0   0   0   4| 819B  387M:2458k  284M:   0   155M:   0   258M:2460k 1083M|1771M 1771M:  41k 1397B:  33k   24k:  74k   25k|1638B    0 |  13k  189k
 62  32   0   0   0   5| 819B  640M:2074k  758M:1638B  439M:   0   808M:2089k 2645M|1850M 1850M:  33k  781B:  33k   26k:  66k   27k|  13k    0 |  15k  198k
 64  32   0   0   0   4|   0   366M:2483k  351M:1638B  137M:   0   276M:2485k 1130M|1908M 1908M:  19k 4984B:  33k   25k:  53k   30k|   0     0 |  12k  203k
 62  33   0   0   0   5| 819B  387M:2483k  443M:9830B  796M:   0   361M:2494k 1987M|2007M 2007M:  20k  790B:  31k   27k:  52k   27k|   0     0 |  15k  212k
 61  34   0   0   0   5| 819B  129M:2048k  769M:4915B  461M: 819B  826M:2054k 2185M|1950M 1950M:  38k 1534B:  34k   27k:  72k   28k|   0     0 |  16k  207k
 62  33   0   0   0   5| 819B  826M:2483k  103M:  14k  808M:   0    26M:2517k 1762M|1984M 1984M:  31k  781B:  34k   25k:  65k   26k|  19k    0 |  15k  209k
 61  34   0   0   0   5| 819B  748M:2483k  718M:3277B  327M:   0   232M:2487k 2026M|2007M 2007M:  35k 4984B:  33k   28k:  69k   32k|   0     0 |  15k  212k
 61  34   0   0   0   5| 819B  516M:2048k  263M:7373B  500M:   0   852M:2056k 2131M|2026M 2026M:  28k  781B:  34k   26k:  62k   27k|   0     0 |  15k  215k
 62  34   0   0   0   5|   0   145M:2458k  377M:  12k  654M:   0   654M:2477k 1831M|1974M 1974M:  24k 1874B:  30k   26k:  54k   28k|6554B    0 |  15k  209k
 60  34   0   0   0   5|1638B  861M: 410k  863M: 819B   15M:2074k  688M:2486k 2427M|2017M 2017M:  46k  781B:  35k   28k:  82k   29k|   0     0 |  20k  214k
 62  33   0   0   0   5|   0   255M:   0   235M:  15k  950M:2509k  180M:2524k 1621M|2030M 2030M:  37k 5002B:  34k   26k:  71k   31k|   0     0 |  14k  215k
 61  34   0   0   0   5| 819B  648M:   0   305M:5734B  384M:2050k  782M:2056k 2119M|2040M 2040M:  29k  800B:  33k   28k:  62k   29k|   0     0 |  16k  215k
 61  34   0   0   0   5| 819B  464M:   0   718M:9830B  477M:2487k  379M:2498k 2038M|1974M 1974M:  28k   69B:  33k   25k:  65k   25k|   0     0 |  15k  209k
 62  33   0   0   0   5|   0   494M:   0   212M:  11k  658M:2484k  677M:2495k 2041M|2035M 2035M:  45k 5776B:  33k   28k:  78k   34k|   0     0 |  14k  215k
 61  34   0   0   0   5|   0   513M:   0   787M:4096B  313M:2486k  269M:2490k 1881M|2055M 2055M:  24k   52B:  33k   27k:  58k   27k|   0     0 |  16k  218k
 61  34   0   0   0   5|   0   284M:   0   869M:6554B  559M:2053k  395M:5267k 2108M|1997M 1997M:  17k 5712B:  35k   27k:  52k   32k|3206k    0 |  15k  212k
 60  35   0   0   0   5|   0   784M:   0   176M:9830B  805M:2902k  749M:2931k 2514M|2039M 2039M:  41k 2438B:  33k   27k:  74k   29k|  19k    0 |  16k  217k
 60  36   0   0   0   4| 819B  274M:   0   800M:1638B  227M:2078k  257M:2080k 1559M|1985M 1985M:  44k  781B:  34k   27k:  78k   28k|   0     0 |  14k  209k
 59  36   0   0   0   5|   0   736M:   0   258M:3277B  495M:2469k  697M:2518k 2186M|1950M 1950M:  24k   62B:  33k   26k:  58k   26k|   0     0 |  15k  210k
 60  35   0   0   0   5|2458B  528M:   0   252M:4915B  297M:2468k  567M:2483k 1644M|2022M 2022M:  31k 5712B:  32k   27k:  64k   33k|   0     0 |  14k  214k
 60  35   0   0   0   5|2074k  236M:2458B  884M:2458B  555M: 414k  278M:2890k 1952M|1883M 1883M:  37k 5184B:  37k   28k:  74k   33k|   0     0 |  14k  200k
 61  34   0   0   0   5|2509k  771M:1638B  131M:   0   232M:9830B  703M:2611k 1837M|1895M 1895M:  36k  781B:  31k   27k:  68k   28k|   0     0 |  14k  201k
 60  35   0   0   0   5|2458k  155M:2458B  466M:6554B 1164M: 819B   52M:2467k 1836M|1896M 1896M:  33k   52B:  32k   28k:  75k   28k|   0     0 |  17k  202k
 59  35   0   0   0   5|2483k  490M: 819B  929M: 819B   52M:  15k  877M:2506k 2349M|1931M 1931M:  37k 5712B:  31k   27k:  68k   32k|   0     0 |  22k  207k
 60  35   0   0   0   5|2483k  700M:1638B  103M:  10k  790M:7373B  345M:2502k 1939M|1992M 1992M:  41k  530B:  31k   28k:  73k   29k|   0     0 |  21k  214k
 60  35   1   0   0   4|2483k   55M:3277B  362M:2458B  277M:  10k  829M:2513k 1524M|2060M 2060M:  42k 2135B:  32k   30k:  75k   32k|   0     0 |  27k  224k
 50  33  11   1   0   5|2458k 1164M:8192B  722M:  14k 1003M:   0    77M:2481k 2966M|1704M 1704M:  24k   52B:  29k   30k:  54k   30k|   0     0 |  86k  214k
  4   3  92   0   0   0|2483k   82k:4915B  103M:   0    81k: 819B  219M:2489k  323M| 121M  121M:  21k 5712B:  22k   10k:  43k   16k|   0     0 |  13k   23k
  0   3  94   3   0   1|2074k   26k:   0   609M:   0    23k:9830B  852M:2083k 1460M|  15k   15k:  40k   52B:7010B 4160B:  47k 4213B|   0     0 |3291  1174 
  0   1  98   0   0   0|2458k 4915B:   0   585M:   0  6554B:   0    49k:2458k  585M|  31B   31B:  34k 6384B:2873B 6128B:  37k   12k|   0     0 |2234   743 
  0   0  99   0   0   0|2458k 4915B:   0     0 :   0  5734B:   0  4096B:2458k   66k|   0     0 :  30k   52B:1814B 1923B:  31k 1976B|   0     0 | 455   559 
  0   1  98   0   0   0|2510k  310M:   0     0 :8192B  268M:   0     0 :2518k  577M|   0     0 :  34k 5712B:1960B 2227B:  36k 7939B|   0     0 |1207   595 
  0   0  99   0   0   0|2484k   77M:   0     0 :4915B  163M:   0     0 :2489k  240M|   0     0 :  28k  539B:1992B 2099B:  30k 2638B|   0     0 | 685   594 
  0   1  98   0   0   0|2483k  378M:   0     0 : 819B  215M: 819B   55M:2485k  647M|   0     0 :  43k 2126B:1815B 1923B:  45k 4049B|   0     0 |4102  1010 
  0   0  99   0   0   0|2470k    0 :  18k    0 : 819B   26M:   0    15k:2489k   26M| 197k  197k:  33k   52B:4051B 6387B:  37k 6439B|   0     0 | 913   947 
