You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  9  15  33  36   0   6| 167M    0 :  78M    0 :  91M    0 : 245M    0 : 581M   22k|   0     0 :  32k   59k:1181M  984M:1181M  984M|   0     0 |  78k   72k
  8  12  38  35   0   6| 152M    0 : 178M    0 : 148M    0 : 124M    0 : 603M   16k|   0     0 :  31k   60k:1275M 1024M:1275M 1024M|   0     0 |  78k   74k
 10  19  29  36   0   6| 165M    0 : 227M    0 : 152M    0 : 153M    0 : 697M   29k|   0     0 :  40k   59k:1313M  994M:1313M  994M|   0     0 |  67k   69k
 10  15  33  36   0   7| 166M    0 : 208M    0 : 179M    0 : 233M    0 : 786M   34k|   0     0 :  35k   60k:1173M 1191M:1173M 1191M|   0     0 |  72k   74k
 12  19  27  35   0   6| 154M   16k: 160M    0 : 126M   16k: 214M    0 : 653M  114k|   0     0 :  28k   54k:1262M 1063M:1262M 1063M|   0     0 |  72k   70k
  8  16  28  42   0   6| 124M    0 : 182M 7373B: 110M    0 : 158M 7373B: 573M   49k|   0     0 :  27k   62k:1186M 1037M:1186M 1037M|   0     0 |  69k   72k
  8  16  33  37   0   6| 205M    0 : 186M    0 : 104M    0 : 161M    0 : 656M   22k|   0     0 :  36k   56k:1226M 1124M:1226M 1124M|   0     0 |  75k   76k
  9  14  27  43   0   7| 124M    0 : 270M    0 : 109M    0 : 187M    0 : 689M   18k|   0     0 :  32k   57k:1215M 1143M:1215M 1143M|   0     0 |  74k   76k
  9  17  27  41   0   6| 142M    0 : 110M    0 : 137M    0 : 233M    0 : 622M   22k|   0     0 :  38k   54k:1209M  999M:1209M  999M|   0     0 |  63k   72k
  7  17  26  43   0   7| 266M   18k: 185M   15k: 184M   17k:  95M   22k: 729M  103k|   0     0 :  31k   52k: 936M 1130M: 936M 1130M|   0     0 |  70k   71k
  7  15  30  42   0   6| 173M 4096B:  95M    0 : 137M 4096B: 220M    0 : 623M   39k|   0     0 :  34k   56k: 933M 1047M: 933M 1047M|   0     0 |  69k   71k
  8  14  29  42   0   6| 188M 8192B: 113M   13k: 157M 5734B: 225M   18k: 683M  130k|   0     0 :  46k   48k:1023M 1308M:1023M 1308M|   0     0 |  73k   74k
  8  15  29  41   0   7| 193M   18k: 238M 9011B:  98M   21k: 174M   22k: 703M  107k|   0     0 :  32k   51k: 860M 1264M: 860M 1264M|   0     0 |  74k   88k
  7  22  28  36   0   7| 187M    0 : 120M    0 :  91M    0 : 203M    0 : 601M   20k|   0     0 :  30k   46k: 787M 1144M: 787M 1144M|   0     0 |  75k   80k
  6  16  20  51   0   6| 130M   20k: 166M   21k: 117M   18k: 101M   19k: 514M   98k|   0     0 :  39k   43k: 692M 1148M: 692M 1148M|   0     0 |  69k   74k
  6  14  25  48   0   6| 126M 9011B: 132M   23k: 135M   16k: 136M   30k: 529M   98k|   0     0 :  33k   32k: 676M 1130M: 676M 1130M|   0     0 |  63k   69k
  7  16  24  47   0   7| 167M   22k: 153M   18k: 148M   22k: 105M   20k: 572M  114k|   0     0 :  27k   42k: 642M 1140M: 642M 1140M|   0     0 |  77k   77k
  5  14  23  52   0   7| 135M 1638B: 129M    0 : 119M 1638B: 144M   15k: 528M   42k|   0     0 :  25k   30k: 529M 1083M: 529M 1083M|   0     0 |  83k   67k
  6  13  30  43   0   7| 110M   12k: 153M   14k: 108M   27k: 121M 1638B: 492M  126k|   0     0 :  31k   39k: 659M  964M: 659M  964M|   0     0 |  82k   76k
  5  16  31  41   0   7| 164M   22k: 117M   23k:  86M    0 : 137M   46k: 504M  115k|   0     0 :  23k   30k: 494M  911M: 494M  911M|   0     0 |  79k   72k
  6  15  28  44   0   7| 198M   20k: 104M   22k: 153M   13k:  82M 6554B: 537M   75k|   0     0 :  39k   36k: 500M  912M: 500M  912M|   0     0 |  77k   71k
  3  13  36  42   0   6| 166M    0 : 217M   26k: 183M   20k: 139M   24k: 706M   86k|   0     0 :  33k   24k: 159M 1085M: 159M 1085M|   0     0 |  94k   42k
  3  13  35  44   0   6| 236M   18k: 167M 1638B: 139M   10k: 115M 1638B: 656M   38k|   0     0 :  37k   29k: 155M 1009M: 155M 1009M|   0     0 |  95k   42k
  3  12  39  40   0   5| 142M    0 : 174M 4915B: 222M  819B: 152M 4915B: 690M   38k|   0     0 :  46k   21k: 161M  902M: 161M  902M|   0     0 |  84k   40k
  3  10  49  32   0   5| 206M    0 : 153M 3277B: 197M 1638B: 156M    0 : 711M   26k|   0     0 :  31k   29k: 157M  795M: 157M  795M|   0     0 |  98k   38k
  4   9  65  18   0   4| 267M   23k: 265M   33k: 183M   30k: 185M   11k: 900M  141k|   0     0 :  32k   21k: 185M  373M: 185M  373M|   0     0 | 134k   35k
  3   5  78  12   0   2| 172M   30k: 139M   22k: 119M   18k: 208M   53k: 638M  145k|   0     0 :  40k   17k:  94M  222M:  94M  222M|   0     0 | 105k   23k
  2   3  87   8   0   1|  52M    0 :  99M 3277B:  78M   26k: 162M    0 : 390M   46k|   0     0 :  36k   14k:  96M 3319k:  96M 3333k|   0     0 |  40k   12k
  1   1  98   1   0   0|  26M   27k:   0    23k:  16M    0 :   0    18k:  42M   81k|   0     0 :  25k   10k:  53M   98k:  53M  108k|   0     0 |  12k 2732 
  0   0  99   0   0   0|2049k    0 :   0    10k:   0    14k:   0    14k:2049k   45k|   0     0 :  25k   12k:  88M  178k:  88M  189k|   0     0 |  18k 2582 
  0   0  99   0   0   0|2048k    0 :   0     0 :   0  1638B:   0     0 :2048k   16k|   0     0 :  31k   10k:  10M   20k:  10M   30k|   0     0 |2203   750 
  0   0 100   0   0   0|   0    14k:2918k   16k:   0    18k:   0    15k:2918k   74k|   0     0 :  26k 7878B: 116B  491B:  26k 8369B|   0     0 | 328   405 
  0   0  99   0   0   0|   0    38k:2483k   30k:   0  4096B:   0  4915B:2483k   88k|   0     0 :  39k 7351B: 156B  681B:  39k 8032B|   0     0 | 412   417 
  0   0 100   0   0   0|   0    12k:2483k 1638B:   0    27k:   0    34k:2483k   82k|   0     0 :  33k   11k:1091B 2169B:  35k   13k|   0     0 | 381   463 
  0   0 100   0   0   0|   0  9011B:2458k 5734B:   0  4915B:   0     0 :2458k   19k|   0     0 :  37k 7348B: 116B  491B:  37k 7839B|   0     0 | 360   396 
  0   0 100   0   0   0|   0     0 :2074k 6554B:   0     0 :   0     0 :2074k 6554B|   0     0 :  47k   11k: 135B  670B:  48k   12k|   0     0 | 330   396 
