You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 62  29   4   0   0   6|2087k  466M:   0    26M: 819B  465M: 819B  252M:2089k 1209M| 472M  472M:  49B  766B: 857M  918M: 857M  918M|   0     0 |  86k   91k
 54  30   9   1   0   7|2054k  166M:6554B  669M:4096B  240M:  20k  668M:2084k 1743M| 569M  569M:  37B  959B:1033M  990M:1033M  990M|   0     0 |  88k  118k
 47  33  12   1   0   7|2505k  737M:2458B  180M:4096B  690M:4915B  142M:2529k 1750M| 617M  617M:  37B  828B:1159M 1211M:1159M 1211M|  13k    0 |  88k  128k
 47  33  13   0   0   7|2085k  361M:3277B  440M: 819B  284M:  14k  477M:2102k 1561M| 586M  586M: 241B  959B:1141M 1190M:1141M 1190M|   0     0 |  94k  131k
 42  32  18   1   0   7|2054k  210M:1638B  633M: 819B  324M:  21k  685M:2077k 1852M| 565M  565M: 109B  774B:1070M 1112M:1070M 1112M|   0     0 | 100k  134k
 44  36  10   1   0   8|2486k  590M:8192B  500M:3277B  528M:  13k  380M:2510k 1998M| 653M  653M:  25B  959B:1178M 1178M:1178M 1178M|   0     0 |  96k  141k
 44  39   8   0   0   8|2098k  749M:   0    53M:3277B  824M:4096B  140M:2105k 1766M| 604M  604M:  49B 1294B:1291M 1297M:1291M 1297M|   0     0 | 106k  143k
 32  61   0   0   0   6|2514k  154M:7373B  421M: 819B   77M:  10k  410M:2532k 1063M| 416M  416M: 156B  300B:1036M  990M:1036M  990M|   0     0 |  62k   84k
 21  73   0   0   0   6| 862k  308M:3277B  357M:5734B  286M:4915B  344M: 875k 1295M| 253M  253M:  37B  900B:1011M  825M:1011M  825M|   0     0 |  47k   67k
 28  60   3   1   0   8|2169k  338M:1638B  215M:7373B  430M:3277B  667M:2181k 1650M| 360M  360M:  49B  959B:1101M  991M:1101M  991M|   0     0 |  62k   99k
 20  72   2   0   0   5|2082k  260M:4915B  444M:4096B  179M:   0   154M:2091k 1036M| 301M  301M: 301B  836B:1324M  880M:1324M  880M|   0     0 |  55k   93k
 31  62   0   0   0   7|2117k  388M:7373B  412M:6554B  307M:2458B  361M:2133k 1469M| 314M  314M:  25B  959B: 992M  721M: 992M  721M|   0     0 |  43k   79k
 26  67   0   0   0   7|2133k  377M:3277B  261M:3277B  436M:2458B  269M:2142k 1343M| 252M  252M:  49B  766B:1056M  723M:1056M  723M|   0     0 |  45k   78k
 23  71   0   0   0   6|2079k  297M:4096B  245M:1638B  397M:  11k  318M:2096k 1256M| 245M  245M:  37B  959B:1005M  743M:1005M  743M|   0     0 |  47k   70k
 24  51  15   3   0   7|1683k  559M:  22k  662M:3277B  647M:  13k  393M:1722k 2260M| 307M  307M:  37B 1294B: 899M  886M: 899M  886M|   0     0 |  70k  103k
 36  36  20   1   0   7|2462k  130M:   0    63M:   0    77M:  24k  703M:2486k  974M| 467M  467M:  49B  300B:1312M 1252M:1312M 1252M|   0     0 |  91k  157k
 35  38  17   2   0   8|2066k  518M:  18k  593M: 819B  414M:7373B  346M:2093k 1870M| 439M  439M:  73B  766B:1251M 1080M:1251M 1080M|   0     0 |  91k  151k
 33  35  21   2   0   8|2525k  464M:9830B  491M:1638B  567M:5734B  296M:2542k 1816M| 413M  413M: 241B  959B:1215M 1070M:1215M 1070M|   0     0 |  91k  150k
 39  40  10   1   0   9|2051k  208M:1638B  122M:9011B  680M:7373B  575M:2070k 1585M| 558M  558M:  67B  854B:1396M 1216M:1396M 1216M|   0     0 |  98k  163k
 35  40  15   2   0   8|2507k  952M:  15k  907M:   0    27M: 819B   23M:2523k 1909M| 538M  538M:  61B  967B:1149M 1052M:1149M 1052M|   0     0 |  90k  135k
 34  54   5   0   0   7|2101k  129M:   0    47M:4096B  559M:8192B  604M:2116k 1339M| 579M  579M:  37B  766B:1051M  991M:1051M  991M|   0     0 |  94k  114k
 35  47  10   0   0   8|2602k  388M:1638B  542M:7373B  358M: 819B  411M:2612k 1699M| 556M  556M:  49B  959B:1189M 1120M:1189M 1120M|   0     0 |  88k  129k
 32  36  23   1   0   8|1680k  470M:7373B  520M:3277B  620M:2458B  480M:1693k 2090M| 494M  494M:  49B 1310B:1049M 1062M:1049M 1062M|   0     0 |  81k  127k
 32  58   3   0   0   7|2503k  313M:9011B  297M:2458B  230M:1638B  300M:2516k 1140M| 482M  482M: 265B  300B:1314M 1147M:1314M 1147M|   0     0 |  67k  118k
 18  76   0   0   0   5| 449k  406M:  13k  422M:8192B  494M:3277B  559M: 473k 1881M| 217M  217M:  49B  900B: 789M  626M: 789M  626M|   0     0 |  37k   54k
 23  72   0   0   0   5|2123k  148M:1638B   55M:4096B  174M:   0   153M:2129k  529M| 346M  346M:  61B  967B:1122M  908M:1122M  908M|   0     0 |  52k   84k
 20  73   0   0   0   6|2471k  416M:8192B  511M:6554B  274M:   0   291M:2486k 1492M| 263M  263M:  37B  828B:1137M  805M:1137M  805M|   0     0 |  44k   80k
 30  52  10   1   0   8|2088k  582M:  12k  556M:9830B  494M: 819B  392M:2110k 2024M| 379M  379M:  61B  959B:1104M 1012M:1104M 1012M|   0     0 |  74k  115k
 37  40  14   1   0   8|2116k  305M:6554B  242M:7373B  385M:4915B  418M:2134k 1351M| 523M  523M:  61B  766B:1318M 1197M:1318M 1197M|   0     0 |  92k  153k
 31  50  10   1   0   8|2540k  612M:2458B  172M:9011B  571M:4096B  563M:2555k 1918M| 506M  506M: 193B  959B:1242M 1124M:1242M 1124M|   0     0 |  78k  122k
 23  71   0   0   0   6|2053k  314M:4096B  318M:4915B  259M:   0   327M:2062k 1219M| 368M  368M: 121B 1294B:1206M 1001M:1206M 1001M|   0     0 |  55k   87k
 21  72   0   0   0   7|2525k  516M:3277B  553M:8192B  487M:5734B  452M:2542k 2009M| 338M  338M:  61B  967B: 989M  803M: 989M  803M|   0     0 |  52k   76k
 26  68   0   0   0   6|2078k  145M: 819B  293M:4915B  181M:4915B  204M:2088k  823M| 358M  358M:  37B  766B:1301M  876M:1301M  876M|   0     0 |  45k   99k
 19  75   0   0   0   6|2067k  392M:2458B  483M:  10k  339M:9830B  347M:2090k 1561M| 228M  228M:  49B  959B: 853M  582M: 853M  582M|   0     0 |  35k   64k
 17  77   2   0   0   5|1682k  414M: 819B  263M:4915B  499M:1638B  394M:1689k 1570M| 197M  197M:  37B  828B: 740M  496M: 740M  496M|   0     0 |  30k   58k
 22  64   8   0   0   6| 842k   51M:1638B  729M: 819B   77M: 819B   51M: 846k  909M| 311M  311M: 229B  300B:1029M  803M:1029M  803M|   0     0 |  48k   87k
 28  57   6   1   0   7|2537k  344M: 819B  503M:1638B  367M:8192B  404M:2547k 1618M| 410M  410M:  85B  766B:1251M 1075M:1251M 1075M|   0     0 |  70k  122k
 23  71   0   0   0   6|2074k  260M:2458B  158M: 819B  288M: 819B   39M:2078k  745M| 291M  291M:  49B 1019B:1205M  828M:1205M  828M|   0     0 |  44k   85k
 20  74   1   0   0   6|2084k  432M:4915B  371M: 819B  347M:3277B  501M:2093k 1651M| 235M  235M: 100B 1302B:1140M  728M:1140M  728M|   0     0 |  43k   77k
 22  72   0   0   0   6|2060k  351M:3277B  146M: 819B  378M:2458B  494M:2066k 1368M| 334M  334M:  61B  959B: 984M  744M: 984M  744M|   0     0 |  55k   81k
 23  70   0   0   0   7|2544k  403M:4915B  299M:   0   407M:3277B  324M:2552k 1432M| 352M  352M:  37B  900B:1176M  905M:1176M  905M|   0     0 |  51k   87k
 17  77   0   0   0   5|2191k  313M:8192B  335M: 819B  222M: 819B  377M:2201k 1249M| 222M  222M:  92B  959B:1076M  736M:1076M  736M|   0     0 |  44k   70k
 18  76   0   0   0   6|2480k  308M:9011B  309M:2458B  413M: 819B  311M:2492k 1341M| 266M  266M: 496B  828B:1046M  839M:1046M  839M|   0     0 |  44k   71k
 20  74   0   0   0   6|1726k  434M:8192B  285M:1638B  356M: 819B  286M:1737k 1361M| 247M  247M:  49B  959B:1020M  814M:1020M  814M|   0     0 |  44k   72k
 21  73   0   0   0   6|2134k  346M:9830B  340M:2458B  394M: 819B  361M:2147k 1442M| 363M  363M:  37B  766B: 961M  931M: 961M  931M|   0     0 |  55k   73k
 15  80   0   0   0   5|2060k  512M:  11k  313M: 819B  256M: 819B  298M:2073k 1379M| 195M  195M:  61B  967B: 821M  589M: 821M  589M|   0     0 |  38k   53k
 15  81   0   0   0   4|1651k  204M:4096B  125M:   0   112M:   0   202M:1655k  643M| 183M  183M:  49B 1310B: 890M  604M: 890M  604M|   0     0 |  33k   58k
 18  76   0   0   0   5|   0   375M:  10k  342M:1638B  303M: 819B  381M:  13k 1402M| 271M  271M:  37B  967B: 936M  682M: 936M  682M|   0     0 |  41k   66k
 19  75   0   0   0   6|1763k  201M:  12k  354M:1638B  492M:1638B  258M:1778k 1304M| 246M  246M:  25B  766B: 910M  697M: 910M  697M|   0     0 |  36k   63k
 23  71   0   0   0   6|2894k  183M:5734B  203M:   0   365M:   0   225M:2899k  976M| 360M  360M: 313B  959B:1321M 1024M:1321M 1024M|   0     0 |  54k   91k
 19  75   0   0   0   6|2098k  339M:9011B  313M:2458B  300M:   0   359M:2109k 1311M| 264M  264M:  37B  828B:1034M  788M:1034M  788M|   0     0 |  41k   70k
 22  72   0   0   0   6|2194k  363M:  11k  371M:8192B  343M:   0   337M:2213k 1414M| 306M  306M:  37B  959B:1155M  832M:1155M  832M|   0     0 |  45k   83k
 15  80   0   0   0   5|2098k  429M:  13k  319M:9830B  283M: 819B  285M:2122k 1316M| 223M  223M:  49B  766B: 895M  654M: 895M  654M|   0     0 |  42k   58k
 29  55   8   1   0   8|2093k  233M:  26k  481M:  13k  472M:1638B  754M:2133k 1940M| 386M  386M:  37B  967B:1155M  966M:1155M  966M|   0     0 |  67k  112k
 33  43  14   2   0   8|2564k  514M:1638B  336M:5734B  719M: 819B  398M:2572k 1967M| 457M  457M:  25B 1294B:1265M 1128M:1265M 1128M|   0     0 |  88k  144k
 33  39  19   1   0   8|2516k   68M:1638B  827M:   0    38M:1638B  555M:2519k 1489M| 479M  479M:  61B  300B:1294M 1071M:1294M 1071M|   0     0 |  87k  148k
 34  38  19   1   0   8|2518k  917M:1638B  165M:3277B  603M: 819B  214M:2523k 1899M| 487M  487M: 289B  900B:1380M 1055M:1380M 1055M|   0     0 | 102k  152k
 36  39  15   2   0   9|2525k  298M:7373B  696M: 819B  450M:   0   557M:2533k 2001M| 639M  639M:  91B  959B:1232M 1271M:1232M 1271M|   0     0 | 111k  149k
 35  47   8   1   0   9|2484k  385M:   0   608M: 819B  284M:2458B  669M:2625k 1945M| 626M  626M: 402B 1392B:1255M 1202M:1255M 1202M|   0     0 | 103k  145k
 34  46  12   0   0   8|2502k  670M:   0    73M:2458B  711M:1638B  108M:2506k 1561M| 583M  583M:  25B  959B:1210M 1205M:1210M 1205M|   0     0 | 101k  140k
 31  36  24   1   0   7|2162k   47M:1638B  698M:   0    77M:  21k  674M:2184k 1496M| 655M  655M:  25B  766B:1025M 1181M:1025M 1181M|   0     0 | 114k  152k
 21  20  54   0   0   4|2473k  258M:   0   122M:4915B  673M:2458B  100M:2480k 1154M| 464M  464M:  61B  959B: 720M  692M: 720M  692M|   0     0 | 105k  112k
 22  25  46   1   0   5|1250k  807M: 819B  264M:1286k  270M:9830B  244M:2546k 1586M| 508M  508M:  37B 1294B: 670M  783M: 670M  783M|   0     0 | 105k  110k
 20  22  50   3   0   5|5734B  199M: 819B  436M:2484k  221M:9011B  466M:2499k 1321M| 446M  446M: 301B  308B: 661M  737M: 661M  737M|   0     0 |  97k  106k
 28  29  37   0   0   6|7373B  406M:   0   247M:2497k  119M:1638B  152M:2506k  925M| 553M  553M:  61B  766B:1042M 1048M:1042M 1048M|   0     0 | 107k  140k
 28  35  23   5   0   8| 819B  493M:  14k  716M:2514k  662M:  16k  867M:2544k 2739M| 582M  582M:  25B  959B:1064M 1175M:1064M 1175M|   0     0 | 104k  144k
 21  22  52   1   0   5|   0   277M: 819B   70M:2485k  197M:   0  2039k:2486k  546M| 386M  386M:  25B  828B: 846M  840M: 846M  840M|   0     0 | 103k  113k
 22  23  51   0   0   4|   0   137M:   0   155M:2484k   51M: 819B  253M:2485k  596M| 386M  386M: 238B  300B: 685M  729M: 685M  729M|   0     0 |  76k   96k
 32  37  22   2   0   7| 819B  587M:5734B  634M:2507k  181M:5734B  727M:2519k 2128M| 587M  587M:  61B  774B:1083M 1110M:1083M 1110M|   0     0 |  93k  137k
 33  37  22   1   0   7|   0    94M:2458B  234M:2506k  827M:5734B  309M:2514k 1465M| 576M  576M:  37B  959B:1286M 1215M:1286M 1215M|   0     0 | 108k  156k
 20  38  35   2   0   6|   0   314M:6554B  283M:2468k  790M:7373B  353M:2482k 1740M| 342M  342M: 301B 1294B: 878M  868M: 878M  868M|   0     0 |  93k   99k
 29  32  32   2   0   7|2458B  635M:2458B  109M:2499k  353M:7373B  310M:2511k 1408M| 604M  604M:  37B  300B: 934M 1137M: 934M 1137M|   0     0 | 119k  142k
  7   8  82   1   0   2|   0    44k:9830B  484M:2492k   46k:7373B  420M:2509k  904M| 116M  116M:  25B  900B: 276M  258M: 276M  258M|   0     0 |  37k   36k
 26  30  39   0   0   6|2076k  235M:6554B  299M: 415k  249M:2458B   51M:2500k  835M| 425M  425M:  61B  967B:1069M  937M:1069M  937M|   0     0 | 103k  127k
 32  36  22   2   0   7|2570k  625M:  18k  636M: 819B  476M:3277B   61M:2592k 1799M| 551M  551M:  49B  828B:1083M 1048M:1083M 1048M|   0     0 | 102k  133k
 34  36  21   3   0   7|2508k  155M:5734B  171M:2458B  393M:  18k  622M:2534k 1341M| 522M  522M:  37B  300B:1225M 1032M:1225M 1032M|   0     0 | 106k  140k
 36  40  15   1   0   8|2470k  444M:9011B  400M:1638B  649M:  11k  382M:2492k 1875M| 575M  575M: 121B  766B:1300M 1144M:1300M 1144M|   0     0 | 106k  149k
 32  42  19   0   0   7|2994k  621M:  12k  579M:   0   109M:  13k  570M:3019k 1880M| 554M  554M: 217B  959B:1031M 1036M:1031M 1036M|   0     0 | 102k  131k
 34  48  10   0   0   8|2527k  402M:  14k  663M:1638B  426M:   0    53M:2542k 1544M| 583M  583M:  37B 1302B:1250M 1335M:1250M 1335M|   0     0 |  93k  136k
 33  40  17   2   0   9|2498k  523M:4915B  513M: 819B  654M:1638B  850M:2505k 2540M| 706M  706M:  61B  300B:1198M 1400M:1198M 1400M|   0     0 | 119k  157k
 28  31  35   1   0   6|2482k  509M: 819B  151M:   0   124M:1638B  232M:2484k 1015M| 520M  520M:  49B  766B:1061M 1083M:1061M 1083M|   0     0 | 107k  134k
 33  43  16   0   0   8|2526k  580M: 819B  387M: 819B  454M:1638B  448M:2530k 1869M| 517M  517M:  37B  959B:1162M 1176M:1162M 1176M|   0     0 |  90k  128k
 35  42  14   1   0   8|2502k  404M: 819B  424M:9011B  376M:3277B  470M:2637k 1674M| 643M  643M: 263B 1153B:1168M 1342M:1168M 1342M|   0     0 | 110k  146k
 30  33  27   3   0   7|1755k   63M: 819B  658M: 859k  645M:7373B  208M:2622k 1574M| 484M  484M: 289B  967B:1118M 1078M:1118M 1078M|   0     0 |  98k  136k
 36  39  16   1   0   8|7373B  595M:   0   101M:2571k   73M:  18k  816M:2596k 1586M| 580M  580M:  37B  766B:1214M 1284M:1214M 1284M|   0     0 | 103k  147k
 32  41  15   3   0   8|5734B  657M:   0   126M:2959k  672M:  14k  659M:2979k 2113M| 509M  509M: 156B  959B:1165M 1189M:1165M 1189M|   0     0 |  91k  140k
 31  59   2   0   0   8| 819B   85M:2458B  838M:2556k  319M:3277B  112M:2562k 1354M| 551M  551M:  49B 1294B:1337M 1306M:1337M 1306M|   0     0 |  74k  114k
 22  71   1   0   0   6|3277B  321M:1638B  637M:2550k  415M:8192B  262M:2606k 1635M| 334M  334M:  73B  959B: 949M  846M: 949M  846M|   0     0 |  55k   72k
 23  71   0   0   0   6| 819B  275M:1638B  253M:2142k  390M:  14k  278M:2158k 1197M| 338M  338M:  61B  908B:1146M  858M:1146M  858M|   0     0 |  57k   84k
 18  76   0   0   0   6| 819B  369M:   0   358M:2089k  299M:8192B  265M:2098k 1291M| 239M  239M:  85B  959B: 986M  672M: 986M  672M|   0     0 |  46k   68k
 23  71   0   0   0   6|2458B  222M:2458B  457M:2495k  433M:  12k  377M:2512k 1490M| 342M  342M: 217B  828B:1204M  950M:1204M  950M|   0     0 |  53k   82k
 17  78   0   0   0   5|4915B  594M:   0   313M:1667k   78M:5734B  345M:1678k 1331M| 226M  226M:  49B  959B: 803M  663M: 803M  663M|   0     0 |  44k   53k
 22  72   0   0   0   6| 819B  276M: 819B  243M:1682k  238M:  73k  283M:1781k 1040M| 310M  310M:  79B 1387B:1053M  837M:1053M  837M|   0     0 |  49k   76k
 23  64   5   1   0   7| 819B  523M: 819B  335M:2178k  669M:  42k  656M:2222k 2182M| 286M  286M:  49B  967B:1046M  819M:1046M  819M|   0     0 |  63k  100k
 35  43  13   0   0   8| 819B  285M: 819B  203M:2471k  334M:5734B  375M:2478k 1198M| 525M  525M:  49B 1294B:1413M 1377M:1413M 1377M|   0     0 |  94k  154k
 29  38  24   2   0   7|4915B  602M: 819B  324M:2918k  571M:  20k  510M:2943k 2007M| 477M  477M:  37B  300B:1164M 1165M:1164M 1165M|   0     0 |  96k  132k
 32  29  30   2   0   6|1638B  151M:1638B  523M:2519k  319M:3277B  228M:2526k 1222M| 585M  585M: 277B  766B:1015M 1087M:1015M 1087M|   0     0 | 116k  149k
 33  36  22   2   0   8|3277B  387M:1638B  340M:2482k  653M:  16k  672M:2503k 2053M| 670M  670M: 166B 1027B: 999M 1130M: 999M 1130M|   0     0 | 115k  146k
 28  34  29   3   0   7|  12k  468M:4915B  531M:2956k  405M:5734B  429M:2978k 1833M| 546M  546M:  49B  828B:1020M 1027M:1020M 1027M|   0     0 | 110k  134k
 28  30  35   1   0   6|7373B  283M:6554B  619M:2509k   62k:1638B   59M:2524k  961M| 513M  513M:  37B  959B:1005M 1044M:1005M 1044M|   0     0 |  99k  134k
 37  42  12   0   0   9|  17k  780M:  10k  295M:2466k  244M:  22k  622M:2514k 1941M| 671M  671M:  37B  766B:1255M 1278M:1255M 1278M|   0     0 | 105k  149k
 30  33  29   1   0   7|4915B  284M:4915B  356M:2936k  385M:  18k  525M:2964k 1550M| 538M  538M: 104B  959B:1024M 1103M:1024M 1103M|   0     0 | 115k  137k
 35  37  19   1   0   8|4096B  214M:9011B  614M:2552k  668M:3277B   76M:2568k 1572M| 807M  807M: 497B 1294B:1033M 1352M:1033M 1352M|   0     0 | 131k  162k
 23  24  47   1   0   5|7373B  366M:2458B  204M:2495k  348M:5734B  279M:2510k 1197M| 522M  522M:  61B  967B: 732M  857M: 732M  857M|   0     0 | 105k  117k
 22  25  46   1   0   5|  17k  503M: 819B  468M:2904k   41M:  12k  671M:2934k 1682M| 542M  542M:  49B  900B: 689M  849M: 689M  849M|   0     0 | 104k  112k
 25  25  43   2   0   6|2586k   82M: 889k   26k: 834k  526M:  22k  423M:4450k 1031M| 608M  608M:  37B  959B: 755M 1027M: 755M 1027M|   0     0 | 117k  135k
 31  33  29   1   0   6|2962k  338M:1638B  400M:  17k  476M:9011B  310M:2990k 1523M| 589M  589M:  61B  843B: 904M 1063M: 904M 1063M|   0     0 | 104k  133k
 26  29  37   1   0   6|2680k  580M:4915B  550M:4915B  127M:9011B  232M:2698k 1490M| 624M  624M:  49B  967B: 803M  978M: 803M  978M|   0     0 |  92k  122k
 23  24  48   1   0   5|2470k   51M:2458B  123M:  21k  519M:  14k  415M:2506k 1109M| 537M  537M: 253B  774B: 659M  801M: 659M  801M|   0     0 |  89k  109k
 33  36  23   1   0   7|2976k  317M: 819B  268M:  15k  707M:  10k  387M:3002k 1679M| 890M  890M:  97B  959B: 897M 1273M: 897M 1273M|   0     0 | 123k  150k
 18  17  60   0   0   4|2461k  494M:3277B  417M: 819B   47M:   0    39k:2465k  958M| 496M  496M:  49B 1294B: 445M  639M: 445M  639M|   0     0 |  90k  100k
 32  34  26   1   0   7|1840k   81M:5734B  140M:8192B  589M: 895k  886M:2749k 1696M| 728M  728M:  37B  959B: 948M 1144M: 948M 1144M|   0     0 | 111k  140k
 21  23  50   1   0   5|9011B  569M:  13k  686M: 819B   35M:2888k   46M:2910k 1337M| 527M  527M:  37B  766B: 518M  811M: 518M  811M|   0     0 |  87k  104k
 31  31  31   1   0   6|8192B  424M:3277B  168M:  15k  318M:2728k  236M:2754k 1146M| 796M  796M:  25B  959B: 736M 1242M: 736M 1242M|   0     0 | 129k  148k
 36  41  15   1   0   8|4915B  566M:  19k  776M:  21k  486M:2598k  630M:2642k 2458M| 830M  830M:  49B  836B: 957M 1335M: 957M 1335M|   0     0 |  89k  136k
 38  34  20   0   0   7|3277B  232M:3277B  155M:  22k  404M:2498k  493M:2527k 1284M|1011M 1011M: 193B  959B: 699M 1369M: 699M 1369M|   0     0 | 124k  161k
 41  40  11   0   0   8|2458B  648M:   0    33M:  32k  745M:2892k  406M:2926k 1832M|1090M 1090M: 157B  766B: 790M 1484M: 790M 1484M|   0     0 | 145k  173k
 19  18  58   1   0   3|  18k  445M:  17k  683M:1638B   57k:2474k   38k:2554k 1129M| 521M  521M:  37B  959B: 253M  604M: 253M  604M|   0     0 |  69k   85k
 33  31  30   0   0   6|   0    77M:  12k   55M:9011B  206M:3050k  570M:3176k  908M| 932M  932M: 267B 1662B: 573M 1112M: 573M 1112M|   0     0 |  91k  126k
 42  43   6   0   0   9|  18k  494M:9011B  762M:  61k  658M:2935k  322M:3074k 2236M|1218M 1218M:  25B  959B: 760M 1520M: 760M 1520M|   0     0 | 117k  157k
 40  42   9   1   0   8|  18k  512M:  14k  522M:  32k  603M:2517k  261M:2582k 1899M|1192M 1192M:  49B  908B: 722M 1627M: 722M 1627M|   0     0 | 133k  169k
 39  37  17   1   0   7|8192B  297M:  10k  335M:  29k  365M:2921k  597M:2968k 1594M|1144M 1144M:  49B  959B: 679M 1381M: 679M 1381M|   0     0 | 143k  177k
 27  29  35   3   0   6|  21k  484M:  17k  468M:  50k  523M:2490k  636M:2578k 2110M| 885M  885M: 193B  828B: 471M 1087M: 471M 1087M|   0     0 | 116k  143k
  7   3  86   3   0   1|4915B  355M: 819B   55k:1260k   86k:1658k   74k:  10M  355M|  12M   12M: 162B  974B: 195M  155M: 195M  155M|   0     0 |  28k   18k
  3   2  95   0   0   0|   0    39k:   0    14k:2483k   18k:   0    10k:3310k   98k|5429B 5429B:  54B  783B: 130M  104M: 130M  104M|   0     0 |  18k   11k
  2   2  95   0   0   1|   0  7373B: 819B   51M:2894k 9830B:   0  7373B:2895k   51M|1071B 1071B:  25B  959B: 201M   98M: 201M   98M|   0     0 |  22k   14k
  3   4  92   0   0   1|   0     0 :  12k  545M:2486k   51M:   0  8192B:2517k  597M|2729B 2729B:  49B 1302B: 216M  113M: 216M  113M|   0     0 |  25k   15k
  1   1  98   0   0   0|  22k   10k:   0    60k:2902k  219M:  19k   26M:2992k  245M| 197k  197k: 168B  959B:3874B  201k:6125B  202k|   0     0 |2112  2170 
