You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 41  47   4   0   0   8|2484k  475M:2458B 1111M:1638B  574M: 819B  462M:2489k 2622M| 522M  522M:  31k 5712B:1076M 1051M:1076M 1051M|   0     0 |  66k  100k
 40  49   3   0   0   7|2048k   99k: 819B  360M:   0   119k:   0    92k:2049k  361M| 529M  529M:  44k 5047B:1354M 1251M:1354M 1251M|   0     0 |  80k  120k
 43  46   5   1   0   6|2488k  207M:   0    81M:   0   232M:   0   159M:2488k  679M| 619M  619M:  19k  781B:1166M 1032M:1166M 1032M|   0     0 |  90k  123k
 39  39  13   2   0   7|2050k  155M:2458B 1045M: 819B  155M:1638B  254M:2054k 1610M| 481M  481M:  37k   52B:1100M 1024M:1100M 1025M|   0     0 |  99k  119k
 39  34  16   3   0   8|1640k  804M: 819B  450M:1638B 1069M:   0   365M:1642k 2687M| 556M  556M:  41k 5712B:1113M 1041M:1113M 1042M|   0     0 |  88k  137k
 40  33  19   1   0   7| 819B  362M:2918k   20k: 819B  122M:   0   806M:2920k 1290M| 605M  605M:  46k   52B:1233M 1177M:1233M 1177M|   0     0 |  95k  144k
 40  34  18   0   0   8| 819B  361M:2484k  413M:   0   301M:   0   365M:2485k 1440M| 595M  595M:  46k 2612B:1276M 1215M:1276M 1215M|   0     0 | 108k  145k
 37  36  17   2   0   9|   0    52M:2075k 1150M:3277B 1255M:   0    99M:2078k 2556M| 510M  510M:  25k   52B:1329M 1105M:1329M 1105M|   0     0 | 112k  146k
 36  32  23   1   0   8|2458B 1213M:2458k   25k:   0    37M:   0  1136M:2460k 2386M| 581M  581M:  23k 5849B:1094M 1211M:1094M 1211M|   0     0 | 112k  140k
 30  26  38   0   0   6|   0    77M:2074k   77M:   0    26M:   0    18k:2074k  180M| 602M  602M:  19k   71B:1004M 1262M:1004M 1262M|   0     0 | 118k  141k
 34  30  27   3   0   7| 819B  120M:2464k 1233M:   0   161M:   0   223M:2465k 1736M| 668M  668M:  21k 2151B: 952M 1204M: 952M 1204M|   0     0 | 113k  143k
 33  34  22   3   0   8|2458B 1131M:2458k  127M:   0   432M:   0  1241M:2461k 2932M| 561M  561M:  37k  114B:1030M 1113M:1030M 1113M|   0     0 |  95k  133k
 41  36  15   0   0   8|2074k  168M:  81k   13k:1638B  910M:   0    85M:2156k 1163M| 663M  663M:  32k 5731B:1373M 1351M:1373M 1351M|   0     0 | 121k  173k
 40  36  16   0   0   8|2510k  180M: 819B  587M:   0   232M:   0   361M:2510k 1360M| 641M  641M:  30k   62B:1359M 1486M:1359M 1486M|   0     0 | 110k  169k
 36  35  18   2   0   8|2049k  691M:1638B  881M: 819B  284M: 819B 1001M:2052k 2857M| 556M  556M:  32k 2603B:1170M 1194M:1170M 1194M|   0     0 |  93k  143k
 39  35  16   1   0   9|2485k  780M:   0    48M:2458B 1023M:   0   315M:2487k 2167M| 573M  573M:  36k   52B:1224M 1162M:1224M 1162M|   0     0 | 105k  157k
 38  33  21   0   0   7|2484k   77M: 819B  268M:   0   138M:   0    51M:2485k  534M| 539M  539M:  40k 5712B:1333M 1112M:1333M 1112M|   0     0 | 100k  159k
 34  32  26   1   0   7|2048k  155M:   0    93M: 819B  206M:   0  1092M:2049k 1547M| 468M  468M:  48k   52B:1095M  929M:1095M  929M|   0     0 |  90k  142k
 31  41  16   3   0   8|2502k  715M:3277B 1238M: 819B  596M:   0   305M:2506k 2853M| 408M  408M:  39k 5776B:1189M 1010M:1189M 1010M|   0     0 |  88k  138k
 37  39  15   0   0   8|2624k  653M:   0   207M:   0   721M:   0    12k:2670k 1581M| 536M  536M:  27k   52B:1420M 1319M:1420M 1319M|   0     0 | 106k  158k
 23  22  51   0   0   4|2247k   13k:   0    14k:   0    14k:   0   155M:2247k  155M| 387M  387M:  27k 5722B: 847M  919M: 847M  919M|   0     0 |  99k  108k
 35  41  16   1   0   7|2508k  206M:   0   232M:   0  1188M:   0   249M:2508k 1875M| 591M  591M:  20k   52B:1068M 1106M:1068M 1106M|   0     0 | 103k  134k
 33  35  21   3   0   8|2482k  590M:   0   928M:   0   367M:   0   629M:2482k 2514M| 512M  512M:  20k 2603B:1053M 1061M:1053M 1061M|   0     0 | 102k  136k
 34  36  21   1   0   7| 834k  804M:   0   440M:   0    14k:1261k  435M:2094k 1678M| 591M  591M:  39k   71B:1162M 1169M:1162M 1169M|   0     0 | 114k  149k
 35  34  24   0   0   7|   0    98M:   0   155M:   0   121M:2501k  330M:2501k  703M| 671M  671M:  33k 5858B:1154M 1221M:1155M 1221M|   0     0 | 123k  156k
 34  35  21   1   0   8|   0   289M:   0   155M:   0   873M:2502k  816M:2502k 2134M| 572M  572M:  29k   52B:1049M 1088M:1049M 1088M|   0     0 | 108k  143k
 32  37  20   2   0   8|   0   956M:   0   865M:   0   599M:2542k  376M:2542k 2796M| 498M  498M:  34k 2126B:1144M 1054M:1144M 1054M|   0     0 |  94k  137k
 32  33  28   0   0   6|   0   205M:   0   348M:   0    18k:2076k   11k:2078k  553M| 538M  538M:  38k   62B:1080M 1025M:1080M 1025M|   0     0 | 109k  141k
 33  34  26   0   0   7|   0   206M:   0   284M:   0   155M:2460k  656M:2460k 1300M| 588M  588M:  42k 5712B:1124M 1102M:1124M 1102M|   0     0 | 113k  148k
 36  40  14   1   0   9|   0   531M:   0   553M:   0   515M:2505k 1006M:2505k 2606M| 658M  658M:  48k   52B:1152M 1184M:1152M 1184M|   0     0 | 114k  150k
 33  35  23   1   0   8|   0   836M:   0   660M:   0   827M:2510k   23k:2516k 2323M| 612M  612M:  40k 6253B: 928M 1089M: 928M 1089M|6554B    0 |  99k  129k
 37  38  18   0   0   7|   0    14k:   0  3289k:   0  4990k:2487k   77M:2487k   85M| 590M  590M:  25k   52B:1350M 1343M:1350M 1343M|   0     0 | 109k  161k
 34  40  17   0   0   8|   0   232M:   0  1058M:   0   356M:2507k  365M:2507k 2011M| 575M  575M:  23k 5712B:1173M 1196M:1173M 1196M|   0     0 |  96k  144k
 35  41  13   2   0   9| 819B  734M:   0   512M:   0   484M:2086k  852M:2086k 2581M| 592M  592M:  19k   52B:1199M 1161M:1199M 1161M|   0     0 |  95k  149k
 36  38  16   1   0   8|   0   531M:   0    12k:   0   729M:2494k  244M:2494k 1504M| 617M  617M:  20k 5792B:1397M 1375M:1397M 1375M|   0     0 | 108k  165k
 33  36  22   1   0   7|   0   155M:   0   804M:   0   284M:2488k  387M:2488k 1630M| 524M  524M:  39k   71B:1191M 1088M:1192M 1088M|   0     0 |  95k  143k
 34  37  19   3   0   8|   0   422M:   0   748M:   0   463M:2497k  468M:2497k 2101M| 560M  560M:  32k 5712B:1166M 1130M:1166M 1130M|   0     0 | 100k  146k
 35  37  18   2   0   8|   0   894M:   0    22k:   0   750M:2506k  719M:2506k 2363M| 571M  571M:  29k   52B:1187M 1108M:1187M 1108M|   0     0 |  94k  144k
 36  37  19   0   0   7|   0   129M:   0   103M:   0   105M:2474k   77M:2610k  414M| 623M  623M:  33k 6383B:1274M 1195M:1274M 1195M|   0     0 | 112k  162k
 36  39  17   1   0   7|   0    26M:   0  1350M:   0   170M:2520k  223M:2521k 1768M| 632M  632M:  37k   52B:1082M 1091M:1082M 1091M|   0     0 | 117k  150k
 34  39  14   2   0  10|   0  1217M:   0    16M:   0  1220M:2486k 1248M:2486k 3702M| 649M  649M:  40k 5849B:1107M 1160M:1107M 1160M|   0     0 | 119k  154k
 35  34  24   0   0   7|   0   203M:   0    13k:   0   105M:2461k   22k:2461k  308M| 632M  632M:  47k   52B:1099M 1140M:1099M 1140M|   0     0 | 121k  155k
 33  33  26   0   0   7|   0   258M:   0   309M:   0   284M:2506k  309M:2506k 1160M| 556M  556M:  38k 5776B:1127M 1059M:1127M 1059M|   0     0 | 104k  145k
 36  45  10   1   0   9|   0    77M:   0   949M: 819B 1031M:2578k  110M:2579k 2168M| 709M  709M:  25k   62B:1159M 1166M:1159M 1166M|   0     0 |  98k  143k
 35  43  11   1   0   9|   0  1200M:   0   340M:   0   206M:2528k 1115M:2528k 2861M| 629M  629M:  23k 5712B:1150M 1134M:1150M 1134M|   0     0 |  99k  137k
 36  39  19   0   0   6|   0   167M:   0    12k:   0    77M:2498k   77M:2498k  322M| 635M  635M:  17k   52B:1149M 1090M:1149M 1090M|   0     0 | 109k  148k
 32  38  21   1   0   8|   0   284M:   0  1056M:   0   855M:2547k  284M:2619k 2479M| 630M  630M:  21k 6623B: 963M 1088M: 963M 1088M|   0     0 | 105k  140k
 14  18  59   5   0   4|   0   715M:   0   459M:   0   529M:2494k  718M:2517k 2421M| 325M  325M:  38k   52B: 343M  530M: 343M  530M|   0     0 |  69k   74k
 30  30  32   3   0   6|   0   387M:   0    13k:   0    22k:2578k  440M:2578k  828M| 523M  523M:  33k 5712B:1023M 1005M:1023M 1005M|   0     0 | 113k  139k
 33  33  28   0   0   6|   0    12k:   0    13k:   0    13k:2492k   11k:2492k   79k| 610M  610M:  30k   52B:1126M 1179M:1126M 1179M|   0     0 | 118k  151k
 31  33  29   1   0   7|   0   155M:   0   819M:   0   206M:2525k  832M:2526k 2012M| 523M  523M:  34k 5776B:1037M  945M:1037M  945M|   0     0 | 115k  136k
 33  38  17   3   0   9|   0   907M:   0   710M:   0   833M:2592k  708M:2593k 3157M| 699M  699M:  37k   62B:1068M 1115M:1068M 1115M|   0     0 | 123k  147k
 31  31  30   1   0   6|   0   417M:   0    12k:   0   521M:2582k   12k:2582k  938M| 611M  611M:  42k 5712B: 926M 1068M: 926M 1068M|   0     0 | 118k  139k
 30  28  38   0   0   5|   0    13k:   0    12k:   0    12k:2488k   14k:2488k   58k| 593M  593M:  49k   52B: 879M  995M: 879M  995M|   0     0 | 117k  140k
 30  35  26   2   0   7|   0  1396M:1638B  258M:   0   129M:2626k  258M:2628k 2041M| 520M  520M:  41k 6253B:1132M 1111M:1132M 1111M|   0     0 | 112k  141k
 34  44  13   2   0   8|   0    94M:   0   904M:1638B  807M:2591k  610M:2597k 2416M| 597M  597M:  28k   52B:1196M 1106M:1196M 1106M|   0     0 |  96k  140k
 34  39  17   1   0   8|   0    15k:   0   387M: 819B  638M:2519k  706M:2520k 1731M| 582M  582M:  35k 5849B:1224M 1197M:1224M 1197M|   0     0 | 104k  145k
 33  35  26   0   0   7|   0   312M:   0    51M: 819B  206M:2499k  206M:2500k  776M| 518M  518M:  21k   52B:1227M 1297M:1227M 1297M|   0     0 | 111k  147k
 32  37  22   1   0   8|   0  1153M:   0   498M:   0    77M:2595k   77M:2595k 1806M| 547M  547M:  19k 2126B:1172M 1180M:1172M 1180M|   0     0 |  96k  142k
 33  42  12   2   0  10|   0   125M:1638B  947M:4096B 1049M:3098k 1044M:3103k 3165M| 555M  555M:  39k   62B:1223M 1380M:1223M 1380M|   0     0 | 104k  144k
 37  37  19   0   0   7|   0    39M:   0    35M:   0   166M:2469k  203M:2481k  442M| 619M  619M:  33k 5712B:1278M 1199M:1278M 1199M|   0     0 | 115k  162k
 33  35  23   1   0   7|   0  1485M:   0    94M:   0    90M:2526k   84M:2526k 1753M| 584M  584M:  30k   52B:1115M 1117M:1115M 1117M|   0     0 | 117k  147k
 33  36  22   1   0   8|   0    38M:   0  1320M:   0   502M:2571k  553M:2571k 2414M| 612M  612M:  32k 6253B:1038M 1051M:1038M 1051M|   0     0 | 107k  140k
 32  34  25   2   0   7|   0   313M:   0    99M:   0   903M:2532k  852M:2532k 2167M| 530M  530M:  37k   52B: 995M  989M: 995M  989M|   0     0 | 114k  143k
 38  37  18   0   0   7|   0    69M:   0    10k:   0   155M:3017k  232M:3028k  456M| 702M  702M:  41k 5712B:1208M 1218M:1208M 1218M|   0     0 | 120k  166k
 35  38  18   2   0   8|   0   934M:   0  1068M:   0   181M:2618k   77M:2618k 2260M| 686M  686M:  48k   52B:1004M 1186M:1004M 1186M|   0     0 | 122k  151k
 25  30  34   6   0   6|   0   303M:   0   609M:3277B  870M:2486k  898M:2489k 2680M| 477M  477M:  40k 5776B: 712M  846M: 712M  846M|   0     0 |  99k  119k
 34  37  21   1   0   7|   0    10k:   0    10k:3277B  395M:2507k  366M:2510k  761M| 554M  554M:  26k   62B:1407M 1251M:1407M 1251M|   0     0 | 106k  163k
 32  35  27   0   0   6|   0   180M:   0   103M:   0   180M:2514k  180M:2514k  644M| 559M  559M:  24k 5712B:1058M 1084M:1058M 1084M|   0     0 | 104k  135k
 34  39  19   0   0   8|   0   215M:   0   181M:   0   129M:2950k 1162M:2950k 1687M| 570M  570M:  19k   52B:1135M 1109M:1135M 1109M|   0     0 |  89k  140k
 33  42  13   2   0  10|   0  1128M:   0  1139M:   0   932M:2714k  306M:2714k 3505M| 533M  533M:  22k 2638B:1189M 1184M:1189M 1184M|   0     0 |  91k  138k
 35  39  18   0   0   8|   0    59M:   0   125M:   0   410M:2551k   13k:2551k  595M| 561M  561M:  40k  123B:1358M 1282M:1358M 1282M|   0     0 |  98k  160k
 30  36  25   1   0   7|   0   284M:   0   206M:   0   129M:3042k 1004M:3042k 1623M| 563M  563M:  33k 5849B:1082M 1197M:1082M 1197M|   0     0 |  94k  140k
 35  38  17   3   0   8|   0   354M: 819B  634M: 819B  296M:2519k  510M:2521k 1794M| 560M  560M:  29k   52B:1220M 1182M:1220M 1182M|   0     0 |  95k  149k
 33  40  16   2   0   8|   0   833M:   0   708M: 819B 1149M:2654k   14k:2655k 2690M| 540M  540M:  33k 2126B:1116M 1057M:1116M 1057M|   0     0 |  84k  132k
 37  38  18   0   0   7|   0   129M:   0    77M:   0    77M:2952k  180M:2952k  464M| 655M  655M:  37k   62B:1314M 1328M:1314M 1328M|   0     0 | 109k  169k
 32  39  20   1   0   8|   0   760M:   0   653M:   0   284M:2506k  594M:2534k 2291M| 533M  533M:  41k 5712B:1090M 1035M:1090M 1035M|   0     0 |  92k  133k
 34  40  15   1   0   9|1638B  711M:   0   793M:   0   665M:2624k  733M:2626k 2902M| 593M  593M:  48k   52B:1167M 1164M:1167M 1164M|   0     0 | 106k  143k
 33  34  26   0   0   6|   0    13k:   0    14k:   0   496M:2957k   12k:2957k  496M| 565M  565M:  43k 6253B:1122M 1073M:1122M 1073M|   0     0 | 116k  151k
 32  33  29   0   0   6| 819B  180M:   0   155M:   0   206M:2490k  697M:2491k 1238M| 529M  529M:  27k   52B:1046M 1024M:1046M 1024M|   0     0 | 110k  140k
 36  36  18   3   0   8|1638B  304M:   0   437M: 819B  158M:2577k  861M:2584k 1761M| 609M  609M:  25k 5712B:1129M 1034M:1129M 1034M|   0     0 | 111k  152k
 32  40  17   2   0   9|2458B 1141M:   0   905M: 819B 1132M:3094k   17k:3097k 3179M| 502M  502M:  20k   52B:1134M 1033M:1134M 1033M|   0     0 | 101k  134k
 38  41  14   0   0   7|   0    25k:   0    15k:   0    30k:2600k  155M:2600k  155M| 652M  652M:  19k 5776B:1350M 1302M:1350M 1302M|   0     0 | 105k  162k
 34  37  20   1   0   8|   0   309M:   0   843M:   0   413M:3118k  400M:3118k 1965M| 495M  495M:  39k   62B:1183M 1022M:1183M 1022M|   0     0 |  90k  139k
 34  43  14   1   0   8| 819B  601M:   0   753M:   0   286M:2130k   78M:2139k 1718M| 525M  525M:  33k 5712B:1209M 1122M:1209M 1122M|   0     0 |  82k  136k
 33  45  12   2   0   9|   0   586M:   0    20k:   0   901M:2971k  958M:2971k 2445M| 509M  509M:  43k   52B:1188M 1124M:1188M 1124M|   0     0 |  89k  131k
 29  59   5   0   0   7|   0   103M:   0    77M:   0   103M:2482k  258M:2482k  541M| 460M  460M:  19k 6253B:1133M 1149M:1133M 1149M|   0     0 |  74k  115k
 31  40  20   1   0   8|   0   788M:   0   866M:   0   335M:3220k  258M:3220k 2248M| 460M  460M:  39k   52B:1128M 1147M:1128M 1147M|   0     0 |  85k  131k
 35  39  15   2   0   8|  15k  683M:1638B  660M:1638B  541M:2191k  210M:2626k 2095M| 478M  478M:  41k 5712B:1180M 1199M:1180M 1199M|   0     0 |  87k  137k
 36  41  14   1   0   8|   0    18k:   0    16k:1638B  621M:2577k  874M:2665k 1495M| 540M  540M:  48k  189B:1133M 1197M:1133M 1197M|   0     0 |  88k  135k
 39  42  12   0   0   8|   0   456M: 819B  384M:   0   129M:2523k  258M:2534k 1227M| 622M  622M:  40k 2126B:1246M 1248M:1246M 1248M|   0     0 |  95k  147k
 34  39  17   2   0   8| 819B 1055M:   0   969M:   0    58M:3190k  138M:3190k 2220M| 573M  573M:  27k   62B:1145M 1202M:1145M 1202M|   0     0 | 106k  143k
 35  44  12   1   0   8|   0    21k:   0   101M:   0  1120M:2526k 1005M:2526k 2227M| 613M  613M:  26k 5712B:1086M 1126M:1086M 1126M|   0     0 | 100k  135k
 36  35  22   1   0   7| 819B   27M: 819B   55M:   0   196M:2938k  147M:2940k  426M| 623M  623M:  20k   52B:1182M 1215M:1182M 1215M|   0     0 | 119k  161k
 36  42  13   1   0   8| 819B  204M: 819B 1367M: 819B  130M:2587k  155M:2590k 1856M| 625M  625M:  22k 6270B:1298M 1126M:1298M 1126M|   0     0 | 112k  157k
 32  42  15   2   0   9|1638B 1176M:   0    51M:   0   464M:2965k  975M:2966k 2666M| 543M  543M:  39k   62B:1168M 1142M:1169M 1142M|   0     0 |  92k  137k
 34  46  11   0   0   8|   0    89M: 819B  463M:   0   936M:2906k  448M:2906k 1936M| 581M  581M:  34k 5712B:1311M 1134M:1311M 1134M|   0     0 | 103k  143k
 34  33  25   0   0   7|1638B  361M:1638B   62M:1638B  232M:2463k  206M:2468k  862M| 570M  570M:  31k   52B:1205M 1073M:1206M 1073M|   0     0 | 113k  154k
 32  41  17   1   0   8|   0  1113M:   0   390M:   0   361M:2979k  129M:2979k 1993M| 478M  478M:  35k 5776B:1379M 1087M:1379M 1087M|   0     0 | 100k  153k
 28  35  26   3   0   8|   0   281M:   0   726M: 819B 1036M:2500k  794M:2510k 2837M| 418M  418M:  38k   62B:1150M  895M:1150M  895M|   0     0 |  86k  140k
 31  35  26   1   0   7| 819B  451M:2458B   53k: 819B   33k:2971k  315M:2975k  767M| 547M  547M:  40k 5712B:1266M 1340M:1266M 1340M|   0     0 | 108k  160k
 28  29  36   0   0   6|   0   155M:   0   914M:   0    77M:2874k  206M:2874k 1352M| 529M  529M:  47k   52B:1048M  977M:1048M  977M|   0     0 | 113k  140k
 29  37  23   3   0   8|2458B  277M: 819B  692M:4915B  875M:2516k  783M:2524k 2628M| 534M  534M:  41k 2603B:1251M 1168M:1251M 1168M|   0     0 | 123k  164k
 24  29  38   2   0   7|3277B  510M:2458B   61k:2458B  583M:2881k  526M:2902k 1620M| 261M  261M:  26k   52B:1383M  893M:1383M  893M|  13k    0 |  97k  136k
 17  21  56   1   0   5|   0   155M:1638B   81M: 819B   18k:2875k  155M:2878k  390M| 188M  188M:  24k 5712B:1193M  793M:1194M  793M|   0     0 | 101k  112k
 18  24  51   1   0   5|   0    77M: 819B  158M:2458B 1142M:2514k  232M:2518k 1610M| 163M  163M:  18k  189B:1207M  734M:1207M  734M|   0     0 |  88k  114k
  8  14  68   6   0   4|   0  1064M:   0   841M:   0   171M:2869k  596M:2938k 2672M| 153M  153M:  21k 2765B: 465M  414M: 465M  414M|   0     0 |  73k   63k
  6   5  87   1   0   1|2458B   17M:   0   192M:   0  9011B:2893k  423M:2895k  632M| 228M  228M:  38k   52B:  30M  253M:  30M  253M|   0     0 |  34k   41k
  6   5  88   0   0   1|   0     0 :   0    18k:   0  9011B:2483k    0 :2503k   34k| 263M  263M:  32k 5712B: 494k  262M: 528k  262M|   0     0 |  31k   41k
  6   4  89   0   0   1|   0  8192B:   0  8192B:   0  9011B:2893k 8192B:2893k   42k| 271M  271M:  43k   52B: 499k  270M: 542k  270M|   0     0 |  31k   43k
  7   4  89   0   0   1|   0    77M:   0  7373B:   0     0 :2893k 7373B:2893k   77M| 272M  272M:  37k 6253B: 501k  272M: 538k  272M|   0     0 |  32k   43k
  5   5  89   0   0   1|   0    52M:  15k  129M:  18k 8192B:2893k  158M:2933k  339M| 217M  217M:  38k   52B: 404k  216M: 442k  216M|   0     0 |  27k   37k
  0   3  97   0   0   0|2458B  316M:   0   248M:4096B  294M:2458k  264M:2464k 1123M|   0     0 :  41k 5712B: 783B 1619B:  43k 7331B|   0     0 |3086  1341 
  0   1  99   0   0   0|   0   161M:   0   136M: 819B  181M:2893k   94M:2894k  571M|  31B   31B:  48k   62B: 843B 1492B:  49k 1554B|   0     0 |1222   654 
  0   1  99   0   0   0|   0    52M:   0    52M:   0    52M:2878k   52M:2878k  207M|   0     0 :  41k 5776B: 794B 1604B:  42k 7380B|   0     0 |4038  7363 
  0   1  99   0   0   0|   0    77M:   0    77M:   0    77M:2048k   52M:2048k  284M|   0     0 :  28k   52B: 783B 1604B:  35k 1656B|   0     0 |4378  7768 
  0   1  99   0   0   0|   0    77M:   0    52M:3328k   52M:   0    77M:3328k  258M|   0     0 :  35k 5712B: 764B 1425B:  42k 7137B|   0     0 |4063  7160 
  0   1  99   0   0   0|   0    52M:   0    77M:2893k   77M:   0    77M:2893k  284M|   0     0 :  18k   52B: 920B 1855B:  19k 1907B|   0     0 |4727  8625 
  0   0  99   0   0   0|   0    29M:   0    26M:2893k   26M:   0    26M:2893k  107M|   0     0 :  22k 2603B: 864B 2448B:  23k 5051B|   0     0 |3257  5790 
