You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 32  31  26   4   0   8|   0   932M:   0   256M:   0  1097M:2074k  319M:2074k 2604M| 544M  544M:  24k   62k:1036M 1015M:1036M 1015M|   0     0 | 111k  136k
 31  26  36   1   0   6|   0   266M:   0    12k:   0   150M:2458k   12k:2458k  415M| 520M  520M:  20k   58k:1117M 1045M:1117M 1045M|   0     0 | 112k  136k
 32  30  30   1   0   7|   0   129M:   0  1188M:   0   155M:2483k  155M:2483k 1626M| 576M  576M:  21k   62k:1073M 1123M:1073M 1123M|   0     0 | 101k  138k
 33  33  24   2   0   8|   0   742M:   0   269M:   0   815M:2074k  846M:2074k 2673M| 593M  593M:  27k   58k:1010M 1138M:1010M 1138M|   0     0 | 113k  148k
 40  37  13   1   0   8|   0   626M:   0    17k:   0   553M:2483k  549M:2483k 1728M| 673M  673M:  41k   62k:1335M 1363M:1335M 1363M|   0     0 | 107k  165k
 40  35  18   0   0   7| 819B  232M:   0   271M:   0   284M:2458k  206M:2459k  993M| 662M  662M:  32k   58k:1266M 1119M:1266M 1119M|   0     0 | 107k  161k
 35  32  25   1   0   7| 819B  206M:   0  1092M:   0   129M:2074k  155M:2074k 1582M| 628M  628M:  23k   62k:1058M 1182M:1058M 1182M|   0     0 | 104k  151k
 36  36  17   2   0   9|   0   566M:   0   251M:   0  1080M:2483k 1057M:2483k 2954M| 573M  573M:  48k   58k:1099M 1047M:1099M 1047M|   0     0 | 101k  146k
 39  33  22   0   0   7| 819B  544M:   0    15k:   0   107M:2458k   79M:2458k  730M| 639M  639M:  36k   62k:1180M 1196M:1181M 1196M|   0     0 | 117k  159k
 34  33  24   1   0   7|   0   258M:   0  1214M:   0    77M:2049k  232M:2049k 1781M| 556M  556M:  38k   58k:1102M 1133M:1102M 1133M|   0     0 | 103k  147k
 32  35  23   3   0   7|   0   511M:1686k  306M:   0   981M: 821k  776M:2506k 2574M| 559M  559M:  39k   62k: 891M  967M: 891M  967M|   0     0 | 107k  130k
 36  35  20   1   0   8| 819B  805M:2509k   11k:   0   490M:   0   592M:2510k 1887M| 722M  722M:  36k   58k: 958M 1178M: 958M 1178M|   0     0 | 131k  155k
 22  19  55   0   0   4|   0    12k:2458k   14k:   0    11k:   0    12k:2504k  106k| 523M  523M:  26k   62k: 546M  749M: 546M  749M|   0     0 | 101k  112k
 34  32  26   1   0   7|   0   533M:2087k  206M:   0    51M:   0   594M:2087k 1385M| 628M  628M:  21k   58k: 924M 1075M: 924M 1075M|   0     0 | 118k  142k
 32  35  21   4   0   8|   0   967M:2483k  407M:   0   590M: 819B  898M:2484k 2862M| 601M  601M:  20k   59k: 882M 1019M: 882M 1019M|   0     0 | 118k  143k
 36  36  18   1   0   8|   0    20M:2461k  963M:   0   829M:   0    20k:2461k 1813M| 601M  601M:  30k   58k:1218M 1125M:1218M 1125M|   0     0 | 106k  150k
 35  33  26   0   0   6|   0    77M:2495k   23k:   0    13k:   0    16k:2631k   77M| 596M  596M:  42k   62k:1265M 1197M:1265M 1197M|   0     0 | 116k  155k
 32  35  25   0   0   7|   0   335M:2068k  361M:   0   800M:   0   413M:2068k 1909M| 563M  563M:  33k   58k:1054M 1242M:1054M 1242M|   0     0 | 100k  134k
 37  43  10   1   0   9|   0   180M:2616k  483M:   0   816M:   0   455M:2616k 1934M| 637M  637M:  25k   62k:1183M 1230M:1183M 1230M|   0     0 |  97k  141k
 33  42  14   1   0  10|   0   932M:2662k  730M:   0   616M: 819B  762M:2663k 3040M| 571M  571M:  45k   58k:1158M 1214M:1158M 1214M|   0     0 |  99k  134k
 33  37  23   0   0   6|   0   232M:2530k   51M:   0  3110k:   0    77M:2542k  364M| 670M  670M:  41k   62k:1125M 1356M:1125M 1356M|   0     0 | 113k  151k
 33  36  22   1   0   8|   0   361M:2489k  721M:   0    16k:1638B  751M:2490k 1833M| 592M  592M:  40k   58k:1079M 1201M:1079M 1201M|   0     0 | 100k  140k
 33  37  21   1   0   8|   0   386M:2494k  750M:   0    12k:1638B  669M:2496k 1805M| 513M  513M:  39k   62k:1236M 1123M:1236M 1123M|   0     0 | 106k  142k
 37  37  17   0   0   8|   0   672M:2080k   14k:   0   652M:   0    13k:2080k 1324M| 647M  647M:  33k   58k:1257M 1169M:1257M 1169M|   0     0 | 122k  164k
 37  42  12   1   0   9|   0   258M:2508k  361M:   0  1242M:   0   464M:2510k 2325M| 635M  635M:  24k   62k:1145M 1110M:1145M 1110M|   0     0 |  99k  143k
 38  40  12   1   0   9|   0   867M:2502k  866M:   0    26M:   0   310M:2502k 2068M| 647M  647M:  20k   58k:1250M 1193M:1250M 1194M|   0     0 | 110k  158k
 38  39  13   1   0   9|   0   268M:2464k  347M:   0   847M:   0   564M:2464k 2027M| 713M  713M:  21k   62k:1246M 1238M:1246M 1239M|   0     0 | 123k  163k
 37  34  22   1   0   7|   0   207M:2486k   54M:   0   262M:   0   494M:2486k 1017M| 695M  695M:  29k   58k:1081M 1065M:1081M 1066M|   0     0 | 122k  158k
 35  36  21   1   0   7|   0  1306M:2493k  333M:   0    77M: 819B  232M:2498k 1949M| 589M  589M:  41k   62k:1194M 1057M:1195M 1057M|   0     0 |  97k  148k
 37  39  14   1   0   8|   0    77M:2488k  753M:   0  1036M:1638B  578M:2490k 2444M| 588M  588M:  32k   58k:1266M 1097M:1266M 1097M|   0     0 |  98k  150k
 36  39  15   1   0   8|   0   835M:2461k  641M:   0    74M: 819B  686M:2462k 2237M| 585M  585M:  25k   59k:1220M 1151M:1220M 1151M|   0     0 |  97k  145k
 37  36  21   0   0   7|   0    79M:2466k   77M:   0   310M:   0    77M:2466k  543M| 635M  635M:  42k   58k:1259M 1275M:1259M 1276M|   0     0 | 117k  168k
 36  40  15   0   0   9|1664k  256M: 410k  826M:   0   548M: 412k  902M:2486k 2533M| 590M  590M:  40k   62k:1305M 1211M:1306M 1211M|   0     0 | 102k  154k
 36  42  12   1   0   9|2512k  728M:   0   722M:   0   871M:   0   620M:2512k 2941M| 623M  623M:  38k   58k:1217M 1186M:1217M 1186M|   0     0 | 109k  143k
 33  29  32   0   0   6|2461k  124M:   0    14k:   0    14k:   0    12k:2461k  124M| 619M  619M:  39k   62k: 989M 1063M: 989M 1063M|   0     0 | 119k  152k
 32  34  27   0   0   7|2483k  232M:   0  1017M:   0   284M:   0   155M:2483k 1688M| 694M  694M:  34k   58k: 957M 1155M: 957M 1155M|   0     0 | 126k  153k
 33  39  18   2   0   8|2491k  558M:   0   517M:   0   404M:   0   841M:2498k 2320M| 648M  648M:  23k   62k:1004M 1225M:1004M 1225M|   0     0 | 112k  143k
 37  38  16   1   0   8|2555k  637M:   0    13k:   0   784M:   0   591M:2555k 2012M| 728M  728M:  18k   58k:1038M 1178M:1038M 1178M|   0     0 | 116k  148k
 35  33  26   0   0   6|2458k  129M:   0   207M:   0    77M:   0   155M:2512k  568M| 697M  697M:  21k   59k:1002M 1152M:1002M 1152M|   0     0 | 119k  154k
 14  14  69   0   0   3|2483k  602M:   0   155M:   0    77M:   0    77M:2483k  911M| 266M  266M:  29k   58k: 429M  475M: 429M  475M|   0     0 |  60k   69k
 31  40  18   3   0   8|2488k  674M:   0   713M:   0  1027M:   0   932M:2488k 3346M| 596M  596M:  43k   62k: 940M 1047M: 940M 1047M|   0     0 |  96k  126k
 35  37  20   1   0   7|2485k  121M:   0   382M:   0   347M:   0   357M:2485k 1207M| 731M  731M:  32k   58k:1051M 1272M:1051M 1272M|   0     0 | 116k  148k
 33  32  28   0   0   6|2473k   77M:   0    14k:   0    77M:   0    51M:2486k  206M| 628M  628M:  24k   62k:1074M 1247M:1074M 1247M|  13k    0 | 112k  145k
 33  37  22   1   0   7| 819B 1312M:   0   231M:   0    52M:2522k  142M:2522k 1736M| 707M  707M:  43k   58k:1117M 1321M:1117M 1321M|   0     0 | 113k  152k
 31  40  18   2   0   9|   0    92M:   0  1222M:   0  1267M:2487k 1074M:2523k 3655M| 606M  606M:  42k   62k:1034M 1189M:1035M 1189M|   0     0 | 122k  140k
 30  30  32   1   0   6| 819B  509M:   0   139M:   0    64M:2896k  192M:2897k  904M| 515M  515M:  41k   58k:1065M 1080M:1065M 1080M|   0     0 | 115k  140k
 32  30  32   0   0   6|   0    70M:   0   232M:   0    15k:2479k  155M:2479k  457M| 649M  649M:  40k   59k: 939M 1015M: 939M 1015M|   0     0 | 118k  146k
 35  36  20   1   0   7|   0    77M:   0    92M:   0   232M:2490k 1097M:2490k 1499M| 693M  693M:  37k   58k:1088M 1191M:1088M 1191M|   0     0 | 127k  159k
 34  40  14   2   0   9|   0   879M:   0  1213M:   0  1065M:2483k  378M:2485k 3535M| 605M  605M:  35k   62k:1114M 1169M:1114M 1169M|   0     0 | 121k  145k
 32  31  30   0   0   6|   0   120M:   0    73M:   0   411M:2499k   14k:2499k  604M| 564M  564M:  22k   58k:1083M 1070M:1083M 1070M|   0     0 | 119k  148k
 33  35  24   0   0   7|   0   206M:   0    51M:   0   129M:2480k  908M:2480k 1294M| 635M  635M:  19k   62k:1135M 1377M:1135M 1377M|   0     0 | 116k  150k
 35  37  17   3   0   8|   0   682M:   0   521M:   0   714M:2916k  634M:2916k 2551M| 638M  638M:  29k   58k: 998M 1094M: 998M 1094M|   0     0 | 104k  143k
 35  42  14   1   0   9|   0   660M: 819B  950M:   0   628M:2522k   27k:2524k 2237M| 662M  662M:  42k   62k:1156M 1347M:1156M 1347M|   0     0 | 100k  146k
 35  33  26   0   0   6|   0    77M:   0    77M:1664k   12k: 822k   51M:2486k  206M| 642M  642M:  32k   58k:1172M 1222M:1172M 1222M|   0     0 | 118k  156k
 33  38  21   0   0   8|   0   840M:   0   129M:2517k  931M:   0   232M:2517k 2132M| 587M  587M:  23k   59k:1115M 1129M:1115M 1129M|   0     0 | 101k  136k
 32  39  18   2   0   9|   0   631M:   0  1049M:1878k  669M: 819B  794M:1879k 3143M| 543M  543M:  44k   58k:1118M 1227M:1118M 1227M|   0     0 | 101k  138k
 38  39  14   0   0   8|   0    14k:   0   319M:3314k   12k: 819B  498M:3319k  817M| 666M  666M:  41k   62k:1341M 1426M:1341M 1426M|   0     0 | 112k  164k
 36  37  19   0   0   8|   0   908M:   0    51M:2513k  232M:   0   180M:2513k 1372M| 616M  616M:  40k   58k:1244M 1265M:1244M 1265M|   0     0 | 111k  154k
 29  34  26   3   0   7|2602k  653M:   0   490M: 188k  511M: 819B  413M:2791k 2067M| 506M  506M:  40k   62k:1062M 1119M:1062M 1119M|   0     0 | 103k  143k
 36  38  17   1   0   8|2917k   17k:   0   512M:4096B  806M:1638B  546M:2922k 1864M| 731M  731M:  34k   58k:1117M 1325M:1117M 1325M|   0     0 | 123k  161k
 31  32  29   1   0   6|2554k   14k:   0   494M:   0    12k:   0   461M:2555k  955M| 634M  634M:  24k   62k: 898M 1236M: 898M 1236M|   0     0 | 117k  145k
 33  37  22   0   0   7|2539k  244M:   0    77M:1638B 1014M:   0   180M:2541k 1516M| 616M  616M:  20k   58k:1057M 1298M:1057M 1298M|   0     0 | 114k  151k
 34  39  17   2   0   8|2588k 1126M:   0   593M: 819B  482M:   0   387M:2589k 2589M| 606M  606M:  22k   59k:1111M 1112M:1111M 1112M|   0     0 | 113k  147k
 35  38  18   1   0   8|2910k  140M:   0   488M:   0    14k:   0   786M:2910k 1414M| 673M  673M:  30k   58k:1173M 1386M:1173M 1387M|   0     0 | 124k  161k
 33  43  16   1   0   7|2596k  129M:   0   390M: 819B  748M:   0   247M:2604k 1513M| 600M  600M:  42k   62k:1121M 1196M:1121M 1196M|   0     0 | 105k  142k
 37  40  13   1   0   8|2950k  739M:   0   262M:   0   750M:   0   439M:2950k 2190M| 701M  701M:  32k   58k:1070M 1255M:1070M 1255M|   0     0 | 121k  154k
 34  42  14   1   0   9|2537k  680M:   0  1254M:   0    41M:   0   488M:2537k 2464M| 629M  629M:  24k   62k:1069M 1303M:1069M 1303M|   0     0 | 117k  146k
 36  37  19   0   0   7|2517k   11k:   0    58M:   0    11k:   0   492M:2517k  550M| 680M  680M:  43k   58k:1212M 1318M:1213M 1318M|   0     0 | 125k  168k
 33  37  23   0   0   7| 414k  787M:2538k  335M:   0   339M:   0   258M:2959k 1719M| 559M  559M:  42k   57k:1016M 1075M:1016M 1075M|   0     0 |  93k  132k
 37  39  14   2   0   8|   0   727M:2591k  202M:   0   698M:   0   224M:2591k 1852M| 639M  639M:  41k   62k:1200M 1109M:1200M 1109M|   0     0 | 111k  153k
 33  41  14   2   0   9|   0   174M:2630k  933M:   0   495M:   0  1118M:2630k 2720M| 576M  576M:  41k   59k:1111M 1134M:1111M 1134M|   0     0 |  92k  133k
 33  39  22   0   0   7|   0    77M:2914k  206M:   0   206M:   0    17k:2914k  490M| 589M  589M:  36k   58k:1079M 1222M:1079M 1222M|   0     0 | 104k  143k
 34  41  15   2   0   8|   0  1187M:2670k  146M:   0    89M:   0   129M:2691k 1550M| 630M  630M:  25k   57k:1132M 1278M:1132M 1278M|   0     0 | 105k  140k
 31  38  19   3   0   9|   0   115M:3056k 1152M:   0  1196M:   0   893M:3056k 3355M| 512M  512M:  21k   62k: 971M 1006M: 971M 1006M|   0     0 |  91k  127k
 38  41  13   0   0   8|   0    12k:2606k   45M:   0   109M:   0   630M:2606k  783M| 662M  662M:  19k   57k:1301M 1385M:1301M 1385M|   0     0 | 106k  160k
 34  36  23   0   0   7|   0   284M:2993k  258M:   0   206M:   0   232M:2993k  980M| 629M  629M:  29k   62k:1125M 1172M:1125M 1172M|   0     0 | 111k  154k
 34  46  12   0   0   8|   0   327M:2572k 1307M:   0   222M:   0   281M:2588k 2136M| 627M  627M:  42k   57k:1045M 1062M:1045M 1063M|   0     0 |  88k  126k
 35  45   9   1   0  10|   0   967M:3175k  386M:   0  1198M: 819B  881M:3176k 3432M| 628M  628M:  31k   62k:1224M 1276M:1224M 1276M|   0     0 | 104k  140k
 34  37  22   0   0   7|   0    77M: 621k  205M:2077k   21k:   0    77M:2698k  359M| 572M  572M:  25k   57k:1318M 1158M:1318M 1159M|   0     0 | 112k  158k
 33  36  23   0   0   7|   0   496M:   0   155M:2481k  394M:   0   546M:2481k 1591M| 542M  542M:  45k   59k:1178M 1003M:1178M 1003M|   0     0 | 109k  142k
 33  40  16   2   0   9|1638B  923M:   0   266M:2762k 1131M:   0   873M:2765k 3194M| 567M  567M:  41k   57k:1087M 1084M:1087M 1084M|   0     0 | 100k  136k
 34  35  23   1   0   7|   0    26k:2458B  833M:2951k  126M:   0    22k:2962k  959M| 568M  568M:  39k   62k:1209M 1154M:1209M 1154M|   0     0 | 111k  152k
 35  37  20   1   0   7|1638B  284M:1638B  155M:2914k  155M: 819B  309M:2918k  902M| 550M  550M:  40k   50k:1256M 1086M:1256M 1086M|   0     0 | 104k  150k
 31  38  21   2   0   8|   0   144M:2458B   77M:2510k 1052M:2458B  967M:2515k 2240M| 452M  452M:  36k   56k:1220M  987M:1220M  987M|   0     0 |  89k  140k
 31  42  15   2   0   9|   0  1131M:   0  1061M:2904k  152M:1638B  453M:2913k 2798M| 422M  422M:  25k   44k:1256M 1082M:1256M 1082M|   0     0 |  94k  140k
 33  41  19   0   0   7|   0    76M:   0    36k:2498k   20k:   0    18k:2498k   76M| 502M  502M:  21k   47k:1403M 1265M:1403M 1265M|   0     0 |  98k  156k
 31  43  17   0   0   8|   0    51M:   0   129M:2914k 1235M: 819B  284M:2914k 1699M| 546M  546M:  22k   45k:1307M 1425M:1307M 1425M|   0     0 | 110k  154k
 30  35  23   3   0   8|1638B 1232M: 819B 1250M:2895k  258M:1638B  232M:2899k 2971M| 534M  534M:  29k   43k:1093M  985M:1093M  985M|   0     0 | 124k  149k
 29  33  29   2   0   7|1638B  217M: 819B  147M:2514k   25k: 819B 1123M:2518k 1487M| 486M  486M:  44k   38k:1215M 1173M:1215M 1173M|   0     0 | 118k  149k
 29  35  29   0   0   7|1638B  155M:1638B  284M:2894k  232M: 819B  122M:2898k  793M| 434M  434M:  34k   40k:1390M 1219M:1390M 1219M|   0     0 | 109k  153k
 28  34  30   1   0   7|1638B  155M:4096B 1248M:2468k  232M:1638B  155M:2475k 1790M| 370M  370M:  25k   32k:1306M 1050M:1306M 1050M|   0     0 |  88k  149k
 27  38  23   3   0   9| 819B 1178M: 819B   77M:2906k  936M:1638B 1197M:2909k 3387M| 304M  304M:  44k   37k:1415M 1081M:1416M 1081M|   0     0 |  98k  144k
 26  30  38   0   0   6|1638B   39k:2458B  545M:2896k  180M:1638B   51k:2902k  726M| 357M  357M:  40k   25k:1337M  984M:1337M  984M|   0     0 | 106k  145k
 24  27  44   0   0   6| 819B  309M: 819B   77M:2477k  364M:1638B   48M:2480k  799M| 354M  354M:  39k   25k:1249M  986M:1249M  986M|   0     0 | 105k  137k
 24  30  36   4   0   7| 819B  899M:1638B   77M:2870k  820M:3277B  236M:2876k 2032M| 195M  195M:  40k   20k:1460M  831M:1460M  831M|   0     0 |  89k  137k
 18  29  41   4   0   7| 819B  405M: 819B  742M:1588k  138M:1255k 1169M:2845k 2454M|  99M   99M:  34k   18k:1425M  997M:1425M  997M|   0     0 |  92k  128k
 12  16  67   1   0   4| 819B   65k:   0    23k:   0    29k:2928k  118M:2929k  118M|  36M   36M:  24k 6542B:1084M  590M:1084M  591M|   0     0 |  87k   81k
 14  20  62   0   0   5| 819B  129M:   0   309M:   0   361M:2469k   51M:2470k  851M|   0     0 :  19k   12k:1272M  628M:1272M  628M|   0     0 |  89k   88k
 11  19  63   2   0   5|   0    29M:   0  1100M:   0    77M:2896k  506M:2970k 1712M|   0     0 :  21k 7205B:1107M  539M:1107M  539M|   0     0 |  86k   81k
  9   9  71   8   0   3| 819B 1139M:   0    19k:  17k 1036M:2898k  678M:3382k 2853M|2819B 2819B:  28k   12k: 238M  133M: 238M  133M|   0     0 |  38k   19k
  2   2  95   0   0   1|   0   107k:   0     0 :   0    18k:2893k    0 :2893k  139k|   0     0 :  42k 6536B: 207M  130M: 207M  130M|   0     0 |  25k   16k
  2   3  94   0   0   1|   0  8192B:   0  7373B:   0     0 :2483k 8192B:2483k   43k|   0     0 :  46k 9239B: 189M  112M: 189M  112M|   0     0 |  23k   15k
  1   2  96   0   0   1|   0  7373B:   0  7373B:   0  7373B:2893k 7373B:2893k   36k|   0     0 :  27k 7010B: 143M   91M: 143M   91M|   0     0 |  18k   12k
  2   3  95   0   0   1|   0   103M:   0    52M: 819B  190M:2870k 7373B:2878k  345M| 283B  283B:  44k   12k: 138M   60M: 138M   61M|   0     0 |  17k   10k
  0   2  98   0   0   0|   0   125M:   0   313M:   0   166M:2868k  313M:2868k  916M|   0     0 :  41k 6535B: 134B  684B:  42k 7218B|   0     0 |2275   841 
  0   1  99   0   0   0|   0   159M:   0    78M:   0    54M:2509k   81M:2509k  371M|   0     0 :  40k   12k: 203B  680B:  41k   13k|   0     0 | 943   599 
  0   1  99   0   0   0|   0    55M:   0    52M:   0    52M:2893k   52M:2893k  210M|   0     0 :  41k 6536B: 126B  490B:  41k 7026B|   0     0 |3740  6799 
  0   0  99   0   0   0|   0    52M:   0    52M:   0    52M:2893k   26M:2893k  181M|   0     0 :  36k   12k: 134B  669B:  42k   13k|   0     0 |4558  8331 
  0   1  99   0   0   0|   0    52M:   0    26M:   0    52M:2893k   52M:2893k  181M|   0     0 :  34k 6532B: 134B  669B:  41k 7201B|   0     0 |2773  4853 
  0   1  99   0   0   0|   0    26M:   0    52M:   0    26M:2458k   29M:2458k  132M|   0     0 :  20k   12k: 115B  490B:  20k   12k|   0     0 |3926  7118 
  0   0 100   0   0   0|   0    26M:   0   183k:   0    52M:2893k    0 :2893k   78M|   0     0 :  22k 7005B: 134B  669B:  22k 7674B|   0     0 |2309  4117 
