You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  8  11  37  38   0   6| 151M   18k: 151M   36k:  56M   26k: 130M   20k: 487M  131k|9647B 9647B:  27k  790B:1024M  937M:1024M  937M|   0     0 |  73k   70k
  7  12  36  38   0   6| 181M    0 : 132M    0 : 122M    0 : 157M 9011B: 592M   24k|9056B 9056B:  36k 4984B: 877M 1066M: 877M 1066M|   0     0 |  71k   74k
  9  13  40  32   0   6| 112M 3277B: 159M    0 : 142M    0 : 137M 2458B: 549M   27k|  11k   11k:  31k 1117B: 993M  901M: 993M  901M|   0     0 |  74k   69k
  7  12  38  37   0   6|  96M   20k: 103M 2458B: 172M   49k: 159M   18k: 530M  138k|  13k   13k:  38k 5066B: 869M  965M: 869M  965M|   0     0 |  71k   73k
  7  12  39  36   0   6|  63M   13k: 120M   14k: 145M    0 : 169M   22k: 497M   94k|  10k   10k:  31k  790B: 796M 1033M: 796M 1033M|   0     0 |  76k   68k
  7  12  37  38   0   6|  93M   31k: 102M   16k: 209M   14k: 135M  110k: 539M  192k|7774B 7774B:  34k 4993B: 718M 1111M: 718M 1111M|   0     0 |  76k   66k
  7  12  42  33   0   6|  82M   22k: 150M   10k: 167M 9830B: 174M   18k: 573M   95k|  12k   12k:  46k  781B: 684M 1107M: 684M 1107M|   0     0 |  77k   64k
  6  12  41  35   0   6| 153M   12k:  91M   22k: 158M   20k: 147M   38k: 550M  122k|  11k   11k:  32k 5325B: 623M 1138M: 623M 1138M|   0     0 |  80k   62k
  6  13  35  40   0   6| 212M   15k:  99M 9830B:  54M    0 : 118M   12k: 483M   52k|9383B 9383B:  30k  781B: 624M 1154M: 624M 1154M|   0     0 |  69k   61k
  7  13  35  39   0   6| 141M 4915B: 177M    0 : 135M    0 :  73M 6554B: 527M   26k|9643B 9643B:  39k 4984B: 605M 1242M: 605M 1242M|   0     0 |  74k   66k
  7  13  30  44   0   6|  94M 9830B: 247M   26k: 135M    0 : 116M 7373B: 592M   94k|6582B 6582B:  33k 1126B: 598M 1218M: 598M 1218M|   0     0 |  71k   63k
  6  13  35  40   0   6|  59M   30k: 142M    0 :  88M 9830B: 172M 9011B: 461M   81k|  15k   15k:  27k 1397B: 561M 1142M: 561M 1142M|   0     0 |  77k   66k
  6  12  37  39   0   6|  82M   35k:  72M   14k: 138M   14k: 197M  107k: 489M  194k|  12k   12k:  25k  781B: 483M 1202M: 483M 1202M|   0     0 |  71k   62k
  6  13  49  26   0   6|  89M 1638B: 123M   29k: 160M    0 : 103M 4915B: 475M   66k|  23k   23k:  31k 5000B: 438M 1244M: 438M 1244M|   0     0 |  65k   65k
  6  13  64  12   0   6|  78M   22k:  69M    0 : 114M   22k:  85M   47k: 347M  114k|7026B 7026B:  23k  790B: 449M 1046M: 449M 1046M|   0     0 |  65k   70k
  5  11  67  11   0   6|  64M 3277B:  77M 4096B:  94M    0 : 132M 2458B: 367M   17k|  11k   11k:  39k 1468B: 541M  835M: 541M  835M|   0     0 |  82k   64k
  5   7  79   6   0   4|  32M 3277B:  54M    0 :  39M    0 :  38M 2458B: 163M   18k|  10k   10k:  33k  781B: 586M  404M: 586M  404M|   0     0 | 105k   46k
  3   4  90   0   0   3|   0     0 : 926k    0 :3547k   18k:5420k   20k:9893k   78k|  12k   12k:  37k 4984B: 639M   36M: 639M   36M|   0     0 |  79k   29k
  3   3  91   0   0   3|   0    59k:   0    25k:2458k   15k:   0  2458B:2458k  127k|8576B 8576B:  46k 1117B: 594M 2056k: 594M 2057k|   0     0 |  75k   27k
  3   3  92   0   0   3|   0    31k:   0    18k:2048k   30k:   0    86k:2048k  188k|  15k   15k:  31k 1397B: 557M 1802k: 557M 1803k|   0     0 |  75k   23k
  3   3  91   0   0   3|1254k   18k:  41k   19k:1229k   18k:   0    24k:2524k  100k|  11k   11k:  32k  790B: 594M 2058k: 594M 2059k|   0     0 |  83k   29k
  3   4  90   0   0   3|2483k 3277B:   0     0 :   0     0 :   0  2458B:2483k   24k|7152B 7152B:  40k 4984B: 676M 2453k: 676M 2458k|   0     0 |  92k   27k
  2   2  95   0   0   2|2483k   21k:   0     0 :   0  1638B:   0    13k:2483k   43k|  12k   12k:  36k  781B: 331M 1034k: 331M 1035k|   0     0 |  51k   12k
  2   2  93   0   0   2|2483k  819B:   0    14k:   0    10k:   0    47k:2483k   86k|3891B 3891B:  25k 5184B: 487M 1634k: 487M 1639k|   0     0 |  74k   19k
  2   2  94   0   0   2|2074k 5734B:   0  1638B:   0     0 :   0  2458B:2074k   19k|3928B 3928B:  25k  781B: 431M 1410k: 431M 1410k|   0     0 |  75k   18k
  2   2  95   0   0   1|2458k   50k:   0    44k:   0    38k:   0    25k:2458k  178k|8558B 8558B:  31k 4993B: 293M  834k: 293M  839k|   0     0 |  54k   11k
  1   1  96   0   0   1|2459k   43k:   0    23k:   0    26k:   0    58k:2459k  167k|  12k   12k:  26k 1117B: 221M  587k: 221M  589k|   0     0 |  47k 7882 
  3   0  97   0   0   0| 933k   21k:4096B   23k:1664k    0 :   0    17k:2654k   74k|7366B 7366B:  39k 1397B:4785B 3004B:  43k 4401B|   0     0 | 908   811 
  4   0  96   0   0   0|1638B 2458B:   0  4096B:2074k   24k: 819B   17k:2082k   59k|9893B 9893B:  33k  781B:7704B 5666B:  41k 6448B|   0     0 |1297  1357 
  1   0  99   0   0   0|   0    14k:   0  5734B:2483k    0 :   0  9011B:2484k   28k|6793B 6793B:  37k 4984B:2905B 3785B:  40k 8769B|   0     0 | 800   841 
  0   0  99   0   0   0|1638B   23k:   0    17k:2483k    0 :   0    14k:2485k   66k| 193k  193k:  47k  781B:1938B 5050B:  49k 5831B|   0     0 | 953   911 
