You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 63  33   0   0   0   4|   0   518M:2483k  170M: 819B  753M:   0    89M:2484k 1530M|1934M 1934M:  19k   50k:9819B   31k:  30k   81k|   0     0 |  13k  205k
 62  33   0   0   0   5|   0   387M:2048k  464M:2458B  614M:   0   435M:2050k 1901M|1941M 1941M:  18k   59k:9248B   29k:  27k   88k|   0     0 |  14k  205k
 60  35   0   0   0   5|   0   929M:2458k  903M:   0    77M:   0   975M:2458k 2885M|1934M 1934M:  40k   60k:9429B   31k:  49k   91k|   0     0 |  18k  204k
 62  33   0   0   0   4|1254k   51M:1229k   95M:1638B  829M:   0   135M:2485k 1110M|2093M 2093M:  42k   69k:  10k   33k:  52k  101k|   0     0 |  15k  221k
 61  34   0   0   0   5|2074k  422M:   0   523M:1638B  841M:   0   287M:2075k 2073M|1962M 1962M:  24k   50k:9146B   29k:  33k   80k|   0     0 |  15k  209k
 61  34   0   0   0   5|2484k  817M:   0   698M:1638B  704M:   0   211M:2486k 2430M|1978M 1978M:  28k   69k:9469B   30k:  37k   99k|   0     0 |  20k  209k
 63  33   0   0   0   4|2074k  232M:   0   284M:   0    77M:1638B  884M:2075k 1477M|2057M 2057M:  35k   50k:9782B   31k:  45k   81k|   0     0 |  15k  219k
 61  34   0   0   0   5|2458k  679M:   0   497M: 819B  516M:2458B  793M:2461k 2485M|1991M 1991M:  35k   69k:9642B   31k:  45k  100k|   0     0 |  15k  211k
 62  34   0   0   0   4|2483k  508M:   0    71M:1638B  645M: 819B  357M:2486k 1581M|2054M 2054M:  38k   50k:9740B   31k:  47k   82k|   0     0 |  13k  217k
 62  34   0   0   0   5|2074k  335M:   0   948M: 819B  387M: 819B  345M:2075k 2016M|2027M 2027M:  29k   65k:9567B   31k:  39k   96k|   0     0 |  15k  213k
 60  35   0   0   0   5|2483k  887M: 819B  887M:1638B  826M:   0   145M:2486k 2745M|1981M 1981M:  40k   50k:9413B   30k:  53k   81k|   0     0 |  16k  210k
 62  34   0   0   0   4|2458k  145M:   0   255M:   0   134M:  14k  752M:2471k 1285M|2060M 2060M:  40k   69k:9972B   31k:  50k  100k|   0     0 |  14k  218k
 60  35   0   0   0   5|2074k  387M:   0   491M:1638B  597M:  14k  692M:2089k 2167M|2044M 2044M:  18k   50k:9558B   31k:  27k   82k|   0     0 |  15k  215k
 60  34   0   0   0   5|2458k  298M:   0   567M: 819B  637M:6554B  802M:2467k 2304M|2003M 2003M:  19k   69k:  10k   32k:  30k  101k|   0     0 |  15k  212k
 61  34   0   0   0   4|2048k  941M:   0   264M: 819B  268M:   0   140M:2049k 1613M|2056M 2056M:  39k   50k:9699B   32k:  49k   82k|   0     0 |  16k  217k
 58  37   0   0   0   5|   0   932M:   0   561M:2919k  681M: 819B  463M:2966k 2637M|1921M 1921M:  44k   65k:8951B   29k:  53k   94k|   0     0 |  16k  204k
 60  36   0   0   0   4|   0   126M:   0   568M:2074k  368M:1638B  558M:2076k 1620M|2014M 2014M:  24k   56k:9816B   31k:  34k   87k|   0     0 |  14k  212k
 60  36   0   0   0   5|   0   332M:   0   413M:2484k  464M: 819B  442M:2485k 1651M|1995M 1995M:  31k   69k:9791B   31k:  41k  100k|   0     0 |  14k  210k
 58  37   0   0   0   5|   0   932M:   0   549M:2460k  606M:1638B  664M:2502k 2752M|1879M 1879M:  37k   47k:9453B   31k:  46k   78k|  26k    0 |  17k  199k
 61  35   0   0   0   4|   0    77M:   0   431M:2484k  374M:   0   313M:2484k 1196M|2062M 2062M:  36k   66k:  10k   32k:  46k   97k|   0     0 |  15k  219k
 59  36   0   0   0   5|   0   545M:   0   437M:2484k  516M:1638B  516M:2486k 2014M|2003M 2003M:  44k   44k:  10k   32k:  64k   76k|   0     0 |  16k  211k
 58  37   0   0   0   6|1638B  745M:   0   831M:2050k  829M:   0    74M:2051k 2479M|1971M 1971M:  37k   56k:9497B   29k:  46k   85k|   0     0 |  21k  209k
 60  35   0   0   0   4|   0   189M: 819B  180M:2483k  179M:1638B  955M:2486k 1503M|2047M 2047M:  29k   28k:  10k   32k:  41k   60k|   0     0 |  18k  219k
 59  36   0   0   0   5|   0   353M:   0   394M:2484k  311M:2458B 1094M:2493k 2151M|2014M 2014M:  42k   51k:  10k   32k:  54k   83k|6554B    0 |  25k  215k
 58  36   1   0   0   5|   0   829M:1638B  726M:2460k  782M:   0    51M:2462k 2389M|2031M 2031M:  24k   34k:  10k   31k:  35k   64k|   0     0 |  54k  223k
 27  17  54   0   0   2|   0   158M: 819B  232M:2048k   21M:1638B  655M:2050k 1066M| 902M  902M:  21k   26k:6680B   21k:  28k   47k|   0     0 |  62k  120k
  0   2  95   2   0   0|   0   440M:   0   551M:2505k  129M:   0    59k:2505k 1120M|   0     0 :  40k 5047B: 133B  669B:  40k 5715B|   0     0 |3179   996 
  0   5  88   6   0   1|2458B  757M:   0   646M:2460k 1165M:   0     0 :2462k 2568M|   0     0 :  34k   14k:1110B 2177B:  35k   16k|   0     0 |  11k 2631 
  0   0 100   0   0   0|   0  9011B:1664k    0 :1007k   62k:   0     0 :2671k   79k|   0     0 :  30k 4984B: 114B  490B:  30k 5473B|   0     0 | 317   402 
  0   0 100   0   0   0|   0     0 :2509k    0 :   0     0 :   0     0 :2509k 9011B|   0     0 :  34k   14k: 133B  669B:  34k   14k|   0     0 | 318   401 
  0   0  99   0   0   0|   0     0 :2048k    0 :   0     0 : 819B  181M:2049k  181M|   0     0 :  28k 5056B: 133B  669B:  28k 5725B|   0     0 | 745   390 
  0   1  99   0   0   0|   0     0 :2483k    0 :   0     0 : 819B  452M:2484k  452M|   0     0 :  43k   14k: 114B  490B:  44k   14k|   0     0 |2323  2464 
  0   0 100   0   0   0|   0     0 :2483k    0 :   0     0 :   0    28k:2483k   28k|   0     0 :  33k 5461B: 133B  669B:  33k 6130B|   0     0 | 322   392 
