You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 37  30  25   2   0   7|   0   142M:   0   150M:   0    77M:2483k 1100M:2483k 1470M| 614M  614M:  25k 4984B: 949M 1078M: 949M 1079M|   0     0 | 122k  141k
 32  31  25   4   0   8|   0  1205M:   0  1142M:   0   918M:2458k   70M:2458k 3335M| 558M  558M:  23k 2603B: 959M  925M: 959M  925M|   0     0 |  96k  131k
 33  24  37   0   0   6|   0    72M:   0    47k:   0   347M:2048k   12k:2048k  418M| 628M  628M:  19k   52B: 939M  990M: 940M  990M|   0     0 | 120k  140k
 32  28  34   0   0   6|   0   155M:2074k  206M:   0   232M: 410k  335M:2483k  928M| 524M  524M:  21k  798B:1101M 1016M:1101M 1016M|   0     0 | 117k  142k
 32  29  29   4   0   6|   0   172M:2509k  217M:   0    77M:   0  1241M:2509k 1707M| 538M  538M:  37k 5130B: 999M  979M: 999M  979M|   0     0 | 112k  140k
 38  38  13   2   0   9|   0  1079M:2458k 1004M:   0  1091M:   0    79k:2458k 3174M| 633M  633M:  32k 2144B:1168M 1265M:1168M 1265M|   0     0 |  99k  151k
 42  36  14   0   0   8| 819B  112M:2074k  121M:   0   199M:   0   103M:2074k  535M| 702M  702M:  30k  123B:1371M 1459M:1371M 1459M|   0     0 | 109k  172k
 36  34  22   1   0   7|   0   392M:2483k  516M:   0   387M:   0   534M:2483k 1830M| 618M  618M:  32k  800B:1153M 1209M:1153M 1209M|   0     0 |  97k  150k
 35  34  23   1   0   7|   0   179M:2484k  391M:   0   457M:   0   948M:2484k 1975M| 539M  539M:  36k 4984B:1082M 1157M:1082M 1157M|   0     0 |  95k  144k
 33  34  22   3   0   9|   0   982M:2458k  719M:   0   704M:   0   677M:2458k 3083M| 451M  451M:  40k  781B:1061M 1029M:1061M 1029M|   0     0 |  92k  144k
 37  32  23   0   0   7|   0    12k:2483k   41k:   0    27k:   0    46k:2483k  169k| 564M  564M:  47k 5524B:1263M 1213M:1263M 1213M|   0     0 | 101k  162k
 32  31  30   0   0   6|   0   554M:2483k  284M:   0   387M:   0   157M:2483k 1381M| 531M  531M:  39k  781B:1000M  985M:1000M  985M|   0     0 |  97k  134k
 36  39  15   2   0   9|   0  1283M:2062k  705M:   0   326M:   0   684M:2062k 2998M| 542M  542M:  39k 5712B:1259M 1022M:1259M 1022M|   0     0 |  99k  145k
 23  25  44   2   0   6|   0    30k:2467k  585M:   0  1169M:   0    32M:2467k 1787M| 384M  384M:  14k   62B: 850M  807M: 850M  807M|   0     0 | 108k  112k
 36  32  26   0   0   6|2074k   13k: 410k   37k:   0    43k:   0    18M:2484k   18M| 569M  569M:  20k 5047B:1216M 1163M:1216M 1163M|   0     0 | 116k  153k
 34  36  23   1   0   7|2510k  309M:2458B  537M:   0   418M:   0   548M:2558k 1813M| 530M  530M:  20k  781B:1069M 1052M:1069M 1052M|   0     0 |  99k  132k
 34  39  16   2   0   9|2481k  313M: 819B 1201M:   0  1024M:   0   156M:2482k 2693M| 686M  686M:  39k 4984B:1008M 1268M:1008M 1268M|   0     0 | 105k  140k
 33  36  20   2   0   8|2490k  900M:   0    17M:   0    42k:   0   955M:2490k 1872M| 677M  677M:  33k  781B:1037M 1310M:1037M 1310M|   0     0 | 112k  148k
 33  29  33   0   0   6|2492k   73M:   0    13k:   0    12k:   0   232M:2492k  305M| 581M  581M:  29k 1874B: 974M 1027M: 974M 1027M|   0     0 | 115k  144k
 36  39  18   0   0   8|2519k  361M:   0   335M:   0   745M:   0   258M:2520k 1699M| 650M  650M:  34k  781B:1136M 1290M:1136M 1290M|   0     0 | 116k  156k
 34  35  21   2   0   8|2459k  423M:   0   283M:   0   875M:   0   455M:2459k 2035M| 624M  624M:  38k 5130B:1023M 1135M:1023M 1135M|   0     0 | 116k  145k
 33  36  22   2   0   8|1946k  790M:   0   982M:   0   587M:   0   604M:1946k 2963M| 603M  603M:  42k  781B:1088M 1019M:1088M 1019M|   0     0 | 110k  140k
 35  31  27   0   0   6|   0    12k:   0    42k:2918k   56k:   0   155M:2925k  155M| 594M  594M:  48k 1397B:1185M 1098M:1185M 1098M|6554B    0 | 118k  158k
 33  38  20   1   0   8|   0   632M:   0   654M:2493k  131M:   0   737M:2493k 2153M| 602M  602M:  40k  781B:1027M 1093M:1027M 1093M|   0     0 | 110k  141k
 36  42  11   1   0   9|   0   991M:   0  1046M:2502k  455M:   0   682M:2502k 3174M| 635M  635M:  25k 4984B:1154M 1239M:1154M 1239M|   0     0 |  92k  138k
 37  39  16   0   0   8|   0    16k:   0    48k:2466k  619M:   0    37k:2466k  619M| 622M  622M:  23k  781B:1359M 1409M:1359M 1409M|   0     0 | 105k  166k
 36  42  14   0   0   8|   0   180M:   0   129M:2498k  103M:1638B  969M:2499k 1381M| 623M  623M:  19k 5524B:1280M 1436M:1280M 1436M|   0     0 | 103k  156k
 36  40  15   1   0   9| 819B  598M:   0   658M:2486k  300M:   0   833M:2487k 2389M| 680M  680M:  20k  798B:1178M 1331M:1178M 1331M|   0     0 | 112k  155k
 33  39  18   1   0   9|   0   721M: 819B  713M:2530k  990M:   0    35k:2530k 2424M| 590M  590M:  39k 5002B:1199M 1384M:1199M 1384M|   0     0 | 104k  151k
 35  33  25   0   0   6|   0    77M:   0    38k:2458k   35k:   0   232M:2458k  309M| 663M  663M:  32k  781B:1113M 1311M:1113M 1311M|   0     0 | 116k  160k
 33  36  22   1   0   8|   0   598M: 819B  615M:2490k  387M:   0   609M:2490k 2209M| 617M  617M:  29k 5047B: 995M 1159M: 995M 1159M|   0     0 |  99k  142k
 34  41  15   1   0   9|   0   899M:   0   984M:2466k  614M:   0   609M:2469k 3106M| 636M  636M:  33k  781B:1070M 1276M:1070M 1276M|   0     0 | 106k  143k
 36  37  19   1   0   8|   0    11k:1254k   50k:1233k  676M:   0    30k:2487k  676M| 567M  567M:  37k 4984B:1287M 1300M:1287M 1300M|   0     0 |  95k  159k
 37  40  15   0   0   8| 819B  155M:2486k  129M:   0   103M:   0  1038M:2487k 1424M| 670M  670M:  40k  781B:1308M 1319M:1308M 1319M|   0     0 | 106k  161k
 35  38  16   2   0   9|   0   658M:2483k  608M:   0   411M:   0   633M:2483k 2310M| 590M  590M:  47k 1874B:1188M 1234M:1188M 1234M|   0     0 | 101k  145k
 31  45  13   2   0   9|   0   864M:2490k  838M:   0   983M:   0   473M:2490k 3158M| 478M  478M:  38k  781B:1062M 1054M:1062M 1054M|   0     0 |  78k  114k
 32  56   5   0   0   7|   0    21k:2909k   44k:   0    34k:   0    50k:2909k  174k| 548M  548M:  37k 5858B:1452M 1217M:1452M 1217M|   0     0 |  80k  134k
 31  43  19   0   0   7|   0   335M:2557k  309M:   0   703M:   0   129M:2557k 1477M| 506M  506M:  12k   52B:1004M 1101M:1004M 1101M|   0     0 |  80k  125k
 35  40  15   2   0   8|   0   158M:1803k  155M: 819B 1029M:   0   394M:1804k 1737M| 548M  548M:  29k 2126B:1204M 1256M:1204M 1256M|   0     0 |  92k  149k
 29  42  17   3   0   9|   0  1132M:2527k 1035M:   0    19M:   0   815M:2601k 3001M| 405M  405M:8833B  423B:1233M 1037M:1233M 1037M|   0     0 |  83k  133k
 12  12  73   0   0   2|   0    15k:2464k  160M:   0    11k:   0   454k:2464k  160M| 142M  142M:  38k 4984B: 583M  403M: 583M  403M|   0     0 |  56k   64k
 31  31  32   0   0   6|   0   293M:2528k   77M:   0    51M:   0    77M:2528k  499M| 580M  580M:  33k  781B:1061M 1140M:1061M 1140M|   0     0 | 117k  149k
 32  37  21   3   0   8|   0  1113M:2504k  500M:   0    79M:   0   210M:2504k 1902M| 491M  491M:  30k 5524B:1238M 1069M:1238M 1069M|   0     0 | 111k  142k
 31  40  17   3   0   9|   0   116M: 876k 1015M:   0  1289M:2091k 1145M:3011k 3566M| 590M  590M:  34k  781B:1006M 1101M:1006M 1101M|   0     0 | 104k  133k
 30  34  29   0   0   6|   0    13k:   0    46k:   0   107M:2516k   38M:2516k  145M| 564M  564M:  37k 4993B:1266M 1328M:1266M 1328M|   0     0 | 118k  154k
 30  30  34   0   0   6|   0   365M:   0   309M:   0    79M:2458k  237M:2458k  991M| 507M  507M:  42k  781B:1096M 1046M:1096M 1046M|   0     0 | 111k  141k
 33  35  24   2   0   7|   0    75M:   0   154M:   0   205M:2530k 1321M:2530k 1754M| 586M  586M:  49k 5047B:1060M 1076M:1060M 1076M|   0     0 | 114k  141k
 31  40  18   2   0   9|   0  1134M:   0  1059M: 819B 1264M:2938k   27k:2943k 3457M| 563M  563M:  41k  781B:1147M 1183M:1147M 1183M|   0     0 | 103k  139k
 35  36  23   0   0   6|   0    17k:   0    45k:   0    38k:2502k   12k:2502k  150k| 645M  645M:  28k 4984B:1167M 1263M:1167M 1263M|   0     0 | 115k  156k
 33  35  24   0   0   7|   0   622M:   0   591M:   0   387M:2526k  312M:2526k 1912M| 612M  612M:  35k  781B:1049M 1013M:1049M 1013M|   0     0 | 104k  139k
 34  36  19   2   0   8|   0   894M:   0   929M:   0   194M:2497k 1244M:2497k 3262M| 686M  686M:  21k 1874B: 906M  982M: 906M  982M|   0     0 | 118k  142k
 36  34  22   1   0   7|   0    13k:   0    39k:   0   891M:2903k   30k:2903k  891M| 683M  683M:  19k  781B:1095M 1081M:1095M 1081M|   0     0 | 120k  154k
 35  40  18   0   0   7|   0   258M:   0   301M:   0   103M:2492k  169M:2518k  832M| 605M  605M:  42k 5858B:1115M 1090M:1116M 1090M|  26k    0 | 103k  143k
 37  44   9   1   0   9| 819B 1161M:1262k 1089M:   0   146M:1308k   37M:2570k 2433M| 654M  654M:  30k   52B:1274M 1249M:1274M 1249M|   0     0 | 104k  150k
 35  40  14   1   0   9|   0   105M:2956k  157M:   0  1296M:   0  1246M:2956k 2804M| 642M  642M:  30k 1397B:1183M 1176M:1183M 1176M|   0     0 | 114k  147k
 35  36  22   0   0   6|   0    12k:2542k   12k:   0  3708k:   0   129M:2542k  133M| 609M  609M:  33k  781B:1215M 1300M:1215M 1300M|   0     0 | 114k  154k
 30  37  24   1   0   7|   0  1145M:2544k 1005M:   0    50M:   0    77M:2544k 2277M| 527M  527M:  37k 4984B: 976M  992M: 976M  992M|   0     0 |  85k  125k
 34  43  13   2   0   9|   0   324M:2908k  461M:   0   543M:1638B 1290M:2910k 2618M| 537M  537M:  41k  781B:1166M 1168M:1166M 1168M|   0     0 |  89k  138k
 34  36  22   0   0   7|   0    11k:2509k   26k:   0   933M:   0    29k:2509k  933M| 581M  581M:  48k 5524B:1243M 1254M:1243M 1254M|   0     0 |  94k  150k
 33  35  25   1   0   7|   0   252M:2890k  155M:   0   435M:   0   103M:2894k  945M| 578M  578M:  40k  781B:1200M 1178M:1200M 1178M|   0     0 | 105k  154k
 28  59   5   0   0   7|   0   264M:2511k  508M:   0   125M:   0   710M:2511k 1608M| 445M  445M:  38k 5722B:1159M 1043M:1159M 1043M|   0     0 |  62k  104k
 33  45  11   2   0   9|   0   884M:2694k   34M:   0  1225M:   0  1104M:2694k 3247M| 428M  428M:  13k   52B:1193M  955M:1193M  955M|   0     0 |  83k  134k
 37  40  15   0   0   8|   0   155M:2593k  704M:   0    81M:   0    18M:2593k  958M| 598M  598M:  19k 5047B:1348M 1261M:1348M 1261M|   0     0 |  98k  159k
 35  37  20   0   0   8| 819B  490M:2943k  542M:   0   103M:   0   103M:2944k 1238M| 641M  641M:  22k  798B:1145M 1299M:1145M 1299M|   0     0 | 106k  154k
 29  56   6   1   0   9|   0   796M:2530k  206M:   0   875M:   0   853M:2531k 2731M| 503M  503M:  43k 5722B:1030M  865M:1030M  865M|   0     0 |  69k  111k
 32  50   9   0   0   8|   0   159M:2558k 1082M:   0   424M:   0   462M:2565k 2128M| 483M  483M:  30k   52B:1181M  996M:1182M  996M|6554B    0 |  83k  124k
 37  38  17   0   0   7|   0    41M:2617k   49M:   0    20M:   0    27M:2617k  137M| 624M  624M:  29k 1936B:1349M 1327M:1349M 1327M|   0     0 | 107k  165k
 34  38  20   1   0   8|   0  1566M:3012k  158M:   0    67M:   0    91M:3012k 1882M| 603M  603M:  39k  781B:1151M 1151M:1151M 1151M|   0     0 |  91k  145k
 35  51   4   0   0   9| 819B  167M:2534k  688M:   0  1018M:   0  1055M:2562k 2928M| 549M  549M:  31k 5130B:1177M 1092M:1177M 1092M|   0     0 |  77k  124k
 35  37  20   1   0   8|   0    14k:2954k  680M:   0   371M:   0   299M:2954k 1350M| 590M  590M:  42k  781B:1149M 1243M:1149M 1243M|   0     0 | 102k  147k
 32  41  19   0   0   7|   0   185M:2538k  256M:   0   198M:   0   197M:2538k  836M| 617M  617M:  48k 5047B:1144M 1332M:1144M 1332M|   0     0 | 108k  146k
 34  40  18   1   0   8|   0   205M:2901k  182M:   0   244M: 819B 1139M:2902k 1770M| 618M  618M:  43k  781B:1083M 1244M:1083M 1244M|   0     0 | 108k  143k
 33  40  16   2   0   9| 819B 1140M:2981k 1059M:   0  1028M:   0   203M:2993k 3430M| 529M  529M:  27k 4984B:1071M  927M:1071M  927M|   0     0 |  83k  126k
 36  36  22   0   0   6|   0    17M:2543k   42k:   0    17k:   0    13k:2543k   17M| 606M  606M:  25k  781B:1262M 1203M:1262M 1203M|   0     0 | 111k  160k
 32  34  28   0   0   7|   0   422M:2876k  845M:   0   335M:   0    77M:2876k 1679M| 596M  596M:  20k 5524B: 903M 1052M: 903M 1052M|   0     0 | 104k  135k
 37  43  10   1   0   9|   0   218M:2580k  755M:   0   201M:   0  1106M:2580k 2280M| 674M  674M:  19k  781B:1222M 1338M:1222M 1338M|   0     0 | 110k  155k
 31  41  20   1   0   8|   0   814M:2973k   35k:   0   986M:   0   271M:2973k 2071M| 504M  504M:  38k 4993B:1090M 1183M:1090M 1183M|   0     0 |  84k  128k
 37  40  16   0   0   8|   0   251M:2510k  242M:   0   149M: 819B  180M:2511k  823M| 607M  607M:  45k  781B:1301M 1328M:1301M 1328M|   0     0 |  98k  153k
 35  41  14   1   0   8| 819B  342M:2978k 1147M:   0   126M:   0    42M:2979k 1656M| 605M  605M:  17k 5047B:1182M 1174M:1182M 1174M|   0     0 | 103k  146k
 32  40  17   2   0   9|2458B 1007M:3020k   98M:   0  1257M:   0  1204M:3022k 3566M| 649M  649M:  34k  781B: 963M 1060M: 963M 1060M|   0     0 |  88k  132k
 35  42  16   0   0   6|   0    13k:2510k   14k:   0    68M:   0   148M:2518k  216M| 603M  603M:  39k 4984B:1184M 1209M:1184M 1209M|   0     0 |  97k  139k
 34  37  21   0   0   7|2458B  717M:2924k  232M:   0   180M:1638B  335M:2936k 1465M| 607M  607M:  41k  781B:1095M 1176M:1095M 1176M|   0     0 | 108k  147k
 33  41  17   1   0   8|1638B  853M:2964k  374M:   0   438M:   0   487M:2966k 2152M| 591M  591M:  48k 1874B:1106M 1205M:1106M 1205M|   0     0 | 106k  142k
 36  42  12   1   0  10|   0   583M:2614k  855M:   0   959M:   0   674M:2614k 3070M| 672M  672M:  40k  781B:1127M 1350M:1127M 1350M|   0     0 | 108k  148k
 33  40  21   0   0   6|   0    20k:2942k   77M:   0    18k:   0    51M:2942k  129M| 613M  613M:  27k 4993B:1115M 1151M:1115M 1151M|   0     0 | 107k  146k
 34  38  20   0   0   7|   0   159M:2915k  490M:   0   406M: 819B  614M:2916k 1668M| 638M  638M:  26k  918B: 965M 1059M: 965M 1059M|   0     0 | 116k  143k
 35  43  12   1   0  10|1638B  301M:2560k  933M:   0  1246M: 819B  779M:2562k 3259M| 694M  694M:  20k 5047B:1008M 1218M:1009M 1218M|   0     0 | 104k  141k
 36  51   6   0   0   8| 819B  575M:2959k   55k:   0    30k:   0    22k:2960k  575M| 707M  707M:  22k  798B:1243M 1374M:1243M 1374M|   0     0 |  93k  142k
 30  59   4   0   0   7| 819B  103M:3106k  335M: 819B  129M:   0   721M:3112k 1288M| 487M  487M:  39k 4993B:1179M 1140M:1179M 1140M|   0     0 |  73k  113k
 31  46  12   2   0   9| 819B  523M:2602k  603M: 819B  506M:1638B  962M:2605k 2594M| 507M  507M:  34k  781B:1215M 1190M:1215M 1190M|   0     0 |  84k  135k
 35  44  11   1   0   9|   0   845M:2849k  671M:1638B  810M:   0    30M:2850k 2356M| 555M  555M:  31k 5524B:1296M 1180M:1296M 1180M|   0     0 |  90k  150k
 39  39  15   0   0   7|2458B  184M:2949k   58M:   0    48M:   0   155M:2951k  444M| 749M  749M:  35k  781B:1232M 1386M:1232M 1386M|   0     0 | 119k  171k
 34  37  21   1   0   7| 819B   77M:2954k  123M:   0    84M:   0  1255M:2956k 1540M| 699M  699M:  38k 4993B: 954M 1107M: 954M 1107M|   0     0 | 126k  156k
 32  40  17   2   0   9|2458B 1116M:2949k 1102M:2458B 1094M:2458B   90M:2956k 3402M| 581M  581M:  40k  781B:1087M 1058M:1087M 1058M|   0     0 |  96k  142k
 26  27  40   0   0   6|2458B   97M:2473k  250M:4096B  238M:3277B   35k:2482k  586M| 482M  482M:  48k 5047B:1085M 1001M:1085M 1001M|   0     0 | 111k  136k
 29  31  33   0   0   6| 819B  158M:2871k  284M:3277B  258M:3277B  313M:2878k 1012M| 529M  529M:  41k  781B:1179M 1138M:1179M 1138M|   0     0 | 122k  156k
 25  33  29   5   0   8|3277B 1001M:2921k  889M:2458B  810M:4096B  747M:2956k 3447M| 439M  439M:  26k 4984B:1050M  852M:1050M  852M|   0     0 | 105k  140k
 21  26  46   2   0   6|1638B  209M:2894k  185M:4096B  310M:1638B  359M:2902k 1063M| 232M  232M:  24k  781B:1366M  918M:1366M  918M|   0     0 | 100k  128k
 13  18  65   0   0   4|1638B   22k:2894k   26k: 819B   22k:   0    38k:2896k  119k|  46M   46M:  18k 5524B:1191M  711M:1191M  711M|   0     0 |  89k   91k
 10  15  70   0   0   4|   0   135M:2894k  235M:   0   235M:   0   238M:2968k  844M|   0     0 :  21k 1421B:1005M  469M:1005M  469M|   0     0 |  75k   75k
  1   5  89   4   0   1| 819B  222M:2458k  667M:4915B  696M: 819B  234M:2464k 1820M|   0     0 :  38k 4993B:  96M   43M:  96M   43M|   0     0 |  18k   14k
  2   6  85   5   0   2|   0   958M:2893k  407M: 819B  482M:   0   772M:2894k 2619M|   0     0 :  32k  918B: 159M   81M: 159M   81M|   0     0 |  27k   16k
  2   2  95   0   0   1|   0  8192B:2893k    0 :   0     0 :   0  8192B:2893k   30k|   0     0 :  42k 1397B: 193M  109M: 193M  109M|   0     0 |  25k   18k
  2   2  95   0   0   1|   0     0 :2893k 7373B:   0  8192B:   0  9011B:2893k   26k|   0     0 :  37k  781B: 200M   52M: 200M   52M|   0     0 |  23k   18k
  2   2  95   0   0   1|   0  8192B:2893k 7373B:   0  7373B:   0  7373B:2893k   45k|   0     0 :  38k 4984B: 181M   78M: 181M   78M|   0     0 |  21k   15k
  0   1  99   0   0   0|   0  9011B:2893k  106M:   0    52M:   0   103M:2893k  261M|   0     0 :  41k  781B: 134B  669B:  42k 1450B|   0     0 | 820   424 
  0   1  99   0   0   0|   0    52M:2893k   84M: 819B   84M:   0    55M:2894k  274M|   0     0 :  48k 5534B: 182B  669B:  49k 6203B|   0     0 | 669   424 
  0   0  99   0   0   0|   0    26M:2867k   52M:   0    52M: 819B   26M:2868k  155M|   0     0 :  41k  781B: 126B  490B:  42k 1271B|   0     0 |3334  6024 
  0   1  99   0   0   0|   0    52M:2483k   26M:   0    26M:   0    52M:2490k  155M|   0     0 :  28k 4984B: 134B  669B:  34k 5653B|   0     0 |4705  8457 
  0   1  99   0   0   0|  14k   52M:2894k   52M:   0    52M:   0    52M:2908k  206M|   0     0 :  35k  781B: 134B  669B:  41k 1450B|   0     0 |3931  7005 
  0   1  99   0   0   0|   0    52M:2893k   52M:   0    52M:   0    52M:2893k  206M|   0     0 :  18k 5047B: 115B  490B:  19k 5537B|   0     0 |3474  6211 
  0   0 100   0   0   0|   0   183k:2893k   26M:   0    26M:   0    10k:2893k   52M|   0     0 :  22k  781B: 134B  669B:  22k 1450B|   0     0 |1970  3588 
