You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  8  11  40  41   0   1| 676M    0 : 674M    0 : 574M 3277B: 687M    0 :2611M   44k|   0     0 :  32k   56k:  22k   15k:  53k   71k|   0     0 |  35k   32k
  7  10  41  41   0   1| 455M    0 : 636M    0 : 670M    0 : 694M    0 :2454M   22k|   0     0 :  31k   60k:  23k   16k:  54k   76k|   0     0 |  33k   28k
  7   9  47  35   0   1| 365M    0 : 593M   18k: 696M   44k: 634M   20k:2288M  102k|   0     0 :  49k   56k:  28k   19k:  78k   75k|   0     0 |  31k   21k
  7   9  50  33   0   1| 613M   24k: 467M  819B: 675M   22k: 654M    0 :2409M  106k|   0     0 :  29k   54k:  24k   16k:  53k   70k|   0     0 |  31k   18k
  6   8  55  30   0   1| 297M   25k: 690M   25k: 324M   29k: 643M   26k:1954M  130k|   0     0 :  27k   50k:  28k   31k:  55k   81k|   0     0 |  26k   13k
  5   9  61  24   0   1| 608M   38k: 593M   33k: 548M   30k: 679M   26k:2428M  189k|   0     0 :  22k   35k:  35k   26k:  57k   61k|   0     0 |  28k   17k
  6   9  63  22   0   1| 623M   25k: 655M   10k: 604M   18k: 571M    0 :2453M   74k|   0     0 :  38k   34k:  29k   24k:  67k   58k|   0     0 |  26k   17k
  3   4  84   9   0   0| 356M   31k: 266M   30k: 140M   31k: 190M   29k: 953M  160k|   0     0 :  34k   22k:  39k   42k:  73k   64k|   0     0 |  13k 5326 
  0   0  99   0   0   0|   0  1638B:   0    16k:2867k   13k:   0    23k:2867k   67k|   0     0 :  31k   12k:  20k   21k:  52k   33k|   0     0 | 423   450 
  0   0 100   0   0   0|   0  4915B:   0     0 :2893k  116k:   0  1638B:2893k  125k|   0     0 :  34k 6543B:  16k   17k:  51k   23k|   0     0 | 357   423 
  0   0 100   0   0   0|   0  3277B:   0  5734B:3302k 3277B:   0  8192B:3302k   38k|   0     0 :  28k   12k:  16k   17k:  44k   29k|   0     0 | 371   424 
  5   0  94   0   0   0|   0    11k:   0    14k:2893k   45k:   0    28k:3357k  106k|   0     0 :  41k 6540B:  10k   10k:  51k   17k|   0     0 |1134   708 
  1   1  98   0   0   0|   0    63k:   0    50k:2893k 1638B:   0    25k:2895k  175k|2729B 2729B:  31k   12k: 204k  185k: 235k  197k|   0     0 |1216  1163 
