You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 15  14  24  41   0   6| 122M   45k:  86M   36k: 128M   34k: 115M   93k: 451M  262k|   0     0 :  34k  781B:1122M  906M:1122M  906M|   0     0 |  65k   67k
 12  13  28  40   0   6| 110M   33k:  65M   49k: 132M   10k: 130M   32k: 438M  163k|   0     0 :  25k 4993B: 997M 1009M: 997M 1009M|   0     0 |  74k   68k
 11  12  28  43   0   6| 124M    0 :  63M 4096B: 123M    0 : 103M 4096B: 414M   57k|   0     0 :  21k  781B:1113M  851M:1113M  851M|   0     0 |  71k   72k
 15  12  30  38   0   6| 118M    0 : 134M    0 :  80M   27k:  99M   19k: 431M   72k|   0     0 :  36k 5047B:1105M 1009M:1105M 1009M|   0     0 |  67k   66k
 14  13  28  38   0   6| 124M    0 : 135M    0 : 144M    0 :  98M    0 : 501M   52k|   0     0 :  23k  781B:1153M 1006M:1153M 1006M|   0     0 |  70k   71k
  9  12  33  40   0   6| 158M    0 : 129M    0 : 111M    0 : 138M    0 : 536M   26k|   0     0 :  40k 4984B: 991M 1133M: 991M 1133M|   0     0 |  73k   69k
 11  22  27  34   0   6| 188M    0 : 117M    0 : 130M    0 : 112M    0 : 547M   29k|   0     0 :  33k 1117B:1147M  833M:1147M  833M|   0     0 |  73k   72k
  9  16  25  44   0   6| 135M 6554B: 122M 7373B: 168M    0 : 145M    0 : 570M   39k|   0     0 :  39k 1397B:1191M 1030M:1191M 1030M|   0     0 |  65k   73k
  9  15  28  41   0   6| 153M    0 : 132M    0 : 103M    0 : 133M    0 : 521M   22k|   0     0 :  53k  781B:1277M  845M:1277M  845M|   0     0 |  63k   67k
  8  14  29  43   0   6| 139M    0 : 142M    0 : 133M    0 : 137M    0 : 551M   58k|   0     0 :  35k 4984B:1124M 1009M:1124M 1009M|   0     0 |  68k   71k
  9  15  23  47   0   6| 144M    0 : 148M    0 : 132M    0 : 159M    0 : 583M   49k|   0     0 :  31k  927B:1246M 1043M:1246M 1043M|   0     0 |  69k   71k
 10  15  24  45   0   6| 155M    0 : 173M    0 : 116M    0 : 173M    0 : 618M   31k|   0     0 :  41k 1397B:1113M 1112M:1113M 1112M|   0     0 |  69k   70k
  9  14  24  47   0   7| 105M    0 : 160M    0 : 169M    0 : 162M    0 : 597M   30k|   0     0 :  33k  781B:1229M 1039M:1229M 1039M|   0     0 |  80k   76k
 10  13  29  42   0   7| 118M    0 : 160M    0 : 221M    0 : 104M    0 : 604M   25k|   0     0 :  25k 4984B:1233M  939M:1233M  939M|   0     0 |  79k   79k
  9  13  31  39   0   7| 160M    0 : 220M    0 : 226M    0 : 140M    0 : 745M   22k|   0     0 :  21k 1117B:1383M 1100M:1383M 1100M|   0     0 |  69k   72k
 10  19  22  42   0   7| 145M    0 : 182M    0 : 176M    0 : 166M    0 : 670M   25k|   0     0 :  37k 1555B:1237M  989M:1238M  989M|   0     0 |  68k   71k
  9  14  34  36   0   7| 141M    0 : 169M    0 : 210M    0 : 199M    0 : 719M   44k|   0     0 :  25k  790B:1265M 1049M:1265M 1049M|   0     0 |  77k   76k
  8  13  34  39   0   6| 177M    0 : 151M    0 : 205M    0 : 124M    0 : 656M   54k|   0     0 :  51k 4984B:1196M 1054M:1196M 1054M|   0     0 |  73k   70k
  9  15  28  42   0   6| 198M    0 : 167M    0 : 173M    0 : 104M    0 : 642M   26k|   0     0 :  40k  781B:1224M  981M:1224M  981M|   0     0 |  74k   72k
  8  13  27  45   0   7| 225M    0 : 184M    0 : 190M    0 : 121M    0 : 719M   34k|   0     0 :  27k 5118B:1156M 1137M:1156M 1137M|   0     0 |  77k   72k
  9  19  26  40   0   7| 177M 7373B: 174M   14k: 152M   11k: 174M   15k: 676M   84k|   0     0 :  53k  781B:1189M  965M:1189M  965M|   0     0 |  68k   73k
 10  12  31  40   0   6| 151M    0 : 166M    0 : 103M    0 : 202M    0 : 621M   22k|   0     0 :  37k 4984B:1428M  885M:1428M  885M|   0     0 |  65k   70k
  9  13  33  39   0   7| 174M    0 : 148M    0 : 105M    0 : 208M    0 : 635M   38k|   0     0 :  32k 1117B:1284M 1063M:1284M 1063M|   0     0 |  77k   79k
  8  14  25  47   0   7| 173M    0 : 152M    0 : 176M    0 : 178M    0 : 679M   27k|   0     0 :  40k 1397B:1201M  983M:1201M  983M|   0     0 |  81k   75k
 10  18  19  46   0   7| 109M    0 : 138M    0 : 138M    0 : 180M    0 : 564M   57k|   0     0 :  36k  781B: 973M  907M: 973M  907M|   0     0 |  80k   82k
  8  12  28  46   0   7| 134M   10k:  66M   19k: 136M   14k: 155M   14k: 491M   90k|   0     0 :  25k 4984B: 961M  761M: 961M  761M|   0     0 |  82k   87k
  7  13  26  48   0   7| 140M   42k: 123M   26k: 144M   34k: 141M   31k: 549M  165k|   0     0 :  20k  918B: 868M  953M: 868M  953M|   0     0 |  83k   80k
  7  12  22  52   0   6| 127M   10k:  72M   15k: 143M   30k: 165M   12k: 507M   90k|   0     0 :  35k 1527B: 742M  735M: 742M  735M|   0     0 |  84k   77k
  5  11  26  52   0   6| 124M   14k:  71M   10k: 108M   14k: 131M   23k: 433M   82k|   0     0 :  23k  800B: 669M  654M: 669M  654M|   0     0 |  86k   61k
  6  11  20  56   0   6| 163M    0 : 146M    0 :  61M    0 : 142M    0 : 512M   38k|   0     0 :  40k 4984B: 593M  807M: 593M  807M|   0     0 |  84k   67k
  7  18  15  53   0   6| 150M    0 : 164M 2458B: 101M    0 : 153M    0 : 568M   33k|   0     0 :  33k 1117B: 606M  936M: 607M  936M|   0     0 |  83k   64k
  6  16  15  56   0   7| 140M 4096B: 188M 8192B:  98M    0 : 148M    0 : 574M   44k|   0     0 :  25k 1397B: 618M 1039M: 618M 1039M|   0     0 |  79k   71k
  6  16  19  52   0   7| 144M   18k: 107M 2458B: 200M 3277B: 173M 1638B: 624M   56k|   0     0 :  53k  781B: 585M  974M: 585M  974M|   0     0 |  82k   65k
  5  11  28  50   0   6| 144M   22k: 139M   38k: 183M   19k: 110M   33k: 576M  142k|   0     0 :  35k 4984B: 616M  924M: 616M  924M|   0     0 |  83k   67k
  7  19  18  49   0   7| 174M    0 : 198M 4096B: 200M  819B: 214M 6554B: 787M   28k|   0     0 :  30k  781B: 685M 1226M: 685M 1226M|   0     0 |  75k   69k
  7  16  20  51   0   6| 143M    0 : 232M    0 : 255M   26k: 208M    0 : 840M   44k|   0     0 :  40k 5047B: 815M 1162M: 815M 1162M|   0     0 |  68k   69k
  7  14  20  52   0   7| 179M    0 : 225M    0 : 197M    0 : 239M    0 : 839M   32k|   0     0 :  33k  781B: 721M 1234M: 721M 1234M|   0     0 |  72k   74k
  7  14  21  51   0   6| 183M   21k: 268M   18k: 197M   23k: 170M   22k: 818M  109k|   0     0 :  26k 4993B: 674M 1092M: 674M 1092M|   0     0 |  75k   68k
  7  15  21  51   0   7| 130M   18k: 278M   14k: 172M   30k: 391M 9011B: 970M  110k|   0     0 :  20k  781B: 720M 1166M: 720M 1166M|   0     0 |  72k   80k
  6  12  25  50   0   7| 183M   23k: 151M   19k: 116M   24k: 184M   23k: 634M  103k|   0     0 :  36k 1749B: 692M  794M: 692M  794M|   0     0 |  76k   81k
  5  14  31  44   0   7| 160M    0 : 157M   25k: 273M   21k: 238M   48k: 827M  119k|   0     0 :  24k  790B: 479M 1041M: 479M 1041M|   0     0 |  76k   66k
  4  14  39  38   0   6| 254M   10k: 180M    0 : 448M    0 : 174M    0 :1057M   29k|   0     0 :  40k 4984B: 161M 1238M: 161M 1238M|   0     0 |  70k   43k
  3  12  43  38   0   5| 271M   24k: 194M   21k: 338M   66k: 227M   25k:1030M  155k|   0     0 :  33k  790B:3977k 1097M:4010k 1097M|   0     0 | 105k   27k
  4  10  58  24   0   4| 228M   34k: 256M 7373B: 523M 4096B: 262M    0 :1270M   78k|   0     0 :  25k 1534B:2646k  713M:2672k  713M|   0     0 | 152k   28k
  3   6  77  14   0   1| 277M   11k: 232M    0 : 157M  819B: 301M   11k: 967M   38k|   0     0 :  53k  781B: 100k   52M: 153k   52M|   0     0 |  58k   22k
  2   5  81  12   0   1| 315M    0 : 226M   20k: 154M   16k: 218M   23k: 913M   93k|   0     0 :  36k 4984B:2912B 3174B:  39k 8158B|   0     0 |  29k   14k
  1   1  96   2   0   0|  30M 1638B:  23M   13k:  56M   14k:  45M   16k: 153M   64k|   0     0 :  31k  781B:1240B 4050B:  32k 4831B|   0     0 |6248  2828 
  0   0 100   0   0   0|2483k 9830B:   0    29k:   0  1638B:   0  2458B:2483k   56k|   0     0 :  40k 5392B: 375B 1650B:  41k 7042B|   0     0 | 500   730 
  1   1  95   3   0   0|6006k   24k:  58M   16k: 116M   13k:  49M   31k: 229M   99k|   0     0 :  33k  781B:3860B 3101B:  37k 3882B|   0     0 |7720  3889 
  1   3  90   6   0   0| 100M   26k: 226M   16k: 166M   26k: 176M   22k: 668M  105k|   0     0 :  24k 4984B:1945B 3303B:  27k 8287B|   0     0 |  13k 5707 
  0   0 100   0   0   0|2458k   17k:   0  1638B:   0    22k:   0     0 :2503k   55k|   0     0 :  21k  781B: 276B  631B:  27k 1412B|   0     0 | 504   431 
