You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 13   8  43  35   0   1| 487M   12k: 474M   54k: 467M   58k: 497M 3277B:1925M  163k|   0     0 :  21k 1397B:  20k   12k:  41k   13k|   0     0 |  26k   28k
 16  10  39  34   0   1| 502M    0 : 387M 7373B: 588M 6554B: 588M 6554B:2065M   46k|   0     0 :  30k  781B:  18k   11k:  48k   12k|   0     0 |  28k   29k
 10  11  32  45   0   1| 643M    0 : 671M    0 : 585M    0 : 686M    0 :2585M   30k|   0     0 :  42k 4984B:  28k   12k:  70k   17k|   0     0 |  34k   38k
  8  10  39  43   0   1| 633M    0 : 374M   15k: 628M    0 : 673M    0 :2308M   46k|   0     0 :  32k  781B:  16k   20k:  49k   21k|   0     0 |  30k   33k
  8  10  38  43   0   1| 610M   18k: 575M    0 : 661M    0 : 681M    0 :2528M   48k|   0     0 :  25k 5118B:  26k   13k:  51k   18k|   0     0 |  32k   37k
  7   9  45  39   0   1| 517M 4096B: 521M    0 : 615M   14k: 627M   14k:2280M  104k|   0     0 :  52k  781B:  20k   12k:  73k   12k|   0     0 |  28k   32k
  6  10  41  42   0   1| 620M    0 : 498M    0 : 580M    0 : 647M    0 :2345M   24k|   0     0 :  35k 5456B:  26k   11k:  61k   17k|   0     0 |  29k   35k
  6   9  44  40   0   1| 613M    0 : 568M    0 : 543M    0 : 521M    0 :2245M   24k|   0     0 :  32k  781B:  20k   14k:  52k   14k|   0     0 |  29k   33k
  5   7  51  36   0   1| 284M   10k: 496M    0 : 442M    0 : 442M    0 :1664M   41k|   0     0 :  39k 5063B:  19k   15k:  58k   20k|   0     0 |  21k   23k
  5   6  57  32   0   1| 265M 3277B: 416M 8192B: 287M   16k: 440M   17k:1408M   75k|   0     0 :  35k  790B:8063B   13k:  45k   14k|   0     0 |  21k   19k
  5   8  53  34   0   1| 530M   25k: 447M    0 : 396M    0 : 447M    0 :1820M   51k|   0     0 :  25k 4984B:  22k   15k:  48k   20k|   0     0 |  25k   24k
  5   6  57  32   0   1| 318M 8192B: 413M    0 : 284M    0 : 421M    0 :1436M   43k|   0     0 :  27k  781B:  14k   18k:  41k   19k|   0     0 |  21k   19k
  4   4  63  28   0   0| 169M   18k: 219M   10k: 276M    0 : 387M   21k:1052M  117k|   0     0 :  20k 5047B:  21k   20k:  41k   25k|   0     0 |  15k   10k
  5   6  58  30   0   0| 298M 3277B: 426M    0 : 323M   15k: 426M    0 :1473M   51k|   0     0 :  30k  781B:  29k   21k:  59k   22k|   0     0 |  20k   13k
  5   7  59  29   0   0| 420M   14k: 369M    0 : 334M    0 : 462M 1638B:1586M   18k|   0     0 :  42k 5348B:  16k   19k:  57k   24k|   0     0 |  22k   14k
  6   8  60  26   0   1| 483M  819B: 408M   35k: 648M   40k: 598M   23k:2137M  126k|   0     0 :  32k  790B:1841B   10k:  34k   11k|   0     0 |  26k   15k
  4   4  84   8   0   0| 235M   11k: 206M 4096B: 345M 9830B: 178M   22k: 965M   78k|   0     0 :  24k 1397B:2164B 9706B:  26k   11k|   0     0 |  13k 6988 
  1   0  99   0   0   0|   0    37k:   0     0 :2893k    0 :   0  8192B:2893k   67k|   0     0 :  54k  781B: 897B 5523B:  55k 6305B|   0     0 |1176  1793 
  4   8  62  25   0   1| 335M    0 : 562M 1638B: 505M    0 : 533M 3277B:1936M   44k|   0     0 :  37k 4984B:  68k   31k: 105k   36k|   0     0 |  28k   18k
  5   9  58  28   0   1| 609M   31k: 454M   20k: 485M   18k: 609M   22k:2156M  155k|   0     0 :  32k  923B:  29k   32k:  62k   33k|   0     0 |  31k   16k
  5   8  64  24   0   1| 430M   33k: 429M   25k: 548M   34k: 648M   22k:2055M  142k|   0     0 :  41k 1397B:  39k   29k:  80k   30k|   0     0 |  26k   13k
  4   8  69  20   0   1| 430M   30k: 500M   17k: 458M   18k: 680M   20k:2068M   89k|   0     0 :  33k  781B:  23k   20k:  56k   21k|   0     0 |  23k   13k
  4   6  78  12   0   1| 321M   29k: 451M   30k: 338M   38k: 387M    0 :1499M  108k|   0     0 :  23k 5456B:  34k   33k:  57k   38k|   0     0 |  18k 8582 
  1   1  96   2   0   0|3303k   28k: 123M   13k: 106M   43k: 103M   30k: 335M  129k|   0     0 :  24k  781B:  10k 9417B:  35k   10k|   0     0 |3579  1248 
  0   0 100   0   0   0|   0    22k:   0    22k:3302k    0 :   0    46k:3302k  101k|   0     0 :  22k 1406B:  11k   11k:  32k   13k|   0     0 | 357   436 
  0   0 100   0   0   0|   0   129k:   0  4915B:2893k 5734B:   0  1638B:2893k  167k|   0     0 :  28k  781B: 199k  201k: 228k  202k|   0     0 | 522   676 
