You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 58  37   0   0   0   5|   0    26M: 819B  811M:   0   847M:1890k  543M:1891k 2226M|1957M 1957M:  31k 1259B:9303B   29k:  40k   30k|   0     0 |  15k  207k
 59  36   0   0   0   5|   0   929M: 819B  505M:   0   392M:2918k   26M:2919k 1851M|2012M 2012M:  41k 1397B:  10k   32k:  52k   33k|   0     0 |  17k  215k
 59  36   0   0   0   5|   0   651M: 819B  313M: 819B  416M:2483k  387M:2485k 1767M|2045M 2045M:  32k  781B:  10k   31k:  42k   32k|   0     0 |  16k  216k
 57  37   0   0   0   6|   0   355M:4915B  907M:   0   458M:2483k  903M:2488k 2623M|1967M 1967M:  21k 5045B:  10k   32k:  32k   37k|   0     0 |  25k  213k
 60  35   0   0   0   4| 819B  103M:4096B  106M:1638B  980M:2048k  180M:2054k 1371M|2099M 2099M:  22k  798B:  10k   32k:  32k   32k|   0     0 |  24k  223k
 55  35   5   1   0   5|   0   445M:4096B  523M: 819B  764M:2483k  444M:3647k 2176M|1892M 1892M:  38k 5065B:  11k   32k:  49k   37k|1159k    0 |  79k  223k
  5   6  82   5   0   1| 819B  616M:3277B  751M:   0    58k:2484k  750M:2488k 2117M| 143M  143M:  42k  781B:2089B 6928B:  44k 7709B|   0     0 |  21k   32k
  0   0 100   0   0   0|   0    22k:   0    25k:   0    14k:2483k   27k:2483k  100k|   0     0 :  25k 4984B:1307B 2211B:  26k 7194B|   0     0 | 480   563 
  0   0 100   0   0   0|   0  4915B:   0  4096B:   0  4915B:2458k 4915B:2458k   18k|   0     0 :  30k 1259B: 309B  501B:  30k 1760B|   0     0 | 307   397 
  0   0 100   0   0   0|   0     0 :   0     0 :   0     0 :2483k    0 :2483k    0 |   0     0 :  37k 1397B: 247B  669B:  37k 2065B|   0     0 | 319   382 
  0   0 100   0   0   0|   0     0 :   0     0 :   0   129M:2458k   26M:2458k  155M|   0     0 :  36k  781B: 261B  669B:  36k 1450B|   0     0 | 611   399 
  0   4  93   3   0   1| 819B  522M: 846k  632M: 819B  223M:1639k  535M:2486k 1912M|   0     0 :  38k 4984B: 298B  490B:  38k 5473B|   0     0 |4207  3923 
