You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 79  19   0   0   0   2|   0   798k:   0    27M:2483k   23M:   0    26M:2483k   77M|1122M 1122M:  52k   40k:  10k   21k:  63k   61k|   0     0 |9510   128k
 74  23   0   0   0   3| 819B  516M: 819B  508M:2048k  619M:   0   491M:2050k 2134M|1070M 1070M:  12k   41k:8658B   22k:  21k   63k|   0     0 |  14k  123k
 69  26   0   0   0   4| 819B  726M:   0   742M:2483k  700M:   0   605M:2484k 2773M|1245M 1245M:  32k   54k:9277B   23k:  42k   77k|   0     0 |  16k  145k
 71  26   0   0   0   3|   0   126M:   0    66M:2074k   29k:   0   221M:2074k  413M|1559M 1559M:  30k   68k:  10k   27k:  40k   95k|   0     0 |  10k  171k
 71  26   0   0   0   3|   0    51M:   0    77M:2458k   26M:   0    22M:2458k  177M|1662M 1662M:  22k   51k:8451B   27k:  31k   79k|   0     0 |  11k  180k
 64  32   0   0   0   5|   0    77M:   0   619M:2074k  690M:   0   661M:2074k 2049M|1796M 1796M:  38k   68k:7886B   26k:  46k   94k|   0     0 |  13k  192k
 61  33   0   0   0   6|   0   737M:   0   671M:2483k  652M:   0   761M:2483k 2821M|1813M 1813M:  32k   51k:8616B   29k:  41k   80k|   0     0 |  15k  192k
 64  32   0   0   0   4|   0   537M:   0    59M:2048k   85M:   0    34M:2048k  715M|1996M 1996M:  22k   55k:9869B   32k:  32k   87k|   0     0 |  13k  211k
 62  33   0   0   0   5| 819B  533M:   0   457M:2483k  560M:   0   456M:2484k 2005M|1943M 1943M:  35k   58k:9254B   30k:  44k   88k|   0     0 |  15k  207k
 61  34   0   0   0   5|1638B  662M:   0   124M:2483k  748M:   0   838M:2485k 2372M|2045M 2045M:  56k   71k:9619B   31k:  65k  102k|   0     0 |  12k  216k
 62  33   0   0   0   4|   0   267M: 819B  955M:2074k  206M:   0   143M:2074k 1571M|1980M 1980M:  20k   51k:9860B   31k:  30k   83k|   0     0 |  12k  210k
 62  33   0   0   0   5|   0   316M:1638B  935M:2048k  424M:   0   269M:2050k 1945M|1946M 1946M:  36k   55k:8913B   29k:  45k   85k|   0     0 |  14k  206k
 59  35   0   0   0   6| 819B  948M: 819B  256M:2483k  737M:   0   969M:2485k 2911M|1969M 1969M:  41k   58k:9184B   29k:  50k   87k|   0     0 |  18k  208k
 62  33   0   0   0   4|   0   284M: 819B  206M:2483k  335M:   0   284M:2484k 1109M|2067M 2067M:  35k   74k:  10k   33k:  45k  107k|   0     0 |  15k  218k
 61  34   0   0   0   5|1638B  650M: 819B  822M:2048k  658M:   0   206M:2050k 2337M|1970M 1970M:9871B   45k:9271B   30k:  19k   75k|   0     0 |  14k  209k
 61  34   0   0   0   4|   0   408M:1638B  313M:2483k  348M:   0   652M:2485k 1721M|2031M 2031M:  21k   62k:9673B   31k:  36k   93k|   0     0 |  13k  213k
 62  33   0   0   0   5|   0   361M: 819B  387M:2483k  490M:   0   827M:2484k 2065M|2021M 2021M:  38k   58k:9892B   32k:  48k   90k|   0     0 |  14k  213k
 60  35   0   0   0   6|   0   387M:1638B  826M:2049k  852M: 819B  766M:2051k 2831M|2010M 2010M:  44k   58k:9331B   30k:  53k   88k|   0     0 |  20k  212k
 63  33   0   0   0   4| 819B  440M:1638B  377M:2483k  206M:   0   129M:2486k 1153M|2097M 2097M:  35k   58k:  10k   32k:  45k   90k|   0     0 |  12k  220k
 60  35   0   0   0   5|1638B 1004M:2458B  506M:2483k  637M:   0   675M:2494k 2824M|1964M 1964M:  27k   74k:9461B   31k:  37k  105k|   0     0 |  17k  208k
 60  34   0   0   0   5| 819B  707M: 819B  458M:2074k  395M:   0   357M:2075k 1917M|2040M 2040M:  52k   51k:9699B   31k:  62k   82k|   0     0 |  19k  215k
 61  34   0   0   0   4|   0   119M: 819B  387M:2458k  361M: 819B  419M:2477k 1286M|2013M 2013M:  38k   68k:9739B   31k:  49k   99k|   0     0 |  15k  213k
 58  37   0   0   0   5|   0   671M: 819B  819M:2486k  310M:   0   808M:2486k 2608M|1908M 1908M:  33k   51k:9307B   30k:  50k   81k|   0     0 |  16k  202k
 61  35   0   0   0   4|1638B  310M: 819B  253M:2484k  460M:   0   244M:2522k 1267M|1989M 1989M:  35k   55k:9765B   31k:  45k   86k|   0     0 |  12k  210k
 59  36   0   0   0   5|   0   411M:   0   424M:2074k  748M:   0   413M:2074k 1996M|1981M 1981M:  42k   58k:9389B   30k:  53k   89k|   0     0 |  14k  209k
 59  36   0   0   0   5|   0    79M:3277B  631M:2462k  805M:   0   862M:2465k 2377M|1962M 1962M:  38k   68k:  10k   32k:  52k  100k|   0     0 |  14k  207k
 60  36   0   0   0   4| 819B  929M: 819B  328M:2483k  187M: 819B   92M:2486k 1536M|1986M 1986M:  10k   45k:9384B   29k:  20k   74k|   0     0 |  16k  210k
 58  37   0   0   0   5| 819B  866M: 819B  435M:2483k  284M:   0   542M:2485k 2127M|1996M 1996M:  20k   49k:  10k   32k:  30k   81k|   0     0 |  15k  211k
 59  36   0   0   0   5|   0   450M:1638B  807M:2458k  981M:   0    26M:2459k 2263M|2008M 2008M:  38k   51k:9909B   31k:  48k   82k|   0     0 |  19k  213k
 60  36   0   0   0   4|   0   234M:   0   272M:2483k  201M:2458B  984M:2486k 1692M|2058M 2058M:  42k   49k:9705B   30k:  51k   79k|   0     0 |  21k  220k
 59  36   0   0   0   5|   0   483M:   0   166M:2074k  413M:2458B 1046M:2076k 2107M|2012M 2012M:  33k   42k:  11k   33k:  44k   75k|   0     0 |  22k  213k
 57  35   2   0   0   5| 819B  603M:3277B  906M:2484k  757M:   0    41M:2488k 2308M|1982M 1982M:  24k   40k:  10k   30k:  34k   70k|   0     0 |  65k  221k
 16  10  73   0   0   1|   0    51M:   0    77M:2459k   77M:   0   155M:2459k  361M| 496M  496M:  34k   23k:5032B   15k:  39k   39k|   0     0 |  41k   76k
  0   5  90   4   0   1|   0   846M: 819B  168M:2485k  726M: 819B  717M:2486k 2457M|   0     0 :  36k 7893B:1214B 2312B:  38k   10k|   0     0 |6667  2571 
  0   4  92   3   0   1| 819B  316M:   0  1016M:2460k  400M:   0   477M:2461k 2208M|   0     0 :  37k 7352B: 154B  680B:  37k 8032B|   0     0 |5320  2710 
  0   0  99   0   0   0|  48k    0 :  26k    0 :1638k    0 :   0     0 :1713k   26k|   0     0 :  40k   11k: 114B  490B:  40k   12k|   0     0 | 416   413 
  0   0 100   0   0   0|   0     0 :3302k    0 :   0     0 :   0     0 :3302k 2458B|   0     0 :  41k 7352B: 156B  669B:  42k 8021B|   0     0 | 392   410 
