You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 24  22  50   0   0   4|2071k   51M:   0    77M:   0    51M:   0    77M:2117k  257M| 518M  518M:  22k 5774B: 684M  808M: 684M  808M|   0     0 |  96k  110k
 25  28  41   0   0   6|   0   666M:2482k  206M: 819B  624M:   0   361M:2482k 1858M| 438M  438M:  38k   62B:1021M  876M:1021M  876M|   0     0 | 109k  126k
 26  31  30   5   0   7| 580k  759M:1865k  651M:3277B  799M:   0   319M:2448k 2529M| 536M  536M:  32k 6253B: 972M 1053M: 972M 1053M|   0     0 | 122k  136k
 32  30  29   1   0   7|   0    13k:2483k  521M:   0    43k:   0   688M:2483k 1209M| 578M  578M:  24k   52B: 995M 1043M: 995M 1043M|   0     0 | 117k  142k
 36  34  23   0   0   7|   0    77M:2058k  224M:   0   197M:   0   194M:2058k  692M| 568M  568M:  54k 5712B:1249M 1156M:1249M 1156M|   0     0 | 113k  156k
 33  37  20   2   0   8|   0   275M:1985k   36M: 819B 1316M:   0   327M:1986k 1955M| 561M  561M:  41k   52B:1212M 1180M:1212M 1180M|   0     0 | 115k  151k
 28  31  31   3   0   8|   0   311M:   0  1277M:2918k   59k:   0  1001M:2918k 2590M| 575M  575M:  31k 5776B: 952M 1019M: 952M 1019M|   0     0 | 112k  138k
 32  33  28   0   0   7|   0   931M:   0    20k:2483k   11k:   0    43k:2483k  931M| 581M  581M:  41k   52B:1111M 1106M:1111M 1106M|   0     0 | 104k  147k
 28  32  33   0   0   7|   0   206M:   0   248M:2483k  335M:   0   350M:2488k 1139M| 591M  591M:  41k 5740B:1020M 1159M:1020M 1159M|   0     0 | 118k  141k
 28  31  31   3   0   7|   0   330M:   0    62M:2050k  328M:   0  1262M:2050k 1982M| 561M  561M:  25k   62B: 990M 1121M: 990M 1121M|   0     0 | 113k  134k
 21  25  42   5   0   6| 819B  933M:   0  1253M:2486k  934M:   0   268M:2487k 3388M| 472M  472M:  21k 2740B: 630M  764M: 630M  764M|   0     0 | 101k  106k
 25  24  45   1   0   5|   0    14k:   0    48M:2483k   41k:   0   168M:2483k  217M| 498M  498M:  31k   52B: 970M 1005M: 970M 1005M|   0     0 | 116k  132k
 29  26  41   0   0   5|   0    77M:   0    14k:2484k  206M:   0    14k:2484k  283M| 502M  502M:  23k 5712B: 945M  997M: 945M  997M|   0     0 | 113k  132k
 30  31  33   0   0   7|   0   376M:   0   455M:2458k  387M:   0   150M:2458k 1369M| 632M  632M:  38k   52B:1076M 1232M:1076M 1232M|   0     0 | 114k  146k
 25  26  42   2   0   6|   0  1018M:   0    87M:2485k  376M:   0   482M:2485k 1962M| 490M  490M:  32k 5776B: 841M  855M: 841M  855M|   0     0 |  96k  121k
 29  31  29   4   0   7|   0    18k:   0  1072M:2458k  558M:   0   643M:2458k 2273M| 498M  498M:  25k   62B:1177M 1064M:1177M 1064M|   0     0 | 102k  141k
 34  35  24   0   0   7|   0   281M:   0    77M:1639k  129M:   0   138M:1639k  625M| 707M  707M:  54k 5712B:1175M 1235M:1175M 1235M|   0     0 | 117k  159k
 23  26  43   2   0   6|   0   803M: 819B  258M:2918k  826M:   0   183M:2919k 2070M| 465M  465M:  40k   52B: 829M  877M: 829M  877M|   0     0 | 103k  118k
 22  25  42   5   0   6|   0   518M:   0   444M:2483k  634M:   0   579M:2483k 2175M| 505M  505M:  31k 2603B: 743M  879M: 743M  879M|   0     0 | 109k  121k
 20  24  48   4   0   5|   0    13k:   0   701M:2483k   43k:   0   576M:2483k 1277M| 434M  434M:  40k   52B: 619M  817M: 619M  817M|   0     0 |  94k  103k
 31  31  32   0   0   6|   0    12k:   0    14k:2458k   14k:   0    29k:2458k   93k| 624M  624M:  35k 5712B:1126M 1312M:1126M 1312M|   0     0 | 123k  157k
 19  19  57   1   0   4|   0   129M:   0   155M:2484k  206M:   0   919M:2484k 1409M| 498M  498M:  25k   52B: 478M  792M: 478M  792M|   0     0 |  94k   99k
 15  18  55   9   0   4|   0   805M:   0   617M:2484k  481M:   0   413M:2484k 2316M| 317M  317M:  20k 5785B: 450M  559M: 450M  559M|   0     0 |  84k   81k
 18  22  49   5   0   5| 819B  525M:   0   706M:2484k  772M:   0    42k:2485k 2002M| 364M  364M:  30k   69B: 788M  755M: 788M  755M|   0     0 | 108k  109k
 23  20  53   0   0   4|   0    41k:   0    15k:2458k   41k:   0    13k:2458k  146k| 467M  467M:  24k 5722B: 789M  856M: 790M  856M|   0     0 | 107k  118k
 31  30  33   0   0   6|   0    12k:   0    12k:2074k   11k:   0    11k:2074k   92k| 604M  604M:  40k   52B:1233M 1284M:1233M 1284M|   0     0 | 123k  157k
 26  28  39   0   0   6| 819B 1071M:   0   155M:2462k  221M:   0   296M:2462k 1743M| 563M  563M:  32k 2740B: 948M 1057M: 948M 1057M|   0     0 | 115k  131k
 25  28  36   5   0   6|1638B  419M:   0   514M:2502k  541M:   0   614M:2504k 2087M| 519M  519M:  27k   52B: 870M 1002M: 870M 1002M|   0     0 | 113k  126k
 23  26  42   3   0   6|   0    30k:   0   789M:2485k  693M:   0   612M:2485k 2093M| 544M  544M:  52k 5712B: 751M  792M: 751M  792M|   0     0 | 108k  122k
 30  26  39   0   0   5|   0    11k:   0    14k:2484k   34k:   0    32k:2484k  109k| 630M  630M:  41k   62B: 836M  991M: 836M  991M|   0     0 | 120k  142k
 37  43  12   0   0   8|   0   180M:   0   155M:2500k  180M: 819B 1081M:2501k 1596M| 726M  726M:  30k 5776B:1107M 1223M:1107M 1223M|   0     0 | 114k  145k
 31  48  10   2   0   9| 819B  842M:   0   809M:2513k  847M: 819B  433M:2514k 2931M| 533M  533M:  39k   52B:1014M  999M:1014M  999M|   0     0 |  82k  118k
 31  36  24   1   0   7|   0   568M:   0   559M:2471k  538M:   0    32k:2515k 1665M| 580M  580M:  33k 5712B:1025M 1191M:1025M 1191M|   0     0 |  93k  136k
 36  34  24   0   0   6|   0    77M:   0    77M:2500k   51M:   0   155M:2500k  361M| 704M  704M:  24k   52B:1090M 1261M:1090M 1261M|   0     0 | 116k  156k
 36  42  13   1   0   8| 819B  211M:   0  1107M:2503k  155M:   0   182M:2578k 1655M| 606M  606M:  20k 2612B:1215M 1235M:1215M 1235M|   0     0 |  98k  147k
 32  38  18   3   0   9|1638B 1018M:   0   364M:2468k  758M:   0  1128M:2470k 3267M| 535M  535M:  32k  683B:1038M 1017M:1038M 1017M|   0     0 |  87k  130k
 30  30  33   0   0   6|   0   242M:   0    11k:2907k  584M:   0    51k:2907k  826M| 539M  539M:  30k 5712B:1089M 1123M:1090M 1123M|   0     0 | 111k  145k
 21  21  53   0   0   4|   0    77M:   0    77M:2458k   77M:   0   284M:2458k  515M| 468M  468M:  39k   52B: 751M  891M: 751M  891M|   0     0 | 108k  117k
 19  22  50   4   0   5| 819B  447M:   0    77M: 413k   77M:2074k 1070M:2487k 1672M| 416M  416M:  32k 5776B: 731M  822M: 731M  822M|   0     0 | 105k  109k
 20  25  39   9   0   6| 819B  964M:   0   947M:   0   928M:2509k  126M:2510k 2965M| 410M  410M:  25k   62B: 684M  783M: 684M  783M|   0     0 |  91k  108k
 30  31  31   2   0   6|   0    45k:   0   399M:   0   388M:2471k   16k:2482k  787M| 596M  596M:  52k 5712B:1103M 1140M:1103M 1140M|   0     0 | 117k  151k
 31  31  31   0   0   6|   0    77M:   0    51M: 819B   18k:2530k  205M:2531k  334M| 608M  608M:  41k   52B:1187M 1299M:1187M 1299M|   0     0 | 120k  158k
 23  25  44   2   0   5|1638B  986M:   0   753M:   0   155M:2484k   27M:2486k 1921M| 516M  516M:  31k 2740B: 719M  875M: 719M  875M|   0     0 | 112k  121k
 20  24  44   6   0   5|   0   302M: 819B  602M:   0   904M:2485k 1118M:2486k 2926M| 372M  372M:  41k   52B: 600M  684M: 600M  684M|   0     0 |  77k   93k
 31  31  31   1   0   6|   0    25k:   0    11k:   0   490M:2458k  166M:2459k  656M| 612M  612M:  44k 5722B: 984M 1182M: 984M 1182M|   0     0 | 126k  153k
 34  32  28   0   0   6|   0    14k:   0    11k:   0    34k:2908k   12k:2908k  101k| 786M  786M:  27k   52B: 997M 1295M: 997M 1295M|   0     0 | 139k  173k
 22  23  49   1   0   5|   0   232M:   0    77M:   0    51M:2458k 1049M:2458k 1409M| 528M  528M:  20k 5776B: 675M  894M: 675M  894M|   0     0 | 115k  121k
 29  32  26   5   0   7| 819B  652M: 819B 1019M:   0   642M:2458k  400M:2460k 2713M| 579M  579M:  30k   52B: 966M  949M: 966M  949M|   0     0 | 127k  142k
  9  10  76   4   0   2| 819B  671M:   0   452M:   0   679M:2015k   23k:2016k 1802M| 184M  184M:  35k 5712B: 186M  231M: 186M  231M|   0     0 |  44k   44k
 30  27  37   0   0   5|  76k   29k:9011B   12k:2924k   30k:   0    12k:3009k  113k| 657M  657M:  49k   62B: 860M 1030M: 860M 1030M|   0     0 | 125k  148k
 30  27  38   0   0   5|   0    12k:   0    13k:2541k   14k:   0    77M:2541k   77M| 510M  510M:  37k 2603B:1006M 1015M:1006M 1015M|   0     0 | 113k  140k
 31  32  29   1   0   7|   0   309M:   0  1134M:2483k  284M:   0   206M:2483k 1933M| 590M  590M:  33k   52B: 931M 1048M: 931M 1048M|   0     0 | 112k  138k
 37  39  14   2   0   9|   0   813M:   0   302M:2893k  784M:   0   784M:2895k 2683M| 643M  643M:  52k 5712B:1166M 1178M:1166M 1178M|   0     0 | 113k  151k
 33  34  25   1   0   7| 819B  379M:   0   637M:2458k  527M:   0   345M:2458k 1888M| 575M  575M:  42k   52B:1038M 1129M:1038M 1129M|   0     0 | 119k  146k
 35  34  24   0   0   6|   0    23M:   0    37M:2483k   17M:   0   180M:2483k  257M| 622M  622M:  53k 5785B:1203M 1137M:1203M 1137M|   0     0 | 123k  164k
 33  37  21   1   0   8|   0  1031M:   0   105M:2483k  880M:   0   336M:2483k 2351M| 633M  633M:  43k   52B:1195M 1063M:1195M 1063M|   0     0 | 109k  150k
 29  32  26   4   0   8|   0   546M:   0   857M:2893k  590M:   0   881M:2893k 2874M| 586M  586M:  35k 5731B: 991M  983M: 991M  983M|   0     0 | 108k  142k
 35  33  26   0   0   6|   0    26k:   0    20k:2458k   31k:   0   125M:2458k  126M| 611M  611M:  26k   62B:1073M 1035M:1073M 1035M|   0     0 | 113k  150k
 32  37  23   0   0   7|   0   691M:   0   206M:2458k  686M:   0   361M:2462k 1944M| 582M  582M:  21k 2740B:1014M 1100M:1014M 1100M|   0     0 |  95k  132k
 35  36  18   3   0   8|   0   825M:   0   335M:2918k  803M: 819B  414M:2919k 2378M| 668M  668M:  29k  391B: 980M 1100M: 980M 1100M|   0     0 | 119k  150k
 38  36  16   2   0   8|   0    37k:   0   964M:2483k  111M:   0   799M:2483k 1874M| 680M  680M:  23k 5774B:1164M 1105M:1164M 1105M|   0     0 | 124k  164k
 37  39  17   0   0   7|   0    51M:   0    52M:2486k   79M:   0   258M:2486k  440M| 675M  675M:  38k   52B:1249M 1195M:1249M 1195M|   0     0 | 113k  159k
 34  38  19   2   0   8|   0   940M:   0    77M:2503k 1040M:   0    77M:2503k 2135M| 592M  592M:  32k  781B:1113M 1065M:1113M 1065M|   0     0 | 107k  145k
 30  32  24   7   0   7| 819B  505M:  17k 1142M:2899k  341M: 819B 1092M:3398k 3080M| 471M  471M:  25k 5047B: 835M  786M: 835M  786M|   0     0 | 100k  120k
 34  31  29   0   0   6|   0    45k:   0   252M:2483k   42k:   0   173M:2486k  425M| 647M  647M:  52k  790B:1026M 1115M:1026M 1115M|   0     0 | 131k  151k
 28  28  38   0   0   6|   0   155M:   0   206M:2928k  155M:   0   232M:2928k  748M| 582M  582M:  40k 4984B:1050M 1097M:1050M 1097M|   0     0 | 123k  147k
 28  32  29   4   0   7|   0   155M:   0  1001M:2560k  155M:   0  1072M:2560k 2383M| 607M  607M:  31k 1259B: 912M 1099M: 912M 1099M|   0     0 | 119k  135k
 23  24  43   4   0   6|   0   911M: 819B  206M:2460k  941M:   0   276M:2461k 2335M| 458M  458M:  40k 1397B: 780M  849M: 780M  849M|   0     0 | 110k  117k
 34  32  26   1   0   7|   0   453M:   0    27k:2869k  257M:   0    12k:2911k  710M| 773M  773M:  34k  781B:1021M 1266M:1021M 1266M|   0     0 | 135k  160k
 23  23  50   0   0   4|   0    26k:2081k  103M: 418k   51M:   0   155M:2498k  309M| 419M  419M:  27k 4993B: 769M  770M: 769M  770M|   0     0 |  99k  113k
 34  52   6   0   0   8|   0   169M:2742k 1134M:   0   298M:   0   310M:2742k 1912M| 600M  600M:  20k  781B:1091M 1126M:1091M 1126M|   0     0 |  90k  122k
 25  64   3   0   0   8|   0   969M:3049k  310M:   0   823M:   0  1026M:3049k 3128M| 358M  358M:  29k 5047B: 980M  793M: 980M  793M|   0     0 |  57k   86k
 36  38  17   1   0   8|   0   368M:2637k   29k:   0   328M:   0    42k:2638k  696M| 484M  484M:  23k  781B:1345M 1184M:1345M 1184M|   0     0 | 100k  166k
 34  45  13   0   0   8|   0   129M:2917k  232M:   0   232M:   0   258M:2917k  851M| 533M  533M:  40k 4984B:1324M 1252M:1324M 1252M|   0     0 |  86k  143k
 33  37  18   4   0   8|   0   319M:2527k  473M:   0   322M:   0  1272M:2527k 2385M| 656M  656M:  33k 1405B:1143M 1305M:1143M 1305M|   0     0 | 110k  144k
 30  35  23   4   0   8|2458B 1126M:2898k  930M: 819B 1106M: 819B   43M:2902k 3206M| 533M  533M:  25k 5047B:1004M 1000M:1004M 1000M|   0     0 | 105k  135k
 36  35  23   0   0   7|   0    69k:2499k   84k:   0    74k:   0    29M:2499k   29M| 657M  657M:  54k  781B:1253M 1246M:1253M 1246M|   0     0 | 122k  165k
 31  32  30   0   0   6|   0   341M:2870k  309M:   0   249M:   0   384M:2870k 1283M| 549M  549M:  36k 4984B:1035M  984M:1035M  984M|   0     0 | 101k  134k
 32  39  18   3   0   8|   0  1130M:2479k  202M:   0  1240M:   0   137M:2492k 2709M| 563M  563M:  36k  781B:1285M 1287M:1285M 1287M|  13k    0 | 100k  147k
 21  25  45   4   0   6| 819B   42k:2923k 1143M: 819B   70M:   0   955M:2925k 2169M| 381M  381M:  39k 5056B: 832M  811M: 832M  811M|   0     0 |  91k  108k
 20  18  58   0   0   4| 819B   18k:2486k   78k:   0    29k:   0    30k:2490k  179k| 414M  414M:  32k  781B: 753M  747M: 753M  747M|   0     0 |  99k  111k
 23  23  49   0   0   5|1638B   77M:2894k  179M: 819B  155M:2458B  309M:2899k  720M| 470M  470M:  23k 4984B: 868M  861M: 868M  861M|   0     0 | 118k  125k
 26  27  38   3   0   6|1638B  640M:2462k 1150M:1638B   24M:   0    12M:2465k 1826M| 473M  473M:  19k 1259B: 852M  888M: 852M  888M|   0     0 | 109k  125k
 22  30  38   3   0   7|   0   806M:2912k   25M:   0  1261M:   0  1280M:2912k 3372M| 421M  421M:  29k 1413B: 925M 1061M: 925M 1061M|   0     0 | 106k  119k
 19  19  59   0   0   4|1638B   31k:2488k   16k:3277B   61k: 819B   44k:2494k  162k| 324M  324M:  23k  800B: 745M  762M: 745M  762M|   0     0 |  85k   97k
 28  28  39   0   0   6|1638B   77M:2894k   84M:1638B   36k:1638B   34k:2899k  161M| 537M  537M:  39k 4984B:1198M 1197M:1198M 1197M|   0     0 | 121k  152k
 13  14  66   4   0   3| 819B   52M:2487k 1170M:1638B   77M:   0   232M:2490k 1531M| 260M  260M:  33k  781B: 464M  474M: 464M  474M|   0     0 |  80k   71k
 23  27  39   4   0   6| 819B 1140M:2881k   39M:1638B 1073M: 819B   24M:2884k 2276M| 428M  428M:  24k 5047B: 971M  869M: 971M  869M|   0     0 | 117k  130k
 15  22  56   3   0   5|1638B  252M:2466k   23k:1638B  379M: 819B 1298M:2470k 1930M| 210M  210M:  51k  781B: 748M  567M: 748M  567M|   0     0 |  80k   86k
 23  22  49   0   0   5|2458B   32k:2925k   27k:   0    44k:1638B   70k:2929k  205k| 443M  443M:  35k 4984B:1000M  857M:1000M  857M|   0     0 | 116k  133k
 25  26  44   0   0   5|2458B   77M:2894k   30M:2458B  137M:   0   139M:2900k  384M| 396M  396M:  36k 1405B:1207M 1018M:1207M 1018M|   0     0 | 113k  141k
 22  29  42   2   0   6|5734B 1160M:2488k  356M:2458B   95M:3277B   96M:2499k 1707M| 242M  242M:  40k 5047B:1235M  889M:1235M  889M|   0     0 | 105k  123k
 22  32  34   4   0   8|   0   192M:2901k 1091M:   0   617M:   0   816M:2901k 2716M| 230M  230M:  34k  781B:1286M  763M:1286M  763M|   0     0 |  95k  127k
 10  16  69   2   0   3|   0    14k:2868k  173M: 819B  487M:   0   237M:2869k  898M|  55M   55M:  25k 4984B: 726M  430M: 726M  430M|   0     0 |  52k   63k
 17  22  57   0   0   4|2458B   10k:2462k   12k:4096B   26k: 819B   10k:2542k   71k|  81M   81M:  19k  781B:1279M  725M:1279M  725M|   0     0 |  63k  108k
 19  28  46   1   0   6| 819B  937M:2922k  235M: 819B  158M:   0   880M:2923k 2211M|  96M   96M:  30k 5416B:1468M  821M:1468M  821M|   0     0 | 102k  120k
 18  27  44   5   0   6|3277B  473M:2911k  697M:3277B  822M: 819B  458M:2926k 2450M|  63M   63M:  23k  790B:1450M  695M:1450M  695M|   0     0 | 103k  117k
 19  26  47   2   0   6|   0    38k:2483k  371M:   0   437M:   0    25k:2483k  808M| 119M  119M:  39k 4984B:1549M  995M:1549M  995M|   0     0 | 102k  135k
 16  20  60   0   0   4|   0    80M:2893k  180M:   0    18k:   0   155M:2893k  415M| 181M  181M:  34k 1259B:1149M  722M:1149M  722M|   0     0 |  96k  111k
  6   6  87   0   0   1|   0    73M:2894k  571M:   0    77M:   0    69M:2894k  790M| 248M  248M:  25k 1397B:  13M  251M:  13M  251M|   0     0 |  32k   40k
  6  12  72   8   0   3|4096B 1118M:2868k  561M:   0   879M: 819B 1057M:2874k 3615M| 269M  269M:  53k  781B: 501k  268M: 554k  268M|   0     0 |  49k   53k
  6   5  88   0   0   0|   0    26k:2483k   26k:   0   315M:   0    27k:2483k  315M| 268M  268M:  35k 4984B: 493k  268M: 529k  268M|   0     0 |  32k   42k
  6   4  90   0   0   0|   0  7373B:2893k 7373B:   0  8192B:   0  8192B:2893k   44k| 243M  243M:  37k  790B: 447k  242M: 484k  242M|   0     0 |  28k   38k
  0   0 100   0   0   0| 819B   20k:2921k   14k: 819B    0 :   0    17k:2922k   62k|   0     0 :  40k 5047B: 174k  175k: 216k  180k|   0     0 | 527   483 
