You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 43  32  17   1   0   7|5734B  233M:  15k  517M:2086k  568M:6554B  175M:2114k 1493M| 607M  607M:  37B  959B:1151M 1170M:1151M 1170M|   0     0 |  96k  137k
 42  34  16   1   0   8|5734B  598M:  14k  569M:2484k 5150k:  19k  563M:2522k 1736M| 571M  571M:  37B  766B:1227M 1198M:1227M 1198M|   0     0 |  89k  139k
 40  44   8   0   0   7|2458B  356M:9011B  304M:2128k  898M:9830B  297M:2149k 1855M| 562M  562M:  37B  959B:1190M 1064M:1190M 1064M|   0     0 |  95k  124k
 39  42  11   0   0   7|6554B  288M:4915B  232M:2581k  671M:  10k  339M:2602k 1530M| 514M  514M:  97B  828B:1182M 1080M:1182M 1080M|   0     0 |  74k  122k
 33  52   7   1   0   7|9011B  263M:  11k  494M:2286k   35M: 548k  754M:2891k 1546M| 444M  444M: 229B  959B:1171M  992M:1171M  992M|   0     0 |  64k  104k
 33  52   7   1   0   7|  18k  585M:3277B  311M:2949k  387M:1638B  264M:2971k 1548M| 392M  392M:  61B  774B:1233M  954M:1233M  954M|   0     0 |  64k  111k
 26  50  16   2   0   6| 819B  164M:  20k  763M:  27k  653M:1676k  402M:1724k 1982M| 291M  291M:  37B  959B: 858M  684M: 858M  684M|   0     0 |  58k   89k
 39  38  15   0   0   7|9011B  712M:4915B  137M:3277B   94M:2190k  123M:2207k 1067M| 454M  454M:  49B 1294B:1258M 1080M:1258M 1080M|   0     0 |  81k  139k
 34  37  17   4   0   8|3277B   61M:  28k  657M:  27k  625M:1730k  667M:1789k 2011M| 398M  398M:  49B  974B:1122M  898M:1122M  898M|   0     0 |  82k  133k
 36  38  17   1   0   7|2133k  711M:2458B  103M:3277B  279M:  26k  147M:2165k 1240M| 477M  477M:  61B  908B:1303M 1071M:1303M 1071M|   0     0 |  83k  145k
 33  40  17   1   0   8|2494k  621M:4915B  348M:3277B  387M:  12k  681M:2527k 2036M| 459M  459M: 181B 1019B:1119M 1018M:1119M 1018M|  13k    0 |  82k  125k
 38  41  11   1   0   9|1027k  425M:  13k  621M:3277B  533M:1262k  235M:2306k 1814M| 569M  569M: 181B  828B:1374M 1311M:1374M 1311M|   0     0 | 101k  160k
 36  36  18   1   0   8|9011B  433M:9830B  408M:   0   283M:2510k  723M:2528k 1847M| 521M  521M:  49B  967B:1257M 1248M:1257M 1248M|   0     0 |  94k  155k
 37  38  15   3   0   8|4915B  177M:  19k  568M:6554B  667M:2180k  362M:2210k 1774M| 462M  462M:  37B  766B:1215M  996M:1215M  996M|   0     0 |  84k  139k
 37  42  13   0   0   8|7373B  336M:9830B  271M:   0   310M:2604k  375M:2621k 1291M| 564M  564M: 116B  959B:1256M 1163M:1256M 1163M|   0     0 |  87k  145k
 23  69   2   0   0   6|4096B  299M:  11k  236M:1638B  348M:2106k  510M:2122k 1393M| 333M  333M: 268B 1294B: 992M  775M: 992M  775M|   0     0 |  49k   77k
 30  47  13   2   0   7|7373B  331M:  15k  541M:4915B  399M:2505k  108M:2532k 1379M| 363M  363M:  37B  959B:1270M  928M:1270M  928M|   0     0 |  67k  115k
 33  37  21   1   0   8| 818k  559M: 822k  361M:4915B  350M:2168k  467M:3837k 1737M| 449M  449M: 253B  766B:1192M 1012M:1192M 1012M|   0     0 |  83k  139k
 30  53   7   1   0   8|1638B  495M:  11k  549M:7373B  568M:1991k  546M:2011k 2157M| 391M  391M:  85B  959B:1110M  899M:1110M  899M|   0     0 |  64k  105k
 33  51   8   0   0   7| 819B  285M:2535k  311M:3277B  309M:6554B  343M:2546k 1248M| 456M  456M:  49B  828B:1227M  993M:1227M  993M|   0     0 |  66k  116k
 31  37  20   4   0   8|9830B  677M:2662k  645M:7373B  675M:4096B  483M:2683k 2480M| 508M  508M:  49B  308B:1120M 1071M:1120M 1071M|   0     0 |  88k  138k
 30  32  31   1   0   6|3277B  162M:2058k   89M:4096B  198M:4915B  151M:2070k  600M| 515M  515M:  37B  766B:1230M 1117M:1230M 1117M|   0     0 | 109k  145k
 22  28  43   1   0   5|2458B  119M:2588k  206M:9011B  626M:  19k  603M:2618k 1555M| 357M  357M:  37B  959B: 723M  804M: 723M  804M|   0     0 |  74k   93k
 37  34  21   1   0   7|2458B  649M:2080k  679M:   0    74M:1638B   85M:2084k 1486M| 672M  672M: 112B 1294B:1025M 1181M:1025M 1181M|   0     0 | 121k  153k
 33  36  24   0   0   7|  11k  672M:2526k  117M:1638B  566M:8192B  227M:2546k 1582M| 597M  597M: 277B  959B:1098M 1209M:1098M 1209M|   0     0 | 115k  146k
 33  36  22   2   0   7|4096B  235M:2526k  697M:1638B   52M:  22k  734M:2554k 1718M| 594M  594M:  37B  900B:1040M 1148M:1040M 1148M|   0     0 | 110k  143k
 36  35  20   1   0   8| 819B  460M:2063k   26M:5734B  536M:3277B  762M:2073k 1783M| 556M  556M:  37B  959B:1140M 1125M:1140M 1125M|   0     0 |  98k  151k
 33  39  19   1   0   8|   0   466M:2710k  877M:8192B  455M:1638B   49M:2752k 1847M| 491M  491M:  55B  846B:1194M 1147M:1194M 1147M|   0     0 |  91k  147k
 32  53   6   1   0   8| 819B  144M:2084k  612M: 819B  432M:  13k  547M:2098k 1735M| 491M  491M:  49B  967B:1244M 1177M:1244M 1177M|   0     0 |  84k  121k
 35  45  11   1   0   8|1638B  387M:2508k  118M:4096B  706M:6554B  216M:2520k 1427M| 527M  527M:  49B  774B:1277M 1077M:1277M 1077M|   0     0 |  87k  141k
 34  38  17   2   0   8|5734B  639M: 834k  679M:1262k   51M:  16k  741M:2117k 2110M| 546M  546M: 217B  959B:1231M 1078M:1231M 1078M|   0     0 |  98k  147k
 34  36  23   0   0   7|1638B  344M:4915B  180M:2529k  745M: 819B   77M:2639k 1347M| 607M  607M: 375B 1662B:1187M 1206M:1187M 1206M|   0     0 | 107k  151k
 29  30  34   1   0   6|1638B  257M:5734B  764M:2475k  165M:2458B  375M:2485k 1561M| 475M  475M:  37B  959B: 963M  904M: 963M  904M|   0     0 |  98k  127k
 32  37  23   2   0   7|  14k  563M: 819B  113M:2103k  386M:4096B  468M:2122k 1530M| 550M  550M:  37B  766B:1066M 1097M:1066M 1097M|   0     0 | 110k  142k
 35  36  21   0   0   8|9830B  388M:  14k  403M:2765k  503M:  13k  425M:2801k 1718M| 587M  587M:  37B  959B:1123M 1068M:1123M 1068M|   0     0 |  98k  141k
 31  35  25   1   0   7|7373B  258M:  14k  629M:2157k  621M:9011B  235M:2187k 1743M| 494M  494M:  37B  828B:1160M 1009M:1160M 1009M|   0     0 |  90k  137k
 32  35  25   1   0   7|6554B  523M:  12k  528M:2566k   33M:  12k  561M:2597k 1645M| 608M  608M: 121B  959B:1092M 1096M:1092M 1096M|   0     0 |  97k  142k
 18  21  53   3   0   5|4096B   95M:   0    64M:2663k  588M:3277B  643M:2670k 1389M| 267M  267M: 217B  774B: 794M  704M: 794M  704M|   0     0 |  83k   93k
 33  35  25   1   0   7|  18k  823M:1638B  333M:2468k   99M:2458B   72M:2490k 1327M| 529M  529M:  49B  959B:1094M 1017M:1094M 1017M|   0     0 |  99k  139k
 35  39  17   1   0   8|  17k  576M:1638B   22M:2513k  680M:7373B  639M:2538k 1917M| 612M  612M: 109B 1294B:1174M 1147M:1174M 1147M|   0     0 | 103k  147k
 34  36  21   2   0   7| 819B   68M:  13k  735M:2615k  344M:8192B  236M:2637k 1384M| 577M  577M: 137B  300B:1074M 1070M:1074M 1070M|   0     0 | 104k  144k
 36  39  16   1   0   8|  12k  606M:  24k  781M:2488k  333M:3277B  122M:2527k 1842M| 674M  674M:  37B  900B:1120M 1200M:1120M 1200M|   0     0 | 115k  156k
 33  46  12   1   0   8|2458B  307M:4096B  185M:2577k  465M:  14k  698M:2598k 1655M| 529M  529M: 205B  959B:1175M 1056M:1175M 1056M|   0     0 |  82k  133k
 32  35  25   1   0   7|3277B  155M:8192B  298M:1776k  798M:8192B  232M:1795k 1483M| 443M  443M: 121B  828B:1119M 1014M:1119M 1014M|   0     0 |  81k  136k
 23  65   6   0   0   7|  21k  796M:8192B  587M:2488k   54M:  14k  464M:2531k 1903M| 305M  305M:  67B  977B: 975M  783M: 975M  783M|   0     0 |  57k   82k
 30  50  13   0   0   7| 819B  135M: 819B   88M:2481k  571M:4915B  134M:2487k  928M| 442M  442M:  61B  783B:1263M 1060M:1263M 1060M|   0     0 |  75k  129k
 22  71   0   0   0   6|2458B  377M:7373B  432M:2514k  430M:  19k  552M:2542k 1791M| 335M  335M:  37B  959B:1223M  860M:1223M  860M|   0     0 |  54k   85k
 21  72   1   0   0   6|7373B  404M:   0   417M:1694k   34k:  10k  298M:1711k 1120M| 256M  256M:  37B 1294B: 955M  747M: 955M  747M|   0     0 |  46k   69k
 29  43  19   1   0   8|1685k  291M:6554B  232M: 878k  611M:  25k  714M:2594k 1848M| 477M  477M:  61B  300B:1054M 1076M:1054M 1076M|   0     0 |  77k  120k
 21  24  49   2   0   5|2082k  499M:7373B  415M:2458B  507M:1638B   51M:2093k 1472M| 281M  281M: 277B  766B: 975M  768M: 975M  768M|   0     0 |  82k  110k
 27  30  36   1   0   6|2687k  239M: 819B   29M:1638B   54M:  30k  719M:2719k 1041M| 621M  621M:  49B  959B: 899M 1220M: 899M 1220M|   0     0 | 113k  137k
 32  36  24   1   0   8|2686k  406M:9830B  663M:8192B  575M:  10k  552M:2714k 2196M| 589M  589M:  37B  828B:1102M 1097M:1102M 1097M|   0     0 | 108k  143k
 30  32  31   1   0   7|2724k  330M:6554B  457M:1638B  125M:  20k  370M:2752k 1283M| 609M  609M:  37B  300B: 961M 1116M: 961M 1116M|   0     0 | 108k  143k
 34  34  25   0   0   7|2495k  347M:2458B  178M:  21k  718M:2458B   50M:2521k 1293M| 619M  619M:  49B  774B: 967M 1118M: 967M 1118M|   0     0 |  98k  136k
 29  35  27   2   0   7|2522k  212M:  16k  775M:2458B   37M:  12k  559M:2553k 1584M| 542M  542M: 155B  959B:1087M 1196M:1087M 1196M|   0     0 | 108k  137k
 31  36  23   2   0   8|2655k  728M:4096B  244M:  22k  632M:8192B  295M:2689k 1899M| 482M  482M:  37B 1310B:1173M 1115M:1173M 1115M|   0     0 |  91k  139k
 31  34  24   3   0   7|2532k  731M:  16k  462M:  14k  490M: 819B   28M:2563k 1711M| 521M  521M: 301B  308B:1147M 1092M:1147M 1092M|   0     0 |  95k  139k
 30  32  30   1   0   7|2470k  117M:9011B  278M:6554B  274M:  22k  696M:2540k 1365M| 530M  530M:  49B  900B:1110M  980M:1110M  980M|   0     0 |  97k  136k
 20  26  47   2   0   5|2680k  520M:4915B  129M:4915B  218M:  21k  646M:2710k 1514M| 283M  283M:  55B  977B: 875M  685M: 875M  685M|   0     0 |  84k  101k
 27  27  41   1   0   5| 410k   64M:2086k  590M:3277B  322M:   0    52k:2518k  977M| 487M  487M:  37B  828B: 863M 1008M: 863M 1008M|  19k    0 |  99k  126k
 29  31  32   1   0   7|   0   353M:2534k  792M:9830B  423M:  12k  413M:2555k 1981M| 644M  644M:  49B  959B: 888M 1088M: 888M 1088M|   0     0 | 109k  140k
 29  30  33   2   0   6|   0   294M:2469k  223M:2458B  361M:  12k  450M:2483k 1329M| 618M  618M:  37B  774B: 790M  989M: 790M  989M|   0     0 | 110k  130k
 31  32  30   0   0   6|8192B  506M:2561k   97M:6554B  346M:9011B  279M:2584k 1228M| 542M  542M:  49B  959B:1005M 1010M:1005M 1010M|   0     0 | 104k  136k
 36  39  16   1   0   8|  22k  620M:2781k   27M:3277B  529M:  20k  617M:2826k 1793M| 605M  605M: 265B 1294B:1142M 1178M:1142M 1178M|   0     0 | 101k  150k
 37  42  13   1   0   8|6554B  417M:2502k  832M:7373B  361M:8192B  248M:2524k 1857M| 575M  575M:  61B  959B:1242M 1158M:1242M 1158M|   0     0 |  94k  144k
 35  39  17   1   0   8|  24k  703M:2617k  358M:  11k  338M:  10k  402M:2662k 1800M| 596M  596M:  37B  766B:1172M 1076M:1172M 1076M|   0     0 |  93k  146k
 34  35  23   2   0   7|4096B   99M:2503k  455M:  13k  440M:  14k  495M:2534k 1489M| 575M  575M:  49B  959B:1034M 1003M:1034M 1003M|   0     0 |  93k  139k
 33  39  20   1   0   8| 819B   52M:2490k  406M:  20k  811M:  10k  335M:2521k 1604M| 572M  572M:  25B  828B:1141M 1141M:1141M 1141M|   0     0 |  99k  143k
 31  46  15   1   0   8|  20k  693M:2524k  772M:3277B  272M:6554B  242M:2554k 1979M| 568M  568M:  49B  300B:1162M 1102M:1162M 1102M|   0     0 |  89k  134k
 31  34  27   1   0   7| 278k  517M:2059k  473M:3277B   96M:  17k  609M:2358k 1694M| 550M  550M:  37B  774B:1187M 1166M:1187M 1166M|   0     0 | 112k  146k
 28  30  35   1   0   6|3100k  309M:1638B   48M:  14k  731M:  13k  418M:3129k 1506M| 546M  546M: 396B 1019B: 911M  988M: 911M  988M|   0     0 | 107k  128k
 35  37  20   1   0   8|2522k  618M:  14k  420M:2458B   18M:  15k  428M:2554k 1484M| 558M  558M:  49B 1294B:1145M 1174M:1145M 1174M|   0     0 |  95k  149k
 30  34  27   2   0   8|2483k  509M:  18k  600M:  23k  743M:  12k  387M:2536k 2239M| 446M  446M:  49B  959B:1031M 1006M:1031M 1006M|   0     0 |  82k  130k
 32  35  25   1   0   7|2514k   45M:  13k  241M:4915B  134M:  18k  515M:2550k  934M| 536M  536M:  25B  900B:1251M 1224M:1251M 1224M|   0     0 | 100k  148k
 34  39  17   1   0   8|2478k  315M:  23k  631M:  23k  645M:  20k  687M:2545k 2277M| 561M  561M: 104B  959B:1158M 1189M:1158M 1189M|   0     0 | 105k  141k
 34  34  24   1   0   7|2477k  596M:  11k  413M: 819B  157M:2458B  113M:2491k 1280M| 608M  608M: 244B  828B:1015M 1140M:1015M 1140M|   0     0 | 112k  147k
 31  32  30   1   0   7|2652k  548M:4096B  153M:1638B  389M:4915B  284M:2662k 1374M| 567M  567M:  61B  959B: 952M 1101M: 952M 1101M|   0     0 | 109k  139k
 33  35  24   1   0   7|2539k  432M:4915B  181M:  15k  803M:8192B  250M:2567k 1665M| 562M  562M: 289B  774B:1069M 1070M:1069M 1070M|   0     0 | 111k  144k
 34  37  21   1   0   8|2897k  236M:  13k  585M:2458B  579M:  14k  532M:2926k 1932M| 524M  524M:  49B  959B:1135M 1053M:1135M 1053M|   0     0 |  83k  139k
 32  38  19   3   0   8|2149k  677M:3277B  181M: 819B   47M:  25k  923M:2178k 1828M| 461M  461M:  55B 1328B:1160M 1049M:1160M 1049M|   0     0 |  85k  139k
 34  45  13   1   0   8|2475k   51M:  21k  671M: 819B  540M:2458B   56M:2499k 1318M| 528M  528M:  61B  967B:1321M 1198M:1321M 1198M|   0     0 |  83k  139k
 33  37  20   2   0   8|2470k  231M:  26k  905M:4915B  629M:4915B  155M:2506k 1920M| 516M  516M: 178B  766B:1104M 1185M:1104M 1185M|   0     0 |  87k  140k
 32  37  22   1   0   8|2982k  589M:   0    28k: 819B   33k:  19k  776M:3002k 1365M| 604M  604M:  73B  959B:1170M 1294M:1170M 1294M|   0     0 | 107k  154k
 32  36  23   2   0   7|2693k  852M:5734B  204M: 819B  273M:  26k  716M:2726k 2045M| 600M  600M:  73B  828B:1015M 1225M:1015M 1225M|   0     0 | 100k  139k
 35  41  15   1   0   8|2472k   50M:  20k  694M:  11k  697M:4096B  146M:2542k 1587M| 565M  565M: 265B  959B:1236M 1188M:1236M 1188M|   0     0 |  99k  148k
 33  37  22   1   0   7|2648k  341M:4096B   26M:  22k  803M:  57k  512M:2767k 1682M| 584M  584M:  37B  774B:1091M 1249M:1091M 1249M|   0     0 |  92k  134k
 28  33  30   2   0   7|2155k  533M:  38k  889M:5734B   54M: 874k  391M:3079k 1867M| 526M  526M:  49B  959B: 898M 1047M: 898M 1047M|   0     0 | 100k  123k
 33  38  21   0   0   7|  24k  208M:7373B  257M:  14k  493M:2542k  173M:2594k 1131M| 616M  616M:  25B 1294B:1123M 1210M:1123M 1210M|   0     0 |  98k  142k
 31  39  21   1   0   7|9011B  284M:9011B  319M:4915B  551M:2710k  714M:2738k 1867M| 550M  550M:  49B  959B: 997M 1006M: 997M 1006M|   0     0 |  81k  124k
 34  37  21   1   0   7|  18k  498M:  14k  422M:9011B  375M:2666k   75M:2716k 1370M| 583M  583M:  37B  900B:1094M 1204M:1094M 1204M|   0     0 |  87k  141k
 28  34  29   2   0   8|  16k  464M:  29k  912M:1638B   42M:2527k  646M:2577k 2065M| 415M  415M: 229B  959B:1002M 1017M:1002M 1017M|   0     0 |  79k  128k
 27  62   5   0   0   7|8192B  247M:5734B  196M:9011B  323M:2397k  322M:2549k 1087M| 414M  414M: 438B 1384B:1152M 1100M:1152M 1100M|   0     0 |  67k  100k
 30  38  22   3   0   7|  14k  398M:9830B  293M:  13k  493M:2218k  147M:2266k 1331M| 438M  438M:  49B  959B:1122M 1106M:1122M 1106M|   0     0 |  82k  136k
 34  39  18   1   0   8|  22k  652M:  10k  241M:9830B  465M:2910k  454M:2951k 1812M| 461M  461M:  49B  774B:1241M 1172M:1241M 1172M|   0     0 |  93k  156k
 35  38  16   2   0   8|  19k  549M:  15k  498M:  35k  493M:2681k   95M:2754k 1636M| 506M  506M:  49B  959B:1294M 1044M:1294M 1044M|   0     0 |  91k  151k
 38  43   9   1   0   9|2458B   51M:  23k  723M:  22k  693M:3274k  572M:3328k 2039M| 589M  589M:  61B 1294B:1325M 1216M:1325M 1216M|   0     0 |  93k  154k
 28  56   8   0   0   7|  24k  648M:  11k  321M:9011B  310M:2554k  265M:2598k 1543M| 436M  436M:  85B  959B:1127M 1056M:1127M 1056M|   0     0 |  70k  111k
 33  38  17   4   0   8|9011B  163M:  34k  260M:  54k  371M:2625k  791M:3004k 1586M| 503M  503M: 265B  766B:1207M 1126M:1207M 1126M|   0     0 |  86k  145k
 34  38  19   1   0   8|  25k  696M:  14k  433M:  10k  356M:3038k  392M:3090k 1877M| 561M  561M:  37B  959B:1123M 1167M:1123M 1167M|   0     0 |  86k  138k
 34  36  21   2   0   7|9830B  307M:  14k  399M:  10k  315M:2079k  546M:2117k 1567M| 644M  644M:  56B  828B:1067M 1205M:1067M 1205M|   0     0 |  95k  144k
 33  40  19   0   0   7|  19k  526M:  22k  530M:  18k  579M:3045k   77M:3151k 1713M| 720M  720M: 149B  308B:1066M 1276M:1066M 1276M|   0     0 | 122k  154k
 34  36  20   2   0   8|  35k  683M:  17k  336M:  17k  568M:2106k  568M:2180k 2154M| 648M  648M:  49B  766B: 961M 1171M: 961M 1171M|   0     0 |  95k  140k
 31  34  26   2   0   7|  23k  581M: 539k  284M:  19k   82M:2756k  777M:3344k 1723M| 594M  594M:  49B  959B: 989M 1155M: 989M 1155M|   0     0 |  90k  137k
 34  38  18   1   0   8|5734B  103M:  33k  648M:  58k  574M:3066k  158M:3198k 1484M| 686M  686M: 289B 1294B:1091M 1297M:1091M 1297M|   0     0 | 102k  153k
 36  39  16   1   0   8|  25k  572M:  18k  316M:  15k  299M:2550k  597M:2608k 1784M| 675M  675M:  37B  300B:1213M 1323M:1213M 1323M|   0     0 |  97k  161k
 33  38  20   1   0   8|  18k  498M:  14k  419M:  11k  388M:2113k  512M:2158k 1817M| 652M  652M:  37B  900B: 994M 1251M: 994M 1251M|   0     0 |  89k  137k
 40  42  11   1   0   8|9011B  202M:  46k  532M:  25k  574M:3170k  146M:3268k 1455M| 985M  985M:  37B  959B:1015M 1399M:1015M 1399M|   0     0 | 114k  167k
 35  40  16   1   0   8|  44k  677M: 106k  239M:  37k  554M:2589k  655M:2775k 2125M| 868M  868M:  49B  828B: 963M 1292M: 963M 1292M|   0     0 | 109k  161k
 25  25  43   2   0   5|  28k  499M:  22k  290M:  29k  101M:2960k  478M:3049k 1368M| 738M  738M:  73B  967B: 512M  921M: 512M  921M|   0     0 | 113k  134k
  2   4  92   1   0   1|7373B 4440k:  20k  342M:  17k  132M:2896k   74k:2955k  479M|  19M   19M: 277B  774B: 186M  152M: 186M  152M|   0     0 |  27k   18k
  2   2  95   0   0   1|   0    11k:   0    63k:  14k  491M:2458k   14k:2472k  491M|   0     0 :  37B  959B: 150M   26M: 150M   26M|   0     0 |  16k 9149 
  2   2  96   0   0   1|   0  8192B:   0  7373B:   0     0 :2867k 7373B:2867k   22k|  31B   31B:  37B 1294B: 157M   78M: 157M   78M|   0     0 |  18k   10k
  2   2  95   0   0   1|  26k 9011B:   0  8192B:2510k 8192B:  22k 8192B:2558k   38k|   0     0 :  37B  959B: 186M  104M: 186M  104M|   0     0 |  22k   13k
  2   3  95   0   0   1|   0  9011B:1638B   80M:2893k 8192B:   0   819B:2894k   80M|   0     0 :  49B  766B: 180M  104M: 180M  104M|   0     0 |  21k   12k
  0   2  97   1   0   0|  49k  135M:  17k  526M:2470k 7373B:  30k  226M:2749k  887M| 198k  198k:  49B  959B:5369B  203k:5463B  204k|   0     0 |2644  1033 
