You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 60  35   0   0   0   5|2458k  490M:   0   464M:   0   460M:  11k  510M:2470k 1924M|1972M 1972M:  73B  959B:9455B   31k:9595B   32k|   0     0 |  14k  208k
 59  36   0   0   0   5| 819k  542M:   0   542M:   0   400M:1266k  564M:2086k 2049M|1932M 1932M: 277B  900B:9059B   30k:9519B   31k|   0     0 |  14k  204k
 59  36   0   0   0   5|   0   495M:   0   645M:   0   619M:2492k  343M:2492k 2103M|1974M 1974M:  49B 1029B:9494B   31k:9611B   32k|   0     0 |  15k  208k
 59  36   0   0   0   5|   0   253M:   0   563M:   0   645M:2081k  234M:2081k 1695M|1980M 1980M:  37B  766B:9474B   31k:9590B   32k|   0     0 |  14k  209k
 59  36   0   0   0   5|   0   491M:   0   392M:   0   558M:2499k  764M:2499k 2205M|1941M 1941M:  37B  974B:9322B   30k:9439B   31k|   0     0 |  12k  205k
 59  36   0   0   0   5|   0   516M:   0   535M:   0   655M:2055k  361M:2055k 2067M|1963M 1963M:  61B  774B:9470B   31k:9607B   31k|   0     0 |  15k  208k
 59  36   0   0   0   5|   0   490M: 819B  344M:   0   319M:2488k  656M:2489k 1810M|1969M 1969M:  25B 1487B:9560B   31k:9709B   33k|   0     0 |  14k  208k
 60  36   0   0   0   5|   0   671M:   0   392M: 819B  347M:2079k  427M:2441k 1837M|1954M 1954M: 181B  766B:  10k   30k:  10k   31k|   0     0 |  16k  206k
 61  34   0   0   0   5|   0   387M:   0   576M:  15k  469M:2488k  387M:2588k 1819M|1940M 1940M: 205B  959B:9457B   30k:9868B   31k|   0     0 |  16k  205k
 60  35   0   0   0   5|   0   491M:   0   347M:   0   542M:2464k  489M:2548k 1868M|1890M 1890M:  37B  766B:9611B   30k:9783B   30k|   0     0 |  15k  200k
 60  35   0   0   0   4|   0   420M:   0   581M:   0   539M:2081k  379M:2081k 1919M|1929M 1929M:  37B  362B:9819B   31k:9978B   31k|   0     0 |  15k  206k
 60  35   0   0   0   5|   0   494M:   0   587M:   0   289M:2468k  687M:2468k 2057M|1956M 1956M:  61B  774B:9965B   32k:  10k   33k|   0     0 |  16k  207k
 59  36   0   0   0   5|   0   660M: 819B  339M:   0   308M:2050k  597M:2050k 1904M|1984M 1984M:  25B  959B:9519B   29k:9656B   30k|   0     0 |  17k  209k
 58  36   0   0   0   5|   0   645M: 819B  464M: 819B  723M:2510k  387M:2511k 2219M|2001M 2001M:  73B  766B:9709B   30k:  12k   31k|   0     0 |  19k  212k
 58  37   0   0   0   5| 819B  387M:   0   468M:1638B  645M:2483k  519M:2486k 2020M|2030M 2030M: 265B 1487B:  10k   32k:  11k   33k|   0     0 |  20k  216k
 59  36   0   0   0   5| 819B  545M:   0   504M:3277B  344M:2484k  566M:2488k 1959M|2044M 2044M:  61B  766B:  10k   31k:  10k   32k|   0     0 |  20k  218k
 58  35   2   0   0   5|   0   405M: 819B  537M:3277B  595M:2054k  543M:2058k 2080M|2031M 2031M:  25B  959B:  11k   33k:  11k   34k|   0     0 |  44k  223k
 25  17  55   0   0   2|   0   192M: 819B  362M:3277B  523M:2486k  198M:2490k 1275M| 864M  864M:  37B  900B:6405B   20k:6487B   20k|   0     0 |  63k  122k
  8   5  86   0   0   1|   0   542M:   0    42k:1638B   66k:2483k  141M:2485k  683M| 293M  293M:  25B 1080B:2388B 5747B:2560B 6827B|   0     0 |  28k   54k
  8   4  87   0   0   1|   0    22k:   0    10k:   0    12k:2458k   11k:2458k  122k| 292M  292M:  73B  766B:1480B 4292B:1679B 5058B|   0     0 |  26k   51k
  8   4  87   0   0   1|   0  7373B:   0  8192B:   0  8192B:2074k 7373B:2074k   65k| 296M  296M:  73B  959B:1351B 4045B:1583B 5004B|   0     0 |  26k   51k
  8   4  87   0   0   1|   0  8192B:   0    77M:   0  7373B:2483k   77M:2483k  154M| 277M  277M: 277B  774B:1929B 5172B:2398B 5946B|   0     0 |  25k   48k
  0   2  97   1   0   0|   0    13k:   0   555M:   0    52M:2483k  600M:2483k 1207M|   0     0 :  37B 1487B: 136B  516B: 218B 2002B|   0     0 |5268  2630 
