You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 18   4  73   4   0   1| 178M  209k:  77M  122k: 112M   15k:  98M  185k: 465M  565k|   0     0 :  30k  781B: 302k  105M: 333k  105M|   0     0 |  30k 6675 
  1   0  98   0   0   0|2893k   39k:   0    62k:   0    37k:   0    48k:2893k  232k|   0     0 :  40k 5392B:1148B 5324B:  41k   10k|   0     0 |1311  1981 
  8  21  59   9   0   2| 217M   46k: 191M   38k: 202M   50k: 138M   58k: 749M  265k|   0     0 :  45k  781B: 164M  134M: 164M  134M|   0     0 |  22k   15k
 12  73   1  10   0   4| 338M   76k: 379M   47k: 269M   57k: 331M   14k:1316M  262k|   0     0 :  32k   23k: 242M  320M: 243M  320M|   0     0 |  31k   20k
 19  76   0   3   0   2| 192M   49k: 225M   51k: 195M   34k: 304M   38k: 917M  221k|   0     0 :  28k   17k: 100M  154M: 100M  154M|   0     0 |  52k   16k
 14  57   6  18   0   4| 445M   76k: 280M   33k: 405M   32k: 417M 1638B:1547M  262k|   0     0 :  30k   16k: 190M  437M: 191M  437M|   0     0 |  48k   25k
 21  50   7  18   0   4| 410M   96k: 440M   97k: 511M   28k: 545M   13k:1907M  299k|   0     0 :  26k  790B: 319M  279M: 319M  279M|   0     0 |  68k   27k
 20  37  12  27   0   4| 326M    0 : 406M 9830B: 356M    0 : 464M    0 :1552M   52k|   0     0 :  37k 5036B: 431M  382M: 431M  382M|   0     0 |  55k   40k
 15  17  23  41   0   5| 286M    0 : 530M    0 : 520M    0 : 570M   21k:1906M   49k|   0     0 :  33k  781B: 409M  531M: 409M  531M|   0     0 |  78k   45k
 25  39   9  22   0   5| 308M    0 : 557M    0 : 510M    0 : 596M    0 :1971M   86k|   0     0 :  25k 5383B: 481M  358M: 481M  358M|   0     0 |  64k   52k
 12  77   2   4   0   4| 380M    0 : 261M    0 : 276M    0 : 526M    0 :1442M   35k|   0     0 :  64k  781B: 373M   96M: 373M   96M|   0     0 |  46k   18k
  9  79   2   7   0   3| 207M    0 : 260M    0 : 184M    0 : 233M    0 : 885M   17k|   0     0 :  31k   13k: 222M  125M: 222M  125M|   0     0 |  30k   13k
  7  84   2   4   0   4| 243M   12k: 293M 4096B: 334M 9830B: 315M    0 :1185M  152k|   0     0 :  30k   19k: 227M  125M: 227M  125M|   0     0 |  39k   13k
 12  29  12  41   0   6| 535M    0 : 576M 8192B: 580M    0 : 569M    0 :2260M   33k|   0     0 :  40k   20k: 620M  577M: 620M  577M|   0     0 |  73k   68k
  9  66   5  16   0   4| 317M    0 : 443M 3277B: 434M    0 : 409M    0 :1603M   50k|   0     0 :  38k 8699B: 197M  191M: 197M  191M|   0     0 |  54k   22k
  6  76   3  10   0   4| 390M    0 : 284M    0 : 330M    0 : 309M    0 :1312M   36k|   0     0 :  24k   16k: 158M  285M: 158M  285M|   0     0 |  46k   18k
 10  18  22  44   0   5| 618M    0 : 432M 3277B: 598M    0 : 396M    0 :2043M   56k|   0     0 :  19k  790B: 640M  466M: 640M  466M|   0     0 |  86k   67k
 11  26  17  40   0   6| 603M    0 : 491M   14k: 405M    0 : 633M    0 :2133M   64k|   0     0 :  30k 5399B: 636M  368M: 636M  368M|   0     0 |  81k   65k
  4  80   3  10   0   2| 227M    0 : 205M 4096B: 131M    0 : 103M    0 : 665M   40k|   0     0 :  23k  790B: 153M  117M: 153M  117M|   0     0 |  25k   12k
  7  39   7  42   0   4| 317M    0 : 358M    0 : 311M    0 : 366M    0 :1351M  123k|   0     0 :  40k 5036B: 225M  821M: 225M  821M|   0     0 |  47k   39k
  8  49   5  32   0   5| 487M    0 : 406M 5734B: 452M    0 : 444M    0 :1789M   46k|   0     0 :  33k  984B: 309M  578M: 309M  578M|   0     0 |  56k   45k
  8  49   7  31   0   5| 444M    0 : 382M 3277B: 463M    0 : 483M    0 :1772M   18k|   0     0 :  25k 9390B: 327M  410M: 327M  410M|   0     0 |  56k   43k
 10  22  12  51   0   6| 538M    0 : 494M 3277B: 619M    0 : 557M    0 :2209M   43k|   0     0 :  53k 9713B: 458M  612M: 458M  612M|   0     0 |  77k   69k
 10  21  17  46   0   6| 534M    0 : 546M 3277B: 597M    0 : 575M    0 :2252M   52k|   0     0 :  36k 4993B: 586M  583M: 586M  583M|   0     0 |  87k   75k
  7  21  12  55   0   5| 370M    0 : 460M   14k: 407M   16k: 452M    0 :1689M   68k|   0     0 :  33k  781B: 306M  662M: 306M  662M|   0     0 |  64k   50k
 10  28  12  44   0   7| 617M   15k: 488M   66k: 408M    0 : 626M   21k:2138M  143k|   0     0 :  45k   13k: 549M  644M: 549M  644M|   0     0 |  70k   81k
  9  28  18  38   0   7| 622M   16k: 532M   25k: 569M   20k: 587M   19k:2311M  156k|   0     0 :  36k  790B: 705M  558M: 706M  558M|   0     0 |  83k   95k
  9  21  17  46   0   6| 594M 9830B: 566M   13k: 472M   22k: 532M   16k:2163M  101k|   0     0 :  25k 4984B: 491M  814M: 491M  814M|   0     0 |  83k   90k
  5  28  19  41   0   6| 584M   20k: 592M   28k: 392M   23k: 304M   21k:1871M  113k|   0     0 :  20k  918B: 202M  921M: 202M  921M|   0     0 |  76k   41k
  7  17  22  48   0   6| 543M    0 : 649M   14k: 389M 1638B: 540M 1638B:2121M   50k|   0     0 :  30k 1397B: 553M  594M: 553M  594M|   0     0 |  81k   77k
  8  14  34  39   0   5| 583M    0 : 578M 1638B: 400M   13k: 596M   20k:2157M   85k|   0     0 :  23k  781B: 734M  150M: 734M  150M|   0     0 | 106k   60k
  8  15  38  34   0   6| 550M   33k: 426M   33k: 342M   35k: 608M   42k:1926M  152k|   0     0 :  40k 4993B: 778M  309M: 778M  309M|   0     0 |  76k   68k
  5  10  68  12   0   4| 342M   29k: 435M  119k: 448M  819B: 324M   30k:1550M  197k|   0     0 :  33k  781B: 605M  185M: 605M  185M|   0     0 | 106k   35k
  8   2  86   3   0   1| 161M   38k:  26M   37k:  29M   36k:  30M   43k: 246M  196k|2660B 2660B:  25k 5383B: 219M  310k: 219M  315k|   0     0 |  30k 5085 
  1   0  99   0   0   0|   0    35k:   0    33k:   0    34k:2893k    0 :2893k  116k| 283B  283B:  52k  781B: 197k  181k: 249k  181k|   0     0 | 676   561 
