You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 20  14  21  43   0   2| 644M   35k: 572M   76k: 565M   66k: 651M   67k:2432M  299k|   0     0 :  34k  781B:  20k   11k:  54k   12k|   0     0 |  37k   43k
 13  12  30  44   0   2| 509M   15k: 523M   35k: 450M   67k: 561M   66k:2042M  234k|   0     0 :  28k 4984B:  20k   11k:  48k   16k|   0     0 |  30k   37k
 15  12  28  43   0   2| 481M   67k: 535M   42k: 622M   34k: 676M   43k:2314M  248k|   0     0 :  40k 1117B:  18k   12k:  58k   13k|   0     0 |  39k   48k
 16  14  26  42   0   2| 519M   58k: 591M   64k: 677M   19k: 692M   42k:2480M  273k|   0     0 :  52k 5047B:  20k   11k:  74k   16k|   0     0 |  51k   58k
 19  14  31  34   0   2| 527M   16k: 559M   38k: 542M   45k: 623M   90k:2251M  249k|   0     0 :  41k  923B:  20k   12k:  62k   13k|   0     0 |  50k   53k
 14  11  38  35   0   1| 377M   74k: 411M   50k: 532M   94k: 467M   66k:1786M  348k|   0     0 :  27k 4993B:  24k   12k:  51k   17k|   0     0 |  43k   42k
 12   8  48  31   0   1| 275M 7373B: 336M   30k: 462M 4915B: 273M 6554B:1345M   89k|   0     0 :  24k  781B:  14k   11k:  38k   12k|   0     0 |  28k   30k
  8   8  47  35   0   2| 413M    0 : 494M 4096B: 491M    0 : 442M    0 :1840M   34k|   0     0 :  26k 5047B:7781B   11k:  34k   16k|   0     0 |  44k   45k
  7  11  43  38   0   1| 380M    0 : 623M    0 : 509M    0 : 513M    0 :2025M   23k|   0     0 :  24k  781B:  20k   11k:  44k   12k|   0     0 |  44k   45k
  8  16  29  46   0   2| 653M    0 : 636M    0 : 627M    0 : 625M    0 :2540M   33k|   0     0 :  39k 5120B:  22k   12k:  61k   17k|   0     0 |  49k   54k
  6  10  41  41   0   1| 498M    0 : 597M    0 : 535M    0 : 399M    0 :2029M   54k|   0     0 :  32k 1117B:  25k   20k:  57k   21k|   0     0 |  35k   39k
  6  10  42  40   0   1| 376M   10k: 678M    0 : 502M   10k: 404M 9830B:1961M   64k|   0     0 :  30k 5047B:  17k   13k:  47k   18k|   0     0 |  32k   38k
  5   9  49  36   0   1| 326M    0 : 656M 9830B: 480M 3277B: 243M    0 :1705M   38k|   0     0 :  34k  781B:  18k   11k:  52k   12k|   0     0 |  27k   31k
  5   8  50  36   0   1| 386M    0 : 403M    0 : 452M    0 : 470M    0 :1711M   34k|   0     0 :  28k 5009B:  13k   11k:  41k   16k|   0     0 |  37k   34k
  6   9  49  36   0   1| 498M    0 : 456M    0 : 447M    0 : 449M    0 :1850M   38k|   0     0 :  42k  790B:  17k   13k:  59k   14k|   0     0 |  31k   31k
  5   7  51  36   0   1| 433M    0 : 448M    0 : 454M 3277B: 324M    0 :1658M   22k|   0     0 :  50k 5047B:  16k   14k:  66k   19k|   0     0 |  27k   28k
  7   9  43  40   0   1| 660M    0 : 383M    0 : 566M   34k: 558M    0 :2166M   67k|   0     0 :  40k  781B:  18k   19k:  58k   19k|   0     0 |  36k   39k
  7  11  39  42   0   1| 692M   22k: 518M   10k: 613M    0 : 649M   22k:2472M  115k|   0     0 :  26k 4984B:  39k   19k:  66k   24k|   0     0 |  39k   45k
  6   9  43  40   0   1| 660M   14k: 629M   16k: 501M   14k: 476M   21k:2266M  108k|   0     0 :  24k 1117B:  28k   22k:  52k   23k|   0     0 |  38k   40k
  6   8  45  39   0   1| 463M    0 : 593M    0 : 612M   16k: 474M    0 :2141M   35k|   0     0 :  25k 1397B:  33k   27k:  58k   29k|   0     0 |  32k   36k
  6   9  48  36   0   1| 489M   18k: 627M   17k: 680M   15k: 533M   10k:2329M   99k|   0     0 :  21k 1151B:  34k   29k:  56k   30k|   0     0 |  37k   35k
  6   9  54  31   0   1| 519M   14k: 462M   21k: 643M   18k: 427M   21k:2052M   99k|   0     0 :  40k 5002B:  44k   35k:  85k   40k|   0     0 |  34k   24k
  5   8  60  26   0   1| 568M   29k: 350M   24k: 665M   28k: 538M   24k:2120M  121k|   0     0 :  34k  781B:  33k   31k:  67k   31k|   0     0 |  28k   21k
  5   8  65  21   0   1| 597M    0 : 535M   32k: 492M  134k: 568M    0 :2192M  197k|   0     0 :  29k 5047B:  41k   34k:  70k   39k|   0     0 |  25k   18k
  3   5  80  11   0   0| 239M   62k: 313M   30k: 297M   38k: 365M   48k:1214M  230k|   0     0 :  34k  781B:  21k   26k:  55k   26k|   0     0 |  14k 7182 
  0   0  99   0   0   0|   0    30k:3302k  819B: 819B   21k:   0    30k:3326k   94k|   0     0 :  28k 4984B:9839B   10k:  38k   15k|   0     0 | 479   443 
  0   0 100   0   0   0|   0  2458B:2893k   14k:   0    44k:   0  1638B:2893k   62k|   0     0 :  41k 1254B:5675B 6178B:  46k 7432B|   0     0 | 319   410 
  0   0 100   0   0   0|   0    15k:2893k   17k:   0    14k:   0  7373B:2893k   81k|   0     0 :  50k 5047B:6731B 7688B:  57k   12k|   0     0 | 478   638 
  0   0 100   0   0   0|   0  8192B:3302k   14k:   0    18k:   0    13k:3302k   53k|   0     0 :  40k  800B: 196k   24k: 237k   25k|   0     0 | 419   469 
