You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 58  36   1   0   0   5| 819B   53M:   0  1135M:2483k 1139M:   0    34M:2484k 2362M|2000M 2000M:  31k  781B:9465B   29k:  40k   29k|   0     0 |  28k  214k
 60  34   1   0   0   4|   0   492M: 819B  209M:2458k  180M:   0   636M:2458k 1518M|2047M 2047M:  41k 5047B:  10k   32k:  51k   37k|   0     0 |  29k  220k
 57  34   3   0   0   5| 819B  810M:   0    77M:2484k  310M:   0   826M:2485k 2023M|1984M 1984M:  36k  781B:  11k   33k:  49k   34k|   0     0 |  59k  221k
 15  11  67   5   0   2|3277B   82k:1638B  903M:2485k  807M:   0   726M:2874k 2436M| 394M  394M:  30k 4984B:4103B   12k:  35k   17k|   0     0 |  41k   66k
  4   0  96   0   0   0|   0    32k:   0    50k:2048k   41k:   0    38k:2139k  170k|2455B 2455B:  20k 1259B:7272B 4284B:  27k 5542B|   0     0 |1262  1089 
  0   0 100   0   0   0|   0     0 :   0     0 :2483k    0 :   0     0 :2483k    0 |   0     0 :  39k 1406B: 372B 1352B:  39k 2758B|   0     0 | 352   473 
  0   0 100   0   0   0|   0   819B:   0     0 :2483k    0 :   0     0 :2483k   93k|   0     0 :  33k  781B: 370B 1522B:  33k 2303B|   0     0 | 362   457 
  0   1  99   0   0   0|   0   150M:   0   155M:2483k    0 :   0     0 :2483k  304M|   0     0 :  29k 4984B: 351B 1332B:  30k 6315B|   0     0 |1684  2802 
  1   3  95   2   0   0|   0   424M: 819B  456M:2458k  577M:   0    26M:2459k 1484M| 214B  214B:  33k  781B:1234B 3391B:  35k 4172B|   0     0 |3995  1044 
  0   2  98   0   0   0| 819B  452M:   0   150M:2074k  150M:   0   271M:2074k 1023M|   0     0 :  27k 5047B: 292B  830B:  27k 5877B|   0     0 |2092   604 
