You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 59  36   0   0   0   5| 819B  387M:   0   527M:2074k  387M:   0   660M:2098k 1961M|1960M 1960M:  85B  774B:9454B   31k:9629B   32k|   0     0 |  16k  206k
 59  36   0   0   0   5|   0   568M:   0   500M:2483k  629M:   0   469M:2483k 2165M|1989M 1989M: 229B  828B:9270B   30k:9723B   31k|   0     0 |  15k  210k
 60  36   0   0   0   5|   0   590M:   0   226M:2458k  661M:   0   243M:2458k 1720M|1967M 1967M:  97B  766B:9663B   30k:9861B   31k|   0     0 |  13k  208k
 59  36   0   0   0   5|   0   261M:   0   619M:2074k  540M:   0   542M:2074k 1962M|1969M 1969M:  25B  959B:9868B   32k:  10k   33k|   0     0 |  15k  209k
 59  36   0   0   0   5|   0   645M:   0   698M:2483k  237M:   0   358M:2483k 1939M|1943M 1943M:  37B  766B:8781B   28k:8944B   29k|   0     0 |  14k  205k
 59  37   0   0   0   5|   0   417M:   0   411M:2048k  616M:   0   558M:2048k 2002M|1966M 1966M:  37B 1020B:9700B   32k:9963B   33k|   0     0 |  17k  209k
 59  36   0   0   0   5|   0   512M:   0   361M:2483k  456M:   0   580M:2483k 1910M|1964M 1964M: 305B 1092B:9417B   30k:9912B   31k|   0     0 |  14k  207k
 59  37   0   0   0   5|   0   440M:   0   593M:2074k  334M:   0   568M:2154k 1936M|1909M 1909M:  37B  959B:9188B   30k:9359B   31k|   0     0 |  15k  203k
 58  37   0   0   0   5| 819B  669M:   0   105M:2458k  584M:   0   593M:2458k 1951M|1990M 1990M: 277B  766B:9591B   31k:  10k   32k|   0     0 |  15k  211k
 59  36   0   0   0   5|   0   665M:   0   566M:2483k  253M:   0   516M:2491k 2000M|1992M 1992M:  25B 1487B:9847B   30k:  10k   32k|   0     0 |  15k  210k
 59  36   0   0   0   5|   0   497M:   0   649M:2074k  621M: 819B  465M:2092k 2231M|1940M 1940M:  49B  774B:9745B   32k:9929B   33k|   0     0 |  18k  205k
 59  36   0   0   0   5|   0   568M:   0   284M:2484k  597M: 819B  545M:2485k 1993M|2002M 2002M:  37B  959B:  10k   31k:  10k   32k|   0     0 |  16k  213k
 59  36   0   0   0   5|   0   464M:   0   542M:2070k  387M: 819B  542M:2070k 1935M|2008M 2008M:  73B  900B:9474B   29k:9690B   30k|   0     0 |  15k  211k
 58  36   0   0   0   5|   0   519M:   0   674M:2485k  439M: 819B  490M:2486k 2123M|2004M 2004M:  37B 1020B:9803B   31k:9941B   32k|   0     0 |  17k  212k
 58  37   0   0   0   5|   0   359M:   0   584M:2484k  915M:1638B  383M:2486k 2241M|2021M 2021M:  61B  766B:  10k   30k:  10k   31k|   0     0 |  21k  216k
 60  35   0   0   0   5|   0   487M:   0   718M:2048k  223M:1638B  369M:2050k 1797M|2072M 2072M: 241B  959B:  10k   32k:  11k   33k|   0     0 |  26k  222k
 58  35   2   0   0   5|   0   408M:   0   327M:2484k  571M:5734B  490M:2490k 1797M|1993M 1993M:  37B 1360B:  11k   32k:  13k   33k|   0     0 |  57k  222k
 17  10  71   0   0   2|   0   291M:   0   336M:2487k   77M:3277B   77M:2490k  781M| 564M  564M:  37B 1487B:4542B   14k:5183B   15k|   0     0 |  46k   82k
  0   2  95   2   0   0|   0   819B:   0  4915B:2483k  649M: 819B  649M:2484k 1297M|   0     0 :  73B  766B:1131B 2201B:1519B 2967B|   0     0 |4083  1504 
  0   0 100   0   0   0|   0  4096B:   0  4915B:2048k   41k:   0    37k:2048k   94k|   0     0 :  49B  967B: 154B  680B: 203B 1647B|   0     0 | 215   398 
  0   0 100   0   0   0|   0     0 :   0     0 :2483k    0 :   0     0 :2483k    0 |   0     0 :  49B  766B: 114B  490B: 275B 1256B|   0     0 | 210   377 
  0   0 100   0   0   0|   0     0 :   0     0 :2483k    0 :   0     0 :2483k    0 |   0     0 : 241B 1080B: 133B  669B: 796B 1749B|   0     0 | 222   398 
  0   0 100   0   0   0|   0     0 :   0     0 :2048k    0 :   0     0 :2048k 3277B|   0     0 :  85B  766B: 133B  669B: 285B 1435B|   0     0 | 212   380 
  0   1  98   0   0   0|   0   345M:   0   300M:2483k   61M:   0    84M:2483k  790M|   0     0 :  25B  959B: 137B  490B: 368B 1449B|   0     0 |1379   884 
