You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 59  36   0   0   0   5|   0   516M: 819B  480M:2483k  439M:   0   553M:2580k 1988M|1959M 1959M: 474B 1322B:9764B   32k:  10k   33k|   0     0 |  16k  208k
 58  37   0   0   0   4|   0   490M: 819B  707M:2048k  284M:   0   490M:2049k 1971M|1988M 1988M: 312B  959B:9219B   30k:9691B   31k|   0     0 |  13k  209k
 59  36   0   0   0   5|   0   542M:   0   284M:2484k  719M:   0   492M:2484k 2037M|1921M 1921M:  13B  766B:9390B   30k:9527B   30k|   0     0 |  13k  203k
 60  36   0   0   0   5|   0   336M:   0   568M:2483k  468M:   0   488M:2483k 1860M|2017M 2017M:  49B  836B:9343B   31k:9515B   32k|   0     0 |  14k  214k
 59  36   0   0   0   5|   0   403M:   0   511M:2049k  413M:   0   619M:2049k 1946M|1938M 1938M:  73B  766B:9915B   31k:  10k   32k|   0     0 |  12k  204k
 60  35   0   0   0   5|   0   345M: 819B  327M:2484k  648M:   0   645M:2493k 1965M|2015M 2015M: 168B 1092B:9701B   32k:  10k   33k|   0     0 |  12k  213k
 59  36   0   0   0   5|   0   671M:   0   560M:2074k  306M:   0   516M:2074k 2053M|1964M 1964M:  49B  766B:  10k   32k:  10k   33k|   0     0 |  14k  207k
 59  36   0   0   0   5|   0   619M: 819B  645M:2467k  445M:1638B  253M:2470k 1963M|2031M 2031M: 277B 1020B:9830B   30k:  20k   31k|   0     0 |  17k  215k
 59  37   0   0   0   5|   0   516M:   0   571M:2459k  335M:   0   524M:2459k 1946M|1966M 1966M:  25B  766B:9179B   29k:9562B   30k|   0     0 |  16k  207k
 58  37   0   0   0   5| 819B  494M:   0   542M: 411k  519M:1664k  548M:2079k 2102M|2047M 2047M:  49B  967B:  11k   33k:  12k   34k|   0     0 |  18k  217k
 59  36   0   0   0   5|   0   279M:   0   568M: 819B  668M:2509k  486M:2524k 2000M|2031M 2031M:  61B  766B:9595B   29k:  11k   30k|   0     0 |  20k  217k
 59  35   0   0   0   5|   0   531M:   0   445M:2458B  568M:2458k  544M:2460k 2088M|2044M 2044M:  49B  828B:  11k   33k:  12k   34k|   0     0 |  30k  221k
 51  32  12   1   0   5|   0   619M:   0   523M:1638B  703M:2483k  523M:2485k 2368M|1730M 1730M: 121B  766B:  11k   33k:  11k   34k|   0     0 |  84k  208k
  0   1  99   0   0   0|   0    54k: 819B   55k:   0    50k:2074k  287M:2074k  288M|   0     0 : 205B  959B: 143B  763B: 574B 1721B|   0     0 |1159   540 
  0   0 100   0   0   0|   0  4096B:   0  1638B:   0  4915B:2458k   24k:2458k   46k|   0     0 :  13B  766B:1101B 2011B:1283B 2777B|   0     0 | 295   503 
  0   0 100   0   0   0|   0  4915B:   0  4096B:   0  5734B:2483k    0 :2483k   18k|   0     0 :  37B 1020B: 133B  669B: 204B 1689B|   0     0 | 214   388 
  0   0 100   0   0   0|   0     0 :   0     0 :   0     0 :2074k    0 :2074k 5734B|   0     0 :  61B  766B: 133B  669B: 444B 1435B|   0     0 | 215   386 
  0   0 100   0   0   0|   0    26M:   0     0 :   0     0 :2483k    0 :2483k   26M|   0     0 :  73B  967B: 114B  490B: 310B 1457B|   0     0 | 223   383 
  0   2  98   1   0   0|   0   357M:   0    54M:   0    66M:2458k  213M:2464k  689M|   0     0 :  37B  766B: 133B  669B: 507B 1435B|   0     0 |2537  2769 
  0   1  97   1   0   0| 819B  121M:   0   295M:   0   328M:2458k 3321k:2459k  746M|   0     0 : 277B 1487B: 143B  680B: 510B 2167B|   0     0 |3021  1277 
