You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  9  14  31  39   0   7| 187M   26k: 188M   18k: 125M   18k: 218M   19k: 717M  106k|   0     0 :  24k   65k: 950M 1112M: 950M 1112M|   0     0 |  80k   83k
  8  15  28  43   0   6| 182M   19k: 153M    0 : 156M    0 : 141M    0 : 631M   52k|   0     0 :  30k   45k: 890M 1042M: 890M 1042M|   0     0 |  74k   76k
  7  14  23  49   0   7| 163M    0 : 188M    0 : 138M    0 : 218M    0 : 707M   34k|   0     0 :  42k   65k: 715M 1235M: 715M 1235M|   0     0 |  90k   84k
  7  13  24  48   0   7| 157M   22k: 201M   18k:  80M   14k: 161M   14k: 598M  149k|   0     0 :  27k   42k: 722M 1041M: 722M 1041M|   0     0 |  85k   82k
  7  13  22  51   0   7| 128M   26k: 151M   18k: 129M   18k: 142M 8192B: 550M  106k|   0     0 :  45k   52k: 543M 1074M: 543M 1074M|   0     0 |  85k   69k
  6  16  24  46   0   7| 121M 1638B: 175M 9830B: 128M  819B: 137M    0 : 560M   31k|   0     0 :  32k   42k: 581M 1003M: 581M 1003M|   0     0 |  85k   70k
  6  23  21  44   0   6| 150M 7373B: 147M 4096B:  85M 9830B: 127M   18k: 508M   57k|   0     0 :  32k   55k: 498M  941M: 498M  941M|   0     0 |  79k   59k
  6  16  17  54   0   7| 105M   37k: 128M   22k: 135M   23k: 163M    0 : 530M  110k|   0     0 :  50k   42k: 496M 1139M: 496M 1139M|   0     0 |  76k   68k
  7  13  18  55   0   7| 184M    0 : 132M 1638B:  90M    0 : 180M  819B: 586M   26k|   0     0 :  30k   55k: 525M 1133M: 525M 1133M|   0     0 |  75k   73k
  6  15  25  47   0   6| 145M   19k: 165M   18k: 155M 8192B: 159M   16k: 624M   82k|   0     0 :  24k   42k: 447M 1150M: 447M 1150M|   0     0 |  74k   65k
  7  13  36  37   0   7| 190M 4096B: 109M  819B: 214M    0 : 143M    0 : 657M   77k|   0     0 :  26k   49k: 529M 1072M: 529M 1072M|   0     0 |  79k   71k
  6  13  44  30   0   7| 168M   27k: 163M   22k: 147M   22k: 203M   18k: 681M  129k|   0     0 :  40k   42k: 552M  868M: 552M  868M|   0     0 |  82k   75k
  6  14  41  33   0   6| 162M    0 : 153M    0 : 208M   16k: 142M    0 : 665M   31k|   0     0 :  23k   36k: 486M  880M: 486M  880M|   0     0 |  73k   69k
  6  11  58  21   0   5| 189M    0 : 168M    0 : 269M   18k:  97M    0 : 723M   39k|   0     0 :  31k   42k: 668M  449M: 668M  449M|   0     0 | 108k   66k
  6  10  65  15   0   4| 289M   17k: 338M   20k: 269M   16k: 267M   18k:1163M   86k|   0     0 :  41k   33k: 501M  166M: 501M  166M|   0     0 | 133k   49k
  5   7  76   9   0   4| 107M   28k:  79M   19k: 152M   25k: 170M   33k: 507M  120k|   0     0 :  27k   39k: 568M  207M: 568M  207M|   0     0 | 123k   45k
  3   4  88   3   0   2|  56M   14k:  58M   34k:  61M 3277B: 116M   24k: 291M   86k|   0     0 :  44k   24k: 308M  227M: 308M  227M|   0     0 | 107k   15k
  2   2  95   0   0   1|2618k   28k:   0   819B:2048k   25k:  13M 1638B:  17M  105k|   0     0 :  32k   23k: 240M   20M: 240M   20M|   0     0 |  33k 8687 
  1   1  97   0   0   1|   0    22k:   0    22k:   0    19k:2504k   21k:2504k  113k|   0     0 :  31k   18k: 179M  337k: 179M  355k|   0     0 |  21k 6274 
  1   1  98   0   0   0|   0    17k:   0    17k:   0    14k:2458k   14k:2458k   77k|   0     0 :  48k   17k: 175M  233k: 175M  250k|   0     0 |  17k 3851 
  1   1  98   0   0   1|1254k    0 :   0  2458B:   0     0 :1007k 2458B:2262k 7373B|   0     0 :  28k   11k: 155M  308k: 155M  319k|   0     0 |  24k 4581 
  1   1  97   0   0   1|2483k   11k:   0    24k:   0    34k:   0    20k:2483k  102k|   0     0 :  23k   13k: 160M  364k: 161M  377k|   0     0 |  32k 4813 
  1   0  98   0   0   1|2483k   25k:   0    26k:   0    19k:   0    35k:2483k  118k|   0     0 :  25k   14k: 112M  216k: 112M  230k|   0     0 |  23k 2931 
  0   0  99   0   0   0|2483k   26k:   0    22k:   0   819B:   0    18k:2483k   78k|   0     0 :  39k 7363B:8453k   15k:8491k   22k|   0     0 |2162   551 
  0   0 100   0   0   0|2485k   14k:   0    13k:   0    22k:   0   819B:2485k   56k|   0     0 :  24k   11k:1073B 1991B:  25k   13k|   0     0 | 369   446 
  0   0  99   0   0   0|2458k 7373B:   0  8192B:   0  4915B:   0  4096B:2458k   34k|   0     0 :  30k 7354B: 156B  681B:  31k 8035B|   0     0 | 384   416 
