You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 26  17  19  30   0   6| 205M   37k: 152M   65k: 230M   71k: 174M   14k: 761M  276k|   0     0 :  50k   66k: 954M  775M: 954M  775M|   0     0 |  78k   67k
 17  18  24  35   0   7| 262M   18k: 245M   65k: 289M   65k: 222M   72k:1018M  289k|   0     0 :  28k   54k: 975M  916M: 975M  916M|   0     0 |  76k   71k
 14  20  24  36   0   6| 330M   31k: 231M   31k: 113M   12k: 198M   45k: 873M  148k|   0     0 :  21k   66k: 980M  792M: 980M  792M|   0     0 |  81k   68k
 11  16  29  38   0   6| 289M   25k: 228M 6554B: 203M 4096B: 334M    0 :1053M   66k|   0     0 :  26k   55k: 870M  895M: 870M  895M|   0     0 |  77k   70k
 14  15  28  37   0   6| 164M    0 : 240M    0 : 150M    0 : 300M 4096B: 854M   34k|   0     0 :  40k   62k: 975M  784M: 975M  784M|   0     0 |  77k   72k
 12  23  27  32   0   7| 189M    0 : 253M   16k: 168M   20k: 311M    0 : 920M   62k|   0     0 :  25k   54k: 966M  787M: 966M  787M|   0     0 |  80k   71k
 10  14  26  43   0   7| 226M    0 : 210M    0 : 165M    0 : 201M    0 : 802M   50k|   0     0 :  31k   66k: 971M  929M: 971M  929M|   0     0 |  76k   73k
  8  13  31  43   0   6| 147M    0 : 164M    0 : 164M    0 : 134M    0 : 609M   57k|   0     0 :  43k   54k: 995M  735M: 995M  735M|   0     0 |  83k   73k
  8  13  30  43   0   6| 153M    0 : 155M    0 : 163M    0 : 101M 9011B: 572M   46k|   0     0 :  30k   62k: 976M  672M: 976M  672M|   0     0 |  79k   73k
  8  14  26  45   0   7| 201M 3277B: 188M    0 : 176M    0 : 146M    0 : 711M   22k|   0     0 :  44k   54k: 965M  837M: 965M  837M|   0     0 |  84k   81k
  8  13  30  44   0   6| 160M    0 : 186M    0 :  96M    0 : 155M    0 : 597M   22k|   0     0 :  33k   66k:1083M  860M:1083M  860M|   0     0 |  72k   72k
  8  12  26  48   0   6| 176M    0 : 131M    0 : 150M    0 :  69M    0 : 525M   26k|   0     0 :  31k   54k:1111M  739M:1111M  739M|   0     0 |  78k   71k
  9  13  28  44   0   7| 173M    0 : 166M    0 : 140M    0 : 201M    0 : 679M   26k|   0     0 :  50k   62k:1016M  895M:1016M  895M|   0     0 |  90k   75k
  8  14  26  46   0   7| 160M    0 : 153M    0 : 133M    0 : 147M    0 : 592M   58k|   0     0 :  29k   54k:1054M  775M:1054M  775M|   0     0 |  82k   76k
 10  14  25  44   0   7| 112M 2458B: 173M    0 : 122M    0 : 158M    0 : 565M   50k|   0     0 :  23k   66k:1071M  834M:1071M  834M|   0     0 |  84k   77k
  9  13  29  43   0   6|  85M    0 : 165M    0 :  89M    0 : 147M    0 : 486M   31k|   0     0 :  25k   54k: 997M  788M: 997M  789M|   0     0 |  81k   73k
 10  12  29  44   0   6| 117M    0 : 124M    0 : 113M    0 : 167M    0 : 521M   18k|   0     0 :  41k   66k:1067M  722M:1067M  722M|   0     0 |  72k   72k
  8  13  29  43   0   6| 104M    0 :  98M    0 : 128M    0 : 111M    0 : 441M   22k|   0     0 :  24k   54k:1142M  712M:1142M  712M|   0     0 |  78k   75k
  8  12  39  35   0   6|  74M    0 :  83M    0 : 119M    0 : 116M    0 : 393M   26k|   0     0 :  32k   61k:1107M  719M:1107M  719M|   0     0 |  87k   78k
  8  13  36  37   0   6|  71M 1638B:  78M    0 : 126M    0 : 108M    0 : 384M   34k|   0     0 :  48k   59k:1068M  783M:1068M  783M|   0     0 |  82k   76k
  9  12  35  37   0   6| 103M 4096B: 176M    0 : 152M    0 : 103M    0 : 535M   57k|   0     0 :  37k   62k:1151M  822M:1151M  822M|   0     0 |  82k   79k
  8  13  32  41   0   6| 172M 2458B: 179M   18k:  49M   14k: 116M    0 : 516M   86k|   0     0 :  44k   54k: 982M  826M: 982M  827M|   0     0 |  81k   79k
  8  16  28  42   0   7| 154M   13k: 109M    0 : 127M    0 : 142M 8192B: 531M   56k|   0     0 :  31k   54k: 853M  940M: 853M  940M|   0     0 |  82k   82k
  7  13  33  40   0   6| 125M   14k: 121M   10k: 119M   14k: 107M 9830B: 472M   71k|   0     0 :  30k   58k: 783M 1028M: 783M 1028M|   0     0 |  86k   78k
  8  14  30  41   0   7| 135M   21k: 138M   16k: 106M   18k: 116M 8192B: 495M   87k|   0     0 :  51k   56k: 786M 1152M: 786M 1152M|   0     0 |  90k   79k
  9  13  29  43   0   6| 113M   14k:  52M   11k: 139M 9830B: 113M   14k: 416M   82k|   0     0 :  27k   50k: 673M 1120M: 673M 1120M|   0     0 |  90k   69k
  7  12  28  46   0   6| 115M    0 :  89M  819B:  62M 1638B:  96M    0 : 361M   21k|   0     0 :  24k   48k: 705M  831M: 705M  831M|   0     0 |  83k   60k
  6  11  30  46   0   6|  94M    0 :  78M    0 :  42M 7373B:  88M    0 : 302M   62k|   0     0 :  27k   56k: 772M  845M: 772M  845M|   0     0 |  83k   63k
  7  12  29  45   0   6|  98M   18k: 106M   26k:  91M   22k: 122M   14k: 417M  130k|   0     0 :  40k   53k: 706M  876M: 707M  876M|   0     0 |  81k   68k
  6  17  23  49   0   6|  62M    0 :  77M   12k:  87M    0 : 100M    0 : 325M   41k|   0     0 :  24k   50k: 740M  774M: 740M  774M|   0     0 |  79k   62k
  6  11  21  55   0   6|  53M 1638B: 104M 8192B: 110M    0 :  86M    0 : 354M   27k|   0     0 :  31k   48k: 731M  938M: 731M  938M|   0     0 |  75k   72k
  7  15  19  53   0   7|  69M 4915B:  85M    0 : 102M    0 : 110M  819B: 365M   26k|   0     0 :  42k   55k: 715M 1036M: 715M 1036M|   0     0 |  81k   78k
  6  12  23  52   0   6|  75M    0 :  78M 4096B:  92M    0 :  94M 4096B: 339M   38k|   0     0 :  29k   50k: 686M  880M: 686M  880M|   0     0 |  85k   65k
  6  15  19  54   0   6|  97M    0 :  96M    0 : 107M    0 :  88M    0 : 389M   17k|   0     0 :  43k   50k: 623M  861M: 623M  861M|   0     0 |  84k   71k
  7  13  23  50   0   6|  89M    0 : 101M    0 : 106M    0 :  97M    0 : 393M   40k|   0     0 :  32k   48k: 670M  907M: 670M  907M|   0     0 |  85k   68k
  6  12  30  45   0   6| 101M    0 : 117M 7373B:  72M    0 : 109M    0 : 398M   51k|   0     0 :  31k   56k: 673M  904M: 673M  904M|   0     0 |  87k   66k
  6  14  23  50   0   6|  99M    0 :  96M   14k:  83M 7373B:  90M    0 : 368M   50k|   0     0 :  51k   53k: 774M  903M: 774M  903M|   0     0 |  81k   72k
  7  15  29  43   0   6|  72M 3277B: 105M    0 :  72M    0 :  78M    0 : 326M   24k|   0     0 :  31k   50k: 854M  755M: 854M  755M|   0     0 |  78k   81k
  7  12  39  35   0   7|  89M    0 : 112M    0 :  85M    0 : 126M 2458B: 412M   30k|   0     0 :  24k   48k: 774M  884M: 774M  884M|   0     0 |  76k   74k
  6  12  39  37   0   6| 110M   27k: 103M   20k: 104M   16k:  98M   24k: 416M  123k|   0     0 :  27k   46k: 629M  814M: 629M  814M|   0     0 |  84k   69k
  5  11  44  34   0   6| 130M   34k:  75M   26k: 116M   26k: 103M   30k: 424M  120k|   0     0 :  41k   36k: 415M  786M: 415M  786M|   0     0 |  98k   58k
  4   8  52  32   0   5| 133M   21k:  98M   24k: 140M   23k:  90M   18k: 461M  127k|   0     0 :  24k   37k: 222M  614M: 222M  614M|   0     0 | 121k   45k
  4   6  67  22   0   2| 190M    0 : 185M    0 : 229M   23k: 132M    0 : 735M   66k|   0     0 :  30k   26k: 135M   64M: 135M   64M|   0     0 |  90k   39k
  3   5  75  17   0   1| 195M   24k: 192M   22k: 149M   19k: 179M   17k: 714M  115k|   0     0 :  43k   27k:  44M  123k:  44M  151k|   0     0 |  53k   32k
  3   5  75  16   0   1| 214M   14k: 186M   19k: 207M   20k: 183M   25k: 791M   94k|   0     0 :  28k   23k:6154k   21k:6182k   43k|   0     0 |  47k   31k
  3   4  77  16   0   0| 181M   40k: 114M   41k: 114M   26k: 154M  819B: 563M  115k|   0     0 :  43k   20k:5047B 4541B:  48k   25k|   0     0 |  38k   29k
  3   4  79  14   0   0|  95M   29k: 120M   27k: 159M   26k: 123M   39k: 496M  135k|   0     0 :  32k   17k:1533B 4371B:  34k   21k|   0     0 |  35k   26k
  2   2  87   9   0   0|  60M   26k:  75M   18k:  54M   28k: 116M   26k: 305M  110k|   0     0 :  30k   21k:2897B 4209B:  34k   25k|   0     0 |  23k   16k
  0   0 100   0   0   0|   0    28k:2483k 4096B:   0    21k:   0    22k:2483k   93k|   0     0 :  49k 7353B: 135B  684B:  50k 8038B|   0     0 | 455   435 
  0   0 100   0   0   0|   0  4915B:2483k   18k: 819B 5734B:   0   819B:2484k   59k|   0     0 :  29k   11k:1127B 2181B:  30k   13k|   0     0 | 405   496 
  0   0  99   0   0   0|   0  5734B:2458k 4096B:   0    38k:   0  9011B:2458k   70k|   0     0 :  23k 7356B: 232B  491B:  23k 7847B|   0     0 | 417   432 
