You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 16  17  29  34   0   4| 576M   84k: 613M   38k: 315M   75k: 506M   40k:2010M  322k|   0     0 :  29k   52B: 357M  299M: 357M  299M|   0     0 |  88k   35k
 12  49  10  25   0   4| 340M   51k: 415M   77k: 369M   46k: 265M   15k:1389M  245k|   0     0 :  43k   21k: 394M  196M: 394M  196M|   0     0 |  53k   27k
 12  73   3   9   0   2| 129M   56k: 110M   17k: 218M   28k: 167M   66k: 624M  222k|   0     0 :  52k   20k:  92M  123M:  93M  123M|   0     0 |  27k   16k
 14  63   4  14   0   4| 283M   12k: 368M   38k: 328M  107k: 290M   45k:1271M  300k|   0     0 :  45k   34k: 220M  276M: 220M  276M|   0     0 |  51k   27k
 12  86   0   0   0   2|  93M   56k: 181M   34k: 130M    0 : 199M   34k: 604M  210k|   0     0 :  38k   17k:  62M   45M:  62M   45M|   0     0 |  27k   17k
 17  17  16  45   0   5| 347M   79k: 528M   74k: 337M  155k: 355M   41k:1566M  398k|   0     0 :  24k   18k: 251M  632M: 251M  632M|   0     0 |  77k   51k
 12  41  10  32   0   5| 400M 7373B: 567M 9830B: 554M 6554B: 412M    0 :1933M   74k|   0     0 :  13k 8040B: 285M  381M: 285M  381M|   0     0 |  78k   43k
 11  77   5   4   0   4| 178M    0 : 330M    0 : 277M  819B: 277M    0 :1061M  144k|   0     0 :  25k   14k: 162M   46M: 162M   46M|   0     0 |  40k   14k
 13  82   0   0   0   5| 308M    0 : 321M    0 : 243M    0 : 258M    0 :1129M   34k|   0     0 :  45k 8709B: 240M   79M: 240M   79M|   0     0 |  45k   18k
 11  36  19  29   0   5| 384M    0 : 419M    0 : 359M    0 : 431M    0 :1594M   50k|   0     0 :  32k 5974B: 217M  479M: 217M  479M|   0     0 |  78k   36k
  7  23  29  37   0   4| 595M    0 : 290M    0 : 340M    0 : 451M    0 :1676M   38k|   0     0 :  39k   52B: 188M  316M: 188M  316M|   0     0 |  90k   39k
  7  65   7  18   0   3| 565M 8192B: 448M   12k: 458M    0 : 511M 9011B:1982M   63k|   0     0 :  30k 6048B: 119M  242M: 119M  242M|   0     0 |  97k   29k
  6  35  20  34   0   5| 344M    0 : 313M    0 : 307M    0 : 326M    0 :1290M   31k|   0     0 :  34k 8606B: 222M  520M: 222M  520M|   0     0 |  73k   38k
  5  34  24  34   0   3| 294M    0 : 383M    0 : 466M 5734B: 513M    0 :1655M   29k|   0     0 :  36k 2160B: 124M  290M: 124M  290M|   0     0 |  87k   31k
  8  32  19  36   0   4| 422M    0 : 333M    0 : 238M    0 : 395M    0 :1388M   59k|   0     0 :  47k 8828B: 148M  498M: 148M  498M|   0     0 |  83k   32k
  6  44  17  29   0   4| 488M    0 : 335M    0 : 435M    0 : 430M    0 :1688M   34k|   0     0 :  45k 5712B: 183M  466M: 183M  466M|   0     0 |  76k   32k
  8  15  27  45   0   5| 504M   15k: 535M   14k: 464M   13k: 499M   10k:2003M  122k|   0     0 :  37k   52B: 327M  420M: 327M  420M|   0     0 |  96k   56k
 11  61   6  18   0   4| 605M 9011B: 392M   15k: 416M 8192B: 496M 9830B:1910M   68k|   0     0 :  26k 5917B: 183M  243M: 183M  243M|   0     0 |  77k   26k
  7  33  18  39   0   4| 439M    0 : 255M    0 : 364M    0 : 373M    0 :1431M   45k|   0     0 :  10k   11k: 176M  665M: 176M  665M|   0     0 |  77k   37k
  7  33  20  35   0   4| 548M   18k: 467M   16k: 408M   15k: 582M   16k:2004M   98k|   0     0 :  22k 5712B: 296M  374M: 296M  374M|   0     0 |  89k   37k
  8  15  39  33   0   5| 461M   14k: 475M   18k: 454M   17k: 600M   18k:1991M  106k|   0     0 :  38k  388B: 397M  502M: 397M  502M|   0     0 | 105k   42k
  8  12  46  29   0   5| 443M   19k: 613M   23k: 407M    0 : 422M   22k:1885M   89k|   0     0 :  33k 5785B: 457M  371M: 457M  371M|   0     0 |  99k   44k
  6   9  68  15   0   3| 388M   11k: 405M    0 : 223M   29k: 314M   26k:1330M   93k|   0     0 :  41k   52B: 341M  322M: 341M  322M|   0     0 |  95k   31k
  4   8  80   5   0   3| 301M   23k: 207M   50k: 133M   28k: 220M   34k: 861M  195k|   0     0 :  27k 5712B: 245M  449M: 245M  449M|   0     0 | 101k   15k
  2   4  90   2   0   2| 104M   15k:  58M 9830B: 147M  819B: 128M    0 : 437M   61k|   0     0 :  34k   52B: 139M  330M: 139M  330M|   0     0 |  93k 9242 
  2   3  91   3   0   1| 134M   10k:  34M   11k: 105M   21k: 119M   10k: 393M   80k|   0     0 :  37k 2262B: 111M  165M: 111M  165M|   0     0 |  52k 5872 
  1   2  94   2   0   1|  60M   18k:  77M   13k: 123M   20k:  85M   13k: 346M   78k|   0     0 :  48k   52B:  19M  177M:  19M  177M|   0     0 |  53k 3634 
  1   3  94   1   0   1|  55M 9830B: 102M    0 :  81M 4096B: 113M 3277B: 351M   46k|   0     0 :  46k 5712B:  35M  251M:  35M  251M|   0     0 |  52k 4362 
  2   4  92   1   0   1| 100M 7373B: 129M 4915B: 161M 3277B:  76M   12k: 466M   35k|   0     0 :  37k  388B:  15M  472M:  15M  472M|   0     0 |  94k 6121 
  1   2  95   1   0   1|  89M   27k:  55M   13k:  46M   35k:  13M   10k: 203M  107k|   0     0 :  23k 2135B:  23M  237M:  23M  237M|   0     0 |  60k 3922 
  1   2  96   1   0   1| 101M  819B:  54M   18k:  26M    0 :  28M   25k: 208M   66k|   0     0 :  11k   52B:  30M  211M:  30M  211M|   0     0 |  34k 5020 
  1   1  97   0   0   1| 410k 4096B:  42M    0 :8310k 2458B:  48M 4096B:  99M   24k|   0     0 :  22k 5712B:  32M  100M:  32M  100M|   0     0 |  32k 3143 
  1   2  94   2   0   1|  77M    0 :  61M    0 :  68M 6554B:  82M    0 : 288M   43k|   0     0 :  37k   52B: 114M   71M: 114M   71M|   0     0 |  37k 3178 
  1   1  97   1   0   0|  37M 8192B:   0    18k:  26M   14k:  42M   11k: 105M   62k|   0     0 :  33k 5776B:  40M   84M:  40M   84M|   0     0 |  23k 3733 
  1   1  96   1   0   0|  66M    0 :  52M    0 :   0     0 :  91M    0 : 208M   16k|   0     0 :  40k   52B:  12M   47M:  12M   47M|   0     0 |  14k 2203 
  1   1  98   0   0   0|1664k    0 :  17M    0 :  26M    0 :  12M    0 :  56M   13k|   0     0 :  28k 5842B:  27M   52M:  27M   52M|   0     0 |  14k 2378 
  3   6  82   6   0   3| 218M   12k: 292M    0 : 173M   15k: 180M    0 : 862M   42k|   0     0 :  32k  398B: 231M  351M: 231M  351M|   0     0 |  95k   16k
  3   6  83   5   0   3| 363M    0 : 155M    0 : 196M    0 : 212M 9830B: 926M   31k|   0     0 :  37k 5801B: 299M  333M: 299M  333M|   0     0 |  96k   19k
  3   5  86   4   0   3| 203M    0 :  77M 2458B: 227M    0 : 247M    0 : 755M   17k|   0     0 :  47k   71B: 422M  207M: 422M  207M|   0     0 |  88k   21k
  3   5  84   5   0   2| 261M    0 : 226M   18k: 156M    0 : 238M    0 : 881M   50k|   0     0 :  45k 5712B: 361M   52M: 361M   52M|   0     0 |  68k   19k
  1   1  96   1   0   0|  53M   10k:  27M 8192B:  26M   11k:  33M   12k: 139M   53k|   0     0 :  38k   52B: 141M   31M: 141M   31M|   0     0 |  15k 6183 
  2   2  95   1   0   1|  69M    0 :  93M   19k:  52M    0 :  42M    0 : 255M   31k|   0     0 :  23k 2262B: 134M   53M: 134M   53M|   0     0 |  31k 5442 
  3   4  87   4   0   2| 295M 7373B:  73M   15k: 226M   13k: 195M 9830B: 789M   62k|   0     0 :9754B   52B: 330M   99M: 330M   99M|   0     0 |  59k   18k
  2   3  90   3   0   1|  52M    0 :  82M    0 : 288M    0 : 156M    0 : 578M   22k|   0     0 :  21k 6083B: 218M   59M: 218M   59M|   0     0 |  43k   10k
  1   1  99   0   0   0|  26M    0 :   0     0 :   0     0 :  28M    0 :  53M   31k|   0     0 :  38k  388B:8165k   52M:8203k   52M|   0     0 |  14k 1727 
  1   3  93   2   0   1| 103M    0 : 179M  819B: 103M 1638B: 106M    0 : 492M   24k|   0     0 :  33k 2135B: 190M   27M: 190M   27M|   0     0 |  34k   11k
  2   2  93   2   0   1|  27M 8192B:  77M   11k:  52M 4096B: 181M   10k: 337M   52k|   0     0 :  41k   71B: 214M   79M: 214M   79M|   0     0 |  35k 9655 
  2   3  92   2   0   1|  75M    0 : 114M   28k: 126M 8192B:  54M    0 : 369M   47k|   0     0 :  29k 5712B: 275M   91M: 275M   91M|   0     0 |  37k   13k
  2   4  88   5   0   1| 229M   14k: 144M   15k: 109M   13k: 154M   13k: 637M   67k|   0     0 :  33k   52B: 189M  114M: 189M  114M|   0     0 |  53k   12k
  3   5  84   6   0   2| 126M   10k: 310M    0 : 333M   18k: 166M 9830B: 934M   50k|   0     0 :  36k 5776B: 296M   32M: 296M   32M|   0     0 |  60k   19k
  2   4  88   5   0   2|  84M   22k: 155M    0 : 147M   12k: 254M    0 : 640M   49k|   0     0 :  48k   52B: 198M  132M: 198M  132M|   0     0 |  75k   14k
  0   0  99   0   0   0|   0     0 :   0    14k:3277B    0 :2893k   14k:2896k   51k|   0     0 :  46k 5712B:  10M   21k:  10M   26k|   0     0 |3084   734 
  1   2  95   2   0   1|  26M    0 : 101M    0 :  52M    0 : 155M  819B: 333M   18k|   0     0 :  38k  388B: 134M  497k: 134M  497k|   0     0 |  30k 4427 
  2   3  91   2   0   2| 155M   16k: 184M   30k: 143M   16k:  82M   14k: 564M   90k|   0     0 :  28k 2276B: 230M  105M: 230M  105M|   0     0 |  72k 9777 
  8   2  89   1   0   1| 819B   42k:  76M   33k:  52M   38k:  29M   49k: 157M  171k|2696B 2696B:  19k   52B:  87M  739k:  87M  739k|   0     0 |  29k 3866 
