You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 60  34   0   0   0   6|   0   660M:2074k  659M:   0   748M:   0   495M:2074k 2562M| 437M  437M:  18k 6253B: 834M  901M: 834M  901M|   0     0 |  66k   71k
 57  37   0   0   0   6|   0   580M:2458k   71k:   0    81k:   0   362M:2458k  943M| 475M  475M:  27k   52B:1019M  987M:1019M  987M|   0     0 |  76k   92k
 49  43   2   0   0   5|   0    46M:2048k  139M:   0    44M:   0    52M:2048k  280M| 518M  518M:  23k 5712B:1040M 1049M:1041M 1049M|   0     0 |  88k  105k
 46  44   2   0   0   8|   0   393M: 410k  984M:   0   825M:2074k  310M:2483k 2511M| 553M  553M:  39k   52B:1068M 1005M:1068M 1005M|   0     0 |  76k  105k
 44  36  12   1   0   8|   0   302M:   0   401M:   0   654M:2509k  532M:2509k 1889M| 557M  557M:  33k 5846B:1068M 1070M:1068M 1070M|   0     0 | 101k  127k
 46  32  13   1   0   8|   0   782M:   0    14k:   0    23k:2048k  629M:2048k 1412M| 663M  663M:  34k   52B:1108M 1249M:1108M 1249M|   0     0 | 114k  140k
 43  32  17   0   0   7|   0   129M:   0   129M: 819B  901M:2483k  103M:2484k 1262M| 628M  628M:  46k 5731B:1111M 1147M:1111M 1147M|   0     0 | 114k  143k
 39  33  17   3   0   8|   0   486M:   0   436M:   0   661M:2483k  524M:2483k 2107M| 559M  559M:  37k   62B:1159M 1105M:1159M 1105M|   0     0 | 100k  141k
 42  33  18   0   0   7|   0    82M:   0   932M:   0    30k:2048k   69M:2048k 1083M| 626M  626M:  33k 2603B:1204M 1165M:1204M 1165M|   0     0 | 113k  151k
 41  36  14   1   0   9|   0   859M:   0    85M:   0    84M:2483k  903M:2483k 1932M| 636M  636M:  41k   52B:1314M 1396M:1314M 1396M|   0     0 | 103k  149k
 37  33  21   2   0   7|   0    44M:   0   594M:   0  1089M:2483k  434M:2483k 2160M| 633M  633M:  35k 5849B:1013M 1206M:1013M 1206M|   0     0 | 115k  142k
 26  24  40   4   0   6|   0  1332M:   0   476M: 819B  457M:2074k   42M:2074k 2308M| 358M  358M:  24k   62B: 867M  770M: 867M  770M|   0     0 |  91k  107k
 38  33  20   2   0   7|   0   174M:   0    13k:   0   199M:2458k 1354M:2458k 1727M| 672M  672M:  20k 2126B:1127M 1180M:1127M 1180M|   0     0 | 106k  152k
 36  28  30   0   0   6|   0    19k: 819B  516M:   0    14k:2458k   12k:2459k  516M| 595M  595M:  29k   52B:1024M 1054M:1024M 1054M|   0     0 | 108k  138k
 31  29  33   1   0   6|1664k  232M:1638B  797M:   0    16k: 819k   51M:2485k 1081M| 524M  524M:  23k 5729B:1032M 1062M:1032M 1062M|   0     0 | 110k  140k
 34  33  22   3   0   8|2074k  739M: 819B  474M:   0   479M:   0  1299M:2074k 2991M| 540M  540M:  37k   62B:1119M  960M:1119M  960M|   0     0 | 117k  146k
 38  34  18   1   0   8|2483k  645M:   0    22k:   0   910M:   0    36M:2483k 1592M| 594M  594M:  32k 6253B:1306M 1183M:1306M 1183M|   0     0 | 120k  162k
 40  36  16   0   0   8|2483k  147M:   0   464M:   0   457M:   0   122M:2483k 1191M| 690M  690M:  34k   52B:1292M 1366M:1292M 1366M|   0     0 | 117k  163k
 38  35  18   1   0   8|2483k  137M:   0   132M:   0    81M:   0  1243M:2483k 1593M| 622M  622M:  47k 5722B:1260M 1231M:1260M 1231M|   0     0 | 102k  148k
 36  38  12   3   0  10|2048k 1201M:   0   824M:   0  1132M:   0   213M:2048k 3369M| 559M  559M:  37k   52B:1146M 1122M:1146M 1122M|   0     0 |  97k  152k
 36  33  24   0   0   7|2483k  219M:   0   463M:   0    35k:   0    15k:2483k  682M| 693M  693M:  37k 5776B:1232M 1255M:1232M 1255M|   0     0 | 116k  165k
 31  29  33   0   0   6|2483k  309M: 819B  438M:   0   155M:   0   408M:2484k 1310M| 553M  553M:  40k   52B: 980M 1076M: 980M 1076M|   0     0 | 108k  137k
 32  42  18   1   0   7|2513k  270M:   0    69M:   0   227M: 819B 1172M:2559k 1738M| 504M  504M:  32k 5712B:1071M 1057M:1071M 1057M|   0     0 | 107k  125k
 32  40  18   3   0   8|2480k  943M: 819B 1118M:   0  1167M:   0    15k:2481k 3228M| 535M  535M:  24k   52B:1021M 1143M:1021M 1143M|   0     0 |  97k  125k
 36  44  13   0   0   6|2474k   44k:   0    35k:   0    35k:   0    12k:2474k  190k| 663M  663M:  21k 2603B:1216M 1277M:1216M 1277M|   0     0 | 109k  143k
 18  75   2   0   0   4| 826k  358M:   0   234M: 843k  156M: 819B  242M:1670k  990M| 269M  269M:  30k   52B: 696M  526M: 696M  526M|   0     0 |  57k   62k
 19  75   0   0   0   6|   0   693M:   0   392M:2226k  353M: 819B  233M:2228k 1672M| 292M  292M:  23k 5858B: 906M  640M: 906M  640M|   0     0 |  56k   65k
 27  53   9   2   0   9|   0   461M:2110k  916M:  12k  959M: 819B 1039M:2122k 3374M| 333M  333M:  38k   52B:1021M  832M:1021M  832M|   0     0 |  75k  111k
 40  41  12   0   0   8|   0    37k:2536k   38k:   0    35k:   0    23k:2536k  160k| 584M  584M:  33k 5776B:1498M 1370M:1498M 1370M|   0     0 | 102k  176k
 36  42  14   0   0   8|   0   692M:2540k  180M: 819B  284M:   0   258M:2541k 1413M| 610M  610M:  34k   52B:1287M 1263M:1287M 1263M|   0     0 |  90k  142k
 32  51   7   2   0   8|1638B  873M:2554k  400M: 819B  426M:   0   357M:2558k 2055M| 562M  562M:  45k 5712B:1055M 1134M:1055M 1134M|   0     0 |  88k  115k
 34  42  13   2   0   9|   0    54k:2142k 1000M:1638B  893M:1638B  968M:2146k 2861M| 605M  605M:  36k   52B:1107M 1141M:1107M 1141M|   0     0 |  92k  140k
 36  39  19   0   0   6|   0    12k:2515k   35k:   0    21k:   0    13k:2515k  108k| 658M  658M:  30k 2603B:1070M 1229M:1070M 1229M|   0     0 | 113k  146k
 34  36  23   0   0   8| 819B  616M:2526k  413M:   0   361M:1638B  503M:2529k 1892M| 632M  632M:  39k   52B:1038M 1101M:1038M 1101M|   0     0 | 105k  142k
 33  42  16   1   0   9|   0   900M:2606k  276M:   0   428M: 819B  968M:2608k 2573M| 592M  592M:  33k 5722B:1099M 1259M:1099M 1259M|   0     0 | 105k  143k
 35  40  16   1   0   8|   0    35k:2482k  782M:   0   681M:   0    17k:2482k 1464M| 604M  604M:  24k   71B:1223M 1301M:1223M 1301M|   0     0 | 100k  151k
 25  68   2   0   0   6|   0   311M:2061k  155M:   0   129M: 819B  232M:2135k  827M| 389M  389M:  20k 5785B: 987M  805M: 987M  805M|   0     0 |  69k   87k
 28  56   7   1   0   8|   0   884M:2646k  181M:   0   232M:   0   863M:2646k 2160M| 403M  403M:  29k  421B:1112M  984M:1112M  984M|   0     0 |  77k  116k
 35  40  14   2   0   9|   0   338M:2080k  636M: 819B  733M: 819B  440M:2082k 2147M| 497M  497M:  24k 1848B:1289M 1168M:1289M 1168M|   0     0 |  99k  157k
 39  40  11   1   0   9|   0    21k:2947k  629M: 819B  480M:   0    14k:2948k 1109M| 571M  571M:  41k 3917B:1470M 1182M:1470M 1182M|   0     0 | 108k  175k
 36  41  14   1   0   8|   0  1206M:2116k  103M:   0   129M:   0   129M:2116k 1567M| 598M  598M:  33k 6253B:1346M 1244M:1346M 1244M|   0     0 | 105k  157k
 30  34  25   4   0   8|   0   366M:2483k  838M:   0   387M:1638B  813M:2485k 2405M| 596M  596M:  35k   52B:1063M 1095M:1063M 1095M|   0     0 | 131k  152k
 20  23  48   5   0   5|   0    39k:2902k  629M:   0  1084M:   0   692M:2902k 2405M| 481M  481M:  47k 5858B: 508M  713M: 508M  713M|   0     0 | 103k  114k
 31  28  36   0   0   5|   0    11k:2489k   19k:   0    40k:   0    14k:2489k  114k| 552M  552M:  38k   52B: 986M 1072M: 986M 1072M|   0     0 | 113k  141k
 33  35  25   0   0   7|   0   939M:2466k   26M:   0   232M:   0   232M:2466k 1429M| 610M  610M:  31k 5776B:1096M 1277M:1096M 1277M|   0     0 | 120k  151k
 35  39  15   2   0   8|   0   680M:2507k  633M:   0   243M:   0   521M:2507k 2077M| 633M  633M:  39k   52B:1089M 1319M:1089M 1319M|   0     0 | 116k  151k
 38  47   6   0   0   9|   0    46k:2486k  867M:   0   995M:   0   723M:2486k 2586M| 650M  650M:  45k  781B:1337M 1321M:1337M 1321M|   0     0 | 100k  150k
 33  52   8   0   0   7|   0   197M:2479k   77M:   0   175M:   0   196M:2479k  646M| 566M  566M:  26k 4984B:1237M 1261M:1237M 1261M|   0     0 |  91k  132k
 34  37  18   2   0   8|   0  1340M:2062k  269M:   0   289M:   0    50M:2062k 1948M| 527M  527M:  20k 2603B:1270M 1201M:1270M 1201M|   0     0 | 109k  151k
 29  38  21   4   0   8|   0    76M:   0   952M:   0  1055M:2922k  994M:2922k 3076M| 568M  568M:  28k   52B: 924M 1007M: 924M 1007M|   0     0 |  95k  126k
 33  40  19   2   0   7|   0   274M:   0   328M:   0   131M:2920k  386M:2940k 1120M| 620M  620M:  23k  790B:1143M 1337M:1143M 1337M|   0     0 | 104k  144k
 27  27  40   0   0   5|   0    26k:   0    12k:   0   155M:2499k   77M:2499k  232M| 598M  598M:  39k 4984B: 856M 1004M: 856M 1004M|   0     0 | 119k  137k
 24  28  39   3   0   6|   0   133M:   0   232M:   0  1223M:2531k   77M:2531k 1666M| 486M  486M:  33k  781B: 824M  941M: 824M  941M|   0     0 |  99k  120k
 28  47  16   2   0   7| 819B  749M:   0   860M:   0   162M:2511k  592M:2526k 2363M| 466M  466M:  35k 5047B: 974M  877M: 974M  877M|   0     0 |  78k  106k
 12  83   1   0   0   4|   0   425M:   0   534M:   0    12k:1292k  853M:1315k 1812M| 175M  175M:  46k  781B: 552M  390M: 552M  390M|   0     0 |  38k   46k
 23  71   1   0   0   5|   0    18k:   0    22k:   0    11k:2466k   12k:2466k   72k| 357M  357M:  40k 4984B:1284M  969M:1284M  969M|   0     0 |  63k   90k
 27  61   5   0   0   7|   0   258M:   0   174M:   0   158M:2476k  151M:2476k  742M| 404M  404M:  30k  781B:1159M 1141M:1159M 1141M|   0     0 |  65k  105k
 24  60   8   1   0   7|   0   180M:   0   769M:   0   212M:2115k  847M:2115k 2008M| 321M  321M:  40k 5524B: 957M  852M: 957M  852M|   0     0 |  64k   92k
 31  42  15   4   0   9|   0   708M: 819B  647M:   0   664M:1738k  653M:1746k 2672M| 432M  432M:  33k  946B:1194M 1113M:1194M 1113M|   0     0 |  91k  139k
 29  57   6   0   0   7|   0   402M:   0    14k:   0   652M:2539k   35k:2539k 1054M| 413M  413M:  25k 1343B:1218M 1067M:1218M 1067M|   0     0 |  72k  117k
 33  48  12   0   0   7|   0   222M: 594k  121M:   0    76M:2084k  247M:2678k  666M| 556M  556M:  23k 5792B:1395M 1259M:1395M 1259M|   0     0 |  88k  147k
 27  65   1   0   0   8|   0   333M:   0   292M:   0   370M:2182k  686M:2182k 1681M| 334M  334M:  28k   52B:1056M  840M:1056M  840M|   0     0 |  48k   85k
 27  59   6   0   0   8|   0   374M: 819B  474M:   0   405M:1287k  666M:1289k 1918M| 405M  405M:  23k  781B:1146M 1020M:1146M 1020M|   0     0 |  73k  108k
 23  29  41   2   0   6|   0   723M:   0   723M:   0   356M:2912k   77M:2912k 1879M| 392M  392M:  39k 4984B: 985M  936M: 985M  936M|   0     0 |  87k  124k
 30  34  29   1   0   7|   0    51M:   0    18k:   0   444M:2511k  857M:2519k 1352M| 462M  462M:  33k  843B:1091M  969M:1091M  969M|8192B    0 |  84k  125k
 32  36  25   0   0   7|   0   398M:   0   438M:   0   103M:2484k   99M:2484k 1039M| 566M  566M:  35k 1874B:1311M 1274M:1311M 1274M|   0     0 | 112k  154k
 29  31  32   1   0   7|   0  1024M: 819B  658M:   0   335M:2913k   41M:2914k 2059M| 517M  517M:  47k  809B: 992M  961M: 992M  961M|   0     0 | 108k  132k
 32  37  21   3   0   8|   0    36k:1255k  684M: 819B 1162M:1086k  717M:2342k 2563M| 575M  575M:  37k 4984B:1022M 1127M:1022M 1127M|   0     0 | 111k  140k
 37  38  18   0   0   7|   0   155M:2947k   51M:   0    51M:   0    61M:2947k  318M| 642M  642M:  31k  781B:1232M 1254M:1232M 1254M|   0     0 | 113k  162k
 35  39  18   0   0   8|   0   310M:2525k  258M:   0   387M:   0  1035M:2525k 1989M| 606M  606M:  40k 5047B:1108M 1272M:1108M 1272M|   0     0 | 105k  144k
 35  46   9   1   0   9|   0   719M:2613k  716M:   0   493M:   0   392M:2613k 2320M| 606M  606M:  36k  781B:1189M 1304M:1189M 1304M|   0     0 |  97k  143k
 34  43  13   1   0   9|   0   413M:2981k  420M:   0   694M:   0   589M:2981k 2115M| 560M  560M:  27k 4984B:1211M 1200M:1211M 1200M|   0     0 |  90k  143k
 36  37  19   0   0   8|   0   490M:2523k  232M:   0    51M:   0    51M:2523k  825M| 542M  542M:  20k  781B:1284M 1303M:1284M 1303M|   0     0 |  94k  157k
 25  64   3   0   0   7|   0   660M:2540k  206M: 819B  490M:   0   155M:2541k 1511M| 412M  412M:  29k 1874B:1113M 1044M:1113M 1044M|   0     0 |  63k   95k
 24  69   0   0   0   7|3277B  456M:2517k  321M:   0   469M:   0   262M:2520k 1508M| 368M  368M:  25k  927B:1101M  934M:1101M  934M|   0     0 |  51k   85k
 27  57   8   1   0   8|  10k  149M:2164k 1020M: 819B  615M: 819B  698M:2189k 2482M| 329M  329M:  40k 4984B:1019M  790M:1019M  790M|  13k    0 |  66k   96k
 38  44  11   0   0   8| 819B  284M:2635k  172M:   0   200M:   0    45M:2636k  700M| 540M  540M:  33k  781B:1446M 1184M:1446M 1184M|   0     0 |  93k  160k
 32  46  13   1   0   8|   0  1342M:2993k   60M: 819B  161M:   0   239M:2994k 1803M| 511M  511M:  35k 5047B:1256M 1050M:1256M 1050M|   0     0 |  88k  133k
 26  52  10   4   0   8| 819B  546M:1682k  733M:   0   720M:   0   870M:1683k 2869M| 359M  359M:  48k  781B: 980M  762M: 980M  762M|   0     0 |  63k   95k
 36  41  14   1   0   9|   0    64k:2982k  507M:   0   519M: 819B  472M:3027k 1498M| 470M  470M:  38k 4984B:1326M 1064M:1326M 1064M|  26k    0 |  92k  151k
 37  37  17   1   0   8| 819B   57M:2605k  258M:   0   258M:   0   129M:2606k  702M| 507M  507M:  31k  781B:1360M 1132M:1360M 1132M|   0     0 |  96k  166k
 32  36  22   2   0   8|   0  1131M:2538k  133M:   0    77M: 819B  203M:2539k 1545M| 437M  437M:  41k 1874B:1158M  944M:1158M  944M|   0     0 |  83k  139k
 32  38  18   2   0   9|   0    67k:2580k 1235M:   0   875M: 819B 1037M:2581k 3148M| 507M  507M:  34k  790B:1093M 1035M:1093M 1035M|   0     0 |  85k  137k
 38  39  15   0   0   8|   0    13k:2968k   19k:   0   415M: 819B  282M:3010k  697M| 646M  646M:  25k 4984B:1321M 1278M:1321M 1278M|   0     0 | 106k  161k
 34  42  17   0   0   7|   0   461M:2493k  353M:   0   335M:   0   206M:2506k 1355M| 656M  656M:  21k  781B:1019M 1159M:1019M 1159M|  13k    0 | 107k  138k
 33  37  19   2   0   8|   0  1064M:2867k 1011M:   0    38M:   0    43M:2867k 2155M| 620M  620M:  30k 5063B:1054M 1051M:1054M 1051M|   0     0 | 107k  145k
 35  35  21   2   0   8|   0    38k:2509k  210M:   0  1201M: 819B 1119M:2510k 2529M| 603M  603M:  25k  790B:1097M 1041M:1097M 1041M|   0     0 |  93k  144k
 33  31  30   0   0   7|   0   187M:2893k   51M:   0   124M:   0   101M:2898k  463M| 552M  552M:  39k 4984B:1288M 1121M:1288M 1121M|   0     0 | 109k  163k
 34  32  24   3   0   7|4096B 1226M:2458k  313M:   0    33M:   0    79M:2462k 1651M| 533M  533M:  34k  781B:1169M  962M:1169M  962M|   0     0 | 104k  148k
 34  42  13   2   0   9|   0    26M:2896k 1211M:   0   827M:   0  1035M:2896k 3098M| 606M  606M:  34k 1874B:1114M 1131M:1114M 1131M|   0     0 |  89k  137k
 35  32  26   0   0   7|   0    77M:2897k   42k:   0   590M: 819B  385M:2898k 1052M| 677M  677M:  46k  927B:1057M 1222M:1057M 1222M|   0     0 | 119k  159k
 29  32  34   0   0   6|   0   401M:2495k   77M:   0    77M: 819B  232M:2496k  787M| 560M  560M:  38k 4984B: 865M 1052M: 865M 1052M|   0     0 | 114k  129k
 32  33  26   2   0   7| 819B  839M:2894k  956M: 819B   52M:   0    19M:2895k 1866M| 624M  624M:  31k  781B:1019M 1190M:1020M 1190M|   0     0 | 108k  149k
 31  36  23   2   0   8|   0    75M:2498k  437M:1638B 1108M: 819B 1219M:2501k 2840M| 558M  558M:  40k 5047B:1032M 1071M:1032M 1071M|   0     0 |  91k  136k
 37  40  16   0   0   7|   0    14k:2913k   16k: 819B  337M:   0    54k:2914k  337M| 642M  642M:  34k  781B:1306M 1244M:1306M 1244M|   0     0 | 112k  158k
 30  33  29   1   0   7|1638B 1280M:2966k  155M:   0    51M: 819B  155M:2982k 1641M| 537M  537M:  26k 4984B: 950M 1039M: 950M 1039M|   0     0 |  98k  128k
 33  36  19   4   0   8| 819B  372M:2522k  588M:   0  1254M: 819B  614M:2598k 2829M| 646M  646M:  20k  781B:1068M 1037M:1068M 1037M|   0     0 | 107k  147k
 31  32  29   1   0   6|   0    28k:2998k  754M:   0    83M: 819B  704M:2999k 1541M| 596M  596M:  30k 6155B: 892M  994M: 892M  994M|   0     0 | 115k  143k
 32  31  31   0   0   6|   0   186M:2938k   77M:   0    77M:   0    77M:2938k  418M| 566M  566M:  24k  800B: 990M 1019M: 990M 1019M|   0     0 | 114k  141k
 32  33  28   1   0   6|   0   149M:2574k   16M:2458B 1055M:   0    77M:2586k 1297M| 574M  574M:  39k 5002B: 954M 1058M: 954M 1058M|   0     0 |  97k  137k
 33  39  16   3   0   9|1638B  720M:3074k 1114M:1638B  417M:   0   717M:3077k 2969M| 589M  589M:  33k  781B:1030M 1115M:1030M 1115M|   0     0 |  99k  138k
 30  33  29   1   0   7|   0   311M:2994k  318M:   0    14k:2458B  632M:2996k 1261M| 586M  586M:  35k 5047B:1076M  998M:1076M  998M|   0     0 | 116k  148k
 33  34  27   0   0   6|   0   388M:2487k   15k:   0   163M:   0   160M:2487k  711M| 588M  588M:  46k  800B:1047M 1132M:1047M 1132M|   0     0 | 109k  143k
 34  37  21   0   0   7| 819B 1182M:3020k  169M: 819B   69M:1638B  185M:3025k 1604M| 586M  586M:  40k 4984B:1100M 1103M:1100M 1103M|   0     0 |  88k  137k
 33  38  18   3   0   9|   0    39M:2948k 1136M:1638B  949M:2458B  987M:2952k 3111M| 558M  558M:  33k  781B:1108M 1084M:1108M 1084M|   0     0 |  91k  147k
 29  58   6   0   0   7|   0   646M:2204k  376M: 819B  346M:   0   168M:2214k 1536M| 503M  503M:  43k 1874B:1071M  947M:1071M  947M|   0     0 |  68k  114k
 35  54   4   0   0   7|   0    51M:2977k   55M: 819B  284M: 819B  222M:2978k  612M| 640M  640M:  46k  927B:1190M 1116M:1190M 1116M|   0     0 |  77k  132k
 34  39  18   1   0   8| 819B  181M:2579k  806M:1638B  887M:   0   139M:2586k 2013M| 687M  687M:  24k 4984B: 973M 1070M: 973M 1070M|   0     0 |  94k  136k
 37  43  11   1   0   9|   0   675M:2962k  610M:   0   481M:1638B 1113M:2963k 2879M| 749M  749M:  21k  781B:1118M 1195M:1118M 1195M|   0     0 |  94k  144k
 38  42  12   0   0   8| 819B  309M:3001k   25k:1638B   24k: 819B  287M:3004k  596M| 817M  817M:  31k 5047B:1179M 1593M:1179M 1593M|   0     0 | 111k  163k
 33  35  25   0   0   7| 819B  232M:2891k  216M:2458B 1136M: 819B  180M:2895k 1764M| 791M  791M:  24k  781B: 769M 1097M: 769M 1097M|   0     0 | 108k  142k
 34  42  14   2   0   9|4915B  761M:2928k  788M:2458B  374M:4096B  663M:2947k 2586M| 747M  747M:  40k 4984B:1125M 1305M:1125M 1305M|   0     0 | 100k  157k
 35  40  16   1   0   8|1638B  362M:2490k  405M:  21k   28k:2458B  466M:2515k 1234M| 826M  826M:  31k  781B:1274M 1526M:1275M 1526M|   0     0 | 128k  184k
 22  23  50   1   0   5|5734B  155M:2910k  155M:4096B 1050M:   0   129M:2920k 1488M| 547M  547M:  34k 1874B: 629M  826M: 629M  826M|   0     0 | 110k  126k
 10   7  75   6   0   2|  18k  857M:2881k  432M:4915B  221M:2458B  875M:3392k 2384M|  32M   32M:  47k  790B: 169M   93M: 169M   93M|   0     0 |  37k   22k
  2   5  90   3   0   1|   0   379M:2868k  704M:   0  9830B:   0   335M:2868k 1418M|   0     0 :  38k 4984B: 166M   89M: 166M   89M|   0     0 |  23k   15k
  2   3  94   0   0   1|   0  8192B:2918k    0 :   0  8192B:   0    12k:2918k   31k|   0     0 :  31k  781B: 213M  136M: 213M  136M|   0     0 |  27k   17k
  2   2  95   0   0   1|   0  7373B:2893k 7373B:   0     0 :   0  8192B:2893k   33k|   0     0 :  41k 5047B: 207M   52M: 207M   52M|   0     0 |  23k   16k
  2   2  96   0   0   0|   0  7373B:2893k 7373B:   0  7373B:   0  8192B:2893k   33k|   0     0 :  34k  781B: 144M   66M: 144M   66M|   0     0 |  17k   11k
  1   1  98   0   0   0|   0     0 :2490k 3322k:   0    26M:   0  3398k:2490k   32M| 283B  283B:  24k 4993B:  15M   15M:  15M   15M|   0     0 |3755  3548 
