You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 11  27  27  28   0   7| 390M    0 : 361M   25k: 296M 2458B: 499M 2458B:1546M   98k|   0     0 :  26k  388B:1588M 1608M:1588M 1608M|   0     0 |  48k   62k
 10  23  40  20   0   6| 273M 8192B: 533M   15k: 259M   20k: 470M   20k:1535M   99k|   0     0 :  20k 2126B:1463M 1565M:1463M 1565M|   0     0 |  53k   69k
 10  24  30  30   0   6| 450M    0 : 360M    0 : 330M 6554B: 388M    0 :1528M   18k|   0     0 :  37k   69B:1425M 1614M:1425M 1614M|   0     0 |  52k   65k
 11  25  30  27   0   7| 453M    0 : 371M  819B: 391M    0 : 406M 8192B:1621M   30k|   0     0 :  24k 5712B:1286M 1702M:1286M 1702M|   0     0 |  54k   72k
 12  25  34  22   0   7| 451M    0 : 525M 4096B: 458M   11k: 388M   29k:1821M   83k|   0     0 :  40k   52B:1406M 1860M:1406M 1860M|   0     0 |  52k   69k
  9  22  39  23   0   6| 402M    0 : 564M    0 : 456M   29k: 482M 4096B:1904M   88k|   0     0 :  33k 5785B:1300M 1903M:1300M 1903M|   0     0 |  50k   72k
 11  22  40  21   0   7| 316M    0 : 385M    0 : 481M 2458B: 515M    0 :1698M   38k|   0     0 :  25k  114B:1265M 1703M:1265M 1703M|   0     0 |  58k   82k
  9  18  49  18   0   7| 493M   30k: 337M   31k: 399M   30k: 274M   43k:1503M  207k|   0     0 :  53k 5712B:1430M 1586M:1430M 1586M|   0     0 |  59k   89k
  9  16  57  11   0   7| 392M   21k: 342M   21k: 408M   26k: 352M   22k:1494M  114k|   0     0 :  43k  388B:1223M 1615M:1223M 1615M|   0     0 |  62k   99k
  8  14  65   7   0   6| 300M    0 : 150M   22k: 244M   25k: 212M    0 : 906M   62k|   0     0 :  31k 5776B:1161M  981M:1161M  981M|   0     0 |  66k  109k
  8  12  68   5   0   6| 118M   22k:  53M    0 : 146M    0 :  81M   28k: 398M   69k|   0     0 :  39k   71B:1332M  419M:1332M  419M|   0     0 |  70k  105k
  7  11  70   6   0   6|  59M   31k: 116M   22k: 117M   34k:  93M   19k: 386M  121k|   0     0 :  35k 5722B:1044M  403M:1044M  403M|   0     0 |  86k  128k
  7   7  76   6   0   4|  89M   26k: 109M   26k:  81M   30k:  38M   34k: 317M  153k|   0     0 :  27k   52B: 498M  318M: 498M  318M|   0     0 | 124k   36k
  5   4  83   6   0   3|  29M   22k:  12M   38k:  41M   48k:  84M   27k: 165M  150k|2723B 2723B:  19k 2262B: 306M  230M: 306M  230M|   0     0 | 128k   14k
