You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 16   8  41  34   0   1| 235M   68k: 468M   33k: 404M   53k: 299M   34k:1406M  264k|   0     0 : 153B  766B:  12k   11k:  15k   12k|   0     0 |  26k   32k
 11   6  47  34   0   1| 222M   73k: 383M   16k: 414M   60k: 338M   42k:1356M  256k|   0     0 : 201B 1287B:9792B   11k:  11k   12k|   0     0 |  29k   31k
 12  10  32  45   0   2| 608M  118k: 549M   67k: 541M   53k: 547M   80k:2245M  374k|   0     0 :  61B  836B:  16k   11k:  16k   12k|   0     0 |  37k   42k
 18  12  27  42   0   2| 660M   11k: 645M 8192B: 614M 9011B: 611M 9011B:2530M   90k|   0     0 :  25B 1092B:  24k   11k:  24k   12k|   0     0 |  42k   47k
 14  10  35  40   0   1| 537M    0 : 528M    0 : 575M    0 : 388M    0 :2029M   30k|   0     0 :  37B  766B:  22k   12k:  22k   12k|   0     0 |  35k   39k
 11   8  41  38   0   1| 471M    0 : 466M    0 : 516M    0 : 395M    0 :1848M   30k|   0     0 : 253B  438B:  12k   11k:  12k   11k|   0     0 |  33k   34k
  6   8  43  41   0   1| 430M    0 : 374M    0 : 437M    0 : 445M    0 :1686M   22k|   0     0 :  85B  828B:  14k   11k:  14k   12k|   0     0 |  26k   30k
 10  12  30  46   0   2| 603M    0 : 615M    0 : 653M    0 : 559M    0 :2431M   55k|   0     0 :  61B  959B:  38k   13k:  38k   14k|   0     0 |  34k   39k
 11  11  33  43   0   1| 643M   16k: 603M   20k: 664M   40k: 640M   24k:2550M  145k|   0     0 :  49B  766B:  26k   12k:  26k   13k|   0     0 |  35k   38k
  8  10  36  44   0   1| 585M   23k: 634M   21k: 558M    0 : 592M    0 :2368M   65k|   0     0 :  37B 1302B:  18k   11k:  18k   13k|   0     0 |  30k   35k
  5   7  48  39   0   1| 471M    0 : 394M    0 : 369M    0 : 476M    0 :1709M   37k|   0     0 :  79B  862B:9831B   11k:  10k   12k|   0     0 |  25k   30k
  5   8  46  41   0   1| 487M    0 : 387M    0 : 537M    0 : 481M    0 :1893M   30k|   0     0 :  25B  959B:  25k   12k:  25k   13k|   0     0 |  26k   28k
  6   7  46  40   0   1| 265M   21k: 416M    0 : 584M    0 : 484M    0 :1749M   55k|   0     0 : 277B  766B:  11k   12k:  11k   12k|   0     0 |  25k   25k
  5   6  50  38   0   1| 420M   39k: 282M   22k: 348M   15k: 485M   15k:1535M  125k|   0     0 :  73B  959B:  19k   11k:  19k   12k|   0     0 |  20k   21k
  6   7  49  38   0   1| 466M    0 : 256M   16k: 444M   15k: 493M   35k:1660M  126k|   0     0 :  49B  828B:  20k   11k:  21k   12k|   0     0 |  22k   23k
  7   9  44  39   0   1| 500M   20k: 668M    0 : 617M    0 : 582M   18k:2367M   90k|   0     0 :  25B  959B:  35k   11k:  36k   12k|   0     0 |  31k   32k
  9  11  42  37   0   1| 627M   19k: 651M    0 : 563M    0 : 653M    0 :2494M   35k|   0     0 :  37B  766B:  41k   13k:  42k   14k|   0     0 |  35k   30k
  4   5  57  32   0   1| 226M   17k: 350M   24k: 275M   14k: 489M   18k:1340M  112k|   0     0 : 308B 1653B:  24k 9639B:  24k   11k|   0     0 |  18k   14k
  5   7  55  32   0   1| 515M 4096B: 453M 1638B: 347M    0 : 543M  819B:1857M   29k|   0     0 :  85B  844B:  41k   13k:  41k   13k|   0     0 |  23k   18k
  6   8  54  31   0   1| 535M   26k: 496M   50k: 493M   49k: 604M   22k:2128M  170k|   0     0 : 253B 1092B:  30k   10k:  31k   11k|   0     0 |  29k   16k
  5  10  55  29   0   1| 623M  125k: 683M   24k: 642M   28k: 579M   18k:2527M  222k|   0     0 :  85B  766B:  50k   12k:  50k   12k|   0     0 |  33k   20k
  4   8  65  23   0   1| 265M   34k: 651M   31k: 459M    0 : 536M    0 :1910M  124k|   0     0 :  83B  959B:  26k 8352B:  26k 9311B|   0     0 |  22k   11k
  5   8  67  19   0   1| 582M   32k: 593M 2458B: 444M   30k: 564M   23k:2183M  129k|   0     0 :  37B  828B:  25k 9888B:  25k   10k|   0     0 |  26k   14k
  3   6  78  12   0   1| 317M   46k: 434M   28k: 496M   31k: 442M   48k:1689M  168k|   0     0 :  25B  959B:  16k 4845B:  16k 5804B|   0     0 |  19k 9178 
  2   4  86   7   0   0| 210M   31k: 270M   27k: 423M   28k: 216M   30k:1118M  157k|   0     0 :  61B  766B:  13k 5722B:  13k 6488B|   0     0 |  12k 4844 
  0   0 100   0   0   0| 819B   21k:2458B   29k:2894k   35k: 819B   28k:2898k  119k|   0     0 :  68B 1287B: 197k  177k: 197k  178k|   0     0 | 487   520 
