You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 44  33  13   1   0   8|   0   342M:   0    22k: 819B 1015M:2483k  765M:2484k 2122M| 552M  552M:  32k 5712B:1101M 1126M:1101M 1126M|   0     0 |  99k  133k
 48  36   9   0   0   7|   0   639M:   0    77M:   0    33k:2074k   77M:2074k  793M| 688M  688M:  43k   62B:1317M 1367M:1317M 1367M|   0     0 | 112k  156k
 41  33  18   0   0   7|   0   155M:   0   742M:   0   438M:2458k  516M:2458k 1851M| 608M  608M:  48k 6253B:1099M 1178M:1099M 1178M|   0     0 | 103k  138k
 43  35  14   0   0   8| 819B  955M: 819B  678M:   0   137M:2074k  194M:2075k 1964M| 605M  605M:  25k   52B:1205M 1260M:1205M 1260M|   0     0 |  99k  142k
 41  35  14   2   0   8| 819B  516M:   0    11k: 819B  998M:2484k  735M:2486k 2249M| 615M  615M:  21k 5712B:1164M 1209M:1164M 1209M|   0     0 |  97k  145k
 42  35  15   0   0   7|   0   206M:   0   328M: 819B  258M:2049k  438M:2050k 1230M| 629M  629M:  29k   52B:1352M 1223M:1352M 1223M|   0     0 | 106k  158k
 37  33  21   2   0   7|   0   649M:   0   669M:   0   797M:2483k  206M:2483k 2321M| 570M  570M:  23k 5785B:1028M 1157M:1028M 1157M|   0     0 | 101k  140k
 38  35  18   2   0   8| 819B  642M: 819B  629M:   0   519M:2486k  948M:2487k 2737M| 598M  598M:  38k   52B:1131M 1094M:1131M 1094M|   0     0 | 100k  146k
 41  33  20   0   0   6|   0    23k:   0    21k:   0    15k:2048k   59M:2048k   59M| 762M  762M:  34k 5712B:1160M 1340M:1160M 1340M|   0     0 | 124k  168k
 35  35  22   1   0   8|   0   232M:1638B 1068M:   0   851M:2478k  284M:2479k 2435M| 551M  551M:  36k   52B:1180M 1077M:1180M 1077M|   0     0 |  98k  139k
 38  37  14   2   0   9| 819B  774M:   0   546M: 819B  810M:2050k  532M:2058k 2662M| 610M  610M:  52k 6253B:1255M 1194M:1255M 1194M|6554B    0 | 112k  156k
 40  36  16   1   0   8|1664k  568M:   0    24k:   0    38k: 742k  758M:2406k 1326M| 612M  612M:  32k   62B:1344M 1239M:1344M 1239M|   0     0 | 114k  165k
 39  34  19   0   0   7|2509k  129M:   0   950M:   0   129M:   0   155M:2509k 1362M| 616M  616M:  31k 5712B:1298M 1209M:1298M 1209M|   0     0 | 115k  165k
 36  35  19   3   0   8|2050k  457M:   0   623M:   0   857M: 819B  464M:2050k 2401M| 555M  555M:  39k   52B:1205M 1189M:1205M 1189M|   0     0 | 116k  157k
 38  35  18   1   0   8|2485k  963M:   0    28k:   0   476M:   0   506M:2485k 1944M| 618M  618M:  34k 2262B:1171M 1096M:1171M 1096M|   0     0 | 123k  163k
 39  34  20   0   0   7|2483k   51M:   0   155M:   0    13k:   0   501M:2483k  707M| 587M  587M:  26k   52B:1269M 1120M:1269M 1120M|   0     0 | 104k  170k
 37  35  19   1   0   8|2048k  284M:   0   181M:   0  1325M:   0   155M:2145k 1945M| 533M  533M:  21k 5722B:1167M 1070M:1167M 1070M|   0     0 | 103k  144k
 37  38  15   2   0   8|2484k  525M: 819B  615M:   0   243M:   0   976M:2485k 2360M| 622M  622M:  30k  442B:1150M 1142M:1150M 1142M|   0     0 | 107k  147k
 40  39  12   1   0   8|2485k  688M:   0   611M:   0    14k:   0   366M:2485k 1665M| 619M  619M:  24k 6272B:1333M 1176M:1333M 1176M|   0     0 |  94k  159k
 35  36  21   0   0   7|2052k  335M:   0   361M:   0   335M:   0   284M:2052k 1315M| 535M  535M:  38k   52B:1238M 1188M:1238M 1188M|   0     0 |  94k  143k
 36  40  13   3   0   9|2492k  825M: 819B  501M:   0   542M:1638B  820M:2522k 2689M| 558M  558M:  32k 5712B:1181M 1185M:1181M 1185M|   0     0 |  93k  147k
 34  35  20   3   0   8|2470k  464M:   0   764M:   0   780M: 819B  496M:2470k 2503M| 528M  528M:  35k   62B:1101M 1135M:1101M 1135M|   0     0 |  95k  142k
 39  35  18   0   0   7|1229k   24M:1254k   24M:   0  9554k:   0    18M:2483k   75M| 662M  662M:  51k 5794B:1345M 1299M:1345M 1299M|   0     0 | 118k  172k
 33  34  22   2   0   8| 819B  182M:2075k  260M:   0   274M:1638B 1331M:2078k 2047M| 549M  549M:  31k   52B:1114M 1087M:1114M 1087M|   0     0 |  93k  143k
 37  39  14   1   0   9| 819B  691M:2483k  883M:   0   499M:   0   209M:2486k 2282M| 588M  588M:  31k 5712B:1263M 1240M:1263M 1240M|   0     0 |  96k  153k
 40  40  11   1   0   9| 819B  677M:2483k  408M:   0   714M:   0    14k:2484k 1799M| 623M  623M:  40k   52B:1380M 1350M:1380M 1350M|   0     0 | 102k  167k
 37  37  18   0   0   8|   0   408M:2483k  232M:   0   374M:   0   258M:2483k 1272M| 629M  629M:  35k 6262B:1276M 1263M:1276M 1263M|   0     0 | 103k  160k
 33  35  22   2   0   8|2458B   82M:2049k 1112M:   0   167M:   0  1027M:2051k 2389M| 549M  549M:  25k   52B:1084M 1088M:1084M 1088M|   0     0 | 105k  140k
 34  36  20   2   0   8|  10k  890M:2484k  282M:   0  1031M:   0   305M:2497k 2508M| 572M  572M:  20k 5712B:1111M 1215M:1111M 1215M|   0     0 | 110k  144k
 39  35  18   0   0   7|4915B  272M:2483k   16k:   0    78M:   0    77M:2488k  427M| 676M  676M:  29k   52B:1294M 1347M:1294M 1347M|   0     0 | 122k  170k
 38  39  14   1   0   8| 819B  181M:2458k   77M:   0   322M: 819B 1170M:2459k 1751M| 682M  682M:  23k 5912B:1247M 1400M:1247M 1400M|   0     0 | 110k  158k
 35  36  18   2   0   8|  11k  784M:2483k  999M:   0   220M:   0   273M:2494k 2275M| 578M  578M:  38k   62B:1179M 1202M:1179M 1202M|   0     0 |  98k  152k
 37  39  14   1   0   9|5734B  481M:2459k  472M:   0   903M:   0    13k:2465k 1857M| 629M  629M:  32k 5712B:1306M 1344M:1306M 1344M|   0     0 | 110k  166k
 38  40  14   0   0   8|3277B  206M:2483k  155M:   0   206M:1638B 1151M:2488k 1718M| 660M  660M:  34k   52B:1290M 1293M:1290M 1293M|   0     0 | 106k  159k
 35  36  17   3   0   8|9011B  542M:2074k  930M:   0   512M:1638B  479M:2084k 2462M| 583M  583M:  52k 6253B:1165M 1103M:1165M 1103M|   0     0 |  96k  151k
 37  37  17   0   0   8|8192B  476M:2484k  490M:   0   262M:   0    77M:2492k 1305M| 635M  635M:  31k   52B:1385M 1420M:1385M 1420M|   0     0 | 108k  166k
 34  36  22   1   0   7|8192B  453M:2483k   77M:   0   619M:1638B  848M:2493k 1999M| 659M  659M:  30k 5712B:1007M 1252M:1007M 1252M|   0     0 | 113k  144k
 34  34  22   3   0   7|9830B  602M:2485k  691M:   0   619M:   0   308M:2494k 2220M| 603M  603M:  39k   62B:1050M 1067M:1050M 1067M|   0     0 | 106k  145k
 36  35  19   1   0   8|  18k  895M:2458k  367M:   0   207M: 819B  553M:2478k 2021M| 633M  633M:  33k 5776B:1101M 1201M:1101M 1201M|   0     0 | 109k  154k
 36  37  18   1   0   8|   0    26k:2490k   77M:   0  1032M:   0    50k:2490k 1110M| 618M  618M:  24k   52B:1284M 1351M:1284M 1351M|   0     0 | 117k  162k
 35  48   9   0   0   8|6554B  337M:2497k  934M:   0    77M:   0    87M:2520k 1435M| 606M  606M:  20k 5712B:1238M 1318M:1238M 1318M|   0     0 | 104k  141k
 37  40  13   1   0   9| 819B   33M:2489k  460M:   0   887M:2458B  896M:2492k 2276M| 680M  680M:  28k   69B:1206M 1402M:1206M 1402M|   0     0 | 120k  157k
 35  38  17   2   0   8|  17k 1386M:2465k   12k:   0   378M: 819B  376M:2489k 2140M| 599M  599M:  22k 6262B:1197M 1288M:1197M 1288M|6554B    0 | 116k  154k
 34  34  24   0   0   7|1638B  153M:2465k  632M:   0    99M:   0   126M:2466k 1010M| 614M  614M:  38k   62B:1165M 1198M:1165M 1198M|   0     0 | 110k  154k
 34  35  24   0   0   7| 819B  129M: 646k 1025M:1664k  185M: 819B  287M:2339k 1626M| 557M  557M:  31k 5712B:1158M 1099M:1158M 1099M|   0     0 | 118k  146k
 33  37  20   2   0   8|  12k  976M:   0   303M:2509k  830M:1638B  919M:2522k 3029M| 586M  586M:  33k   71B:1076M 1149M:1076M 1149M|   0     0 | 116k  147k
 37  36  18   1   0   8|1638B  185M:   0   694M:2885k  512M: 819B  320M:2887k 1711M| 615M  615M:  52k 2262B:1253M 1120M:1253M 1120M|   0     0 | 116k  159k
 39  39  15   0   0   7|4096B  309M: 819B   93M:2483k  258M:   0    85M:2488k  746M| 739M  739M:  33k   52B:1202M 1364M:1202M 1364M|   0     0 | 115k  159k
 34  36  22   1   0   7|  14k 1118M:   0    64M:2494k  232M: 819B  276M:2510k 1691M| 631M  631M:  30k 5731B:1067M 1216M:1067M 1216M|   0     0 | 115k  149k
 34  39  16   2   0   9|3277B  250M: 819B  955M:2612k  763M: 819B 1166M:2617k 3134M| 606M  606M:  39k   71B:1067M 1120M:1067M 1120M|   0     0 | 107k  145k
 34  32  28   0   0   7|   0    11k:   0    26k:2582k  269M:   0   228M:2582k  497M| 593M  593M:  33k 6253B:1144M 1203M:1144M 1203M|   0     0 | 117k  148k
 31  30  32   1   0   6|4096B  232M:   0   530M:2484k  284M:   0   309M:2488k 1355M| 583M  583M:  24k   52B: 880M 1045M: 880M 1045M|   0     0 | 107k  138k
 34  34  23   1   0   8|3277B  240M: 819B 1053M:2484k  401M: 819B  154M:2567k 1849M| 586M  586M:  20k  781B:1056M 1278M:1056M 1278M|   0     0 | 113k  148k
 33  37  19   3   0   8|  19k 1024M:   0    27k:2460k  941M:1638B  981M:2481k 2946M| 561M  561M:  30k 5353B:1067M 1102M:1067M 1102M|   0     0 |  95k  143k
 40  37  16   0   0   7|2458B   89M: 819B   51M:2048k   65M:   0   113M:2051k  318M| 741M  741M:  23k  781B:1331M 1344M:1331M 1344M|   0     0 | 121k  174k
 35  34  23   1   0   8|4915B  324M:2458B  981M:   0   296M:2918k  300M:2926k 1901M| 633M  633M:  39k 5056B:1025M 1092M:1025M 1092M|   0     0 | 112k  148k
 36  39  15   2   0   9|  11k  776M:   0   485M:   0   329M:2893k  685M:2904k 2275M| 626M  626M:  31k  781B:1217M 1220M:1217M 1220M|   0     0 | 119k  161k
 35  38  17   1   0   9|3277B  411M:1638B  640M:1638B  909M:2484k  399M:2490k 2360M| 701M  701M:  34k 4984B:1204M 1301M:1204M 1301M|   0     0 | 113k  155k
 35  36  22   0   0   7|4096B  269M:   0    42k: 819B  206M:2484k  438M:2489k  913M| 604M  604M:  52k  781B:1295M 1216M:1295M 1216M|   0     0 | 117k  163k
 36  35  21   1   0   8|1638B  221M:   0    77M:   0   376M:2462k 1037M:2463k 1711M| 594M  594M:  31k 5524B:1192M 1075M:1192M 1075M|   0     0 | 102k  149k
 33  33  24   3   0   7|  11k  645M:   0   127M: 819B 1033M:2460k   48M:2472k 1852M| 593M  593M:  31k  781B:1043M 1046M:1043M 1046M|   0     0 | 114k  149k
 38  37  15   2   0   8|6554B  646M:1666k 1246M:   0    36M:1082k 6155k:2755k 1934M| 669M  669M:  41k 4993B:1243M 1191M:1243M 1191M|   0     0 | 108k  163k
 35  40  16   1   0   8|4096B  258M:2628k  306M:   0   400M: 819B  520M:2633k 1484M| 593M  593M:  44k  918B:1212M 1227M:1212M 1227M|   0     0 |  95k  148k
 35  38  18   1   0   8|2458B  206M:2495k  239M:   0   157M:2458B 1177M:2500k 1779M| 608M  608M:  25k 1397B:1119M 1267M:1119M 1267M|   0     0 | 110k  148k
 34  36  19   3   0   8|2458B  763M:2882k  845M:   0  1225M: 819B   81M:2902k 2914M| 585M  585M:  21k  800B:1082M  979M:1082M  979M|   0     0 | 110k  141k
 34  32  25   2   0   7| 819B  502M:2458k   19k:   0    50M: 819B  658M:2459k 1210M| 730M  730M:  28k 4993B: 917M 1193M: 917M 1193M|   0     0 | 129k  152k
 37  38  18   0   0   7| 819B  309M:2509k  564M:   0   284M: 819B  103M:2510k 1260M| 616M  616M:  24k  781B:1346M 1237M:1346M 1237M|   0     0 | 116k  162k
 37  40  14   1   0   9|   0   314M:2504k 1200M:   0   324M:   0   173M:2504k 2010M| 602M  602M:  40k 5534B:1299M 1280M:1299M 1280M|   0     0 | 112k  152k
 31  36  20   3   0   9|1638B 1028M:2900k  370M:   0  1121M:1638B 1024M:2933k 3543M| 579M  579M:  33k  781B: 945M 1071M: 945M 1071M|   0     0 | 101k  133k
 30  28  37   0   0   5|   0    30k:2471k   79M:   0    32k:   0    30k:2471k   79M| 534M  534M:  35k 4984B:1017M 1027M:1017M 1027M|   0     0 | 117k  145k
 34  35  24   0   0   7|   0   387M:2476k  227M:   0   238M:   0   284M:2476k 1135M| 682M  682M:  52k  781B:1051M 1248M:1051M 1248M|   0     0 | 120k  154k
 36  37  18   1   0   8|   0   914M:1647k  223M:1254k   71M:1638B  841M:2903k 2050M| 747M  747M:  31k 5047B: 959M 1290M: 959M 1290M|   0     0 | 121k  153k
 36  39  14   2   0   9|   0   452M:   0   719M:2518k 1232M:   0   475M:2518k 2878M| 676M  676M:  31k  781B:1091M 1239M:1091M 1239M|   0     0 | 108k  148k
 36  33  25   0   0   6|   0    14k:   0    16k:2465k  239M:   0    16k:2465k  239M| 642M  642M:  39k 4993B:1129M 1200M:1129M 1200M|   0     0 | 118k  159k
 33  35  24   1   0   7|   0  1096M:   0   206M:2919k   77M:   0   258M:2919k 1637M| 595M  595M:  33k  781B:1037M 1119M:1037M 1119M|   0     0 |  98k  140k
 31  37  21   3   0   8|   0   430M:   0   602M:2458k  768M:   0   648M:2458k 2448M| 508M  508M:  25k 1874B:1200M 1240M:1200M 1240M|   0     0 | 103k  150k
 36  38  16   2   0   8|   0    16k:   0   766M:2915k  600M:   0   669M:2919k 2035M| 595M  595M:  21k  781B:1206M 1225M:1206M 1225M|   0     0 | 102k  157k
 35  37  21   0   0   7|   0   160M:   0   155M:2568k   81M:   0   174M:2568k  570M| 594M  594M:  29k 5062B:1269M 1361M:1269M 1361M|   0     0 | 110k  155k
 32  36  24   0   0   8|   0   277M:   0   284M:2485k  177M:   0  1251M:2485k 1988M| 591M  591M:  22k  927B:1007M 1101M:1007M 1101M|   0     0 |  93k  136k
 35  40  15   1   0   8|   0   673M:   0   395M:2904k  920M:   0   127M:2904k 2115M| 618M  618M:  38k 1406B:1186M 1279M:1187M 1279M|   0     0 | 103k  148k
 36  41  13   1   0   9| 819B  437M:   0   741M:2462k  473M:   0    18k:2462k 1651M| 601M  601M:  34k  781B:1271M 1262M:1271M 1262M|   0     0 | 100k  155k
 34  42  16   1   0   8| 819B  313M:   0   343M:1642k  258M:1256k  340M:2905k 1254M| 542M  542M:  34k 4984B:1264M 1164M:1264M 1164M|6554B    0 |  89k  142k
 36  38  17   1   0   8| 819B  356M:   0   310M:   0   256M:2514k 1192M:2515k 2114M| 578M  578M:  53k  781B:1196M 1184M:1196M 1184M|   0     0 | 105k  146k
 33  36  21   2   0   8|2458B  931M: 819B  946M:   0   983M:2899k   88M:2902k 2948M| 604M  604M:  32k 5524B:1021M 1075M:1021M 1075M|   0     0 | 119k  146k
 34  35  25   0   0   6|1638B   26M: 819B   36M:   0    33k:2487k   34M:2942k   96M| 537M  537M:  31k  781B:1186M 1156M:1186M 1156M|   0     0 | 111k  146k
 37  36  19   2   0   7|   0   103M:3277B  119M:   0    77M:2912k 1301M:3011k 1600M| 538M  538M:  40k 4993B: 994M 1142M: 994M 1142M|   0     0 | 105k  128k
 34  38  18   2   0   9|2458B 1119M: 819B 1091M:   0   959M:2485k  133M:2488k 3301M| 602M  602M:  35k  781B:1004M 1183M:1004M 1183M|   0     0 | 105k  137k
 39  38  15   0   0   8|   0   275M:1638B  251M:   0   538M:2895k   12k:2897k 1064M| 650M  650M:  25k 5047B:1209M 1376M:1209M 1376M|   0     0 | 108k  152k
 34  40  19   0   0   7|   0   206M:   0   206M:   0   232M:2515k  211M:2516k  856M| 573M  573M:  21k  781B:1198M 1225M:1198M 1225M|   0     0 | 106k  147k
 28  29  35   2   0   6| 819B   77M: 819B  138k:1638B  155M:2954k 1250M:2957k 1482M| 503M  503M:  29k 4984B: 826M  919M: 826M  919M|   0     0 | 106k  125k
 30  33  25   3   0   8| 819B 1050M:3277B 1230M:   0   766M:2474k   61M:2478k 3107M| 500M  500M:  24k  781B: 925M 1031M: 925M 1031M|   0     0 | 108k  133k
 31  32  30   1   0   6|1638B  166M:2458B   63M:1669k  270M:1231k   27k:2904k  500M| 490M  490M:  40k 5534B:1205M 1071M:1205M 1071M|   0     0 | 112k  149k
 29  30  35   0   0   6|   0   155M:3277B  232M:2524k  206M:   0   316M:2544k  909M| 472M  472M:  34k  781B:1141M  973M:1141M  973M|   0     0 | 108k  141k
 31  34  26   2   0   7|1638B  551M:3277B 1289M:2910k   77M:   0    77M:2915k 1995M| 479M  479M:  35k 4984B:1189M  942M:1189M  942M|   0     0 |  94k  147k
 32  39  18   3   0   9| 819B  730M:1638B   47k:2913k 1036M:   0  1119M:2915k 2885M| 499M  499M:  53k  918B:1309M 1170M:1309M 1170M|   0     0 | 110k  157k
 28  28  37   0   0   6| 819B   46k:2458B   32k:2492k  216M: 819B   86M:2496k  302M| 443M  443M:  33k 5047B:1260M 1080M:1260M 1080M|   0     0 | 119k  156k
 29  32  31   1   0   7| 819B  432M:3277B  485M:2895k  420M:4096B  493M:2903k 1831M| 376M  376M:  33k  781B:1346M  765M:1346M  765M|   0     0 | 101k  145k
 25  30  34   3   0   8|3277B 1106M:3277B 1090M:2487k   36M:1638B  173M:2499k 2405M| 288M  288M:  40k 4984B:1344M  889M:1344M  889M|   0     0 | 115k  143k
 18  22  52   3   0   5|   0    45k:4096B   50k:2894k  970M:   0   566M:2898k 1536M| 133M  133M:  36k  849B:1124M  602M:1124M  602M|   0     0 |  73k  106k
 18  23  53   0   0   5| 819B   77M:2458B   77M:2867k   31k: 819B  187M:2871k  341M| 179M  179M:  25k 5524B:1346M 1026M:1346M 1026M|   0     0 | 100k  123k
 15  20  58   2   0   5|   0  1081M:   0    77M:2458k   77M:   0    84M:2482k 1319M| 108M  108M:  20k  781B:1103M  533M:1104M  533M|   0     0 |  85k   93k
 11  19  57   7   0   5|   0    19k:   0   937M: 411k 1058M:2483k 1029M:2894k 3023M| 150M  150M:  29k 5009B: 750M  517M: 750M  517M|   0     0 |  75k   83k
 12   6  80   1   0   1|   0    22k:   0   289M:1638B  252M:2918k  104M:2922k  645M| 259M  259M:  24k  790B: 495k  258M: 519k  258M|   0     0 |  34k   43k
  6   4  89   0   0   1|   0    15k:   0  8192B:   0  8192B:2483k 7373B:2483k  102k| 264M  264M:  39k 5066B: 487k  263M: 526k  263M|   0     0 |  30k   42k
  7   5  88   0   0   0|   0  8192B:   0  7373B:   0     0 :2893k 7373B:2893k   25k| 278M  278M:  32k  781B: 510k  277M: 542k  277M|   0     0 |  32k   43k
  7   5  88   0   0   1|   0  9011B:   0     0 :   0  7373B:2867k 9830B:2867k   36k| 275M  275M:  35k 4984B: 505k  275M: 541k  275M|   0     0 |  31k   43k
  6   4  89   0   0   1| 819B  287M:   0    29M:   0  8192B:2483k   77M:2485k  394M| 220M  220M:  51k  781B: 410k  220M: 462k  220M|   0     0 |  27k   35k
  0   2  97   0   0   0|  12k  216M: 819B  316M: 819B  290M:2911k  313M:2925k 1135M| 195k  195k:  39k 1874B:3255B  199k:  45k  200k|   0     0 |4929  3309 
