You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 62  34   0   0   0   5|4915B  464M:2075k  469M:   0   490M:   0   413M:2080k 1836M|1993M 1993M:  38k   62k:9949B   32k:  48k   93k|   0     0 |  14k  211k
 61  34   0   0   0   5|   0   103M:2458k  750M:   0   903M:   0   752M:2458k 2509M|2001M 2001M:  33k   58k:8971B   29k:  42k   87k|   0     0 |  18k  211k
 63  33   0   0   0   4|2458B  705M:2074k  339M:   0   129M:   0   345M:2076k 1517M|2055M 2055M:  29k   58k:9975B   32k:  39k   90k|   0     0 |  13k  217k
 61  34   0   0   0   5|1638B  864M:2483k  274M:   0   335M:   0   558M:2485k 2032M|2003M 2003M:  33k   58k:9765B   31k:  43k   89k|   0     0 |  15k  213k
 60  35   0   0   0   5|1638B  779M:2483k  826M:   0   774M:   0   565M:2485k 2944M|1966M 1966M:  27k   62k:9529B   31k:  36k   92k|   0     0 |  15k  208k
 63  33   0   0   0   4| 819B  129M:2048k  319M:   0   290M:   0   309M:2049k 1048M|2061M 2061M:  41k   58k:9634B   31k:  51k   88k|   0     0 |  15k  217k
 61  34   0   0   0   5| 819B  689M:2483k  300M:   0   703M:   0   743M:2484k 2435M|2062M 2062M:  32k   62k:9487B   30k:  41k   92k|   0     0 |  16k  217k
 61  34   0   0   0   4|   0   369M:2484k  424M:   0   503M:   0   392M:2484k 1689M|2069M 2069M:  31k   58k:9972B   32k:  41k   89k|   0     0 |  16k  218k
 61  34   0   0   0   5| 819B  387M:2050k  944M:   0   387M:   0   284M:2051k 2001M|2018M 2018M:  41k   62k:9677B   31k:  50k   93k|   0     0 |  14k  212k
 60  34   0   0   0   6| 819B  760M:2485k  927M:   0   800M:   0   353M:2486k 2840M|2018M 2018M:  33k   58k:9701B   31k:  43k   89k|   0     0 |  21k  213k
 62  33   0   0   0   4| 819B  229M:2483k   27M:   0   226M:   0   866M:2484k 1348M|2073M 2073M:  29k   58k:9931B   32k:  39k   90k|   0     0 |  14k  218k
 60  36   0   0   0   5| 819B  327M:2484k  292M:   0   484M:   0   855M:2582k 1958M|1974M 1974M:  22k   58k:9629B   31k:  31k   88k|   0     0 |  15k  208k
 59  36   0   0   0   5| 819B  418M:2048k  921M:   0   710M:   0   223M:2073k 2271M|1947M 1947M:  40k   62k:9672B   31k:  49k   93k|   0     0 |  14k  205k
 60  35   0   0   0   5| 819B  805M:2483k  168M:   0   284M:   0   363M:2492k 1619M|2025M 2025M:  34k   58k:9901B   32k:  44k   90k|   0     0 |  15k  215k
 58  36   0   0   0   5|1638B  693M:2483k  219M:   0   645M:   0   821M:2485k 2378M|1984M 1984M:  31k   58k:9909B   31k:  41k   89k|   0     0 |  15k  208k
 59  36   0   0   0   4| 819B  384M:2048k  732M:   0   439M:   0   213M:2049k 1768M|1980M 1980M:  32k   45k:9501B   30k:  42k   75k|   0     0 |  14k  208k
 60  36   0   0   0   5|   0   353M:2894k  894M:   0   355M:   0   432M:3266k 2033M|2033M 2033M:  26k   62k:  10k   31k:  36k   93k|   0     0 |  17k  216k
 61  34   0   0   0   5| 819B   60M:2074k  671M: 819B  550M:   0   503M:2167k 1783M|1908M 1908M:  41k   45k:9717B   30k:  51k   75k|   0     0 |  21k  203k
 60  35   0   0   0   5| 819B  927M:2483k   40M:   0   437M:   0   484M:2486k 1889M|1989M 1989M:  31k   42k:  10k   29k:  41k   71k|   0     0 |  20k  214k
 60  35   0   0   0   5|1638B  964M:2458k  347M:   0   264M:   0   471M:2459k 2046M|1978M 1978M:  31k   45k:  10k   31k:  41k   76k|   0     0 |  24k  213k
 55  33   6   1   0   5|   0   360M:2483k  898M:   0  1029M:   0   126M:2483k 2412M|1847M 1847M:  40k   46k:9592B   28k:  50k   74k|   0     0 |  30k  200k
 53  31  12   0   0   4| 819B  184M:2483k  167M:   0   236M:   0   648M:2484k 1235M|1820M 1820M:  36k   29k:  11k   34k:  49k   63k|   0     0 |  64k  212k
  8   6  84   0   0   1| 819B  425M:2048k   81M:   0   429M:   0   155M:2049k 1090M| 302M  302M:  30k 8272B:1801B 5525B:  32k   13k|   0     0 |  29k   53k
  8   9  76   6   0   1|1638B  643M:2458k  952M:   0   690M:   0   308M:2460k 2593M| 289M  289M:  20k   17k:2349B 5543B:  23k   22k|   0     0 |  34k   54k
  7   6  84   2   0   1|2074k   18k: 418k  187M:   0    28k:   0   879M:2492k 1066M| 278M  278M:  39k 4993B:1388B 4083B:  40k 9076B|   0     0 |  30k   51k
  7   4  88   0   0   0|2509k 7373B:   0  8192B:   0  7373B:   0    25k:2509k   74k| 278M  278M:  32k   17k:1369B 4192B:  34k   21k|   0     0 |  25k   49k
  7   4  88   0   0   0|2458k 8192B:   0  7373B:   0  8192B:   0  7373B:2458k   39k| 271M  271M:  29k 1397B:1241B 3726B:  31k 5123B|   0     0 |  26k   50k
  6   3  90   0   0   0|2483k   13k:   0  8192B:   0  7373B:   0    20k:2483k   54k| 218M  218M:  33k   17k:1638B 4386B:  35k   21k|   0     0 |  21k   39k
  0   1  99   0   0   0|2483k  135M:   0    55M:   0   110M:   0    26M:2483k  326M|   0     0 :  27k 4984B: 156B  683B:  27k 5667B|   0     0 | 748   585 
