You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
 60  36   0   0   0   4|2483k  403M:   0   542M:   0   339M:   0   532M:2483k 1816M|1929M 1929M:  25B  959B:9367B   30k:  17k   31k|   0     0 |  13k  204k
 60  35   0   0   0   5|2074k  539M:   0   413M:   0   529M:   0   464M:2074k 1945M|1965M 1965M:  49B  774B:9329B   30k:9491B   31k|   0     0 |  14k  208k
 60  35   0   0   0   4|2458k  535M:   0   324M:   0   537M:   0   535M:2458k 1932M|1948M 1948M:  13B  959B:9304B   30k:  10k   31k|   0     0 |  14k  206k
 58  37   0   0   0   5|2074k  605M:   0   682M:   0   584M: 819B  577M:2074k 2448M|1960M 1960M:  85B  828B:9862B   31k:  12k   32k|   0     0 |  15k  209k
 60  36   0   0   0   4|2483k  284M:   0   639M:   0   361M:   0   242M:2483k 1525M|2002M 2002M:  67B  977B:9603B   30k:9923B   31k|   0     0 |  13k  211k
 59  36   0   0   0   5|2048k  502M:   0   574M:   0   439M:   0   455M:2048k 1969M|1964M 1964M: 121B  774B:9668B   31k:  10k   31k|   0     0 |  14k  207k
 59  36   0   0   0   4|2483k  302M:   0   568M:   0   334M:1638B  697M:2485k 1900M|1977M 1977M: 193B  959B:9585B   31k:9969B   32k|   0     0 |  14k  209k
 59  36   0   0   0   5|2074k  590M:   0   464M:   0   440M: 819B  516M:2074k 2011M|1969M 1969M:  37B 1294B:9352B   30k:9535B   31k|   0     0 |  14k  207k
 59  36   0   0   0   4|2483k  593M:   0   337M:   0   619M:   0   401M:2483k 1951M|1950M 1950M:  13B  959B:9430B   30k:9486B   31k|   0     0 |  14k  206k
 60  35   0   0   0   5|2458k  516M:   0   205M:   0   697M:   0   493M:2818k 1910M|1971M 1971M:  85B  766B:  10k   32k:  11k   33k|   0     0 |  15k  208k
 61  34   0   0   0   5|2074k  587M:   0   594M: 819B  439M:   0   373M:2159k 1993M|1889M 1889M:  61B 1101B:9599B   30k:9727B   31k|   0     0 |  14k  200k
 60  35   0   0   0   5|2483k  613M:   0   490M: 819B  482M:   0   516M:2568k 2101M|1912M 1912M:  25B  828B:  10k   31k:  10k   31k|   0     0 |  15k  201k
 61  35   0   0   0   4|2458k  236M:   0   516M:1638B  561M: 819B  490M:2460k 1803M|1947M 1947M:  85B  959B:9873B   31k:  10k   32k|   0     0 |  14k  208k
 60  36   0   0   0   5|2074k  448M:   0   620M: 819B  459M:   0   439M:2074k 1966M|1925M 1925M: 217B  766B:9498B   29k:9885B   30k|   0     0 |  15k  203k
 59  36   0   0   0   5|2483k  490M: 819B  501M:   0   213M:   0   671M:2484k 1876M|1996M 1996M:  44B  959B:  10k   31k:  10k   32k|   0     0 |  16k  210k
 59  36   0   0   0   5|2048k  593M: 819B  458M:1638B  648M:   0   317M:2050k 2017M|2013M 2013M:  85B 1294B:9910B   30k:  10k   31k|   0     0 |  18k  213k
 59  36   0   0   0   5|2483k  619M:   0   336M:1638B  568M:   0   538M:2485k 2060M|2057M 2057M:  49B  300B:  10k   31k:  10k   31k|   0     0 |  18k  217k
 59  36   0   0   0   5|2483k  516M:   0   750M: 819B  516M:   0   442M:2484k 2224M|2007M 2007M:  49B  782B:9832B   30k:  10k   30k|   0     0 |  24k  215k
 59  35   1   0   0   5|2074k  273M:   0   635M: 819B  425M:   0   571M:2074k 1904M|2026M 2026M:  49B  976B:  12k   35k:  12k   36k|   0     0 |  51k  222k
 29  17  51   0   0   2|2458k  295M: 819B   77M:   0   142M: 819B  390M:2459k  905M|1008M 1008M:  61B  828B:6654B   20k:7001B   21k|   0     0 |  71k  144k
  8   5  86   1   0   1|2483k  207M:   0   187M:   0   184M:   0    50k:2483k  578M| 288M  288M: 241B  959B:2474B 5376B:2829B 6335B|   0     0 |  30k   58k
  7   4  88   0   0   1|2483k   77M:   0    17k:   0    19k:   0    11k:2483k   77M| 287M  287M:  97B  766B:1564B 4197B:1820B 4963B|   0     0 |  28k   54k
  7   5  86   0   0   1|2048k  548M:   0  8192B:   0    77M:   0    51M:2048k  677M| 272M  272M:  37B  959B:1483B 4186B:1632B 5144B|   0     0 |  27k   51k
  7   6  84   2   0   1|2483k   42k:   0  7373B: 819B  581M:   0   584M:2484k 1165M| 280M  280M:  49B 1294B:1350B 3581B:1493B 4875B|   0     0 |  30k   48k
  2   1  97   0   0   0|2483k   22k:   0    77M:   0    47k:   0    54k:2483k   77M|  59M   59M:  25B  959B:1184B 2708B:1315B 3667B|   0     0 |5779    11k
